CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001203;23106;03;09;PARTICIPANTES EN PROYECTO DE HABILIDADES SOCIALES;NÚMERO;20;22
001203;23106;03;10;PARTICIPANTES EN PROYECTO DE HABILIDADES SOCIALES HOMBRES;NÚMERO;7;5
001203;23106;03;11;PARTICIPANTES EN PROYECTO DE HABILIDADES SOCIALES MUJERES;NÚMERO;13;17
001203;23106;04;01;PERSONAS SIN HOGAR ATENDIDAS;NÚMERO;17;17
001203;23106;04;02;PERSONAS SIN HOGAR DERIVADAS A SERVICIOS DE ATENCIÓN SOCIAL ESPECIALIZADA;NÚMERO;8;9
001203;23106;04;03;PERSONAS SIN HOGAR BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;3;3
001203;23301;01;17;INFORMES DE ENTORNO SOCIAL;NÚMERO;310;307
001203;23301;01;16;AYUDAS TÉCNICAS PARA LA MOVILIDAD;NÚMERO;42;95
001203;23301;01;15;BENEFICIARIOS DE AYUDAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;7;1
001203;23301;01;14;BENEFICIARIAS AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;5;8
001203;23301;01;13;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA MUJERES;NÚMERO;4282;4377
001203;23301;01;12;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA HOMBRES;NÚMERO;1278;1300
001203;23301;01;11;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA;NÚMERO;5560;5677
001203;23301;01;10;PERSONAS MAYORES USUARIAS SERVICIO LAVANDERÍA A DOMICILIO;NÚMERO;5;3
001203;23301;01;09;PERSONAS MAYORES USUARIAS SERVICIO DE COMIDA A DOMICILIO;NÚMERO;55;54
001203;23301;01;08;HORAS MENSUALES AYUDA A DOMICILIO PARA MAYORES POR DOMICILIO;HORAS;14;18
001203;23301;01;07;SOLICITUDES DE PRESTACIONES DEL SERVICIO DE AYUDA A DOMICILIO PARA PERSONAS MAYORES;NÚMERO;100;140
001203;23301;01;06;INDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS HOMBRES;NÚMERO;100;152
001203;23301;01;05;INDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS MUJERES;NÚMERO;755;738
001203;23301;01;04;INDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS;PORCENTAJE;76;81
001203;23301;01;03;PERSONAS MAYORES USUARIAS SERVICIO S.A.D. MUJERES;NÚMERO;925;924
001203;23301;01;02;PERSONAS MAYORES USUARIAS SERVICIO S.A.D. HOMBRES;NÚMERO;200;181
001203;23301;01;01;PERSONAS MAYORES USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;1125;1105
001203;23301;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;2;2
001203;23301;02;02;SOCIOS DE LOS CENTROS DE MAYORES;NÚMERO;11400;13186
001203;23301;02;03;GRADO DE UTILIZACIÓN DE LOS CENTROS DE MAYORES;PORCENTAJE;50;50
001203;23301;02;04;TALLERES DE ACTIVIDADES REALIZADOS;HORAS;7500;12330
001203;23301;02;05;PARTICIPANTES EN TALLERES;NÚMERO;3950;5196
001203;23301;02;06;EXCURSIONES Y VISITAS SOCIO-CULTURALES REALIZADAS;NÚMERO;45;73
001203;23301;02;07;PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIO-CULTURALES;NÚMERO;1500;1479
001203;23301;02;08;VOLUNTARIOS EN LOS CENTROS DE MAYORES;NÚMERO;87;118
001203;23301;02;09;VOLUNTARIOS EN LOS CENTROS DE MAYORES HOMBRES;NÚMERO;39;56
001203;23301;02;10;VOLUNTARIOS EN LOS CENTROS DE MAYORES MUJERES;NÚMERO;48;62
001203;23301;02;11;COMIDAS SERVIDAS EN LOS COMEDORES DE LOS CENTROS DE MAYORES;NÚMERO;15500;21732
001203;23301;03;01;PARTICIPANTES EN LOS GRUPOS CUIDANDO AL CUIDADOR;NÚMERO;15;39
001203;23301;03;02;PARTICIPANTES DE LOS GRUPOS 'CUIDANDO AL CUIDADOR' HOMBRES;NÚMERO;1;8
001203;23301;03;03;PARTICIPANTES DE LOS GRUPOS 'CUIDANDO AL CUIDADOR' MUJERES;NÚMERO;14;31
001203;23301;03;04;SESIONES GRUPALES DE LOS GRUPOS CUIDANDO AL CUIDADOR;HORAS;23;37
001203;23301;03;05;USUARIOS ACOGIDOS AL PROGRAMA 'RESPIRO FAMILIAR' LOS FINES DE SEMANA;NÚMERO;6;8
001203;23301;03;06;MAYORES CON APOYO PSICOLÓGICO;NÚMERO;9;12
001203;23301;03;07;MAYORES CON APOYO PSICOLÓGICO HOMBRES;NÚMERO;1;2
001203;23301;03;08;MAYORES CON APOYO PSICOLÓGICO MUJERES;NÚMERO;8;10
001203;23301;04;01;USUARIOS DE PLAZAS EN CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;100;121
001203;23301;04;02;USUARIOS DE LOS CENTROS DE DÍA PERSONAS MAYORES CON DETERIORO FUNCIONAL O FÍSICO;NÚMERO;95;79
001203;23301;05;01;PLAZAS SOLICITADAS EN PISOS TUTELADOS;NÚMERO;5;5
001203;23301;05;02;PLAZAS SOLICITUDAS RESIDENCIAS PÚBLICAS COMUNIDAD DE MADRID (Válidas y temporales);NÚMERO;60;52
001203;23301;05;03;BENEFICIARIOS AYUDAS ECONÓMICAS ALOJAMIENTOS ALTERNATIVOS;NÚMERO;1;0
001203;31401;01;01;INSPECCIONES EN MATERIA DE RESTAURACIÓN COLECTIVA;NÚMERO;300;368
001203;31401;01;02;INSPECCIONES EN MATERIA DE COMERCIO MINORISTA;NÚMERO;350;520
001203;31401;01;03;AUDITORIAS DE SISTEMAS DE AUTOCONTROL  (PCH Y APPCC);NÚMERO;3;5
001203;31401;01;04;EFICACIA OPERATIVA INSPECCIONES SEGURIDAD ALIMENTARIA;PORCENTAJE;100;137
001203;31401;01;05;MUESTRAS DE ALIMENTOS Y BEBIDAS;NÚMERO;60;62
001203;31401;01;06;EFICACIA OPERATIVA TOMA MUESTRAS ALIMENTOS Y BEBIDAS;PORCENTAJE;100;103
001203;31401;01;07;EFICACIA OPERATAIVA INSPECCIONES DENUNCIAS BROTES ALERTAS TIPO I Y TIPO II;PORCENTAJE;100;100
001203;31401;01;08;INFORMES SANITARIOS LICENCIAS REGISTROS AUTORIZACIONES;NÚMERO;10;37
001203;31401;01;09;CONTROL DE LA CORRECCIÓN DE DEFICIENCIAS DETECTADAS EN LOS ESTABLECIMIENTOS EN LOS QUE SE HA PRODUCIDO UN BROTE DE ORIGE;PORCENTAJE;100;100
001203;31401;02;03;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS ALERTAS;PORCENTAJE;100;100
001203;31401;02;02;EFICACIA OPERATIVA INSPECCIONES CONSUMO NO ALIMENTARIO;PORCENTAJE;80;136
001203;31401;02;01;INSPECCIONES EN MATERIA DE CONSUMO NO ALIMENTARIO;NÚMERO;400;545
001203;31401;03;02;INFORMACION AL CONSUMIDOR DE LA DERIVACIÓN DE SUS EXPTE A OTRO ORGANO COMPETENTE POR RESOLVER;PORCENTAJE;100;100
001203;31401;03;01;RECLAMACIONES QUE SON TRAMITADAS PLAZO MAX 2 MESES;PORCENTAJE;85;86
001203;31401;03;03;MEDIACIÓN EN LOS CONFLICTOS ENTRE CONSUMIDORES Y EMPRESARIOS Y PROFESIONALES PROPICIANDO LA RESOLUCIÓN VOLUNTARIA DE LOS;PORCENTAJE;100;100
001203;31401;03;04;ESTABLECIMIENTOS QUE HAN GESTIONADO HOJAS DE RECLAMACIONES;NÚMERO;150;188
001203;31401;03;05;INFORMES CONSUMO CON MOTIVO DE TRAMITACIÓN DE EXPTES;NÚMERO;1;1
001203;31401;04;08;EFICACIA OPERATIVA INSPECC. DENUNCIAS Y ALERTAS;PORCENTAJE;100;100
001203;31401;04;07;EFICACIA OPERATIVA INSPECC. ESCUELAS, CUIDADO / RECREO INTANT.;PORCENTAJE;100;250
001203;31401;04;06;INSPECCIONES ESCUELAS Y CUIDADO / RECREO INFANTILES Y ESTABLECIMIENTOS ESTETICA BELLEZA;NÚMERO;75;188
001203;31401;04;05;COMUNICACIÓN APERTURA TEMPORADA DE PISCINAS;NÚMERO;85;85
001203;31401;04;04;EFICACIA OPERATIVA TOMA DE MUESTRAS DE AGUA EN PISCINAS;PORCENTAJE;100;180
001203;31401;04;03;TOMA DE MUESTRAS DE AGUA EN PISCINAS;NÚMERO;10;18
001203;31401;04;02;EFICACIA OPERATIVA DE LAS INSPECCIONES EN PISCINAS;PORCENTAJE;100;142
001203;31401;04;01;INSPECCIONES EN PISCINAS;NÚMERO;80;114
001203;31401;05;01;OBSERVACIONES ANTIRRABICAS Y LICENCIAS APP;NÚMERO;10;36
001203;31401;05;02;INSPECCIONES PROTECCIÓN ANIMAL;NÚMERO;10;4
001203;31401;05;03;EFICACIA OPERATIVA INSPECCIONES PROTECCIÓN ANIMAL;PORCENTAJE;100;100
001203;31401;05;04;DENUNCIAS TENENCIA ANIMALES Y PROTECCIÓN ANIMAL E INFORMES PROTECC ANIMAL. MOV.PECUARIO;NÚMERO;50;90
001203;31401;06;01;PROPUESTA INICIO EXPTES SANCIONADOR SALUD PUBLICA;NÚMERO;40;76
001203;31401;06;02;PROPUESTAS INICIO EXPTES SANCIONADOR CONSUMO;NÚMERO;30;12
001203;31401;06;03;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS;NÚMERO;1;6
001203;32101;01;01;COLEGIOS EN LOS QUE SE HAN REALIZADO ACTIVIDADES EXTRAESCOLARES;NÚMERO;1;1
001203;32101;01;02;ACTIVIDADES EXTRAESCOLARES REALIZADAS EN LOS CENTROS EDUCATIVOS;NÚMERO;4;4
001203;32101;01;03;ESCOLARES PARTICIPANTES EN LAS ACTIVIDADES EXTRAESCOLARES;NÚMERO;80;80
001203;32101;01;04;SALIDAS CULTURALES Y DEPORTIVAS FUERA DE LOS CENTROS ESCOLARES;NÚMERO;1;0
001203;32101;01;05;ESCOLARES ASISTENTES A LAS SALIDAS ESCOLARES Y DEPORTIVAS;NÚMERO;829;0
001203;32101;02;01;CENTROS EDUCATIVOS REMITENTES DE PROTOCOLOS;NÚMERO;13;9
001203;32101;02;02;NÚMERO DE COMISIONES DE ABSENTISMO ESCOLAR;NÚMERO;9;8
001203;32101;02;03;ACTIVIDADES PREVENTIVAS;NÚMERO;65;66
001203;32101;02;04;ALUMNADO PARTICIPANTES EN LAS ACTIVIDADES PREVENTIVAS;NÚMERO;70;71
001203;32101;02;05;ALUMNOS PARTICIPANTES EN LAS ACTIVIDADES PREVENTIVAS;NÚMERO;48;48
001203;32101;02;06;ALUMNAS PARTICIPANTES EN LAS ACTIVIDADES PREVENTIVAS;NÚMERO;22;23
001203;32101;02;07;CASOS ACTIVOS EN SEGUIMIENTO DESDE EL PROGRAMA DE PREVENCIÓN DE ABSENTISMO ESCOLAR;NÚMERO;20;16
001203;32101;02;08;CASOS ACTIVOS DE CHICOS EN SEGUIMIENTO DESDE EL PROGRAMA DE PREVENCIÓN DE ABSENTISMO ESCOLAR;NÚMERO;12;10
001203;32101;02;09;CASOS ACTIVOS DE CHICAS EN SEGUIMIENTO DESDE EL PROGRAMA DE PREVENCIÓN DE ABSENTISMO ESCOLAR;NÚMERO;8;6
001203;32101;02;10;PREVALENCIA DEL ABSENTISMO EN LA POBLACIÓN ESCOLAR DEL DISTRITO;RATIO;3;3
001203;32101;02;11;VISITAS DOMICILIARIAS;NÚMERO;38;31
001203;32101;02;12;ENTREVISTAS FAMILIARES;NÚMERO;37;30
001203;32101;02;13;ENTREVISTAS A MENORES;NÚMERO;46;36
001203;32101;02;14;ENTREVISTAS A MENORES CHICOS;NÚMERO;26;21
001203;32101;02;15;ENTREVISTAS A MENORES CHICAS;NÚMERO;20;15
001203;32101;02;16;ACOMPAÑAMIENTO A MENORES;NÚMERO;23;18
001203;32101;02;17;ACOMPAÑAMIENTO A MENORES CHICOS;NÚMERO;17;13
001203;32101;02;18;ACOMPAÑAMIENTO A MENORES CHICAS;NÚMERO;6;5
001203;32101;02;19;COMPARECENCIAS;NÚMERO;7;7
001203;32101;02;20;COMPARECENCIAS A CHICOS;NÚMERO;5;5
001203;32101;02;21;COMPARECENCIAS A CHICAS;NÚMERO;2;2
001203;32101;02;22;ENTIDADES DENTRO DEL DISTRITO QUE COLABORAN EN EL PROGRAMA DE PREVENCIÓN Y CONTROL DEL ABSENTISMO ESCOLAR;NÚMERO;23;23
001203;32101;02;23;REUNIONES CON LOS CENTROS EDUCATIVOS;HORAS;350;341
001203;32101;02;24;COORDINACIÓN Y REUNIONES CON OTROS RECURSOS DEL DISTRITO;NÚMERO;207;203
001203;32101;03;03;ALUMNADO ESCOLARIZADOS ESCUELAS INFANTILES DE TITUL. MUNICIPAL;NÚMERO;114;114
001203;32101;03;02;REUNIONES CON LAS ESCUELAS INFANTILES MUNICIPALES;NÚMERO;4;40
001203;32101;03;01;ESCUELAS INFANTILES TITULARIDAD MUNICIPAL GESTIÓN INDIRECTA;NÚMERO;1;1
001203;32101;04;04;AMPAS PARTICIPANTES EN LAS ACTIVIDADES;NÚMERO;10;10
001203;32101;04;03;ACTIVIDADES DIRIGIDAS A AMPAS;NÚMERO;4;5
001203;32101;04;02;ASESORAMIENTO Y ORIENTACION A LAS AMPAS;NÚMERO;120;135
001203;32101;04;01;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA;NÚMERO;1400;1150
001203;32101;05;06;CONSEJOS DE SEGURIDAD;NÚMERO;2;2
001203;32101;05;05;ENTIDADES PARTICIPANTES EN LAS COMISIONES DE PARTICIPACIÓN INFANTIL;NÚMERO;5;2
001203;32101;05;04;PARTICIPANTES EN LAS COMISIONES DE PARTICIPACIÓN INFANTIL;NÚMERO;10;13
001203;32101;05;03;COMISIONES DE PARTICIPACIÓN INFANTIL;NÚMERO;9;9
001203;32101;05;02;PARTICIPANTES JORNADAS, MESAS REDONDAS Y ENC. CARÁCT. FORMAT.;NÚMERO;62;60
001203;32101;05;01;JORNADAS, MESAS REDONDAS Y ENCUENTROS CARÁCTER FORMAT.;NÚMERO;20;20
001203;32101;06;11;INCIDENCIA OBRAS ELIMINACIÓN BARRERAS ARQUITECTÓNICAS;PORCENTAJE;1;1
001203;32101;06;10;C. EDUCATIVOS SIN BARRERAS ARQUITECTÓNICAS S/TOTAL COLEGIOS;PORCENTAJE;88;88
001203;32101;06;09;PLANES AUTOPROTEC. IMPLANTADOS C. EDUC. MANTENIM. DTO.;NÚMERO;7;7
001203;32101;06;08;INCIDENCIA EN OBRAS ADAPTACIÓN A LA NORMATIVA INCENDIOS;PORCENTAJE;1;1
001203;32101;06;07;CENT. EDUC. MUNIC. REALIZAN OBRAS ADPATACIÓN NORM. INCENDIOS;NÚMERO;1;1
001203;32101;06;06;CENT. EDUC. MUN. INFANTILES ADAPTADOS TOT.. NORMATIVA INCENDIO;PORCENTAJE;85;85
001203;32101;06;05;CENT. EDUC. MUNIC. ADAPTADOS PARCIALM. NORMATIVA DE INCENDIO;PORCENTAJE;100;100
001203;32101;06;04;SUPERFICIE LIBRE CENTR. EDUC. MUNIC. MANTENIM. CARGO DISTRITO;M2;16423;16423
001203;32101;06;03;SUPERFICIE CONST. CENT. EDUC. MUNIC.MANTENIM. CARGO  DISTRITO;M2;21622;23492
001203;32101;06;02;CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;7;8
001203;32101;06;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;7;8
001203;33401;01;16;SUGERENCIAS Y RECLAMACIONES RECIBID. RELAC. ACTIVID. CULTUR.;NÚMERO;20;7
001203;33401;01;15;ASISTENCIA POBLACIÓN DISTRITO A LAS ACTIVIDADES CULTURALES;RATIO;2800;1856
001203;33401;01;14;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;NÚMERO;2200;1400
001203;33401;01;13;OTRAS ACTIVIDADES CULTURALES;NÚMERO;3;2
001203;33401;01;12;ASISTENTES A CONFERENCIAS;NÚMERO;300;2130
001203;33401;01;11;CONFERENCIAS;NÚMERO;3;30
001203;33401;01;10;ASISTENCIA A OBRAS DE TEATRO;NÚMERO;4800;5076
001203;33401;01;09;OBRAS DE TEATRO;NÚMERO;52;52
001203;33401;01;08;ASISTENCIAS A CONCIERTOS;NÚMERO;560;2343
001203;33401;01;07;CONCIERTOS;NÚMERO;4;12
001203;33401;01;06;ASISTENCIA A EXPOSICIONES;NÚMERO;287800;209245
001203;33401;01;05;EXPOSICIONES;NÚMERO;22;26
001203;33401;01;04;CESIÓN ESPACIOS Y MEDIOS CENTROS CULTURALES MUNICIPALES;HORAS;90;90
001203;33401;01;03;ACTIVIDADES POR CENTRO CULTURAL;RATIO;62;73
001203;33401;01;02;POBLACIÓN DEL DISTRITO POR CENTRO CULTURAL MUNICIPAL;RATIO;30287;29686
001203;33401;01;01;CENTROS CULTURALES MUNICIPALES;NÚMERO;4;4
001203;33401;01;17;SUGERENCIAS Y RECLAMACIONES DE MUJERES RELACIONADAS ACT.CULTURALES;NÚMERO;12;4
001203;33401;01;18;SUGERENCIAS Y RECLAMACIONES DE HOMBRES RELACIONADAS ACT. CULTURALES;NÚMERO;8;3
001203;33401;02;01;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;132;91
001203;33401;02;02;CURSOS DE ACTIV. SOCIOCULT. Y RECREATIVAS C. CULTURAL MUNICIP.;RATIO;33;46
001203;33401;02;03;HORAS DE CURSOS DE ACTIV. SOCIOCULTURALES Y RECREATIVAS;HORAS;5800;5789
001203;33401;02;04;MEDIA TRIMESTRAL ASISTENTES MUJERES CURSOS DE ACTV. SOCIOC. Y RECR.;NÚMERO;1701;1196
001203;33401;02;05;MEDIA TRIMESTRAL ASISTENTES HOMBRES CURSOS DE ACTV. SOCIOC. Y RECR.;NÚMERO;1187;220
001203;33401;02;06;MEDIA TRIMESTRAL ASIST. POR CURSO ACT. SOCIOCULT. Y RECREAT.;RATIO;12;16
001203;33401;02;07;ASISTENCIA POBLACIÓN DISTRITO CURSOS ACT. SOCIOC. Y RECREAT.;RATIO;14;12
001203;33401;02;08;SUFICIENCIA PLAZAS CURSOS ACT. SOCIOC. Y RECREAT. OFERTADAS;PORCENTAJE;65;50
001203;33401;03;01;FESTEJOS REALIZADOS COLABORACIÓN CON ASOCIAC. VECINALES;NÚMERO;1;1
001203;34101;01;19;RECLAMACIONES Y QUEJAS REFER..  SERV DEPORTIVOS DEL DISTRITO;NÚMERO;125;125
001203;34101;01;18;MEDIA SEMANAL HORAS APERT. INST. DEP. BÁSICAS ACCESO CONTROL.;NÚMERO;98;98
001203;34101;01;17;MEDIA SEMANAL DE HORAS DE APERTURA EN CENTROS DEPORTIVOS;RATIO;91;91
001203;34101;01;16;NIVEL OCUPACIÓN UNIDADES DEPORTIVAS CENTROS DEPORTIVOS;PORCENTAJE;88;89
001203;34101;01;15;UNIDADES DEPORTIVAS POR HABITANTE DEL DISTRITO;RATIO;1;1
001203;34101;01;14;UNIDADES DEPORTIVAS TOTALES;NÚMERO;44;44
001203;34101;01;13;UNIDADES DEPORT. INSTALAC. DEP. BÁSICAS SIN CONTROL DE ACCESO;NÚMERO;14;14
001203;34101;01;12;UNIDADES DEP. DE INSTAL.  DEP. BÁSICAS CON CONTROL  ACCESO;NÚMERO;5;5
001203;34101;01;11;UNIDADES DEPORTIVAS DE CENTROS DEPORTIVOS;NÚMERO;25;25
001203;34101;01;10;SUPERFICIE INSTALACIONES DEP. POR HABITANTE DEL DISTRITO;RATIO;539;550
001203;34101;01;09;TOTAL SUPERFICIE DE INSTALACIONES DEPORTIVAS;M2;65375;65375
001203;34101;01;08;SUPERFICIE INSTALACIONES DEPORTIVAS BÁSICAS DE ACCESO LIBRE;M2;15780;15780
001203;34101;01;07;SUPERFICIE INSTALACIONES DEP.BÁSICAS  ACCESO CONTROLADO;M2;19645;19645
001203;34101;01;06;SUPERFICIE DE CENTROS DEPORTIVOS;M2;10160;10160
001203;34101;01;05;INSTALACIONES DEPORTIVAS BÁSICAS SIN CONTROL DE ACCESO;NÚMERO;9;9
001203;34101;01;04;INSTALACIONES DEPORTIVAS BÁSICAS CON CONTROL DE ACCESO;NÚMERO;1;1
001203;34101;01;03;Nº DE CALLES DE LAS PISCINAS CUBIERTAS;NÚMERO;8;8
001203;34101;01;02;PISCINAS CUBIERTAS;NÚMERO;1;1
001203;34101;01;01;CENTROS DEPORTIVOS MUNICIPALES;NÚMERO;4;4
001203;34101;02;01;NUEVAS ACTIVIDADES DEPORTIVAS OFERTADAS;NÚMERO;1;1
001203;34101;02;02;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA INFANTIL;NÚMERO;1098;1100
001203;34101;02;03;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA EDAD ADULTOS;NÚMERO;1640;1670
001203;34101;02;04;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA JOVENES;NÚMERO;30;15
001203;34101;02;05;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA MAYORES;NÚMERO;515;535
001203;34101;02;06;MEDIA MENSUAL OCUPACIÓN PLAZAS CLASES ACTIVID.DEP. INFANTILES;PORCENTAJE;95;94
001203;34101;02;07;MEDIA MENSUAL OCUPACIÓN PLAZAS CLASES DE ACTIV. DEP.  JÓVENES;PORCENTAJE;80;93
001203;34101;02;08;MEDIA MENSUAL  OCUPACIÓN  PLAZAS CLASES ACTIV. DEP.  ADULTOS;PORCENTAJE;95;85
001203;34101;02;21;UNIDADES DE SERVICIOS DE MEDICINA DEPORTIVA;NÚMERO;3;3
001203;34101;02;20;ENTIDADES DEP.  FEDERADAS QUE HAN UTILIZADO UNIDADES DEP.;NÚMERO;10;11
001203;34101;02;19;UNIDADES DEPORTIVAS UTILIZADAS POR ENTIDAD.DEP.  FEDERADAS;NÚMERO;3;3
001203;34101;02;18;MEDIA MENSUAL PARTICIPANTES ESCUELAS INFANTILES DEPORTIVAS;RATIO;203;225
001203;34101;02;17;MEDIA MENSUAL  OCUP.  PLAZAS OFERT.  ESC. PROM.  DEP. C. ESCOLAR;PORCENTAJE;75;75
001203;34101;02;16;MEDIA MENSUAL  PLAZAS OFERT. ESC. PROM.  DEPORT. EN C. ESCOL.;NÚMERO;260;300
001203;34101;02;15;ESCUELAS PROMOCIÓN DEP. REALIZADAS CENTROS ESCOLARES;NÚMERO;13;15
001203;34101;02;09;MEDIA MENSUAL  OCUPACIÓN  PLAZAS CLASES  ACTIV. DEP.  MAYORES;PORCENTAJE;97;93
001203;34101;02;10;MEDIA MENSUAL PARTICIPANTES  ACTIV.  FÍSICO DEPORTIVAS INFANTILES;RATIO;975;925
001203;34101;02;11;MEDIA MENSUAL PARTICIPANTES   ACTIV. FÍSICO DEP.  JÓVENES;RATIO;47;13
001203;34101;02;14;HORAS ANUALES DE PROFESORES DE ACTIVIDADES DEPORTIVAS;HORAS;21112;21112
001203;34101;02;13;MEDIA MENSUAL PARTICIPANTES  ACTIV. FÍSICO DEPORTIVAS MAYORES;RATIO;320;497
001203;34101;02;12;MEDIA MENSUAL PARTICIPANTES  ACTIV. FÍSICO DEPORTIVAS  ADULTOS;RATIO;1798;1325
001203;34101;03;03;PARTICIPANTES COMPETICIONES Y TORNEOS DEP. MUNICIPALES;NÚMERO;11000;12789
001203;34101;03;04;PARTICIPANTES COMPETICIONES Y TORNEOS POBL. DISTRITO;RATIO;1050;1077
001203;34101;03;02;EQUIPOS PARTICIPANTES COMPET. Y TORNEOS DEPORT. MPLES.;NÚMERO;790;756
001203;34101;03;01;COMPETICIONES Y TORNEOS DP. MPLES. PROMOCIÓN DEPORTE;NÚMERO;4;5
001203;34101;04;01;SUPERFICIE DE INSTALACIONES DEPORTIVAS A MANTENER;M2;36375;36375
001203;34101;04;02;SUPERFICIE DE INSTALACIONES DEPORTIVAS A REFORMAR;M2;15000;15000
001203;34101;04;03;INCIDENCIA OBRAS DE REFORMA EN LA INSTALACION DEPORTIVA;PORCENTAJE;33;33
001203;92001;01;01;CONTRATOS TRAMITADOS;NÚMERO;125;176
001203;92001;01;02;CONTRATOS TRAMITADOS POR PROCEDIMIENTO NEGOCIADO;NÚMERO;5;1
001203;92001;01;03;CONTRATOS TRAMITADOS POR CONCURSO O SUBASTA;NÚMERO;11;12
001203;92001;01;04;CONTRATOS TRAMITADOS MENORES;NÚMERO;103;163
001203;92001;01;05;TIEMPO MEDIO TRAMITACIÓN DE CONTRATOS PROC. NEGOCIADO;DÍAS;90;90
001203;92001;01;06;TIEMPO MEDIO TRAMITACIÓN DE CONTRATOS CONCURSO/SUBASTA;DÍAS;150;150
001203;92001;02;01;LIQUIDACIONES EMITIDAS;NÚMERO;6000;6224
001203;92001;02;02;DOCUMENTOS CONTABLES REALIZADOS;NÚMERO;2100;2731
001203;92001;03;01;PROPUESTAS DE ACUERDO ELEVADAS A JUNTA DE GOBIERNO;NÚMERO;1;0
001203;92001;03;02;PROPUESTAS DE DECRETO ELEVADAS AL CONCEJAL;NÚMERO;2200;2486
001203;92001;03;03;PROPUESTAS DE RESOLUCIÓN ELEVADAS AL GERENTE;NÚMERO;2300;1336
001203;92001;03;04;ASUNTOS ELEVADOS AL CONSEJO TERRITORIAL;NÚMERO;21;21
001203;92001;03;05;PROPUESTAS DE ACUERDO ELEVADAS A LA JUNTA MPAL DE DISTRITO;NÚMERO;4;6
001203;92001;03;06;PROPUESTAS DE ACUERDO ELEVADAS AL PLENO;NÚMERO;2;0
001203;92001;04;01;LICENCIAS URBANÍSTICIAS SOLICITADOS POR ACTUACION COMUNICADA;NÚMERO;215;136
001203;92001;04;02;LIC. URBANÍSTICAS PROCEDIMIENTO ORDINARIO ABREVIADO SOLICITADAS;NÚMERO;25;35
001203;92001;04;03;LIC. URBÁNISTICAS POR PROCED. ORDINARIO COMÚN SOLICITADAS;NÚMERO;127;93
001203;92001;04;04;LICENCIAS URBANÍSTICAS SOLICITADAS;NÚMERO;367;264
001203;92001;04;05;LICENCIAS URBANÍSTICAS POR ACTUACION COMUNICADA RESUELTAS;NÚMERO;172;135
001203;92001;04;06;LICENCIAS URBANÍSTICAS PRO PROC.ORDINARIO ABREV. RESUELTAS;NÚMERO;21;30
001203;92001;04;07;LICENCIAS URBANÍSTICAS  PROCEDIM. ORDINARIO COMÚN RESUELTAS;NÚMERO;102;76
001203;92001;04;08;LICENCIAS URBANISTICAS RESUELTAS;NÚMERO;295;241
001203;92001;04;09;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO SOLICITADAS;NÚMERO;915;1251
001203;92001;04;10;AUTORIZACIONES OCUPACIÓN DEL DOMINIO PÚBLICO RESUELTAS;NÚMERO;890;1212
001203;92001;04;11;TIEMPO MEDIO EN LA RESOLUCIÓN DE LICENCIAS URBANÍSTICAS;DÍAS;45;46
001203;92001;05;01;INSPECCIONES URBANÍSTICAS REALIZADAS;NÚMERO;700;398
001203;92001;05;02;EXPEDIENTES SANCIONADORES RESUELTOS;NÚMERO;220;61
001203;92001;05;03;EXPEDIENTES DE DISCIPLINA URBANÍSTICA INICIADOS;NÚMERO;460;402
001203;92001;05;04;EXPEDIENTES DE OBRAS INICIADOS DE OFICIO;NÚMERO;80;80
001203;92001;05;05;EXPEDIENTES DE OBRAS INICIADOS CIUDADANOS;NÚMERO;350;322
001203;92401;01;07;ASIST.MEDIA VECINOS A REUNIONES CONS.TERRIT MUJERES;RATIO;3;4
