CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001190;93304;03;02;RENOVACIONES;NÚMERO;24;24
001190;93304;03;03;RECLAMACIONES;NÚMERO;10;21
001190;93304;04;01;SEGURO DE RESPONSABILIDAD CIVIL/PATRIMONIAL;NÚMERO;1;1
001190;93304;04;03;SEGURO DE RESPONSABILIDAD CIVIL PROFESIONAL TÉCNICOS RESPONSABLES DE OBRAS TANATORIO DE CARABANCHEL;NÚMERO;3;3
001190;93304;04;04;OTROS EVENTOS NO ASEGURADOS;NÚMERO;1;0
001190;93304;04;05;DAÑOS EN INMUEBLES;NÚMERO;340;261
001190;93304;05;01;TRAMITACIÓN ANTE REGISTROS PÚBLICOS Y NOTARÍAS;NÚMERO;60;49
001190;93304;05;02;EXPEDIENTES DE RESPONSABILIDAD PATRIMONIAL INICIADOS;NÚMERO;1800;2606
001190;93304;05;03;EXPEDIENTES DE RESPONSABILDAD PATRIMONIAL FINALIZADOS;NÚMERO;2000;2752
001190;93304;05;04;RECURSOS DE RESPONSABILIDAD PATRIMONIAL RESUELTOS;NÚMERO;150;48
001190;93304;06;01;TASACIÓN INMUEBLES;NÚMERO;5;4
001190;93304;07;01;CANON HOTEL CASA DE LA CARNICERIA PRIMER Y SEGUNDO SEMESTRE;NÚMERO;2;2
001190;93304;07;02;CANON ACCESO AL COMPLEJO CANALEJA 2021;NÚMERO;1;1
001190;93304;08;01;TRAMITAR Y RESOLVER EXPTES POR DAÑOS AL PATRIMONIO MUNICIPAL EXIGIENDO AL AUTOR SU REPARACIÓN E INDENNIZACIÓN;NÚMERO;150;267
001190;93304;09;01;ESTUDIOS E INFORMES PARA DEPURACIÓN DEL INVENTARIO MUNICIPAL;NÚMERO;125;201
001201;15322;01;01;OBRAS A REALIZAR EN VÍAS PÚBLICAS CON CARGO A PARTICULARES;MUJERES;2;0
001201;15322;01;02;OBRAS A REALIZAR EN VÍAS PÚBLICAS CON CARGO A PARTICULARES;HOMBRES;2;0
001201;15322;01;03;SITUADOS Y QUIOSCOS A TRASLADAR (TITULARIDAD);MUJERES;1;0
001201;15322;01;04;SITUADOS Y QUIOSCOS A TRASLADAR (TITULARIDAD);HOMBRES;1;1
001201;15322;02;01;RENOVACIÓN DE PAVIMENTOS;M2;10000;4900
001201;15322;02;02;ENSAYOS DE CONTROL DE CALIDAD;NÚMERO;200;0
001201;15322;02;03;REDACCIÓN DE PLANES E INFORMES;NÚMERO;4;4
001201;15322;02;04;REDACCIÓN DE PROYECTOS;NÚMERO;6;1
001201;17102;01;01;REDACCIÓN DE PROYECTOS;NÚMERO/AÑO;3;4
001201;17102;01;02;EJECUCIÓN DE OBRAS;NÚMERO/AÑO;3;4
001201;23102;01;01;MENORES ATENDIDOS EN PROGRAMAS DE ATENCIÓN DIFICULTAD SOCIAL;NIÑOS;82;70
001201;23102;01;02;MENORES ATENDIDOS EN PROGRAMAS DE ATENCIÓN DIFICULTAD SOCIAL;NIÑAS;68;58
001201;23102;01;03;MENORES ATENDIDOS A TRAVÉS DEL SERVICIO DE AYUDA A DOMICILIO;NIÑOS;22;21
001201;23102;01;04;MENORES ATENDIDOS A TRAVÉS DEL SERVICIO DE AYUDA A DOMICILIO;NIÑAS;18;24
001201;23102;01;05;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA NEC. BÁSICAS;HOMBRES;35;7
001201;23102;01;06;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA NEC. BÁSICAS;MUJERES;180;43
001201;23102;01;07;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;HOMBRES;10;14
001201;23102;01;08;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;MUJERES;50;6
001201;23102;01;09;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;HOMBRES;12;5
001201;23102;01;10;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;MUJERES;40;23
001201;23102;01;11;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA ESCOLAR;NIÑOS;25;17
001201;23102;01;12;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA ESCOLAR;NIÑAS;15;13
001201;23102;01;13;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA VACACIONAL;NIÑOS;145;191
001201;23102;01;14;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA VACACIONAL;NIÑAS;200;168
001201;23102;01;15;PROGENITORES ASISTENTES A SESIONES SOBRE CRIANZA Y EDUCACION;HOMBRES;6;0
001201;23102;01;16;PROGENITORES ASISTENTES A SESIONES SOBRE CRIANZA Y EDUCACION;MUJERES;50;0
001201;23102;02;01;MENORES CON PROCESOS DE INTERVENCIÓN, A TRAVÉS DE LOS EQUIPOS DE TRABAJO DE MENORES Y FAMILIA (ETMF);NIÑOS;300;287
001201;23102;02;02;MENORES CON PROCESOS DE INTERVENCIÓN, A TRAVÉS DE LOS EQUIPOS DE TRABAJO DE MENORES Y FAMILIA (ETMF);NIÑAS;200;260
001201;23102;02;03;MENORES CON INTERVENCIÓN EN EL CENTRO DE ATENCIÓN A LA INFANCIA;NIÑOS;90;242
001201;23102;02;04;MENORES CON INTERVENCIÓN EN EL CENTRO DE ATENCIÓN A LA INFANCIA;NIÑAS;90;234
001201;23102;02;05;MENORES CON PROPUESTA DE MEDIDA PROTECCIÓN SOCIAL A TRAVÉS DE LA COMISIÓN DE APOYO A LA FAMILIA;NIÑOS;60;90
001201;23102;02;06;MENORES CON PROPUESTA DE MEDIDA PROTECCIÓN SOCIAL A TRAVÉS DE LA COMISIÓN DE APOYO A LA FAMILIA;NIÑAS;60;80
001201;23102;02;07;REUNIONES EQUIPOS TÉCNICOS DE MENORES Y FAMILIA (CAF Y ETMF);NÚMERO/HORA;300;354
001201;23102;02;08;FAMILIAS DERIVADAS SERVICIO APOYO RESID. Y SOCIAL MENORES;NÚMERO;5;1
001201;23102;02;09;MENORES Y ADOLESCENTES PROGRAMA SOCIOEDUCATIVO DE APOYO AL EMPLEO DE JÓVENES EN RIESGO DE EXCL.;NIÑOS;30;41
001201;23102;02;10;MENORES Y ADOLESCENTES PROGRAMA SOCIOEDUCATIVO DE APOYO AL EMPLEO DE JÓVENES EN RIESGO DE EXCL.;NIÑAS;30;27
001201;23102;02;11;MENORES Y ADOLESCENTES ATENDIDOS SERVICIO EDUCACIÓN SOCIAL;NIÑOS;500;323
001201;23102;02;12;MENORES Y ADOLESCENTES ATENDIDOS SERVICIO EDUCACIÓN SOCIAL;NIÑAS;500;334
001201;23102;02;13;FAMILIAS ATENDIDAS POR SERVICIO EDUCACIÓN SOCIAL;HOMBRES;140;186
001201;23102;02;14;FAMILIAS ATENDIDAS POR SERVICIO EDUCACIÓN SOCIAL;MUJERES;250;299
001201;23102;02;15;MENORES ABSENTISTAS EN SEGUIMIENTO;NIÑOS;15;59
001201;23102;02;16;MENORES ABSENTISTAS EN SEGUIMIENTO;NIÑAS;7;62
001201;23102;02;17;REUNIONES COMISIÓN ABSENTISMO ESCOLAR;NÚMERO;5;7
001201;23102;02;18;MENORES DERIVADOS A PROGRAMAS DIFICULTAD SOCIAL DE LA COMUNIDAD DE MADRID;NIÑOS;78;71
001201;23102;02;19;MENORES DERIVADOS A PROGRAMAS DIFICULTAD SOCIAL DE LA COMUNIDAD DE MADRID;NIÑAS;50;59
001201;23103;01;01;MAYORES USUARIOS DE S.A.D. MUNICIPAL;HOMBRES;375;330
001201;23103;01;02;MAYORES USUARIOS DE S.A.D. MUNICIPAL;MUJERES;1200;1058
001201;23103;01;03;ÍNDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS;PORCENTAJE;21;21
001201;23103;01;04;SOLICITUDES DE S.A.D.;HOMBRES;140;160
001201;23103;01;05;SOLICITUDES DE S.A.D.;MUJERES;380;420
001201;23103;01;06;MAYORES USUARIOS DEL SERVICIO DE COMIDA A DOMICILIO;HOMBRES;73;93
001201;23103;01;07;MAYORES USUARIOS DEL SERVICIO DE COMIDA A DOMICILIO;MUJERES;92;123
001201;23103;01;08;MAYORES USUARIOS DEL SERVICIO DE LAVANDERÍA A DOMICILIO;HOMBRES;43;32
001201;23103;01;09;MAYORES USUARIOS DEL SERVICIO DE LAVANDERÍA A DOMICILIO;MUJERES;27;24
001201;23103;01;10;MAYORES USUARIOS DEL SERVICIO DE TELEASISTENCIA MUNICIPAL;HOMBRES;790;783
001201;23103;01;11;MAYORES USUARIOS DEL SERVICIO DE TELEASISTENCIA MUNICIPAL;MUJERES;2500;2310
001201;23103;01;12;MAYORES ATENDIDOS EN FISIOTERAPIA PREVENTIVA;HOMBRES;6;10
001201;23103;01;13;MAYORES ATENDIDOS EN FISIOTERAPIA PREVENTIVA;MUJERES;64;84
001201;23103;01;14;MAYORES BENEF. AYUDAS ECONÓMICAS NEC. BÁSICAS;HOMBRES;26;4
001201;23103;01;15;MAYORES BENEF. AYUDAS ECONÓMICAS NEC. BÁSICAS;MUJERES;44;12
001201;23103;01;16;MAYORES BENEF. AYUDAS ADAPTACIONES GERIÁTRICAS;HOMBRES;6;1
001201;23103;01;17;MAYORES BENEF. AYUDAS ADAPTACIONES GERIÁTRICAS;MUJERES;6;0
001201;23103;01;18;AYUDAS TÉCNICAS PARA MOVILIDAD;HOMBRES;13;11
001201;23103;01;19;AYUDAS TÉCNICAS PARA MOVILIDAD;MUJERES;27;32
001201;23103;01;20;MAYORES USUARIOS DE ATENCIÓN PSICOLÓGICA EN DOMICILIO;HOMBRES;20;19
001201;23103;01;21;MAYORES USUARIOS DE ATENCIÓN PSICOLÓGICA EN DOMICILIO;MUJERES;90;106
001201;23103;01;22;MAYORES USUARIOS ATENCIÓN TERAP. OCUP. EN DOMICILIO;HOMBRES;25;24
001201;23103;01;23;MAYORES USUARIOS ATENCIÓN TERAP. OCUP. EN DOMICILIO;MUJERES;90;82
001201;23103;01;24;SOLICITUDES PLAZA COMEDOR C. MADRID;HOMBRES;15;12
001201;23103;01;25;SOLICITUDES PLAZA COMEDOR C. MADRID;MUJERES;5;5
001201;23103;01;26;MAYORES EN RIESGO SOCIAL, SOCIOSANITARIO Y/O AISLAM. SOC.;HOMBRES;40;36
001201;23103;01;27;MAYORES EN RIESGO SOCIAL, SOCIOSANITARIO Y/O AISLAM. SOC.;MUJERES;90;74
001201;23103;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;4;4
001201;23103;02;02;SOCIOS DE LOS CENTROS DE MAYORES;HOMBRES;2760;2685
001201;23103;02;03;SOCIOS DE LOS CENTROS DE MAYORES;MUJERES;5295;5318
001201;23103;02;04;ATENCIÓN PRESTADA PUNTO INFORMACIÓN Y ORIENTAC. CENTROS DE MAYORES;HOMBRES;2250;4049
001201;23103;02;05;ATENCIÓN PRESTADA PUNTO INFORMACIÓN Y ORIENTAC. CENTROS DE MAYORES;MUJERES;5650;20549
001201;23103;02;06;ATENCIÓN PRESTADA SERVICIO ACTIVIDAD Y ESTIMULACIÓN MENTAL;HOMBRES;51;154
001201;23103;02;07;ATENCIÓN PRESTADA SERVICIO ACTIVIDAD Y ESTIMULACIÓN MENTAL;MUJERES;519;1105
001201;23103;02;08;HORAS DE TALLERES;HORAS;7900;7155
001201;23103;02;09;PARTICIPANTES EN TALLERES;HOMBRES;900;377
001201;23103;02;10;PARTICIPANTES EN TALLERES;MUJERES;5500;1482
001201;23103;02;11;PARTICIPANTES ACTIVIDADES SOCIO CULTURALES;HOMBRES;1590;407
001201;23103;02;12;PARTICIPANTES ACTIVIDADES SOCIO CULTURALES;MUJERES;7200;2602
001201;23103;02;13;VOLUNTARIOS EN CENTROS DE MAYORES;HOMBRES;28;25
001201;23103;02;14;VOLUNTARIOS EN CENTROS DE MAYORES;MUJERES;70;45
001201;23103;02;15;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTROS DE MAYORES;HOMBRES;35;0
001201;23103;02;16;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTROS DE MAYORES;MUJERES;15;0
001201;23103;02;17;COMIDAS SERVIDAS EN COMEDORES CENTROS DE MAYORES;HOMBRES;11700;0
001201;23103;02;18;COMIDAS SERVIDAS EN COMEDORES CENTROS DE MAYORES;MUJERES;9500;0
001201;23103;03;01;PARTICIPANTES DE LOS GRUPOS CUIDANDO A QUIENES CUIDAN;HOMBRES;3;2
001201;23103;03;02;PARTICIPANTES DE LOS GRUPOS CUIDANDO A QUIENES CUIDAN;MUJERES;9;4
001201;23103;03;03;SESIONES GRUPALES DE LOS GRUPOS CUIDANDO A QUIENES CUIDAN;HORAS;20;22
001201;23103;03;04;"USUARIOS DEL PROGRAMA ""RESPIRO FAMILIAR"" FINES DE SEMANA";HOMBRES;1;0
001201;23103;03;05;"USUARIOS DEL PROGRAMA ""RESPIRO FAMILIAR"" FINES DE SEMANA";MUJERES;1;3
001201;23103;04;01;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO COGNITIVO;HOMBRES;20;25
001201;23103;04;02;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO COGNITIVO;MUJERES;50;64
001201;23103;04;03;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO FÍSICO;HOMBRES;20;12
001201;23103;04;04;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO FÍSICO;MUJERES;50;34
001201;23103;05;01;PLAZAS SOLICITADAS EN PISO TUTELADOS;HOMBRES;22;32
001201;23103;05;02;PLAZAS SOLICITADAS EN PISO TUTELADOS;MUJERES;9;24
001201;23103;05;03;PLAZAS SOLICITADAS EN RESIDENCIAS AUTÓNOMOS;HOMBRES;20;28
001201;23103;05;04;PLAZAS SOLICITADAS EN RESIDENCIAS AUTÓNOMOS;MUJERES;8;22
001201;23103;05;05;PLAZAS SOLICITADAS EN RESIDENCIAS DE EMERGENCIA;HOMBRES;30;32
001201;23103;05;06;PLAZAS SOLICITADAS EN RESIDENCIAS DE EMERGENCIA;MUJERES;20;27
001201;23103;05;07;PLAZAS SOLICITADAS EN RESIDENCIAS TEMPORALES;HOMBRES;20;16
001201;23103;05;08;PLAZAS SOLICITADAS EN RESIDENCIAS TEMPORALES;MUJERES;40;33
001201;23103;05;09;MAYORES BENEFICIARIOS AYUDAS EC. ALOJAMIENTOS ALTERNATIVOS;HOMBRES;5;2
001201;23103;05;10;MAYORES BENEFICIARIOS AYUDAS EC. ALOJAMIENTOS ALTERNATIVOS;MUJERES;4;11
001201;23103;06;01;ELABORACIÓN INFORMES SOCIALES DE ENTORNO;HOMBRES;200;310
001201;23103;06;02;ELABORACIÓN INFORMES SOCIALES DE ENTORNO;MUJERES;500;530
001201;23103;06;03;USUARIOS DE S.A.D. DEPENDENCIA;HOMBRES;170;171
001201;23103;06;04;USUARIOS DE S.A.D. DEPENDENCIA;MUJERES;608;613
001201;23103;06;05;USUARIOS DE T.D.A. DEPENDENCIA;HOMBRES;203;254
001201;23103;06;06;USUARIOS DE T.D.A. DEPENDENCIA;MUJERES;713;828
001201;23106;01;01;PERSONAS NUEVAS ATENDIDAS UNIDADES TRABAJO SOCIAL;HOMBRES;600;1000
001201;23106;01;02;PERSONAS NUEVAS ATENDIDAS UNIDADES TRABAJO SOCIAL;MUJERES;1000;1079
001201;23106;01;03;HISTORIAS SOCIALES UNIDAD TRABAJO SOCIAL ZONA;HOMBRES;2500;5403
001201;23106;01;04;HISTORIAS SOCIALES UNIDAD TRABAJO SOCIAL ZONA;MUJERES;7500;7616
001201;23106;01;05;UNIDADES FAMILIARES SEGUIM. UNIDAD TRABAJO SOCIAL ZONA;HOMBRES;1300;1341
001201;23106;01;06;UNIDADES FAMILIARES SEGUIM. UNIDAD TRABAJO SOCIAL ZONA;MUJERES;3100;2729
001201;23106;01;07;ENTREVISTAS EN UNIDADES DE TRABAJO SOCIAL;HOMBRES;9000;9460
001201;23106;01;08;ENTREVISTAS EN UNIDADES DE TRABAJO SOCIAL;MUJERES;18000;16571
001201;23106;01;09;DEMANDAS RECIBIDAS EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;10000;5463
001201;23106;01;10;ATENCIÓN DE INFORMACIÓN;NÚMERO;13000;6180
001201;23106;01;11;SITUACIONES URGENTES ATENDIDAS UNIDADES DE TRABAJO SOCIAL;HOMBRES;80;53
001201;23106;01;12;SITUACIONES URGENTES ATENDIDAS UNIDADES DE TRABAJO SOCIAL;MUJERES;275;45
001201;23106;02;01;PERSONAS CON DISCAPACIDAD USUARIAS DEL S.A.D. MUNICIPAL;HOMBRES;30;55
001201;23106;02;02;PERSONAS CON DISCAPACIDAD USUARIAS DEL S.A.D. MUNICIPAL;MUJERES;42;68
001201;23106;02;03;PERSONAS CON DISCAPACIDAD USUARIAS DEL S.A.D. DEPENDENCIA;HOMBRES;30;35
001201;23106;02;04;PERSONAS CON DISCAPACIDAD USUARIAS DEL S.A.D. DEPENDENCIA;MUJERES;43;45
001201;23106;03;01;PERCEPTORES DE R.M.I;NÚMERO;700;459
001201;23106;03;02;SOLICITUDES PARA INCORPORACIÓN A LA R.M.I.;NÚMERO;200;225
001201;23106;03;03;HOGARES UNIPERSONALES BENEF. AYUDAS EMERGENCIA;HOMBRES;80;14
001201;23106;03;04;HOGARES UNIPERSONALES BENEF. AYUDAS EMERGENCIA;MUJERES;120;19
001201;23106;04;01;PERSONAS EN SIT. EXCLUSIÓN RESIDENCIAL ATENDIDAS;NÚMERO;800;575
001201;23106;04;02;PERSONAS DERIVADAS A SERV. ATENCIÓN SOCIAL ESPECIALIZADO;NÚMERO;500;280
001201;23106;05;01;PERSONAS ATENDIDAS POR PROFESIONAL DE LA PSICOLOGÍA;HOMBRES;20;21
001201;23106;05;02;PERSONAS ATENDIDAS POR PROFESIONAL DE LA PSICOLOGÍA;MUJERES;61;91
001201;23106;06;01;PERSONAS ATENDIDAS EN PROYECTO ALOJAMIENTOS ALTERNATIVOS;HOMBRES;50;68
001201;23106;06;02;PERSONAS ATENDIDAS EN PROYECTO ALOJAMIENTOS ALTERNATIVOS;MUJERES;30;46
001201;23106;06;03;PLAZAS DE ALOJAMIENTOS ALTERNATIVOS;HOMBRES;9100;10524
001201;23106;06;04;PLAZAS DE ALOJAMIENTOS ALTERNATIVOS;MUJERES;4100;5784
001201;23106;06;05;PERSONAS ATENDIDAS POR EDUCADOR SOCIAL;HOMBRES;56;77
001201;23106;06;06;PERSONAS ATENDIDAS POR EDUCADOR SOCIAL;MUJERES;34;52
001201;23106;06;07;PARTICIPANTES EN ACTIVIDADES  GRUPALES;HOMBRES;25;4
001201;23106;06;08;PARTICIPANTES EN ACTIVIDADES  GRUPALES;MUJERES;15;2
001201;23106;06;09;ACTIVIDADES GRUPALES REALIZADAS;NÚMERO;40;10
001201;23106;07;01;PROYECTOS REALIZADOS;NÚMERO;110;129
001201;23106;07;02;PARTICIPANTES EN LOS PROYECTOS Y ACTIVIDADES;HOMBRES;2500;6652
001201;23106;07;03;PARTICIPANTES EN LOS PROYECTOS Y ACTIVIDADES;MUJERES;3600;7900
001201;23106;07;04;ASOCIACIONES QUE DESARROLLAN PROYECTOS;NÚMERO;25;78
001201;23106;07;05;MESAS DE TRABAJO INTERSECTORIAL E INTERDISCIPLINARIO;NÚMERO;9;10
001201;23106;07;06;REUNIONES DE LAS MESAS;NÚMERO;90;85
001201;23106;07;07;PROYECTOS EN RED;NÚMERO;4;5
001201;23106;07;08;ACTIVIDADES FORMATIVAS PROFESIONALES;NÚMERO;10;15
001201;23106;07;09;ACTIVIDADES REALIZADAS EN ESPACIOS PUBLICOS;NÚMERO;5;10
001201;23106;07;10;PROYECTOS EN RED CON PERSPECTIVA DE GENERO;NÚMERO;3;4
001201;23106;07;11;ACTIVIDADES ESPECIFICAS CON PERSPECTIVA DE GENERO;NÚMERO;30;9
001201;23106;08;01;PERSONAS ATENDIDAS SERVICIO DE ACOMP. ENFERMOS MENTALES;HOMBRES;21;30
001201;23106;08;02;PERSONAS ATENDIDAS SERVICIO DE ACOMP. ENFERMOS MENTALES;MUJERES;24;32
001201;23106;08;03;PARTICIPANTES EN ACTIVIDADES GRUPALES;HOMBRES;6;0
001201;23106;08;04;PARTICIPANTES EN ACTIVIDADES GRUPALES;MUJERES;5;0
001201;23106;09;01;PERSONAS ATENDIDAS EN ÁREA LEGAL;HOMBRES;200;275
001201;23106;09;02;PERSONAS ATENDIDAS EN ÁREA LEGAL;MUJERES;200;246
001201;23106;09;03;PARTICIPANTES EN AREA CULTURAL Y DE IDIOMA;HOMBRES;120;141
001201;23106;09;04;PARTICIPANTES EN AREA CULTURAL Y DE IDIOMA;MUJERES;90;98
001201;23106;09;05;PERSONAS EN TALLERES GRUPALES REALIZADOS;HOMBRES;200;273
001201;23106;09;06;PERSONAS EN TALLERES GRUPALES REALIZADOS;MUJERES;150;89
001201;23106;09;07;ACTUACIONES DE MEDIACION SOCIAL REALIZADAS;HOMBRES;150;109
001201;23106;09;08;ACTUACIONES DE MEDIACION SOCIAL REALIZADAS;MUJERES;350;315
001201;23106;09;09;PARTICIPANTES EN ACTIVIDADES INTERCULTURALES;HOMBRES;300;53
001201;23106;09;10;PARTICIPANTES EN ACTIVIDADES INTERCULTURALES;MUJERES;800;294
001201;23106;10;01;PERSONAS ATENDIDAS SERVICIO;HOMBRES;60000;58573
001201;23106;10;02;PERSONAS ATENDIDAS SERVICIO;MUJERES;6000;4943
001201;31101;01;01;INSPECCIONES EN MATERIA DE RESTAURACIÓN COLECTIVA;NÚMERO;400;184
001201;31101;01;02;AUDITORÍAS DE SISTEMAS DE AUTOCONTROL (PCH Y APPCC);NÚMERO;15;2
001201;31101;01;03;EFICACIA OPERATIVA INSPECCIONES SEGURIDAD ALIMENTARIA;PORCENTAJE;90;57
001201;31101;01;04;EFICACIA OPERATIVA TOMA DE MUESTRAS ALIMENTOS Y BEBIDAS;PORCENTAJE;80;101
001201;31101;01;05;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS BROTES ALERTAS TIPO I Y TIPO II EN SU CASO;PORCENTAJE;100;100
001201;31101;01;06;CONTROL CORRECCIÓN DEFICIENCIAS DETECTADAS EN ESTABLEC. EN LOS QUE SE HA PRODUCIDO BROTE DE ORIGEN ALIMENTARIO;PORCENTAJE;100;100
001201;31101;01;07;INSPECCIONES EN MATERIA DE COMERCIO MINORISTA (TITULARIDAD);HOMBRES;200;135
001201;31101;01;08;INSPECCIONES EN MATERIA DE COMERCIO MINORISTA (TITULARIDAD);MUJERES;200;136
001201;31101;01;09;NÚMERO TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS (TITULARIDAD ESTABLECIMIENTOS);HOMBRES;40;40
001201;31101;01;10;NÚMERO TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS (TITULARIDAD ESTABLECIMIENTOS);MUJERES;40;41
001201;31101;01;11;INFORMES SANITARIOS EN LICENCIA URBANÍSTICAS, REGISTROS SANITARIOS Y AUTORIZACIONES EVENTOS/MERCADILLOS;HOMBRES;12;4
001201;31101;01;12;INFORMES SANITARIOS EN LICENCIA URBANÍSTICAS, REGISTROS SANITARIOS Y AUTORIZACIONES EVENTOS/MERCADILLOS;MUJERES;13;4
001201;31101;02;01;INSPECCIONES EN PISCINAS/BALNEARIOS;NÚMERO;25;42
001201;31101;02;02;EFICACIA OPERATIVA DE LAS INSPECCIONES EN PISCINAS/BALNERARIOS;PORCENTAJE;90;168
001201;31101;02;03;TOMA DE MUESTRAS DE AGUA EN PISCINAS/BALNEARIOS;NÚMERO;18;23
001201;31101;02;04;EFICACIA OPERATIVA TOMA DE MUESTRAS DE AGUA EN PISCINAS/BALNERARIOS;PORCENTAJE;90;128
001201;31101;02;05;COMUNICACIÓN APERTURA TEMPORADA DE PISCINAS;NÚMERO;25;35
001201;31101;02;06;EFIC OPER INSPEC. ESC. INFY CENTROS CUIDADO/RECREO INFANT. Y ESTAB.ESTETI/BELLEZA, BRONCEADO, ADORNO CORP, PELUQ, GIMNAR;PORCENTAJE;90;152
001201;31101;02;07;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS Y ALERTAS;PORCENTAJE;100;100
001201;31101;02;08;INSPEC. ESC. INF.Y CENTROS DE CUIDADO/RECREO INFANT. Y ESTAB.ESTET/BELLEZA, BRONCEADO, ADORNO CORP, PELUQ  Y GIM (TITUL);NÚMERO;100;152
001201;31101;03;01;OBSERVACIONES ANTIRRÁBICAS Y LICENCIAS APP;NÚMERO;50;75
001201;31101;03;02;SOLICITUDES LICENCIAS APP PRESENTADAS;HOMBRES;20;40
001201;31101;03;03;SOLICITUDES LICENCIAS APP PRESENTADAS;MUJERES;20;35
001201;31101;03;04;INSPECCIONES PROTECCIÓN ANIMAL;NÚMERO;15;0
001201;31101;03;05;EFICACIA OPERATIVA INSPECCIONES PROTECCIÓN ANIMAL;PORCENTAJE;100;0
001201;31101;03;06;DENUNCIAS TENENCIA ANIMALES Y PROTECCIÓN ANIMAL E INFORMES PROTECCIÓN ANIMAL;NÚMERO;15;7
001201;31101;04;01;PROPUESTAS INICIO EXPTES SANCIONADORES SALUD PÚBLICA LEVES/GRAVES;NÚMERO;50;63
001201;31101;04;02;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS;NÚMERO;30;43
001201;32301;01;01;REUNIONES DE LOS SERVICIO DE APOYO A LA ESCOLARIZACIÓN;NÚMERO;4;2
001201;32301;01;02;ESCOLARIZADOS POR EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN (SAE 4);ALUMNO;783;0
001201;32301;01;03;ESCOLARIZADOS POR EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN (SAE 4);ALUMNA;783;0
001201;32301;01;04;ESCOLARIZADOS POR EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN MUNICIPAL;ALUMNO;188;190
001201;32301;01;05;ESCOLARIZADOS POR EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN MUNICIPAL;ALUMNA;189;192
001201;32301;02;01;ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL GESTIÓN DIRECTA;NÚMERO;1;1
001201;32301;02;02;ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL GESTIÓN INDIRECTA;NÚMERO;5;5
001201;32301;02;03;REUNIONES CON LAS ESCUELAS INFANTILES MUNICIPALES;NÚMERO;90;85
001201;32301;02;04;ESCOLARIZADOS POR ESCUELAS INFANTILES TITULARIDAD MUNICIPAL;ALUMNO;188;190
001201;32301;02;05;ESCOLARIZADOS POR ESCUELAS INFANTILES TITULARIDAD MUNICIPAL;ALUMNA;189;192
001201;32301;03;01;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA;NÚMERO;900;800
001201;32301;03;02;ASESORAMIENTO Y ORIENTACIÓN A LAS AMPAS;NÚMERO;10;10
001201;32301;03;03;PUESTOS DIRECTIVOS EN LOS CENTROS EDUCATIVOS DE TITULARIDAD PÚBLICA;HOMBRES;7;6
001201;32301;03;04;PUESTOS DIRECTIVOS EN LOS CENTROS EDUCATIVOS DE TITULARIDAD PÚBLICA;MUJERES;25;29
001201;32301;04;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;14;15
001201;32301;04;02;CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;11;11
001201;32301;04;03;SUPERFICIE CONSTRUÍDA C. EDUCATIVOS MANTENIMIENTO DISTRITO;M2;38646;40721
001201;32301;04;04;SUPERFICIE LIBRE CENTROS EDUCATIVOS MANTENIMIENTO DISTRITO;M2;6151;5152
