CeGe;Prog. Finan.;Objetivo;Actividad por Objetivo;Descripción Actividades
001170;93105;07;A;SEGUIMIENTO DE LA CORRECTA IMPLANTACIÓN DE DICHOS MODELOS EN CADASOCIEDAD Y VERIFICACIÓN DE SU FUNCIONAMIENTO.
001170;93105;07;B;COORDINACIÓN CON LAS SOCIEDADES MERCANTILES MUNICIPALES DE LAIMPLANTACIÓN DE NUEVAS MEDIDADS QUE MEJOREN LOS SISTEMAS DE
001170;93401;01;A;Establecimiento de las relaciones necesarias con las entidadesfinancieras con el fin de poder desarrollar una adecuada g
001170;93401;01;B;Establecimiento de criterios que permitan optimizar la gestiónfinanciera
001170;93401;01;C;Determinar los instrumentos financieros en los que materializar elendeudamiento.
001170;93401;01;D;Supervisión, análisis, gestión y formalización con las entidadesfinancieras de las operaciones de endeudamiento que el A
001170;93401;02;A;Estudio de los mecanismos de cobertura de riesgos financieros y adopciónde los más adecuados.
001170;93401;02;B;Definición, en su caso, de la distribución temporal de la concertacióndel nuevo endeudamiento y la posterior fijación de
001170;93401;02;C;Coordinación de la financiación del Ayuntamiento de Madrid, susOrganismos Públicos, Sociedades Mercantiles Dependientes
001170;93401;02;D;Seguimiento de las operaciones de endeudamiento de los más relevantesprestatarios públicos (municipios, comunidades o re
001170;93401;02;E;Revisión, estimación y liquidación de los gastos financieros (comisionesy otros gastos) generados por el endeudamiento d
001170;93401;03;A;Colaboración en la elaboración y actualización de Planes presupuestariosa medio plazo y de Planes económico-financieros,
001170;93401;03;B;Llevar a cabo la planificación financiera de acuerdo con lasestimaciones pertinentes, teniendo en cuenta los planes en v
001170;93401;04;A;Elaboración de los datos necesarios para la actualización permanente dela información financiera en la página web del Ay
001170;93401;04;B;Suministro al Banco de España y al Ministerio de Hacienda de los datosde endeudamiento del Ayuntamiento de Madrid para s
001170;93401;05;A;Elaboración, recepción y coordinación de la documentación e informaciónnecesaria para la obtención de las calificaciones
001170;93401;05;B;Preparación y celebración de las reuniones necesarias con las agenciasde calificación especializadas.
001170;93405;01;A;ELABORAR LOS ESTADOS DE TESORERÍA PARA LA SEMANA O SEMANAS POSTERIORES,ANTICIPANDO LA POSICIÓN SEMANAL DE TESORERÍA.
001170;93405;01;B;DESARROLLO ELABORACIÓN Y ANÁLISIS DE LOS ESTADOS TRIMESTRALES DETESORERÍA
001170;93405;01;C;ELABORACIÓN DE LOS ESTADOS DE PREVISIÓN ANUALES PARA LA ADOPCIÓN DEDECISIONES A NIVEL DE FORMALIZACIÓN DEL ENDEUDAMIENTO
001170;93405;01;D;ELABORACIÓN DEL PRESUPUESTO MONETARIO DEL AYUNTAMIENTO DE MADRID.
001170;93405;01;E;ELABORAR EL INFORME SEMANAL SOBRE LAS FACTURAS PENDIENTES DE PAGO ENTESORERÍA.
001170;93405;02;A;CONCILIACIÓN DE TODAS LAS CUENTAS BANCARIAS DEL AYUNTAMIENTO DE MADRID.
001170;93405;02;B;ELABORAR EL ARQUEO DE FONDOS LÍQUIDOS MENSUALES A FECHA DE CIERRE DECADA MES.
001170;93405;03;A;MEJORAR LA CALIDAD EN LA ATENCIÓN PERSONAL Y LA INFORMACIÓN AL PROVEEDORMUNICIPAL.
001170;93405;03;B;INCREMENTAR LA ATENCIÓN PERSONALIZADA A LOS PROVEEDORES QUE LASOLICITAN, CREANDO MÁS CANALES DE COMUNICACIÓN Y ENRIQUECI
001170;93405;04;A;SOLICITUD DE OFERTAS DE LÍNEA DE CRÉDITO A LAS ENTIDADES FINANCIERASCOLABORADORAS.
001170;93405;04;B;ELABORACIÓN Y TRAMITACIÓN DEL EXPEDIENTE DE FORMALIZACIÓN DE LAS NUEVASCUENTAS DE CRÉDITO PARA SU APROBACIÓN POR EL ÓRGA
001170;93405;04;C;ELABORACIÓN Y FIRMA DE LOS CONTRATOS DE CUENTA DE CRÉDITO QUE SE HAYANAPROBADO.
001170;93405;04;D;ELABORACIÓN Y TRAMITACIÓN DE EXPEDIENTE DE AMORTIZACIÓN ANTICIPADA TOTALO PARCIAL DE LAS CUENTAS DE CRÉDITO SI ASÍ SE ES
001170;93405;04;E;CONCERTACIÓN, EN SU CASO, DE OPERACIONES DE TESORERÍA DISTINTAS DE LASLÍNEAS DE CRÉDITO.
001170;93405;05;A;SEGUIMIENTO Y RESOLUCIÓN DE INCIDENCIAS EN LOS PAGOS REALIZADOS POR LOSCONTRIBUYENTES CON TARJETA DE CRÉDITO/DÉBITO.
001170;93405;05;B;MEJORA DE LOS PROCEDIMIENTOS EN LA PASARELA DE PAGOS CON TARJETA.
001170;93405;06;A;ANÁLISIS Y EVALUACIÓN DEL CONTRATO VIGENTE, CON VENCIMIENTO 31 DE JULIODE 2021.
001170;93405;06;B;ESTUDIO DE LAS POSIBLES MEJORAS A INCORPORAR AL NUEVO CONTRATO Y SUCOSTE, ASÍ COMO LA CORRECCIÓN DE LAS DEFICIENCIAS E I
001170;93405;06;C;ANÁLISIS Y VALORACIÓN DE LOS CRITERIOS DE SELECCIÓN DE LAS ENTIDADESFINANCIERAS SUSCEPTIBLES DE SER ADJUDICATARIAS.
001170;93405;06;D;ELABORACIÓN Y TRAMITACIÓN DEL EXPEDIENTE DE ADJUDICACIÓN DEL CONTRATO.
001170;93405;06;E;REALIZACIÓN DE LAS ADAPTACIONES NECESARIAS A LAS NUEVAS EXIGENCIASDERIVADAS DE LA EJECUCIÓN DEL NUEVO CONTRATO.
001180;23100;01;A;TRAMITACIÓN DE CONVENIOS DE COLABORACIÓN, SUBVENCIONES NOMINATIVAS Y DE PÚBLICA CONCURRENCIA
001180;23100;01;B;EMISIÓN DE INFORMES DE  CONTENIDO JURÍDICO
001180;23100;01;C;PREPARACIÓN DE ASUNTOS QUE HAN DE SOMETERSE A JUNTA DE GOBIERNO Y PLENO
001180;23100;01;D;PUBLICACIÓN DE RESOLUCIONES Y DISPOSICIONES EMITIDAS POR LAS DISTINTASUNIDADES ADMINISTRATIVAS DEL ÁREA DE GOBIERNO
001180;23100;02;A;PROMOVER EXPEDIENTES DE CONTRATACIÓN DE BIENES Y SERVICIOS EN MATERIA DERÉGIMEN INTERIOR (ARRENDAMIENTO, LIMPIEZA, MANTE
001180;23100;02;B;CENTRALIZACIÓN DE LAS SOLICITUDES DE MATERIAL DE OFICINA Y OTRASNECESIDADES DEL ÁREA.
001180;23100;02;C;ORGANIZACIÓN Y GESTIÓN DE LA UNIDAD DE CONDUCTORES Y ORDENANZAS.
001180;23100;03;A;TRAMITACIÓN DE EXPEDIENTES DE CONTRATACIÓN DE LAS DIRECCIONES GENERALESDEL ÁREA DE GOBIERNO TANTO EN  PLYCA, EN PLATAFOR
001180;23100;03;B;CONVOCATORIA PREPARACIÓN Y ASISTENCIA A LAS MESAS DE CONTRATACIÓN
001180;23100;03;C;ASESORAR Y COORDINAR A LAS DIFERENTES DIRECCIONES GENERALES DEL ÁREA DEGOBIERNO EN MATERIA DE CONTRATACIÓN, EN LA ADECUA
001180;23100;03;D;TRAMITACIÓN DE LA PUBLICACIÓN EN PLATAFORMA DE LOS DIVERSOS ANUNCIOS ENMATERIA DE CONTRATACIÓN.
001180;23100;04;A;ELABORAR LA PROPUESTA ANUAL DEL PRESUPUESTO DE LA SECRETARIA GENERAL YCOORDINAR LAS PROPUESTAS DE LOS RESTANTES ÓGANOS D
001180;23100;04;B;TRAMITAR EXPEDIENTES DE GASTOS MEDIANTE LA ELABORACIÓN DE LOSCORRESPONDIENTES DOCUMENTOS CONTABLES.
001180;23100;04;C;GESTIONAR LOS ANTICIPOS DE CAJA FIJA Y PAGOS A JUSTIFICAR.
001180;23100;05;A;TRAMITACIÓN DE EXPEDIENTES DE CREACIÓN Y MODIFICACIÓN DE ESTUCTURAORGÁNICA, PUESTOS DE TRABAJO Y PLANTILLA PRESUPUESTARI
001180;23100;05;B;GESTIÓN DEL SISTEMA DE CONTROL DE LA ASISTENCIA Y PERMANENCIA EN ELPUESTO DE TRABAJO.
001180;23100;05;C;TRAMITACIÓN DE PARTES DE BAJA, CONFIRMACIÓN Y ALTA.
001180;23100;05;D;PARTICIPACIÓN EN LOS PLANES DE FORMACIÓN.
001180;23100;06;A;GESTIONAR EL REGISTRO GENERAL DEL ÁREA, RACIONALIZANDO Y MEJORANDO ELSISTEMA DE RECEPCIÓN DE INSTANCIAS, SOLICITUDES Y D
001180;23100;07;A;ADOPCIÓN DE LAS MEDIDAS NECESARIAS PARA GARANTIZAR LA SEGURIDAD Y SALUDDE LOS TRABAJADORES DEL ÁREA DE GOBIERNO EN DIVER
001180;23101;01;A;Desarrollo de actuaciones de información, concienciación ysensibilización social para fomentar la implicación activa de
001180;23101;01;B;Fomentar y promocionar la difusión de la existencia de las redesmunicipales especializadas de atención inetgral especial
001180;23101;01;C;Realización de investigaciones y estudios sobre la realidad social de laviolencia de género, en sus diversas manifestaci
001180;23101;02;A;Formación especializada a profesionales de servicios de atencióngeneralista para la mejora de la detección precoz de las
001180;23101;02;B;Desarrollo de actuaciones de prevención secundaria desarrolladas por losrecursos de las Redes Municipales de Atención In
001180;23101;02;C;Formación especializada en violencia de género en el ámbito de lapareja/expareja a profesionales de servicios de atenció
001180;23101;02;D;Prestación de un servicio de acogida y atención integralsuficiente,accesible y de calidad las 24 horas todos los días de
001180;23101;02;E;Prestación de alojamiento protegido, tanto de emergencia como decarácter semiautónomo, suficiente, accesible y de calida
001180;23101;02;F;Prestación de atención social, psicológica, jurídica y socioeducativa decarácter ambulatorio, suficiente, accesible y de
001180;23101;02;G;Gestión de solicitudes y seguimiento de incidencias de usuarias delServicio Telefónico de Atención y Protección (ATENPRO
001180;23101;02;H;Atención suficiente, accesible y de calidad a mujeres nohispanohablantes en su lengua de origen u otro instrumental medi
001180;23101;02;I;Elaboración e implementación de un programa de formación continúa paraprofesionales que trabajan en el ámbito de la viol
001180;23101;03;A;Establecimiento de protocolos para la mejora de la detección, derivacióny coordinación de casos de trata, prostitución y
001180;23101;03;B;Facilitación de herramientas para incrementar la detección temprana decasos de trata, prostitución y violencia sexual en
001180;23101;03;C;Puesta a disposición de las mujeres víctimas de trata y prostitución másvulnerables alternativas habitacionales y de pro
001180;23101;03;D;Prestación de atención accesible y de calidad que incluya atenciónpsicosocial, apoyo jurídico, alojamiento protegido y s
001180;23101;03;E;Oferta de recursos específicos frente a la trata de seres humanos confines de explotación sexual y otros abusos de derec
001180;23101;03;F;Prestación de un servicio de atención en crisis, accesible y de calidadlas 24 horas del día los 365 días del año, a cual
001180;23101;03;G;Servicio de mediación intercultural para facilitar la atención eintervención a mujeres víctimas de trata, mujeres en con
001180;23101;04;A;Elaboración e implementación de protocolo de intervención conjunta conla Agencia para el Empleo para el desarrollo de un
001180;23101;04;B;Desarrollo de un programa de intervención conjunta con EMVS, ASP y AEpara ofrecer alternativas a mujeres víctimas de vio
001180;23101;04;C;Realización de acciones para la mejora de la empleabilidad, la inserciónlaboral y el acompañamiento personalizado así co
001180;23101;04;D;Impulso de la prospección y colaboración con empresas y entidades deinserción laboral para la gestión óptima de la Bolsa
001180;23101;04;E;Desarrollo de talleres formativos de apoyo a la inserción sociolaboralpara víctimas de violencia de género en el ámbito
001180;23101;05;A;Desarrollo de actuaciones de reparación y reconocimiento social de lasmujeres víctimas de violencia machista, en todas s
001180;23101;05;B;Mantenimiento de la atención integral suficiente, accesible y de calidada los familiares de mujeres y de hijos/as asesin
001180;23101;05;C;Elaboración e implementación de un protocolo con el Instituto AnatómicoForense, Judicatura, Cuerpos y Fuerzas de Segurid
001180;23101;05;D;Mantenimiento de las estructuras de los Comités de Crisis para revisiónde los casos de asesinatos por violencia de géner
001180;23101;06;A;Revisión y/o elaboración de protocolos de colaboración y coordinacióncon entidades públicas y privadas en el ámbito de p
001180;23101;06;B;Revisión y/o elaboración de protocolos de colaboración y coordinacióncon entidades públicas y privadas en el ámbito de l
001180;23101;06;C;Impulso y colaboración en la implementación del protocolo autonómico deatención sanitaria urgente y coordinada a víctima
001180;23101;07;A;Atención telefónica en la prestación de los servicios externalizados
001180;23101;07;B;Asistencia jurídica presencial en la prestación de los servicios externalizados
001180;23101;07;C;Asistencia psicológica presencial en la prestación de los serviciosexternalizados
001180;23101;07;D;Atención en materia de alojamiento y manutención en la prestación de losservicios externalizados.
001180;23101;07;E;Desplazamientos realizados en la prestación de los serviciosexternalizados
001180;23101;08;A;Análisis de los datos de violencia de género de Policia Nacional,Policía Municipal, Fiscalía y Poder Judicial.
001180;23101;08;B;Elaboración de indicadores de impacto de las políticas municipalescontra la violencia de género
001180;23102;01;A;Seguimiento y supervisión  del contrato para la gestión de siete Centrosde Apoyo a las Familias (CAF)
001180;23102;01;B;Información a las familias madrileñas sobre los servicios de los CAF yotros recursos de apoyo con que cuentan para la at
001180;23102;01;C;Orientación social y jurídica en los CAF en materia de familia
001180;23102;01;D;Prevención e intervención psicológica en los CAF en situaciones deviolencia intrafamiliar y otras situaciones de malesta
001180;23102;01;E;Apoyo en el CAF a familias con niños de 0 a 3 años para la crianza yeducación de éstos.
001180;23102;01;F;Mediación familiar en los CAF para la resolución pacífica y consensuadade conflictos
001180;23102;01;G;Realización de acciones formativas en los CAF en función de lasnecesidades detectadas y las demandas.
001180;23102;01;H;Seguimiento y supervisión del contrato para la gestión de Puntos deEncuentro Familiar (PEF).
001180;23102;01;I;Atención en los PEF a las situaciones de ruptura de la convivenciafamiliar con grave conflictividad que impide el desarr
001180;23102;01;J;Supervisión del contrato para la gestión del Centro de IntervenciónParental para familias con alto nivel de conflictivid
001180;23102;01;K;Seguimiento y supervisión del contrato Casa Grande con 4 centros parafavorecer el desarrollo del apego y el vínculo emoc
001180;23102;01;L;Implementación de los proyectos de presupuestos participativos paranuevas Casa Grande
001180;23102;01;M;Atención a las familias madrileñas para mejorar sus habilidades en lacrianza y educación de sus hijos a través del Servi
001180;23102;01;N;Realización de Estudio piloto para la implementación de un programa deparentalidad positiva basado en evidencia en los C
001180;23102;01;O;"Seguimiento del Convenio de subvención entre la Fundación Manantial y elAyuntamiento de Madrid para el proyecto ""Casa Ve"
001180;23102;01;P;Seguimiento del Convenio de Subvención con la Fundación German SánchezRupérez
001180;23102;01;Q;Seguimiento del Convenio de Subvención con la Fundación Infantil RonaldMc Donald
001180;23102;02;A;"Seguimiento y supervisión del contrato ""Quedamos al salir de clase"" parala atención a menores mediante la organización d"
001180;23102;02;B;"Seguimiento y supervisión del contrato ""Atención a menores en dificultadsocial del distrito Centro"". (En mayo 2020 se in"
001180;23102;02;C;"Seguimiento del Convenio con Cruz Roja para el desarrollo del proyecto""Centro de día infantil""."
001180;23102;02;D;Coordinación con los servicios sociales de los distritos para la para laatención a menores mediante la organización de a
001180;23102;02;E;Seguimiento y supervisión del contrato del Servicio de Apoyo a Familiascon Menores (SAF Menores) para la prestación de a
001180;23102;02;F;Coordinación con los servicios sociales de los distritos para la para laatención a familias monoparentales
001180;23102;03;A;Seguimiento del Convenio de Colaboración con Cáritas para alojamientostemporales destinados a familias con menores
001180;23102;03;B;Seguimiento del Convenio de subvención con la Fundación Infantil RonaldMc Donald para mantenimiento de la casa de famili
001180;23102;03;C;Seguimiento del Convenio de Colaboración con la Fundación José MaríaLlanos para alojamientos temporales destinados a muj
001180;23102;03;D;Seguimiento del Convenio de Colaboración con la Asociación Solidaridadcon Madres Solteras
001180;23102;03;E;Seguimiento del Convenio de Colaboración con Cáritas
001180;23102;03;F;Coordinación con las distintas entidades prestadoras de servicios, conotras administraciones y la iniciativa social impl
001180;23102;04;A;Seguimiento y supervisión del contrato para la Dinamización de laparticipación infantil
001180;23102;04;B;Orientación y seguimiento de las Comisiones de Participación de laInfancia y Adolescencia
001180;23102;04;C;Coordinación con los servicios de educación de los distritos para ladinamización de la participación de los niños, niñas
001180;23102;04;D;Organización de Plenos infantil y de adolescentes.
001180;23102;04;E;Participación de los Puntos de Participación y COPIAS en la elaboracióndel Plan Local de Familias
001180;23102;04;F;Sensibilización sobre los derechos de los niños, niñas y adolescentes aparticipar en las decisiones que les afectan
001180;23102;04;G;Seguimiento y supervisión del Convenio con INJUCAM para el desarrollo deuna red de centros de ocio para adolescentes en
001180;23102;05;A;Realización de actividades de inserción sociolaboral de los jóvenes quese encuentran en situación de riesgo o de exclusi
001180;23102;05;B;Realización de actividades socioeducativas con jóvenes en situación deriesgo o de exclusión social.
001180;23102;05;C;"Seguimiento y supervisión del contrato ""Educación social""."
001180;23102;05;D;"Seguimiento y supervisión del contrato ""Programa de apoyo socioeducativoy prelaboral para adolescentes ASPA""."
001180;23102;05;E;"Seguimiento y supervisión del contrato ""Proyecto de formación einserción laboral ""La Quinta Cocina""."
001180;23102;05;F;Seguimiento del Convenio con la Fundación ISOS para Programa de apoyoresidencial  para la vida autónoma de jóvenes en si
001180;23102;05;G;Coordinación con los servicios sociales distritales y con el conjunto dela red de atención a adolescentes, para el estab
001180;23102;05;H;Coordinación con la Agencia de Empleo para la realización de actividadesformativas y prelaborales
001180;23102;05;I;Seguimiento del Convenio de Colaboración con Cruz Roja para la mediaciónintercultural con menores extranjeros no acompañ
001180;23102;06;A;Seguimiento y supervisión del contrato para la gestión de 9 Centros deAtención a la Infancia
001180;23102;06;B;Supervisión técnica de los profesionales de los CAI de gestión directa
001180;23102;06;C;Dirección, evaluación y supervisión de la gestión de los diferentesservicios prestados por los Centros de Atención a la
001180;23102;06;D;Seguimiento y supervisión de contrato para el Programa de Atención a laInfancia en el Entorno Familiar
001180;23102;06;E;Apoyo a los CAI en la traducción e interpretación de usuarios conlenguas extranjeras
001180;23102;06;F;Programa vacacional para menores y familias de acogimiento
001180;23102;06;G;Campamento de verano para adolescentes en acogimiento familiar
001180;23102;06;H;Coordinación con los Servicios de Atención Social Primaria para laintervención integral en materia de protección de meno
001180;23102;06;I;Coordinación con la Dirección General de la Familia y el Menor de laConsejería de Políticas Sociales y Familia de la Com
001180;23102;06;J;Prevención del maltrato infantil mediante acciones formativas dirigidasa profesionales de la educación y de la salud y a
001180;23102;06;K;Apoyo al acogimiento en familia extensa a través de un encuentro anualde acogedores
001180;23102;06;L;Seguimiento de Convenio con INCREFAN para el apoyo a familias acogedoras
001180;23102;07;A;Elaboración del Plan Local de Familias y del Plan Local de Infancia yAdolescencia de la ciudad de Madrid
001180;23102;07;B;Elaboración de la Estrategia de lucha contra la pobreza infantil
001180;23102;07;C;Realización de un estudio piloto en un distrito para la integración delos servicios en un solo equipamiento
001180;23102;07;D;Realización de Encuesta de necesidades, intereses y preocupaciones delos adolescentes
001180;23102;07;E;Desarrollo de protocolos para la detección de necesidades y laintervención
001180;23102;07;F;Realización de estudios de evaluación de programas y servicios
001180;23102;07;G;Evaluación del Plan de Atención a la Infancia y Adolescencia 2016-2019:Seguimiento 2019 y evaluación final
001180;23102;07;H;Realización de Informe de Situación de la Infancia y Adolescencia
001180;23102;07;I;"Elaboración de la Carta de Servicios del Programa ""Servicio deacompañamiento a familias con menores""."
001180;23102;07;J;Coordinación de los cursos de formación en materia de familia e infanciaincorporados al Plan Municipal de Formación
001180;23102;07;K;Realización de Jornadas Técnicas: Jornadas sobre parentalidad positiva
001180;23102;07;L;Dotación y renovación de los recursos materiales en los equipamientos yservicios
001180;23102;08;A;Convocatoria pública de subvenciones para proyectos de acción socialdestinados a facilitar la convivencia familiar, la r
001180;23102;08;B;Tramitación de Convenios de subvención y colaboración con organizacionesde la sociedad civil
001180;23102;08;C;Control y seguimiento técnico y económico de los proyectossubvencionados tanto a través de subvenciones nominativas como
001180;23102;08;D;Colaboración con la Fundación La Caixa para el proyecto Caixa ProInfancia
001180;23102;09;A;Realización de la Semana de los Derechos de la Infancia en el mes deNoviembre para conmemorar la Convención de derechos
001180;23102;09;B;Realización de la Semana de las Familias en el mes de mayo paraconmemorar el Día Internacional de las familias
001180;23102;10;A;Realización de sesiones del Consejo de Área de Atención a la Infancia yAdolescencia
001180;23102;10;B;Apoyo y seguimiento de los Consejos Locales de Atención a la Infancia yAdolescencia de los 21 distritos municipales.
001180;23102;10;C;Orientación y seguimiento de las Comisiones de Apoyo Familiar de los 21Consejos Locales.
001180;23102;10;D;Coordinación con el Sistema Judicial
001180;23102;10;E;Seguimiento del Convenio de colaboración entre la Comunidad de Madrid yel Ayuntamiento de Madrid para la atención a pers
001180;23102;10;F;Seguimiento del Convenio de colaboración entre la Agencia de laComunidad de Madrid para la Reeducación y Reinserción del
001180;23102;10;G;Seguimiento del Convenio de colaboración entre el Ayuntamiento de Madridy la Secretaria de Estado para instituciones Pen
001180;23102;10;H;Seguimiento del Protocolo de coordinación con la Comunidad de Madridpara el tránsito a la vida adulta de los jóvenes aco
001180;23102;10;I;Protocolo de coordinación con el Sistema judicial para el servicio deCoordinación Parental
001180;23102;10;J;Protocolo para la prestación del Servicio de Acompañamiento a Menores
001180;23103;01;A;MANTENIMIENTO DE LA RED SOCIAL FACEBOOK MADRID MAYORES
001180;23103;01;B;ACTUALIZACIÓN PERMANENTE DE LA INFORMACIÓN DISPONIBLE EN LA PÁGINA WEBMADRID.ES
001180;23103;02;A;MEDICIÓN DE LOS INDICADORES RELACIONADOS CON LOS COMPROMISOS DE CALIDADEN CADA CARTA DE SERVICIOS
001180;23103;02;B;REUNIONES DE TRABAJO PARA LA EVALUACIÓN DE CARTAS DE SERVICIOS YMANTENIMIENTO DE LA CERTIFICACIÓN AENOR SOBRE LA NORMA U
001180;23103;02;C;REALIZACIÓN DE ENCUESTAS TELEFÓNICAS Y/O PRESENCIALES A USUARIAS/OS DELOS DIFERENTES SERVICIOS
001180;23103;02;D;VISITAS A DOMICILIO, A CENTROS Y ENTIDADES PRESTADORES DE LOS SERVICIOSPARA LA VERIFICACIÓN DEL CUMPLIMIENTO DE LOS ESTÁ
001180;23103;02;E;ORGANIZACIÓN DE JORNADAS FORMATIVAS Y DIVULGATIVAS
001180;23103;03;A;CONTROL DE LA GESTIÓN DE LOS SERVICIOS DE AYUDA A DOMICILIO PARAPERSONAS MAYORES Y PERSONAS CON DISCAPACIDAD Y DEL SERVI
001180;23103;03;B;RECEPCIÓN DE LAS PROPUESTAS DE LOS 21 DISTRITOS PARA INCORPORARNUEVAS/OS USUARIAS/OS A LOS SERVICIOS DE LAVANDERÍA, COMI
001180;23103;03;C;COORDINACIÓN CON LAS ENTIDADES ADJUDICATARIAS DE LOS SERVICIOS DELAVANDERÍA, COMIDA A DOMICILIO, PRODUCTOS DE APOYO, CEN
001180;23103;03;D;"CONTROL DE LA EJECUCIÓN Y GESTIÓN DEL PROGRAMA ""CUIDAR A QUIENESCUIDAN"" EN COORDINACIÓN CON LOS 21 DISTRITOS, ESTABLECIE"
001180;23103;03;E; CONTROL DE LA GESTIÓN DE PLAZAS DE CENTROS DE DÍA
001180;23103;04;A;RECEPCIÓN DE LAS PROPUESTAS DE LOS 21 DISTRITOS RESPECTO A LA COBERTURADE PLAZAS EN RESIDENCIAS Y APARTAMENTOS Y GESTIÓN
001180;23103;04;B; CONTROL Y EVALUACIÓN DE LA ATENCIÓN PRESTADA A LAS PERSONAS MAYORESRESIDENTES Y ELABORACIÓN DE INFORMES MENSUALES.
001180;23103;05;A;COORDINACIÓN DE ACTIVIDADES Y TALLERES DE LOS CENTROS MUNICIPALES DEMAYORES.
001180;23103;05;B;COORDINACIÓN Y SUPERVISIÓN DE LOS SERVICIOS DE CAFETERÍA-COMEDOR,PELUQUERÍA, PODOLOGÍA Y FISIOTERAPIA PREVENTIVA, QUE SE
001180;23103;05;C;COORDINACIÓN DE LA GESTIÓN DE LA TARJETA MADRID MAYOR, QUE ACREDITA LACONDICIÓN DE SOCIA/O DE LOS CENTROS MUNICIPALES DE
001180;23103;05;D;COORDINACIÓN Y SUPERVISIÓN DE LAS AULAS INFORMÁTICAS EXISTENTES EN LOSCENTROS MUNICIPALES DE MAYORES.
001180;23103;05;E;REALIZACIÓN DE ACTIVIDADES CULTURALES Y DE OCIO DIRIGIDAS A LAS PERSONASUSUARIAS DE LOS SERVICIOS DE AYUDA A DOMICILIO,
001180;23103;05;F;CONTROL DE LA EJECUCIÓN Y GESTIÓN DEL PROGRAMA DE EJERCICIO AL AIRELIBRE EN COORDINACIÓN CON LOS 21 DISTRITOS, ESTABLECI
001180;23103;05;G;IMPULSO DE PROYECTOS ENCAMINADOS A FACILITAR PROCESOS QUE FOMENTEN UNAMAYOR PARTICIPACIÓN DE LAS MUJERES MAYORES EN LOS
001180;23103;05;H;FOMENTO DE LA PARTICIPACIÓN DE LAS PERSONAS MAYORES EN LA VIDA DE LACIUDAD, A TRAVÉS DEL CONSEJO SECTORIAL DE LAS PERSON
001180;23103;05;I;REVISIÓN TÉCNIA Y CONSULTAS A LA CIUDADANÍA PARA LA MODIFICACIÓN DELREGLAMENTO
001180;23103;06;A;ESTUDIO Y SEGUIMIENTO POR UN EQUIPO, MULTIPROFESIONAL, DE LOS CASOS DEPERSONAS MAYORES VULNERABLES DERIVADAS POR SAMUR S
001180;23103;06;B;ATENCIÓN DIRECTA EN DOMICILIO A PERSONAS MAYORES EN SITUACIÓN DENEGLIGENCIA Y MALOS TRATOS PSICOLÓGICOS, POR UN EQUIPO M
001180;23103;06;C;ATENCIÓN DIRECTA EN DOMICILIO A PERSONAS MAYORES EN SITUACIÓN DEAISLAMIENTO SOCIAL, POR UN EQUIPO DE PSIOCÓLOGOS, EN COO
001180;23103;06;D;DIVULGACIÓN DE UN MANUAL DE ATENCIÓN A PERSONAS MAYORES EN SITUACIÓN DEMALOS TRATOS
001180;23103;06;E;VALIDACIÓN DE UNA ESCALA DE MALOS TRATOS A PERSONAS MAYORES
001180;23103;06;F;ENVIO DE CARTA A MAYORES DE 65 AÑOS QUE VIVEN SOLAS EN LA CIUDAD DEMADRID AL OBJETO DE OFRECER RECURSOS Y SERVICIOS DE A
001180;23103;06;G;ATENCIÓN A PERSONAS INCLUIDAS EN PROGRAMAS DE PREVENCIÓN DE LAVULNERABILIDAD SOCIAL, SOLEDAD, AISLAMIENTO Y MALTRATO
001180;23103;06;H;DISEÑO Y PUESTA EN MARCHA DE SESIONES DE AFRONTAMIENTO DE LA SOLEDAD NODESEADA
001180;23103;07;A;CÁLCULO DEL ÍNDICE DE ENVEJECIMIENTO ACTIVO
001180;23103;07;B;SELECCIÓN DE MENSAJES Y DISEÑO DE LA CAMAPAÑA EN MEDIOS SOBRE LADISCRIMINACIÓN POR EDAD Y LOS ESTEREOTIPOS
001180;23103;07;C;CONTINUAR CON LA ESTRATEGIA DE COMUNICACIÓN CON LA CIUDADANÍA SOBREMADRID CIUDAD AMIGABLE CON LAS PERSONAS MAYORES
001180;23103;08;A;PETICIÓN DE LOS INFORMES SOCIALES DE DEPENDENCIA A LOS CENTROS DESERVICIOS SOCIALES
001180;23103;08;B;TRAMITACIÓN DE LAS SOLICITUDES DE DEPENDENCIA, REVISIÓN DE LADOCUMENTACIÓN, RECEPCIÓN DE LOS INFORMES SOCIALES DE DEPEND
001180;23103;08;C;ELABORACIÓN DE LAS ESTADÍSTICAS DE SEGUIMIENTO DE LA GESTIÓN DE LASSOLICITUDES DE VALORACIÓN
001180;23104;01;A;CAMPAÑAS Y ACTUACIONES DE INFORMACIÓN, CONCIENCIACIÓN Y SENSIBILIZACIÓNSOCIAL
001180;23104;02;A;CONSOLIDACIÓN DE LAS ESTRUCTURAS ESTABLES CREADAS PARA EL IMPULSO DE LATRANSVERSALIDAD: COMISIÓN DE TRANSVERSALIDAD DE G
001180;23104;02;B;IMPLEMENTACIÓN DE LOS PLANES DE ACTUACIÓN BIENAL DE LAS UIGS
001180;23104;02;C;ELABORACIÓN DEL INFORME DE IMPACTO DE GÉNERO DEL PRESUPUESTO
001180;23104;03;A;"DESARROLLO DEL PROYECTO TRANSVERSAL ""MADRID CIUDAD CORRESPONSABLE"""
