Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;001;150;13302;62200;2023/000311;2023/000311;APARCAMIENTO EN PASEO ARTILLEROS S/N, DISTRITO DE VICÁLVARO. CONSTRUCCIÓN;219;VICALVARO;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;2710000,00;2710000,00;8539,77;0,00;2701460,23;0,00;0,00;0,00;0,00
;;001;150;13302;63200;2022/000615;2022/000615;OBRAS DE REFORMA DE APARCAMIENTOS PÚBLICOS;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;01;CONSERVACIÓN APARCAMIENTOS;;;;;;;0,00;239456,12;239456,12;239456,12;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;13302;63200;2022/000615;2022/010615;APARCAMIENTO PARA RESIDENTES PLAZA SAN JUAN DE LA CRUZ. OBRAS REPARACIÓN FILTRACIONES Y ESTRUCTURA;207;CHAMBERI;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;01;CONSERVACIÓN APARCAMIENTOS;;;;;;;0,00;160946,82;160946,82;0,00;0,00;160946,82;160946,82;0,00;0,00;0,00
;;001;150;13302;63200;2022/000615;2022/020615;APARCAMIENTO JOSÉ CASTÁN TOBEÑAS. OBRAS DE REPARACIÓN DE FILTRACIONES Y ESTRUCTURA;206;TETUAN;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;01;CONSERVACIÓN APARCAMIENTOS;;;;;;;0,00;214721,06;214721,06;0,00;0,00;214721,06;214721,06;0,00;0,00;0,00
;;001;150;15323;61901;2011/000318;2011/000318;MADRID CALLE 30 S.A. INVERSIONES DE REPOSICIÓN;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;26134535,92;26134535,92;0,00;0,00;26134535,92;26134535,92;0,00;0,00;0,00
;;001;150;15323;61901;2023/004188;2023/004188;PRORRÓGA CRÉDITO 001150/15323/61901;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;12225523,00;-12225523,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;15330;60999;2020/000278;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;205;CHAMARTIN;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;1740000,00;1740000,00;1719492,08;0,00;20507,92;20507,92;0,00;0,00;0,00
;;001;150;15330;60999;2020/000278;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;4060000,00;4060000,00;4012148,18;0,00;47851,82;47851,82;0,00;0,00;0,00
;;001;150;15330;60999;2022/000449;2022/000449;OBRAS DE INFRAESTRUCTURAS URBANAS DE MOVILIDAD EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;524364,00;524364,00;524364,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/010611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO FUENCARRAL-EL PARDO;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;377048,94;377048,94;0,00;0,00;377048,94;377048,94;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/020611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO MONCLOA-ARAVACA;209;MONCLOA-ARAVACA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;322874,83;322874,83;0,00;0,00;322874,83;322874,83;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/030611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO SALAMANCA;204;SALAMANCA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;5049,59;5049,59;0,00;0,00;5049,59;5049,59;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/040611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;5049,59;5049,59;0,00;0,00;5049,59;5049,59;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/050611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO MORATALAZ;214;MORATALAZ;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;5049,59;5049,59;0,00;0,00;5049,59;5049,59;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/060611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;5049,58;5049,58;0,00;0,00;5049,58;5049,58;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/070611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO RETIRO;203;RETIRO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;5049,58;5049,58;0,00;0,00;5049,58;5049,58;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/080611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO ARGANZUELA;202;ARGANZUELA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;5049,58;5049,58;0,00;0,00;5049,58;5049,58;0,00;0,00;0,00
;;001;150;15330;60999;2022/000611;2022/090611;PANTALLAS ACÚSTICAS EN INFRAESTRUCTURAS DE MOVILIDAD. INSTALACIÓN EN EL DISTRITO BARAJAS;221;BARAJAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;5049,58;5049,58;0,00;0,00;5049,58;5049,58;0,00;0,00;0,00
;;001;150;15330;60999;2022/001489;2022/001489;MADRID NUEVO NORTE, NUDO DE FUENCARRAL. SOLUCIONES VIARIAS CONEXIÓN M-40, M-607 Y M-603;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;300000,00;300000,00;47432,26;0,00;252567,74;252567,74;0,00;0,00;0,00
;;001;150;15330;60999;2022/001621;2022/001621;ANTIGUA PASARELA MANTEROLA. RECONSTRUCCIÓN E INSTALACIÓN SOBRE RÍO MANZANARES EN AV. ARCENTALES;220;SAN BLAS-CANILLEJAS;07;INFRAESTRUCTURAS;04;CONSTRUCCIÓN PASARELAS PEATONALES;;;;;;;0,00;52878,40;52878,40;0,00;0,00;52878,40;52878,40;0,00;0,00;0,00
;;001;150;15330;60999;2022/001639;2022/001639;CALLE 30. INSTALACIÓN DE JARDINES VERTICALES;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;3790000,00;3790000,00;0,00;0,00;3790000,00;3790000,00;0,00;0,00;0,00
;;001;150;15330;60999;2022/001683;2022/001683;ELECTROLINERA PARA RECARGA DE VEHÍCULOS ELÉCTRICOS C/ PIROTECNIA, 47. CONSTRUCCIÓN;219;VICALVARO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;376529,00;376529,00;34230,16;0,00;342298,84;342298,84;0,00;0,00;0,00
;;001;150;15330;60999;2023/004189;2023/004189;PRORRÓGA CRÉDITO 001150/15330/60999;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;12355685,00;-12355685,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;15330;60999;2023/003050;2023/003050;AVENIDA DE LAS TRECE ROSAS. AMPLIACIÓN, MEJORA DE LA MOVILIDAD Y ESPACIOS ESTANCIALES (ID 22: 17665);215;CIUDAD LINEAL;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;20000,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;15330;60999;2023/003051;2023/003051;CARRIL BICI SEGREGADO AV.DE LA GRAN VÍA DE SAN FRANCISCO Y GLORIETA PUERTA DE TOLEDO (ID 22: 18424);201;CENTRO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;60000,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;15330;61904;2023/004190;2023/004190;PRORRÓGA CRÉDITO 001150/15330/61904;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;5900000,00;-5900000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;15330;61999;2023/004191;2023/004191;PRORRÓGA CRÉDITO 001150/15330/61999;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;5200000,00;-5200000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;15374;60999;2023/001006;2023/001006;CAMPUS SUR UNIVERSIDAD POLITÉCNICA DE MADRID Y ENTORNOS ESCOLARES VALLECAS. ZONAS DE BAJAS EMISIONES;213;PUENTE DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;309567,30;309567,30;309567,30;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;15374;60999;2023/001006;2023/001006;CAMPUS SUR UNIVERSIDAD POLITÉCNICA DE MADRID Y ENTORNOS ESCOLARES VALLECAS. ZONAS DE BAJAS EMISIONES;218;VILLA DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;132671,70;132671,70;132671,70;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;15374;60999;2023/001007;2023/001007;PLATAFORMA AUTOBÚS DE TRÁNSITO PRIORITARIO VALDEBEBAS - HOSPITAL RAMÓN Y CAJAL. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;2588154,20;2588154,20;16165,36;0,00;2571988,84;2571988,84;0,00;0,00;0,00
;;001;150;15374;60999;2023/001007;2023/001007;PLATAFORMA AUTOBÚS DE TRÁNSITO PRIORITARIO VALDEBEBAS - HOSPITAL RAMÓN Y CAJAL. CONSTRUCCIÓN;216;HORTALEZA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0,00;10352616,80;10352616,80;64661,45;0,00;10287955,35;10287955,35;0,00;0,00;0,00
;;001;150;15374;61901;2011/000318;2011/000318;MADRID CALLE 30 S.A. INVERSIONES DE REPOSICIÓN;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;7065982,08;7065982,08;0,00;0,00;7065982,08;7065982,08;0,00;0,00;0,00
;;001;150;16001;60904;2023/004192;2023/004192;PRORRÓGA CRÉDITO 001150/16001/60904;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;100,00;0,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;60914;2015/000224;2015/000224;AUMENTO DE LA CAPACIDAD DEL DESAGÜE DEL TRAMO INFERIOR ARROYO DE LOS MIGUELES;219;VICALVARO;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;0,00;1587384,00;1587384,00;1587384,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;60914;2019/000666;2019/000666;COLECTOR VICÁLVARO A, SECTOR LOS AHIJONES. CONSTRUCCIÓN;219;VICALVARO;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;0,00;4899552,00;4899552,00;0,46;0,00;4899551,54;4899551,54;0,00;0,00;0,00
;;001;150;16001;60914;2023/004193;2023/004193;PRORRÓGA CRÉDITO 001150/16001/60914;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;21273894,00;-21273894,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;60915;2023/004194;2023/004194;PRORRÓGA CRÉDITO 001150/16001/60915;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;50000,00;-50000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;60916;2021/001191;2021/001191;FUENTE ORNAMENTAL ENTRE LAS CALLES MARCELO USERA Y MANUEL NOYA. CONSTRUCCIÓN;212;USERA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0,00;245786,00;245786,00;0,33;0,00;245785,67;245785,67;0,00;0,00;0,00
;;001;150;16001;60916;2023/004195;2023/004195;PRORRÓGA CRÉDITO 001150/16001/60916;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;257300,00;-257300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;16001;60916;2023/003021;2023/003021;FUENTES MIXTAS ADAPTADAS PARA PERROS EN EL PARQUE DE PRADOLONGO. INSTALACIÓN (ID 22: 17503);212;USERA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;12000,00;12000,00;12000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;16001;60916;2023/003024;2023/003024;FUENTES PARA BEBER EN DIVERSAS UBICACIONES DEL DISTRITO DE MORATALAZ. INSTALACIÓN (ID 22: 18042);214;MORATALAZ;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;25000,00;25000,00;25000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;60999;2023/004196;2023/004196;PRORRÓGA CRÉDITO 001150/16001/60999;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;65000,00;-65000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;61999;2019/004321;2019/004321;DEPURADORA DE BUTARQUE CONSOLIDACIÓN DE LOS TERRENOS;217;VILLAVERDE;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;0,00;200000,00;200000,00;200000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;61999;2021/000331;2021/000331;PROLONGACIÓN CAMINO FLUVIAL MI RÍO MANZANARES HASTA EL TÉRMINO MUNICIPAL DE GETAFE;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;532494,00;532494,00;360000,81;0,00;172493,19;172493,19;0,00;0,00;0,00
;;001;150;16001;61999;2022/001389;2022/001389;PARQUE DE VALDEBERNARDO. OBRAS DE REHABILITACIÓN INSTALACIONES DE APROVECHAMIENTO AGUAS FREÁTICAS;219;VICALVARO;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;61999;2023/004197;2023/004197;PRORRÓGA CRÉDITO 001150/16001/61999;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;1321434,00;-1321434,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;62700;2019/000544;2019/000544;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE REJAS. OBRAS ADECUACIÓN Y MEJORA;221;BARAJAS;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;0,00;5867368,00;5867368,00;669884,28;0,00;5197483,72;4977225,00;0,00;0,00;0,00
;;001;150;16001;62700;2019/000545;2019/000545;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE VALDEBEBAS. OBRAS DE ADECUACIÓN Y MEJORA;221;BARAJAS;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;0,00;15269310,00;15269310,00;464835,28;0,00;14804474,72;14804474,72;0,00;0,00;0,00
;;001;150;16001;62700;2023/004198;2023/004198;PRORRÓGA CRÉDITO 001150/16001/62700;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;3089434,00;-3089434,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;62799;2023/004199;2023/004199;PRORRÓGA CRÉDITO 001150/16001/62799;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;420700,00;-420700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16230;62701;2021/000001;2021/000001;CENTRO DE TRATAMIENTO  LAS DEHESAS. SISTEMAS DE DESODORIZACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;0,00;100000,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16230;62701;2021/000002;2021/000002;CENTRO DE TRATAMIENTO LA PALOMA. SISTEMAS DE DESODORIZACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;0,00;3931798,00;3931798,00;3315795,63;153969,79;462032,58;462032,58;0,00;0,00;0,00
;;001;150;16230;62701;2023/004200;2023/004200;PRORRÓGA CRÉDITO 001150/16230/62701;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;29414089,00;-29414089,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;60913;2022/000546;2022/000546;APARCAMIENTOS PARA BICICLETAS Y VEHÍCULOS MOVILIDAD PERSONAL. INSTALACIÓN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;59175,92;59175,92;59175,92;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;60913;2022/000546;2022/010546;ADQUISICIÓN DE SOPORTES PARA APARCAMIENTOS DE BICICLETAS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;374822,08;374822,08;0,00;0,00;374822,08;374822,08;0,00;0,00;0,00
;;001;150;16301;60913;2022/002005;2022/002005;APARATOS DE GIMNASIA ADULTOS Y MAYORES EN PALOMERAS BAJAS - MADRID SUR. INSTALACIÓN (ID 18: 2427);213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;57044,00;57044,00;0,47;0,00;57043,53;57043,53;0,00;0,00;0,00
;;001;150;16301;60913;2022/002009;2022/002009;COLUMPIOS INCLUSIVOS, MOVILIDAD REDUCIDA EN PARQUES DISTRITO DE RETIRO. INSTALACIÓN (ID 19: 9978);203;RETIRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;239964,00;239964,00;49608,37;0,00;190355,63;190355,63;0,00;0,00;0,00
;;001;150;16301;60913;2022/002012;2022/002012;COLUMPIOS INCLUSIVOS ADAPTADOS PARQUES DEL DISTRITO DE MONCLOA-ARAVACA.INSTALACIÓN (ID 19: 10353);209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;63283,00;63283,00;5862,69;0,00;57420,31;57420,31;0,00;0,00;0,00
;;001;150;16301;60913;2023/004201;2023/004201;PRORRÓGA CRÉDITO 001150/16301/60913;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;1503341,00;-1503341,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;16301;60913;2023/003008;2023/003008;ÁREA DE CALISTENIA EN EL BARRIO DE ORCASITAS. INSTALACIÓN (ID 22: 18132);212;USERA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;65000,00;65000,00;65000,00;0,00;0,00;0,00;0,00;0,00;0,00
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;16301;60913;2023/003054;2023/003054;ÁREA DE MAYORES EN EL BARRIO DE GOYA, DISTRITO DE LATINA. INSTALACIÓN (ID 22: 17698);210;LATINA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;35000,00;35000,00;35000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/000017;MOBILIARIO URBANO EN ÁREAS INFANTILES, ÁREAS DE MAYORES Y RENOVACIÓN DE OTROS ELEMENTOS;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;2015459,22;2015459,22;2015459,22;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/010017;ELEMENTOS DE MOBILIARIO URBANO ACCESIBLE. ADQUISICIÓN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;1499956,83;1499956,83;0,00;0,00;1499956,83;1499956,83;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/020017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO CENTRO. REPOSICIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;30518,30;30518,30;0,00;0,00;30518,30;30518,30;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/030017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO ARGANZUELA. REPOSICIÓN;202;ARGANZUELA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;45777,43;45777,43;0,00;0,00;45777,43;45777,43;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/040017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO RETIRO. REPOSICIÓN;203;RETIRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;15259,14;15259,14;0,00;0,00;15259,14;15259,14;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/050017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO SALAMANCA. REPOSICIÓN;204;SALAMANCA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;30518,29;30518,29;0,00;0,00;30518,29;30518,29;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/060017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO CHAMARTÍN. REPOSICIÓN;205;CHAMARTIN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;45777,43;45777,43;0,00;0,00;45777,43;45777,43;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/070017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO TETUÁN. REPOSICIÓN;206;TETUAN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;15259,14;15259,14;0,00;0,00;15259,14;15259,14;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/080017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO CHAMBERÍ. REPOSICIÓN;207;CHAMBERI;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;15259,14;15259,14;0,00;0,00;15259,14;15259,14;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/090017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO FUENCARRAL-EL PARDO. REPOSICIÓN;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;30518,29;30518,29;0,00;0,00;30518,29;30518,29;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/100017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO MONCLOA-ARAVACA. REPOSICIÓN;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;15259,14;15259,14;0,00;0,00;15259,14;15259,14;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/110017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO LATINA. REPOSICIÓN;210;LATINA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;15259,14;15259,14;0,00;0,00;15259,14;15259,14;0,00;0,00;0,00
;;001;150;16301;61913;2022/000017;2022/120017;MOBILIARIO URBANO ÁREAS DE MAYORES DISTRITO CARABANCHEL. REPOSICIÓN;211;CARABANCHEL;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;15259,14;15259,14;0,00;0,00;15259,14;15259,14;0,00;0,00;0,00
