CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001150;16210;02;15;Volumen instalado por habitante ropa usada;LITROS/PERSONA;1;1
001150;16210;02;14;Volumen instalado por habitante biorresiduo;LITROS/PERSONA;11;10
001150;16210;02;13;Volumen instalado por habitante envases;LITROS/PERSONA;11;10
001150;16210;02;12;Volumen instalado por habitante vidrio;LITROS/PERSONA;6;8
001150;16210;02;11;Volumen instalado por habitante papel-cartón;LITROS/PERSONA;8;9
001150;16210;02;10;Volumen recipiente instalado ropa usada;LITROS;3000000;2297700
001150;16210;02;09;Volumen recipiente instalado biorresiduo;LITROS;35550000;32602120
001150;16210;02;08;Volumen recipientes instalado envases;LITROS;35450000;31868280
001150;16210;02;07;Volumen recipientes instalado vidrio;LITROS;20400000;25569000
001150;16210;02;06;Volumen recipientes instalado papel-cartón;LITROS;27470000;28327480
001150;16210;02;05;Parque recipientes instalado ropa usada;NÚMERO;1150;851
001150;16210;02;04;Parque recipientes instalado biorresiduo;NÚMERO;103000;102544
001150;16210;02;03;Parque recipientes instalado envases;NÚMERO;100600;81052
001150;16210;03;01; Vehículos recolectores compactadores poco contaminantes;PORCENTAJE;100;100
001150;16210;04;01;Frecuencia recogida recipientes 'resto';DÍAS/AÑO;363;363
001150;16210;04;02;Frecuencia recogida recipientes 'biorresiduo';DÍAS/AÑO;363;363
001150;16210;04;03;Frecuencia recogida recipientes 'envases';DÍAS/AÑO;208;208
001150;16210;04;04;Frecuencia media vaciado contenedores papel-cartón (porcentaje llenos < 3 %);NÚMERO/SEMANA;2;4
001150;16210;04;05;Frecuencia media vaciado contenedores vidrio (porcentaje llenos < 3 %);NÚMERO/MES;2;2
001150;16210;05;01;Disponibilidad de Puntos limpios de proximidad;NÚMERO;70;70
001150;16210;05;02;Puntos limpios fijos adecuados y mejorados;NÚMERO;16;16
001150;16210;06;01;Nº de campañas;NÚMERO;3;3
001150;16230;01;04;PROCESOS A CONTROLAR LAS DEHESAS;NÚMERO;7;7
001150;16230;01;05;SUPERFICIE A MANTENER EN EL PARQUE FORESTAL;HECTÁREAS;110;110
001150;16230;01;06;RESIDUOS TRATADOS;TONELADAS;1339927;1221559
001150;16230;01;07;RESIDUOS VERTIDOS;TONELADAS;670000;569749
001150;16230;01;08;MATERIAL RECUPERADO;TONELADAS;70000;67897
001150;16230;01;09;MATERIAL BIOESTABILIZADO Y COMPOST;TONELADAS;7958;12822
001150;16230;01;10;SUPERFICIE A MANTENER EN EL PARQUE FORESTAL;HECTÁREAS;110;110
001150;16230;01;01;CONSTRUCCIÓN PLANTA DE TRATAMIENTO DE MATERIA ORGÁNICA;NÚMERO;1;1
001150;16230;01;02;PROCESOS A CONTROLAR LAS LOMAS;NÚMERO;2;2
001150;16230;01;03;PROCESOS A CONTROLAR LA PALOMA;NÚMERO;4;4
001150;16230;02;07;INYECCIÓN DE BIOMETANO EN LA RED GASISTA (MEGAVATIO/HORA);MEGAVATIO/HORA;120000;139654
001150;16230;02;06;EXTRACCIÓN DE BIOGÁS PLANTAS DE BIOMETANIZACIÓN (M3/Tn entrante);M3/TONELADA;165;173
001150;16230;02;05;PRODUCCIÓN DE ENERGÍA ELÉCTRICA LAS LOMAS (Megavatio/hora);MEGAVATIO/HORA;220000;200335
001150;16230;02;04;PRODUCCIÓN DE ENERGÍA ELÉCTRICA LA GALIANA;MEGAVATIO/HORA;40000;52017
001150;16230;02;03;EXTRACCIÓN VOLUMEN MÁXIMO GAS ANTIGUO VERTEDERO(M3/HORA);NM3/H;1700;2132
001150;16230;02;02;EXPLOTACIÓN DE UNA PLANTA DE TRATAMIENTO DE BIOGÁS;NÚMERO;1;1
001150;16230;02;01;EXPLOTACIÓN PLANTAS DE BIOMETANIZACIóN;NÚMERO;2;2
001150;16230;03;01;ACTUACIONES EN PLANTA DE TRATAMIENTO DE LA PALOMA;NÚMERO;8;0
001150;16230;03;02;ACTUACIONES EN PLANTA DE TRATAMIENTO DE LAS DEHESAS;NÚMERO;7;0
001150;16230;03;03;ANÁLISIS;NÚMERO;20000;24008
001150;16230;03;04;MANTENER LOS POZOS OPERATIVOS;NÚMERO;280;280
001150;16230;03;05;CARACTERIZACIONES DE RESIDUOS;NÚMERO;472;39
001150;16230;03;06;ACTUACIONES EN PLANTA DE TRATAMIENTO DE BIOGAS;NÚMERO;1;1
001150;16230;04;04;OBTENCIÓN DE INDICADORES PARA EVALUAR EL IMPACTO DE GÉNERO ( Nº DE EMPRESAS );NÚMERO;7;7
001150;16230;04;03;VISITANTES PARQUE TECNOLÓGICO MUJERES;NÚMERO;2408;2999
001150;16230;04;02;VISITANTES PARQUE TECNOLÓGICO HOMBRES;NÚMERO;2093;2944
001150;16230;04;01; INCORPORACIÓN DE LA PERSPECTIVA DE GÉNERO EN EL PLAN DE VISITANTES DEL PTV;NÚMERO;1;1
001150;16301;01;02;BALDEO MIXTO;METROS;1102088810;2057
001150;16301;01;01;POBLACIÓN ATENDIDA;NÚMERO;3174029;3277451
001150;16301;02;01;INTERVENCIONES;NÚMERO;40000;40014
001150;16301;02;02;TIEMPO MEDIO DE RESPUESTA EN ACTUACIONES;MINUTOS;10;13
001150;16301;03;01;MEDICIONES DE ÍNDICES DE LIMPIEZA;NÚMERO;180000;378115
001150;16301;03;02;MEDICIONES DE ÍNDICES DE CONSERVACIÓN DE MOBILIARIO URBANO;NÚMERO;20000;27340
001150;16301;03;03;NÚMERO DE INDICADORES DE CALIDAD A CALCULAR RELATIVOS A LIMPIEZA;NÚMERO;43;43
001150;16301;04;01;Nº DE ÁREAS INFANTILES, ÁREAS DE MAYORES Y CIRCUITOS DEPORTIVOS;NÚMERO;2250;2699
001150;16301;04;02;Nº DE ELEMENTOS DE MOBILIARIO URBANO INSTALADOS NUEVOS O REP;NÚMERO;3500;20401
001150;16301;04;03;Nº DE ELEMENTOS DE MOBILIARIO URBANO REPARADOS;NÚMERO;5000;4412
001150;16301;04;04;Nº DE ÁREAS INFANTILES ADAPTADAS CON JUEGOS DE INTEGRACIÓN;NÚMERO;6;3
001150;16301;05;04;Nº DE CAMPAÑAS INFORMATIVAS Y DE SENSIBILIZACIÓN ANUALES A REALIZAR;NÚMERO;1;1
001150;16301;05;03;Nº DE COMERCIOS INFORMADOS POR LOS AGENTES DE RESIDUOS MEDIOAMBIENTALES;NÚMERO;2800;3100
001150;16301;05;02;Nº DE CIUDADANOS INFORMADOS POR LOS AGENTES DE REDUOS MEDIOAMBIETALES;NÚMERO;5600;6200
001150;16301;05;01;Nº DE PLANES DE CHOQUE A DESARROLLAR;NÚMERO;96;92
001150;17000;01;03;DISPOSICIONES NORMATIVAS ELABORADAS Y TRAMITADAS;NÚMERO;12;9
001150;17000;01;04;ACREDITACIÓN FIRMA ELECTRÓNICA;NÚMERO;150;45
001150;17000;01;05;EXPEDIENTES DE DAÑOS AL PATRIMONIO;NÚMERO;200;763
001150;17000;01;06;INSERCIONES EN BOLETINES;NÚMERO;800;1462
001150;17000;01;07;RECURSOS ADMINISTRATIVOS TRAMITADOS;NÚMERO;1020;1194
001150;17000;01;08;INFORMES Y CONSULTAS JURÍDICAS EFECTUADAS;NÚMERO;90;56
001150;17000;01;09;ACTUACIONES RELACIONADAS CON LOS TRIBUNALES DE JUSTICIA;NÚMERO;2400;1900
001150;17000;01;10;GESTIÓN EXPEDIENTES PLENO, COMISIÓN PERMANENTE Y JUNTA DE  GOBIERNO;NÚMERO;284;179
001150;17000;01;11;INSCRIPCIONES EN EL LIBRO DE RESOLUCIONES;NÚMERO;15470;11800
001150;17000;01;12;TRAMITACIÓN DE SUGERENCIAS Y RECLAMACIONES;NÚMERO;9000;18
001150;17000;01;02;CONVENIOS TRAMITADOS;NÚMERO;50;30
001150;17000;01;01;TRAMITACIÓN DE SUGERENCIAS Y RECLAMACIONES;NÚMERO;9000;18
001150;17000;02;01;EXPEDIENTES DE SERVICIOS Y SUMINISTROS;NÚMERO;180;217
001150;17000;03;02;CONTRATOS QUE INCLUYEN LA PERSPECTIVA DE GÉNERO O LA PROMOCI;NÚMERO;3;3
001150;17000;03;01;EXPEDIENTES DE CONTRATACIÓN;NÚMERO;300;517
001150;17000;04;05;TRAMITACIÓN DE EXPEDIENTES DE DEVOLUCIÓN DE INGRESOS;NÚMERO;40;93
001150;17000;04;06;EXPEDIENTES DE INTERESES DE DEMORA Y  EJECUCIÓN DE SENTENCIAS JUDICIALES;NÚMERO;680;598
001150;17000;04;07;CONTROL Y SEGUIMIENTO DE PROYECTOS DE FINANCIACIÓN AFECTADA;NÚMERO;10;25
001150;17000;04;04;EXPEDIENTES DE REVISIÓN DE PRECIOS;NÚMERO;50;41
001150;17000;04;03;INFORMES ESTADO DE EJECUCIÓN;NÚMERO;60;60
001150;17000;04;02;DOCUMENTOS ANTICIPOS DE CAJA FIJA;NÚMERO;200;778
001150;17000;04;01;DOCUMENTOS CONTABLES TRAMITADOS;NÚMERO;9000;10274
001150;17000;05;06;EXPEDIENTES DE DEMANDAS JUDICIALES;NÚMERO;50;45
001150;17000;05;05;ADAPTACIONES DE PUESTOS POR MOTIVOS DE SALUD;NÚMERO;60;40
001150;17000;05;04;EMPLEADOS SOMETIDOS A CONTROL DE I.T Y ABSENTISMO;NÚMERO;1800;1850
001150;17000;05;03;SOLICITUDES DE FORMACIÓN GENERAL Y ESPECÍFICA;NÚMERO;2480;2490
001150;17000;05;02;EXPEDIENTES DE PROVISIÓN DE PUESTOS DE TRABAJO.;NÚMERO;250;279
001150;17000;05;01;EXPEDIENTES DE CREACIÓN Y MODIFICACIÓN DE PUESTOS DE TRABAJO.;NÚMERO;50;60
001150;17000;06;01;DOCUMENTOS REGISTRADOS;NÚMERO;58000;111994
001150;17000;07;01;PETICIONES DE INFORMACIÓN RECIBIDAS;NÚMERO;240;332
001150;17000;08;01;INFORMES SOBRE INICIATIVAS SOLICITADOS;NÚMERO;1800;1979
001150;17000;08;02;INFORMES SOBRE ACUERDOS SOLICITADOS;NÚMERO;900;900
001150;17000;09;01;SOLICITUDES DE INFORMACIÓN PÚBLICA RECIBIDAS;NÚMERO;200;225
001150;17000;10;01;SOLICITUDES DE ACTOS PÚBLICOS RECIBIDAS;NÚMERO;1200;2106
001150;17000;10;02;INFORMES GENERADOS;NÚMERO;1500;3330
001150;17000;10;03;PROPUESTAS DE SERVICIO RECIBIDAS;NÚMERO;1000;1945
001150;17000;10;04;SERVICIOS GENERADOS;NÚMERO;2300;3959
001150;17000;10;05;CONCENTRACIONES Y MANIFESTACIONES COMUNICADAS AL ÁREA DE GOBIERNO;NÚMERO;1200;2101
001150;17000;11;01;ATENDER OTRAS DEMANDAS DE INFORMACIÓN;NÚMERO;600;0
001150;17000;12;01;QUEJAS REMITIDAS POR EL DEFENSOR DEL PUEBLO;NÚMERO;140;151
001150;17000;13;02;CONVOCATORIAS SUBVENCIONES;NÚMERO;9;10
001150;17000;13;01;CONVOCATORIAS SELECCION ENTIDADES COLABORADORAS;NÚMERO;4;0
001150;17101;01;01;Superficie de parques;M2;29412000;39515892
001150;17101;02;01;Número indicadores calidad a calcular en parques y viveros;NÚMERO;34;34
001150;17101;03;01;Expedientes informados patrimonio verde;NÚMERO;1950;590
001150;17101;04;01;Supervisión y control consumo agua potable en contadores/Lec;NÚMERO;30000;1754
001150;17101;04;02;Auditorías de la red de riego en distritos;NÚMERO;1;0
001150;17101;04;03;Intervenciones en la red de riego;NÚMERO;7000;9075
001150;17101;04;04;Índice consumo red de riego zonas verdes municipales;PORCENTAJE;30;40
001150;17101;05;01;Redacción de proyectos;NÚMERO;8;8
001150;17101;05;02;Ejecución de obras;NÚMERO;10;15
001150;17101;06;01;ARBOLES BAJO REVISIÓN;PORCENTAJE;80;32
001150;17101;07;01;01.- ESPECIES ARBÓREAS DISTINTAS PRESENTES EN LA CIUDAD;NÚMERO;485;502
001150;17101;07;02;02.- ESPECIES ARBUSTIVAS DISTINTAS PRESENTES EN LA CIUDAD;NÚMERO;602;453
001150;17101;07;03;03.- MICRORRESERVAS EXISTENTES EN LOS PARQUES;NÚMERO;2;1
001150;17101;07;04;04.- CAJAS NIDO INSTALADAS ANUALMENTE;NÚMERO/AÑO;220;85
001150;17102;01;01;Superficie de zonas verdes;M2;32780000;34996654
001150;17102;01;02;Actuaciones de arboricultura sostenible;NÚMERO;294500;294500
001150;17102;02;01;ARBOLES BAJO VIGILANCIA;NÚMERO;1000;95350
001150;17102;03;01;Expedientes a informar en zonas verdes;NÚMERO;19000;19534
001150;17102;04;01;Ejecución de obras;NÚMERO;5;18
001150;17102;05;01;01.- ESPECIES ARBÓREAS DISTINTAS PRESENTES EN LA CIUDAD;NÚMERO;485;502
001150;17102;05;02;02.- ESPECIES ARBUSTIVAS DISTINTAS PRESENTES EN LA CIUDAD;NÚMERO;602;453
001150;17102;05;03;03.- MICRORRESERVAS EXISTENTES EN LAS ZONAS VERDES;NÚMERO;2;2
001150;17102;05;04;04.- CAJAS NIDO INSTALADAS ANUALMENTE;NÚMERO/AÑO;200;507
001150;17211;01;01;PUBLICACIÓN DE ESTUDIOS Y DIAGNÓSTICOS ESPECÍFICIOS EN EL ÁMBITO DE LA TRANSICIÓN ENERGÉTICA Y LA MITIGACIÓN Y LA ADAPTA;NÚMERO;5;4
001150;17211;02;02;Centros municipales con gestión ISO 50001;NÚMERO;10;9
001150;17211;02;03;Estudios de viabilidad de sistemas de energías renovables en edificios municipales;NÚMERO;25;17
001150;17211;02;04;Centros municipales con seguimiento energético monitorizado;NÚMERO;200;197
001150;17211;02;05;Dependencias municipales con inversiones en eficiencia energética;NÚMERO;25;27
001150;17211;02;01;Estudios energéticos en edificios municipales;NÚMERO;15;18
001150;17211;03;01;Desarrollo de la red de recarga de acceso público;NÚMERO;50;53
001150;17211;03;02;Puntos de recarga para flota municipal;NÚMERO;20;34
001150;17211;03;03;CONVOCATORIAS SUBVENCIONES RENOVACION FLOTA DE TURISMOS E INSTALACIONES DE RECARGA DE VEHÍCULOS ELÉCTRICOS;NÚMERO;2;2
001150;17211;03;04;DESARROLLO DE2 HUBS' DE SUMINISTRO DE ENERGÍA A VEHÍCULOS 0 EMISIONES (ELECTROLINERAS);NÚMERO;1;1
001150;17211;04;01;COMUNICACIÓN Y VISUALIZACIÓN DE INTERVENCIONES URBANAS DE RENATURALIZACIÓN GEOLOCALIZADAS;NÚMERO;30;30
001150;17211;04;02;INTERVENCIONES DERIVADAS DEL GT 'NATURALIZACIÓN DE EQUIPAMIENTOS';NÚMERO;5;5
001150;17211;05;01;CONVOCATORIA DE SUBVENCIONES PARA LA RENOVACIÓN DE LAS INSTALACIONES DE CALEFACCIÓN Y CLIMATIZACIÓN;NÚMERO;1;1
001150;17211;06;01;Participación en redes nacionales e internacionales;NÚMERO;5;5
001150;17211;06;02;PARTICIPACIÓN EN PROYECTOS EUROPEOS DE INNOVACION E INVESTIGACIÓN;NÚMERO;5;5
001150;17211;06;03;FORMULAS COLABORACION PÚBLICO PRIVADAS;NÚMERO;5;5
001150;17211;07;01;Porcentaje de datos válidos en las estaciones del sistema de Vigilancia;PORCENTAJE;94;95
001150;17211;07;02;Informes diarios del Sistema de Predicción e Información;NÚMERO;365;351
001150;17211;08;01;CENTROS ESCOLARES PROGRAMA EDUCAR HOY MADRID MÁS SOSTENIBLE;NÚMERO;120;127
001150;17211;08;02;CENTROS INTEGRANTES DE LA RED DE HUERTOS ECOLÓGICOS ESCOLARES;NÚMERO;221;221
001150;17211;08;03;VISITANTES INFORMADOS EN LOS CENTROS DE EDUCACIÓN AMBIENTAL;NÚMERO;60000;38614
001150;17211;08;04;PARTICIPANTES EN ACTIVIDADES DE EDUCACIÓN AMBIENTAL (PÚBLICO);NÚMERO;55000;50943
001150;17211;08;08;CAMPAÑAS DE INFORMACIÓN Y SENSIBILIZACIÓN A CIUDADANOS;NÚMERO;5;7
001150;17211;08;09;COORDINACIÓN Y PARTICIPACIÓN EN SEMINARIOS Y JORNADAS;NÚMERO;20;22
001150;17211;08;07;CELEBRACIÓN DE EVENTOS Y ACTIVIDADES COMPLEMENTARIAS;NÚMERO;12;42
001150;17211;08;06;HUERTOS INTEGRANTES DE LA RED MUNICIPAL DE HUERTOS URBANOS ESCOLARES;NÚMERO;40;50
001150;17211;08;05;HUERTOS INTEGRANTES DE LA RED MUNICIPAL DE HUERTOS URBANOS COMUNITARIOS;NÚMERO;63;66
001150;17212;01;01;Inspección de industrias y actividades;NÚMERO;3500;2754
001150;17212;01;03;Informes sobre actas para posible sanción;NÚMERO;800;2021
001150;17212;01;02;Informes de inspección;NÚMERO;4000;3552
001150;17212;02;01;Informes realizados;NÚMERO;100;203
001150;17212;03;01;Informes sobre actas de policía;NÚMERO;1100;2157
001150;17212;04;02;Expedientes sancionadores iniciados en materia de agua, y protección de zonas verdes;NÚMERO;70;35
001150;17212;04;01;Expedientes sancionadores iniciados en materia de contaminación acústica;NÚMERO;1800;3238
001150;17212;05;03;Expedientes de multas coercitivas iniciados;NÚMERO;30;28
001150;17212;05;02;Expedientes sancionadores  por no adopción iniciados;NÚMERO;70;96
001150;17212;05;01;Expedientes de corrección de deficiencias iniciados;NÚMERO;600;761
001150;17212;06;01;Mediciones realizadas;NÚMERO;40000;36087
001150;17212;07;01;Puntos de medida;NÚMERO;800;607
001150;17212;07;02;Puntos calculados;NÚMERO;70000;70000000
001150;17212;07;03;Zonas de ocio estudiadas o revisadas.;NÚMERO;4;5
001150;17212;08;01;Inspecciones de ciclomotores;NÚMERO;5;2
001150;17212;08;02;Inspecciones de motocicletas;NÚMERO;735;557
001150;17212;08;03;Inspecciones de turismos;NÚMERO;630;574
001150;17212;08;04;Inspecciones de camiones;NÚMERO;220;237
001150;17212;08;05;Inspecciones de autobuses;NÚMERO;10;1
001150;17212;08;06;Mediciones de potencia acústica de maquinaria;NÚMERO;130;128
001150;17212;09;01;Informes de Evaluación Ambiental de Actividades;NÚMERO;140;104
001150;17212;09;02;Informes de Evaluación de Impacto Ambiental de proyectos y Autorizaciones Ambientales Integradas;NÚMERO;50;20
001150;17212;09;03;Informes de Evaluación Ambiental Estratégica de planes y sobre usos del suelo y ordenación del territorio, y otros infor;NÚMERO;300;260
001150;44110;01;03;NÚMERO ANUAL DE VISITAS DE INSPECCIÓN CONJUNTAS;NÚMERO;45;45
001150;44110;01;02;NUMERO ANUAL DE REUNIONES DE COORDINACIÓN;NÚMERO;50;50
001150;44110;01;01;Transferencias de capital para fomentar el uso de bicicletas y patines;NÚMERO;30;30
001150;44110;02;01;Número de Km de carril bus;KILÓMETROS;20;30
001150;44110;03;01;Plazas de estacionamiento ofrecidas (total);NÚMERO;310;310
001150;44110;04;01;Informes y visitas de inspección a la Estación Sur;NÚMERO;12;12
001150;44110;05;01;Gestionar las líneas de subvenciones a la renovación de flotas de vehiculos de distribución urbana de mercancias.;NÚMERO;500;500
001160;15000;01;11;Nº DE HOMBRES EMPLEADOS PUESTOS COORDINACION POR EMPRESAS ADJUD.;NÚMERO;4;4
001160;15000;01;10;Nº DE MUJERES EMPLEADAS PUESTOS COORDINACION POR EMPRESAS ADJUD.;NÚMERO;3;4
001160;15000;01;09;Nº DE HOMBRES  EMPLEADOS EN LOS CONTRATOS DE LOS SERV. COMUNES;NÚMERO;12;12
001160;15000;01;08;Nº DE MUJERES EMPLEADAS EN LOS CONTRATOS DE LOS SERV. COMUNES;NÚMERO;20;20
001160;15000;01;07;CONTR.QUE INCLUYEN ENTRE SUS CLAUS. SOCIALES  CLAUSULAS DE IGUALDAD;NÚMERO;7;7
001160;15000;01;01;INSTRUC. MEJORA ORGANIZACIÓN Y FUNCIONAMIENTO DEL ÁREA;NÚMERO;100;69
001160;15000;01;02;SERV. PRESTADOS POR CONDUC. A DIST. UNIDADES ORGÁNICAS;NÚMERO;5000;5119
001160;15000;01;03;EXPEDIENTES DE COMPRAS CENTRALIZADAS Y CONTRATOS MENORES;NÚMERO;230;66
001160;15000;01;04;ENTRADAS RECIBIDAS EN EL REGISTRO;NÚMERO;53000;117426
001160;15000;01;05;SOLICITUDES DE EQUIPOS Y ACC.INFORMÁTICOS;NÚMERO;2900;2350
001160;15000;01;06;ACREDITACIÓN DE FIRMA ELECTRÓNICA;NÚMERO;600;400
001160;15000;02;10;DIGITALIZACIÓN Y OPTIMIZADO DE PLANOS Y DOCUMENTOS;NÚMERO;250000;191960
001160;15000;02;09;FOTOCOPIA EFECTUADAS DE EXPEDIENTES Y PLANOS;NÚMERO;150000;151180
001160;15000;02;08;ARCHIVO EXPEDIENTE;NÚMERO;14000;18265
001160;15000;02;07;EXPEDIENTES ARCHIVADOS SERV. DISTINTAS UNIDADES DEL ÁREA PARA CONSULTAS CIUDADANAS;NÚMERO;9500;6579
001160;15000;02;06;CONSUL.TELEFÓNICAS ATENDIDAS DE EXPEDIENTES ARCHIVADOS EN TESTIMONIOS;NÚMERO;11000;11000
001160;15000;02;05;HOMBRES QUE SOLICITAN CONSULTA DE EXPEDIENTES URBANÍSTICOS ARCHIVADOS;HOMBRES;3420;2700
001160;15000;02;04;MUJERES QUE SOLICITAN CONSULTA DE EXPEDIENTES URBANÍSTICOS ARCHIVADOS;MUJERES;2280;2300
001160;15000;02;03;PERSONAS FÍSICAS QUE SOLICITAN CONSULTA DE EXPEDIENTES URBANÍSTICOS ARCHIVADOS;NÚMERO;5700;4000
001160;15000;02;02;TRAMI.SOLC.VISTA Y COPIA EXP. ARCHIVADOS;NÚMERO;8000;6500
001160;15000;02;01;ANUNCIOS PUBLICADOS;NÚMERO;1450;1349
001160;15000;03;01;ELABORACIÓN PRESUPUESTOS;NÚMERO;1;1
001160;15000;03;02;MODIFICACIONES PRESUPUESTARIAS;NÚMERO;87;63
001160;15000;03;03;TRAMITACIÓN DOCUMENTOS CONTABLES;NÚMERO;4200;4276
001160;15000;03;04;EXPEDIENTES DE CAJA FIJA;NÚMERO;250;411
001160;15000;03;05;INFORMES  ESTADOS DE EJECUCIÓN;NÚMERO;50;90
001160;15000;03;06;GESTION SOLICITUDES MENSUALES Y TRIMESTRALES DE INFORMACIÓN REALIZADAS AL AGDU EN MATERIA ECONOMICO PRESUPUESTARIA;NÚMERO;32;34
001160;15000;04;06;CONTRATOS QUE INCLUYAN CLAÚSULAS IGUALDAD, LENGUAJE INCLUSIVO;NÚMERO;7;8
001160;15000;04;05;INSCRIPCIONES EN EL REGISTRO DE CONTRATOS;NÚMERO;280;724
001160;15000;04;04;LIQUIDACIONES Y DEVOLUCIONES DE GARANTÍA;NÚMERO;120;341
001160;15000;04;03;INCIDENCIAS CONTRACTUALES;NÚMERO;83;160
001160;15000;04;02;VOLUMEN DE LICITACIÓN;NÚMERO;10;17
001160;15000;04;01;CONTRATOS FORMALIZADOS;NÚMERO;107;148
001160;15000;05;01;MODIFICACIONES DE RPT ELABORADAS;NÚMERO;10;63
001160;15000;05;02;PROVISIÓN DE PUESTOS;NÚMERO;177;405
001160;15000;05;03;PRODUCTIVIDAD;NÚMERO;300;282
001160;15000;05;04;ALTAS EN PLANTILLA;NÚMERO;60;126
001160;15000;05;05;BAJAS EN PLANTILLA;NÚMERO;50;74
001160;15000;05;06;CONCILIACIÓN FAMILIAR;NÚMERO;100;335
001160;15000;05;07;DIÁLOGO BIDIRECCIONAL;NÚMERO;450;440
001160;15000;05;08;REALIZAR ESTUDIOS DE ANALISIS Y DIAGNOSTICO QUE PERMITAN REALIZAR UNA GESTION PROACTIVA DE LOS RECURSOS HUMANOS DEL AREA;NÚMERO;4;1
001160;15000;06;10;PARTICIPANTES EN GRUPOS DE TRANSVERSALIDAD DE GÉNERO;MUJERES;15;41
001160;15000;06;09;PARTICIPANTES EN GRUPOS DE TRANSVERSALIDAD DE GÉNERO;HOMBRES;15;15
001160;15000;06;08;GRUPOS DE TRABAJO PARA IMPLEMENTACIÓN DE LA TRANSVERSALIDAD DE GÉNERO;NÚMERO;3;12
001160;15000;06;07;PARTICIPANTES EN ENCUENTROS, TALLERES Y  GRUPOS ACTUACIONES DE REGENERACIÓN URBANA;MUJERES;50;41
001160;15000;06;06;PARTICIPANTES EN ENCUENTROS, TALLERES Y  GRUPOS ACTUACIONES DE REGENERACIÓN URBANA;HOMBRES;50;36
001160;15000;06;05;GRUPOS DE TRABAJO INTRAMUNICIPALES PARA LA ACTUALIZACIÓN DE SERVICIOS PARA LA CIUDADANÍA;NÚMERO;2;3
001160;15000;06;04;PROCESOS REVISADOS PARA SU CONVERSIÓN A DIGITAL;NÚMERO;100;76
001160;15000;06;03;PERSONAS QUE PARTICIPAN EN GRUPO DE TRABAJO DE TRANSFORMACIÓN DIGITAL;MUJERES;40;57
001160;15000;06;02;PERSONAS QUE PARTICIPAN EN GRUPO DE TRABAJO DE TRANSFORMACIÓN DIGITAL;HOMBRES;40;28
001160;15000;06;01;GRUPOS DE TRABAJO DE TRANSFORMACIÓN DIGITAL;NÚMERO;10;10
001160;15000;07;01;ESPACIOS DE APRENDIZAJE: SESIONES Y/O CICLOS FORMATIVOS;NÚMERO;25;25
001160;15000;07;02;ACCIONES FORMATIVAS INCORPORADAS AL PLAN MUNICIPAL DE FORMACIÓN;NÚMERO;3;4
001160;15000;07;03;SESIONES DE BIENVENIDA AL AGDU;NÚMERO;12;12
001160;15000;08;01;Número de campañas publicitarias en  el Área de Gobierno de Desarrollo Urbano y Área delegada de Vivienda durante 2022;NÚMERO;13;30
001160;15000;09;09;COORDINACIÓN, GESTIÓN Y MANT. DE CONTENIDOS Y TRÁMITES ASOCIADOS MADRID.ES, AYRE.MUNIMADRID RELACIONADOS CON AGDU;NÚMERO;500;304
001160;15000;09;08;TRAMITACIÓN DE PLAN ESTRATÉGICO DE SUBVENCIONES Y SUS MODIFICACIONES;NÚMERO;2;1
001160;15000;09;07;TRAMITACIÓN SYR COMPETENCIA DE LA SECRETARIA GENERAL TÉCNICA;NÚMERO;20;14
001160;15000;09;06;COORDINAR LA PUBLICACIÓN EN EL PORTAL DE TRANSPARENCIA DE LOS 50 ITEMS MENSUALES, COMPETENCIA DEL AGDU, SEGÚN EL CATÁLOG;NÚMERO;350;24
001160;15000;09;05;INFORMAR LAS RECLAMACIONES PRESENTADAS ANTE EL CONSEJO DE TRANSPARENCIA Y BUEN GOBIERNO.;NÚMERO;15;4
001160;15000;09;04;TRAMITACIÓN EXPEDIENTES DE SOLICITUD DE ACCESO A LA INFORMACIÓN PÚBLICA DEL AGDU, ORDENANZA DE TRANSPARENCIA DE LA CIU;NÚMERO;170;162
001160;15000;09;03;DECRETOS Y RESOLUCIONES DE LOS ÓRGANOS UNIPERSONALES.;NÚMERO;5500;6983
001160;15000;09;02;EXPEDIENTES REMITIDOS A LA JUNTA DE GOBIERNO.;NÚMERO;150;161
001160;15000;09;01;EXPEDIENTES REMITIDOS AL PLENO;NÚMERO;70;62
001160;15000;10;01;SESIONES (ACTAS);NÚMERO;125;140
001160;15000;10;02;DICTÁMENES/ACUERDOS/INSTRUCCIONES/INFORMES;NÚMERO;2560;2739
001160;15000;10;03;CERTIFICACIONES;NÚMERO;2590;2769
001160;15000;10;04;RATIFICACIONES;NÚMERO;100;89
001160;15000;10;05;INFORMES COMPETENCIA DE LA SECRETARÍA PERMANENTE;NÚMERO;20;11
001160;15000;10;06;SOLICITUD Y TRASLADO DE INFORMES A OTRAS DEPENDENCIAS;NÚMERO;70;70
001160;15000;11;01;RECURSOS CONTRA RESOLUCIONES ORG. DIR., JUNTAS DE COMPENSACIÓN Y DEMÁS ENTIDADES URBANISTICAS COLABORADORAS;NÚMERO;400;426
001160;15000;11;02;RECURSOS CONTRA RESOLUCIONES Y ACUERDOS TITU. ÁREA, JG Y PLENO;NÚMERO;25;24
