Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;120;13610;64100;2017/000107;2017/000107;APLICACIÓN INFORMÁTICA PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;57600,00;0,00;57600,00;2,19;0,00;57597,81;57597,81;6559,12;0,00;6559,12;
;;001;120;13610;64100;2022/000447;2022/000447;APLICACIONES INFORMÁTICAS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;01;BOMBEROS;;;;;;;50000,00;0,00;50000,00;12503,16;0,00;37496,84;37496,84;0,00;0,00;0,00;
;;001;120;92202;62301;2022/000114;2022/000114;SERVICIOS COMUNICACIÓN ÁREA DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS. INSTALACIONES GRABACIÓN;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;120;92202;62302;2021/000020;2021/000020;SERVICIOS COMUNICACIÓN ÁREA PORTAVOZ, SEGURIDAD Y EMERGENCIAS. ÚTILES Y HERRAMIENTAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;23262,81;23262,81;0,02;0,00;23262,79;23262,79;23262,79;0,00;23262,79;
;;001;120;92202;62302;2022/000115;2022/000115;SERVICIOS COMUNICACIÓN ÁREA DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS. ÚTILES Y HERRAMIENTAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000,00;2537,19;3537,19;2616,51;0,00;920,68;920,68;920,68;0,00;920,68;
;;001;120;92202;62500;2022/000116;2022/000116;EQUIPAMIENTO SERVICIOS COMUNICACIÓN DEL ÁREA DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;120;92202;62599;2022/000116;2022/000116;EQUIPAMIENTO SERVICIOS COMUNICACIÓN DEL ÁREA DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;120;92202;62600;2022/000116;2022/000116;EQUIPAMIENTO SERVICIOS COMUNICACIÓN DEL ÁREA DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;15730,00;15730,00;15730,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;120;92202;62601;2022/000117;2022/000117;SERVICIOS COMUNICACIÓN ÁREA DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS. MATERIAL INFORMÁTICO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33000;62301;2022/000032;2022/000032;SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;8000,00;0,00;8000,00;8000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33000;62500;2022/000033;2022/000033;EQUIPAMIENTO MOBILIARIO Y ENSERES SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;10000,00;0,00;10000,00;7791,48;0,00;2208,52;2208,52;0,00;0,00;0,00;
;;001;130;33000;62599;2022/000033;2022/000033;EQUIPAMIENTO MOBILIARIO Y ENSERES SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000,00;0,00;6000,00;6000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33000;62901;2022/000034;2022/000034;SEÑALIZACIÓN SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000,00;0,00;6000,00;6000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33210;62599;2022/000490;2022/000490;BIBLIOTECAS PÚBLICAS. MOBILIARIO Y ENSERES;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;46000,00;-10000,00;36000,00;36000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33210;62599;2022/001231;2022/001231;EQUIPAMIENTO BIBLIOTECA MUSICAL VÍCTOR ESPINÓS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;10000,00;10000,00;3420,37;0,00;6579,63;6579,63;0,00;0,00;0,00;
;;001;130;33210;62901;2022/000107;2022/000107;BIBLIOTECAS PUBLICAS. SEÑALIZACIÓN Y SEÑALÉTICA;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;35000,00;-11313,50;23686,50;23686,50;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33210;62901;2022/000107;2022/010107;ESTUDIO NECESIDADES DE RENOVACIÓN Y MEJORA SEÑALÉTICA RED DE BIBLIOTECAS MUNICIPALES;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;9559,00;9559,00;0,00;0,00;9559,00;9559,00;0,00;0,00;0,00;
;;001;130;33210;62901;2022/000107;2022/020107;BIBLIOTECA PÚBLICA SAN FERMÍN. SEÑALIZACIÓN Y SEÑALÉTICA;212;USERA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;1754,50;1754,50;0,00;0,00;1754,50;1754,50;0,00;0,00;0,00;
;;001;130;33210;62999;2022/000118;2022/000118;BIBLIOTECA MUSICAL VÍCTOR ESPINÓS. ADQUISICIÓN DE PARTITURAS E INSTRUMENTOS;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;7200,00;0,00;7200,00;7200,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33210;62999;2022/000121;2022/000121;UNIDAD TÉCNICA DE BIBLIOTECAS PÚBLICAS. ADQUISICIÓN DE LIBROS;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;1025000,00;0,00;1025000,00;1002773,37;0,00;22226,63;22226,63;0,00;0,00;0,00;
;;001;130;33210;62999;2022/000122;2022/000122;UNIDAD TÉCNICA DE BIBLIOTECAS PÚBLICAS. ADQUISICIÓN DE MATERIAL AUDIOVISUAL Y MULTIMEDIA;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;60000,00;0,00;60000,00;60000,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33210;62999;2020/002021;2020/002021;BIBLIOTECAS DEL DISTRITO DE PUENTE DE VALLECAS. LIBROS Y MATERIAL AUDIOVISUAL (ID 20: 16379);213;PUENTE DE VALLECAS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33210;63599;2022/001066;2022/001066;HEREMOTECA MUNICIPAL. ARMARIOS COMPACTOS CON SISTEMA DE TRACCIÓN;201;CENTRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0,00;18000,00;18000,00;18000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33210;64100;2022/000123;2022/000123;WEB MEMORIADEMADRID PATRIMONIO DIGITAL. ACTUALIZACIÓN DE MEMORIA FLASH;998;VARIOS DISTRITOS;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;14000,00;-14000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33220;63599;2022/000491;2022/000491;ARCHIVO DE LA VILLA. MOBILIARIO Y ENSERES;201;CENTRO;10;CULTURA;01;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;15000,00;-10000,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62500;2022/000142;2022/000142;MUSEO EL CAPRICHO. ADQUISICION DE MOBILIARIO DE OFICINA;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;12000,00;-3952,00;8048,00;8048,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62500;2022/001031;2022/001031;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS BIBLIOTECAS, ARCHIVOS Y MUSEOS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;1452,00;1452,00;1,94;0,00;1450,06;1450,06;1450,06;0,00;1450,06;
;;001;130;33301;62600;2022/000143;2022/000143;MUSEO SAN ISIDRO. LOS ORÍGENES DE MADRID. ADQUISICION DE WALKIE TALKIES;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;1500,00;2500,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2021/000486;OBRAS DE ARTE PARA LOS MUSEOS DE LA CIUDAD (ACUERDOS DE LA VILLA);998;VARIOS DISTRITOS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;150000,00;-9091,86;140908,14;140908,14;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62900;2021/000486;2021/340486;"MUSEO ARTE CONTEMPORÁNEO. ESCULTURA DE BELÉN URIEL ""RAYO VERDE""";201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;8712,00;8712,00;0,00;0,00;8712,00;8712,00;8712,00;0,00;8712,00;
;;001;130;33301;62900;2021/000486;2022/001203;MUSEO EL CAPRICHO. ADQUISICIÓN GRABADO “RETRATO DEL DUQUE DE OSUNA” DE FERNANDO SELMA;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;0,00;379,86;379,86;0,00;135,86;244,00;244,00;0,00;0,00;0,00;
;;001;130;33301;62901;2022/000144;2022/000144;MUSEO DE HISTORIA DE MADRID. SEÑALÉTICA;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;62999;2022/000489;2022/000489;PALACIO DE LOS DUQUES DE OSUNA EN EL PARQUE DEL CAPRICHO. DESARROLLO MUSEOGRÁFICO;221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;390000,00;0,00;390000,00;390000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63599;2022/000147;2022/000147;PLANETARIO DE MADRID. RENOVACIÓN DE BUTACAS;202;ARGANZUELA;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63999;2022/000149;2022/000149;TEMPLO DE DEBOD. RENOVACIÓN MUSEOGRAFÍA PERMANENTE;209;MONCLOA-ARAVACA;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;40500,00;0,00;40500,00;40500,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63999;2022/000152;2022/000152;MUSEO HISTORIA DE MADRID. REINSTALACION MUSEOGRÁFICA MAQUETA DE MADRID DE 1830;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33301;63999;2022/000153;2022/000153;MUSEO DE SAN ISIDRO. LOS ORIGENES DE MADRID. REPOSICIÓN EQUIPO DE GRABACIÓN;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;4500,00;0,00;4500,00;4500,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33401;60900;2022/001014;2022/001014;PLACAS CONMEMORATIVAS PLAN MEMORIA DE MADRID;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;15000,00;0,00;15000,00;12876,45;0,00;2123,55;2123,55;2123,55;0,00;2123,55;
;;001;130;33401;63900;2022/000175;2022/000175;RESTAURACIÓN ELEMENTOS COLECCIÓN GIGANTES Y CABEZUDOS;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;10000,00;0,00;10000,00;10000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33405;62500;2022/000199;2022/000199;BANDA SINFÓNICA MUNICIPAL. ADQUISICIÓN MOBILIARIO OFICINAS Y ARCHIVO;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;10000,00;-6000,00;4000,00;4000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33405;62599;2022/001035;2022/001035;OTRO EQUIPAMIENTO SERVICIOS BANDA SIFÓNICA MUNICIPAL;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;12000,00;12000,00;1270,98;0,00;10729,02;10729,02;10729,02;0,00;10729,02;
;;001;130;33405;62999;2022/000206;2022/000206;BANDA SINFÓNICA MUNICIPAL. INSTRUMENTOS MUSICALES Y MATERIAL PARA DEPÓSITO Y TRANSPORTE;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;117314,00;-8149,65;109164,35;109164,35;0,00;0,00;0,00;0,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;130;33405;62999;2021/000099;2021/000099;BANDA SINFÓNICA MUNICIPAL. ADQUISICIÓN DE INSTRUMENTOS MUSICALES;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;14987,06;14987,06;0,00;0,00;14987,06;14987,06;14987,06;0,00;0,00;
;;001;130;33405;64001;2022/000207;2022/000207;BANDA SINFÓNICA MUNICIPAL. ADQUISICIÓN DE PARTITURAS SUJETAS A DERECHOS DE AUTOR;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;7000,00;-6000,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2021/001160;2021/001160;MONUMENTO A BLANCA FERNÁNDEZ OCHOA EN CENTRO DEPORTIVO LA MINA. INSTALACIÓN;211;CARABANCHEL;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;58000,00;58000,00;0,00;100,00;57900,00;57900,00;0,00;0,00;0,00;
;;001;130;33601;60900;2021/001214;2021/001214;MONUMENTO A JUANA I DE CASTILLA, Pº DE ESTATUAS DEL PARQUE DEL RETIRO;203;RETIRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;60000,00;60000,00;0,00;0,00;60000,00;59899,99;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000053;2022/000053;MONUMENTO A LAS VÍCTIMAS DEL TERRORISMO. INSTALACIÓN;204;SALAMANCA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;350000,00;0,00;350000,00;350000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000054;2022/000054;MUSEO DE ARTE CONTEMPORÁNEO EN EL BULEVAR DE JOAQUÍN COSTA. INSTALACIÓN;205;CHAMARTIN;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;675000,00;-185719,00;489281,00;489281,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000055;2022/000055;INTERVENCIONES COMPARTIENDO MUROS ARTE PÚBLICO MADRID;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;215000,00;0,00;215000,00;215000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000086;2022/000086;MONUMENTO ESCULTÓRICO JUAN SEBASTIAN ELCANO;999;NO DISTRITALIZABLE;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/000154;2022/000154;PLACAS VÍCTIMAS TERRORISMO Y PLAN DE MEMORIA HISTÓRICA;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;225110,00;0,00;225110,00;225110,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001025;2022/001025;MONUMENTO HOMENAJE A LAS VÍCTIMAS DEL CAMPO DE CONCENTRACIÓN DE MAUTHAUSEN,C/SACRAMENTO.INSTALACIÓN;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;50000,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60900;2022/001061;2022/001061;MEDALLÓN EN HOMENAJE A EDUARDO DATO E IRADIER, EN LA PLAZA DE LA INDEPENDENCIA. INSTALACIÓN;204;SALAMANCA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;7865,00;7865,00;90,75;0,00;7774,25;7774,25;7774,25;0,00;7774,25;
;;001;130;33601;60900;2022/001090;2022/001090;MONUMENTO EN RECUERDO Y HOMENAJE A LAS VÍCTIMAS POR ACCIDENTE DE TRÁFICO. INSTALACIÓN;202;ARGANZUELA;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;0,00;64854,00;64854,00;64854,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;60900;2022/002037;2022/002037;ARTE UBANO EN EL DISTRITO DE MORATALAZ. IMPLANTACIÓN (ID 20: 16309);214;MORATALAZ;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;60912;2022/000109;2022/000109;PROTOTIPO DE SEÑALIZACION PEATONAL LEERMADRID;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;90000,00;90000,00;180000,00;180000,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;60912;2022/002004;2022/002004;SEÑALIZACIÓN VESTIGIOS DE LA GUERRA CIVIL EN EL PARQUE DEL OESTE (ID 18: 177);209;MONCLOA-ARAVACA;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;18;PRESUPUESTOS PARTICIPATIVOS;5000,00;0,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;61900;2022/000402;2022/000402;RESTAURACION DE ESTATUAS Y MONUMENTOS DE LA CIUDAD;998;VARIOS DISTRITOS;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;59348,00;-59348,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;61900;2021/001199;2021/001199;MURALLA CRISTIANA. CONSOLIDACIÓN, RESTAURACIÓN Y ACONDICIONAMIENTO SOLAR (ID 20: 12696);201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;50000,00;50000,00;49424,30;0,00;575,70;480,46;0,00;0,00;0,00;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;130;33601;61900;2022/002000;2022/002000;MURALLA CRISTIANA EN SOLAR C/ESPEJO,14. CONSOLIDACIÓN, RESTAURACIÓN Y  ENTORNO (ID 20: 12696);201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;50000,00;-50000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;62200;2009/000430;2009/000430;BIBLIOTECA MUNICIPAL EN BARRIO DE SAN FERMÍN. CONSTRUCCIÓN;212;USERA;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;80000,00;0,00;80000,00;61940,75;0,00;18059,25;18059,25;0,00;0,00;0,00;
;;001;130;33601;62999;2021/000039;2021/000039;CENTRO DE INTERPRETACION UNESCO. SOPORTES INTERACTIVOS, MAQUETA Y UNIDADES TEMÁTICAS;203;RETIRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;453137,00;0,00;453137,00;0,10;0,00;453136,90;453136,90;0,00;0,00;0,00;
;;001;130;33601;63200;2018/006051;2018/006051;"PALACIO ""EL CAPRICHO"". REHABILITACIÓN PARA DESARROLLO MUSEOGRÁFICO";221;BARAJAS;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;2680000,00;0,00;2680000,00;908079,33;0,00;1771920,67;1771077,19;0,00;0,00;0,00;
;;001;130;33601;63900;2019/000527;2019/000527;MUSEO DE SAN ISIDRO. OBRAS ADECUACIÓN PARA SOSTENIBILIDAD;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;47619,00;0,00;47619,00;0,66;0,00;47618,34;47618,34;0,00;0,00;0,00;
;;001;130;33601;63900;2019/000531;2019/000531;CUARTEL CONDE DUQUE. ADECUACIÓN PROTECCIÓN CONTRA INCENDIOS;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;2675,13;2675,13;0,00;0,00;2675,13;2675,13;0,00;0,00;0,00;
;;001;130;33601;63900;2019/000708;2019/000708;CUARTEL CONDE DUQUE. MONITORIZACIÓN DE CLIMATIZACIÓN;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;165214,00;185685,34;350899,34;54114,89;0,00;296784,45;296784,45;0,00;0,00;0,00;
;;001;130;33601;63900;2019/003222;2019/003222;CERRAMIENTO CASINO DE LA REINA. RESTAURACION;201;CENTRO;10;CULTURA;06;ESTATUAS Y MONUMENTOS;;;;;;;36000,00;-36000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;63900;2020/000043;2020/000043;CASA DE VARGAS. REHABILITACIÓN CASA-PALACIO Y JARDÍN DE FELIPE II;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;570000,00;25000,00;595000,00;7066,76;0,00;587933,24;587933,24;0,00;0,00;0,00;
;;001;130;33601;63900;2020/000419;2020/000419;PABELLÓN DE HEXÁGONOS CASA DE CAMPO. REHABILITACIÓN;209;MONCLOA-ARAVACA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;254152,00;-220537,26;33614,74;33614,74;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;130;33601;63900;2020/000782;2020/000782;MUSEO DE HISTORIA DE MADRID. OBRAS DE ACONDICIONAMIENTO;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;242000,00;-102642,00;139358,00;137544,21;0,00;1813,79;1813,79;0,00;0,00;0,00;
;;001;130;33601;63900;2021/000028;2021/000028;IGLESIA DE LAS MARAVILLAS. ACONDICIONAMIENTO;201;CENTRO;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;1340,64;1340,64;1110,36;0,00;230,28;192,19;0,00;0,00;0,00;
;;001;130;33601;63900;2021/000050;2021/000050;BIBLIOTECA EUGENIO TRIAS. OBRAS DE ACONDICIONAMIENTO Y AMPLIACIÓN;203;RETIRO;10;CULTURA;00;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;54000,00;12889,64;66889,64;309,44;0,00;66580,20;66580,20;0,00;0,00;0,00;
;;001;130;33601;63900;2021/000053;2021/000053;NAVE 15 MATADERO. OBRAS DE ACONDICIONAMIENTO;202;ARGANZUELA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;160000,00;0,00;160000,00;121522,00;0,00;38478,00;38478,00;0,00;0,00;0,00;
;;001;130;33601;63900;2021/001162;2021/001162;CENTRO DE LAS ARTES DEL LIBRO. REFORMA INSTALACIONES CLIMATIZACIÓN, ELÉCTRICA E ILUMINACIÓN;201;CENTRO;10;CULTURA;02;MUSEOS Y COLECCIONES;;;;;;;258204,00;125168,45;383372,45;0,00;0,00;383372,45;383372,45;0,00;0,00;0,00;
;;001;130;33601;63900;2021/001441;2021/001441;VENTA DEL BATÁN. OBRAS DE ACONDICIONAMIENTO EXTERIOR Y VALLADO;209;MONCLOA-ARAVACA;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;0,00;49778,06;49778,06;93,11;0,00;49684,95;49684,95;0,00;0,00;0,00;
;;001;130;33601;63900;2022/000092;2022/000092;ARQUITECTURA DE DEFENSA DE LA GUERRA CIVIL. RESTAURACIÓN;998;VARIOS DISTRITOS;10;CULTURA;05;PROMOCIÓN DE LA CULTURA;;;;;;;8000,00;0,00;8000,00;8000,00;0,00;0,00;0,00;0,00;0,00;0,00;
