Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado;Pagos Real
;;001;057;93301;63200;2017/001141;2017/001141;EDIFICIO PALACIO DE CIBELES. OBRAS DE CONSERVACIÓN Y REPARACIÓN DE FACHADAS;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;279182,00;-279182,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;057;93301;63200;2017/001143;2017/001143;EDIFICIO C/ FRANCISCO LAGUNA, 38. ADECUACIÓN PARA CENTRO PROMOCIÓN ECONOMÍA SOCIAL;213;PUENTE DE VALLECAS;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;0,00;3921,67;3921,67;0,00;0,00;3921,67;3921,67;3921,67;0,00;3921,67
;;001;057;93301;63200;2017/001188;2017/001188;EDIFICIO C/ ALBERTO PALACIOS, 13. ADECUACIÓN PARA CENTRO PROMOCIÓN ECONOMÍA SOCIAL;217;VILLAVERDE;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;;;;;;;0,00;68562,29;68562,29;0,00;0,00;68562,29;68562,29;68562,29;0,00;68562,29
;;001;057;93301;63200;2017/001304;2017/001304;CENTRO DEPORTIVO MOSCARDÓ. REFORMA INSTALACIONES Y CLIMATIZACION;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;99973,00;-99973,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;057;93301;63200;2017/004705;2017/004705;ANTIGUO MERCADO DE LEGAZPI. SUBSANACIÓN DE PATOLOGÍAS PUNTUALES;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;195720,94;195720,94;0,00;0,00;195720,94;195720,94;195720,94;0,00;195720,94
;;001;057;93301;63200;2017/004710;2017/004710;CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS EN LA PISCINA CLIMATIZADA;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;191918,12;191918,12;0,00;0,00;191918,12;191918,12;191918,12;0,00;191918,12
;;001;057;93301;63200;2017/004712;2017/004712;UNIDAD LOGÍSTICA POLICÍA MUNICIPAL, AVENIDA DE VALLADOLID, 6. SUBSANACIÓN DE PATOLOGÍAS;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;8916,21;8916,21;0,00;0,00;8916,21;8916,21;8916,21;0,00;8916,21
;;001;057;93301;63200;2017/004745;2017/004745;"EDIFICIO ""CUBO"" Y ESPACIOS EXTERIORES PABELLÓN DE LA PIPA. ACONDICIONAMIENTO";209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;;;;;;;0,00;169851,51;169851,51;0,00;0,00;169851,51;169851,51;169851,51;0,00;169851,51
;;001;057;93301;63200;2017/004746;2017/004746;CENTRO DEPORTIVO JOSÉ MARÍA CAGIGAL. REFORMA PISCINAS DE VERANO Y PISTAS;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;81797,32;81797,32;0,00;0,00;81797,32;81797,32;81797,32;0,00;81797,32
;;001;057;93301;63200;2017/004748;2017/004748;AUDITORIO CERRO ALMODÓVAR. OBRAS DE REFORMA;210;LATINA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0,00;62974,18;62974,18;0,00;0,00;62974,18;62974,18;62974,18;0,00;62974,18
;;001;057;93301;63200;2017/004757;2017/004757;CENTRO DEPORTIVO DE MORATALAZ. ELIMINACIÓN DE BARRERAS ARQUITECTÓNICAS;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;24324,85;24324,85;0,00;0,00;24324,85;24324,85;24324,85;0,00;24324,85
;;001;057;93301;63200;2017/004758;2017/004758;CENTRO DEPORTIVO DE MORATALAZ. REFORMA DE VASO Y GALERÍA DE LA PISCINA DE VERANO;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;1844,81;1844,81;0,00;0,00;1844,81;1844,81;1844,81;0,00;1844,81
;;001;057;93301;63200;2017/004766;2017/004766;EDIFICIOS 1 Y 4 DEL ANTIGUO COLEGIO RUBÉN DARÍO. OBRAS DE REFORMA;216;HORTALEZA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;255560,81;255560,81;0,00;0,00;255560,81;255560,81;255560,81;0,00;255560,81
;;001;057;93301;63200;2018/001052;2018/001052;SOLAR C/ FÚCAR, 8. REFORMA Y CONSOLIDACIÓN DEL TERRENO Y MEDIANERIAS;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;149810,81;149810,81;0,00;0,00;149810,81;149810,81;149810,81;0,00;149810,81
;;001;057;93301;63200;2018/005003;2018/005003;CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS PLAYAS, GALERÍAS Y VASOS PISCINA VERANO;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;81597,16;81597,16;0,00;0,00;81597,16;81597,16;81597,16;0,00;81597,16
;;001;057;93301;63200;2018/005008;2018/005008;CENTRO DEPORTIVO SAN BLAS. REFORMA Y AMPLIACIÓN DE VESTUARIO Y CAFETERÍA;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;0,00;41159,70;41159,70;0,00;0,00;41159,70;41159,70;41159,70;0,00;41159,70
;;001;057;93301;63200;2018/005042;2018/005042;CANTÓN DE LIMPIEZA C/ARROYO BELINCOSO, 7. OBRAS VARIAS DE REFORMA;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;4499,23;4499,23;0,00;0,00;4499,23;4499,23;4499,23;0,00;4499,23
;;001;057;93301;63200;2018/005070;2018/005070;ESCUELA INFANTIL LA REVOLTOSA. REPARACIÓN DE GRIETAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;12560,27;12560,27;0,00;0,00;12560,27;12560,27;12560,27;0,00;12560,27
;;001;057;93301;63200;2018/005084;2018/005084;FRONTÓN BETI-JAI. OBRAS DE REFORMA DE NÚCLEOS DE COMUNICACIÓN VERTICAL;207;CHAMBERI;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;;;;;;;0,00;39967,76;39967,76;0,00;0,00;39967,76;39967,76;39967,76;0,00;39967,76
;;001;057;93301;63200;2019/000361;2019/000361;CENTRO DE MAYORES LA ESTRELLA. ADECUACIÓN DE COCINA;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;50000,00;-50000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;057;93301;63200;2019/000496;2019/000496;MERCADO DE ORCASUR. OBRAS DE REFORMA;212;USERA;14;SECTORES PRODUCTIVOS;00;COMERCIO;;;;;;;0,00;34962,74;34962,74;0,00;0,00;34962,74;34962,74;34962,74;0,00;34962,74
;;001;057;93301;63200;2019/009007;2019/009007;INSTALACIONES DEPORTIVAS PARQUE JUAN PABLO II. OBRAS DE REFORMA Y MEJORA (ID: 11672);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;600000,00;-600000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;62200;2018/006004;2018/006004;IFS-NAVE PARA ALMACEN MUNICIPAL, C/AHUMADOS, 27. CONSTRUCCION;219;VICALVARO;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1584395,36;1584395,36;0,00;0,00;1584395,36;1584395,36;1584395,36;0,00;1584395,36
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;62200;2018/006750;2018/006750;IFS-CENTRO MAR RECICLAJE (MARES DE MADRID) C/ PRAT, 59. CONSTRUCCIÓN;219;VICALVARO;14;SECTORES PRODUCTIVOS;01;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;56977,65;56977,65;0,00;0,00;56977,65;56977,65;56977,65;0,00;56977,65
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;62200;2018/006770;2018/006770;IFS-INMUEBLE SITO EN CALLE PARAGUAY, 8. ADQUISICIÓN;205;CHAMARTIN;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;5600000,00;5600000,00;0,00;0,00;5600000,00;5600000,00;5600000,00;0,00;5600000,00
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005001;2018/005001;IFS-LOCAL C/ PALAFOX, 4. REFORMA PARA OFICINA ATENCIÓN AL CIUDADANO DE CHAMBERÍ;207;CHAMBERI;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;00;ATENCIÓN AL CIUDADANO;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;251655,24;251655,24;0,00;0,00;251655,24;251655,24;251655,24;0,00;251655,24
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005002;2018/005002;IFS-DEPORTIVO BÁSICO LOS CÁRMENES. REFORMA VESTUARIOS Y PISTAS DEPORTIVAS;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;293069,55;293069,55;0,00;0,00;293069,55;293069,55;293069,55;0,00;293069,55
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005003;2018/005003;IFS-CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS PLAYAS, GALERÍAS Y VASOS PISCINA VERANO;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;948613,48;948613,48;0,00;0,00;948613,48;948613,48;948613,48;0,00;948613,48
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005005;2018/005005;IFS-CENTRO DEPORTIVO JOSÉ Mª CAGIGAL. SUBSANACIÓN PATOLOGÍAS SALA POLIVALENTE Y EDIFICIO VESTUARIOS;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;676835,72;676835,72;0,00;0,00;676835,72;676835,72;676835,72;0,00;676835,72
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005006;2018/005006;IFS-CENTRO DEPORTIVO MORATALAZ. SUBSANACIÓN DE PATOLOGÍAS EN PISCINA CUBIERTA;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;573062,31;573062,31;0,00;0,00;573062,31;573062,31;573062,31;0,00;573062,31
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005007;2018/005007;IFS-CENTRO DEPORTIVO SAN BLAS. SUBSANACIÓN DE PATOLOGÍAS EN PISCINA CUBIERTA;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;308290,03;308290,03;0,00;0,00;308290,03;308290,03;308290,03;0,00;308290,03
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005009;2018/005009;IFS-CENTRO DEPORTIVO VICÁLVARO. REFORMA EDIFICIO ADMINISTRATIVO, SANEAMIENTO Y PISTAS DEPORTIVAS;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;383499,54;383499,54;0,00;0,00;383499,54;383499,54;383499,54;0,00;383499,54
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005010;2018/005010;IFS-CENTRO DEPORTIVO JOSÉ MARÍA CAGIGAL. REFORMA DE VESTUARIOS Y  PISTAS DE PÁDEL;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;423454,64;423454,64;0,00;0,00;423454,64;423454,64;423454,64;0,00;423454,64
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005011;2018/005011;IFS-EDIFICIOS I Y VI C/ MATAPOZUELOS. OBRAS DE REFORMA E INSTALACIONES;216;HORTALEZA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;180476,34;180476,34;0,00;0,00;180476,34;180476,34;180476,34;0,00;180476,34
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005045;2018/005045;IFS-EDIFICIO VALLEHERMOSO, 47 C/V.FERNÁNDEZ DE LOS RÍOS. REHABILITACIÓN PARA CENTRO DE MAYORES;207;CHAMBERI;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;304747,19;304747,19;0,00;0,00;304747,19;304747,19;304747,19;0,00;304747,19
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005046;2018/005046;IFS-CENTRO DEPORTIVO TRES OLIVOS. ADECUACIÓN CAMPO DE RUGBY (ID 17: 1605);208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;278255,19;278255,19;0,00;0,00;278255,19;278255,19;278255,19;0,00;278255,19
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005048;2018/005048;IFS-CENTRO DE ACOGIDA LA ROSA, Pº DEL REY, 36, OBRAS DE REFORMA;209;MONCLOA-ARAVACA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;06;PERSONAS SIN HOGAR;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;187877,56;187877,56;0,00;0,00;187877,56;187877,56;187877,56;0,00;187877,56
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005049;2018/005049;IFS-UNIDAD DE LOGÍSTICA POLICÍA MUNICIPAL AV. VALLADOLID, 6. SUBSANACIÓN DE PATOLOGÍAS NAVE;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;385615,90;385615,90;0,00;0,00;385615,90;385615,90;385615,90;0,00;385615,90
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005050;2018/005050;IFS-EDIFICIO LA PIPA, AV. PRINCIPAL, 6. REFORMA DE ACCESOS Y ENTORNO;209;MONCLOA-ARAVACA;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;00;POLICIA MUNICIPAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;177395,33;177395,33;0,00;0,00;177395,33;177395,33;177395,33;0,00;177395,33
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005051;2018/005051;IFS-CENTRO DEPORTIVO ALUCHE. SUBSANACIÓN PATOLOGÍAS VASOS DE LAS PISCINAS GEMELAS DE VERANO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2322052,91;2322052,91;0,00;0,00;2322052,91;2322052,91;2322052,91;0,00;2322052,91
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005054;2018/005054;IFS-CENTRO DEPORTIVO LA ELIPA. REFORMA CAMPO DE BÉISBOL E INSTALACIONES;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;977743,15;977743,15;0,00;0,00;977743,15;977743,15;977743,15;0,00;977743,15
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005055;2018/005055;IFS-DEPORTIVO BÁSICO OÑA-SANCHINARRO. REFORMA CAMPO DE FÚTBOL E INSTALACIONES (ID 17: 4903);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;16;INV.FINANCIERAM. SOSTENIBLE;;;18;PRESUPUESTOS PARTICIPATIVOS;0,00;854364,01;854364,01;0,00;0,00;854364,01;854364,01;854364,01;0,00;854364,01
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005057;2018/005057;IFS-PALACIO TORRE ARIAS. SUBSANACIÓN DE PATOLOGÍAS Y CONSOLIDACIÓN FORJADOS Y MUROS;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1127452,90;1127452,90;0,00;0,00;1127452,90;1127452,90;1127452,90;0,00;1127452,90
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005059;2018/005059;IFS-CENTRO DEPORTIVO LA VAGUADA. SUBSANACIÓN DE PATOLOGÍAS EN CERRAMIENTOS Y CUBIERTAS;208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;319852,82;319852,82;0,00;0,00;319852,82;319852,82;319852,82;0,00;319852,82
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005060;2018/005060;IFS-EDIFICIO C/ FRANCOS RODRÍGUEZ, 77. SUBSANACION DE PATOLOGÍAS;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;679329,18;679329,18;0,00;0,00;679329,18;679329,18;679329,18;0,00;679329,18
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005061;2018/005061;IFS-CENTRO DEPORTIVO ALUCHE. SUBSANACIÓN PATOLOGÍAS EN VESTUARIOS JUNTO A PISTAS VOLEY PLAYA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;375240,61;375240,61;0,00;0,00;375240,61;375240,61;375240,61;0,00;375240,61
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005064;2018/005064;IFS-EDIFICIO AV. CARABANCHEL ALTO, 52. SUBSANACIÓN DE PATOLOGÍAS;211;CARABANCHEL;00;INVERSIONES DE CARÁCTER GENERAL;03;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;295601,51;295601,51;0,00;0,00;295601,51;295601,51;295601,51;0,00;295601,51
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005066;2018/005066;IFS-CENTRO DEPORTIVO ALBERTO GARCÍA. SUBSANACIÓN PATOLOGÍAS EN CERRAMIENTOS Y PAVIMENTOS;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;219909,10;219909,10;0,00;0,00;219909,10;219909,10;219909,10;0,00;219909,10
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005067;2018/005067;IFS-CENTRO DEPORTIVO PALOMERAS. SUBSANACIÓN PATOLOGÍAS EN PISCINA DE VERANO;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1743526,24;1743526,24;0,00;0,00;1743526,24;1743526,24;1743526,24;0,00;1743526,24
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005068;2018/005068;IFS-CENTRO DEPORTIVO LA ELIPA. SUBSANACIÓN DE PATOLOGÍAS EN GIMNASIO;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;33426,20;33426,20;0,00;0,00;33426,20;33426,20;33426,20;0,00;33426,20
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005070;2018/005070;IFS-ESCUELA INFANTIL LA REVOLTOSA. REPARACIÓN DE GRIETAS;218;VILLA DE VALLECAS;05;EDUCACIÓN;01;ESCUELAS INFANTILES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;132332,03;132332,03;0,00;0,00;132332,03;132332,03;132332,03;0,00;132332,03
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005072;2018/005072;IFS-CENTRO DEPORTIVO VICÁLVARO. SUBSANACIÓN DE PATOLOGÍAS EN GALERÍA PISCINA DE VERANO;219;VICALVARO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;285687,45;285687,45;0,00;0,00;285687,45;285687,45;285687,45;0,00;285687,45
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005073;2018/005073;IFS-EDIFICIO C/ MAYOR, 58. OBRAS DE REFORMA;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;268150,97;268150,97;0,00;0,00;268150,97;268150,97;268150,97;0,00;268150,97
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005075;2018/005075;IFS-LOCAL C/ SACRAMENTO, 7. OBRAS DE REFORMA DE INSTALACIONES;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;110849,95;110849,95;0,00;0,00;110849,95;110849,95;110849,95;0,00;110849,95
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005077;2018/005077;IFS-EDIFICIO C/ ALCALÁ, 45. OBRAS DE REFORMA DE FACHADA E ILUMINACIÓN;201;CENTRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;250624,62;250624,62;0,00;0,00;250624,62;250624,62;250624,62;0,00;250624,62
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005080;2018/005080;IFS-PALACIO DE COMUNICACIONES, PZA. CIBELES. CONSERVACIÓN Y REPARACIÓN PATIOS INTERIORES;203;RETIRO;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;2111454,52;2111454,52;0,00;0,00;2111454,52;2111454,52;2111454,52;0,00;2111454,52
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005081;2018/005081;IFS-EDIFICIO C/ NÚÑEZ DE BALBOA, 40. REFORMA PARA IMPLANTACIÓN OFICINAS MUNICIPALES;204;SALAMANCA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;1513724,89;1513724,89;0,00;0,00;1513724,89;1513724,89;1513724,89;0,00;1513724,89
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005086;2018/005086;IFS-UNIDAD CENTRO AGENTES DE MOVILIDAD, C/ PISTA, 3 Y 4. REFORMA EDIFICIO ANEXO;209;MONCLOA-ARAVACA;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;96398,73;96398,73;0,00;0,00;96398,73;96398,73;96398,73;0,00;96398,73
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005087;2018/005087;IFS-AUDITORIO CERRO ALMODÓVAR. REFORMA INTERIOR E INSTALACIONES;210;LATINA;10;CULTURA;04;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;75737,93;75737,93;0,00;0,00;75737,93;75737,93;75737,93;0,00;75737,93
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005088;2018/005088;IFS-CENTRO DEPORTIVO ALUCHE. REFORMA DE ITINERARIOS E ILUMINACIÓN;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;407175,49;407175,49;0,00;0,00;407175,49;407175,49;407175,49;0,00;407175,49
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;057;93303;63200;2018/005089;2018/005089;IFS-CENTRO DEPORTIVO ALUCHE. REFORMA VESTUARIOS Y PISCINA CUBIERTA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0,00;311461,02;311461,02;0,00;0,00;311461,02;311461,02;311461,02;0,00;311461,02
