CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001204;23106;03;02;PROYECTOS INTEGRACIÓN SOCIOLABORAL DE RENTA MÍNIMA INSERCIÓN;NÚMERO;1;1
001204;23106;03;01;PERCEPTORES DE  RENTA MÍNIMA DE INSERCIÓN;NÚMERO;80;108
001204;31101;01;09;CONTROL DE LA CORRECCIÓN DE DIFICIENCIAS DETECTADAS EN LOS ESTABLECIENTO DONDE SE HA PRODUCIDO UN BROTE DE ORIGEN ALIMEN;PORCENTAJE;100;100
001204;31101;01;08;INFORMES SANITARIOS LICENCIAS REGISTROS AUTORIZACIONES;NÚMERO;20;25
001204;31101;01;07;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS BROTES ALERTAS TIPO I y  II EN SU CASO;PORCENTAJE;100;100
001204;31101;01;06;EFICACIA OPERATIVA TOMA DE MUESTRAS ALIMENTOS Y BEBIDAS;PORCENTAJE;100;75
001204;31101;01;05;MUESTRAS DE ALIMENTOS Y BEBIDAS;NÚMERO;68;51
001204;31101;01;04;EFICACIA OPERATIVA INSPECCIONES SEGURIDAD ALIMENTARIA;PORCENTAJE;100;104
001204;31101;01;03;AUDITORIAS DE SISTEMAS DE AUTOCONTROL (PCH Y APPCC).;NÚMERO;129;108
001204;31101;01;02;INSPECCIONES EN MATERIA DE COMERCIO MINORISTA;NÚMERO;760;771
001204;31101;01;01;INSPECCIONES EN MATERIA DE RESTAURACIÓN COLECTIVA;NÚMERO;640;712
001204;31101;02;08;EFICACIA OPERATIVA INSPECC. DENUNCIAS Y ALERTAS;PORCENTAJE;100;100
001204;31101;02;07;EFICACIA OPERATIVA INSPECC ESTETICA/BELLEZA ADORNO CORPORAL Y ESTABL ESCUELAS Y CUIDADO/RECREO INFANTILES;PORCENTAJE;100;124
001204;31101;02;06;INSPECCIONES ESCUELAS Y CUIDADO/RECREO INFANTILES Y ENSTABLECIMIENTOS ESTETICA/BELLEZA Y ADORNO CORPORAL;NÚMERO;88;109
001204;31101;02;05;COMUNICACIÓN APERTURA TEMPORADA DE PISCINAS;NÚMERO;6;16
001204;31101;02;04;EFICACIA OPERATIVA TOMA DE MUESTRAS DE AGUA EN PISCINAS;PORCENTAJE;100;79
001204;31101;02;03;TOMA DE MUESTRAS DE AGUA EN PISCINAS;NÚMERO;14;11
001204;31101;02;02;EFICACIA OPERATIVA DE LAS INSPECCIONES EN PISCINAS;PORCENTAJE;100;191
001204;31101;02;01;INSPECCIONES EN PISCINAS;NÚMERO;80;153
001204;31101;03;05;INFORMES PROTECCIÓN ANIMAL. MOVIMIENTO PECUARIO;NÚMERO;2;1
001204;31101;03;04;DENUNCIAS TENENCIA ANIMALES Y PROTECCIÓN ANIMAL;NÚMERO;8;7
001204;31101;03;03;EFICACIA OPERATIVA INSPECCIONES PROTECCIÓN ANIMAL;PORCENTAJE;100;100
001204;31101;03;02;INSPECCIONES PROTECCIÓN ANIMAL;NÚMERO;15;15
001204;31101;03;01;CAMPAÑAS, OBSERVACIONES Y LICENCIAS;NÚMERO;25;46
001204;31101;04;02;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS;NÚMERO;41;94
001204;31101;04;01;PROPUESTAS INICIO EXPTES SANCIONADOR SALUD PUBLICA;NÚMERO;38;65
001204;32301;01;01;ESCUELAS INFANTILES TITULARIDAD MUNICIPAL DE  GESTIÓN INDIRECTA;NÚMERO;1;1
001204;32301;01;02;REUNIONES CON LAS ESCUELAS INFANTILES MUNICIPALES;NÚMERO;8;26
001204;32301;01;03;ALUMNOS ESCOLARIZADOS ESCUELAS INFANTILES TITULARIDAD MPAL;NÚMERO;115;115
001204;32301;02;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;4;4
001204;32301;02;02;CENTROS EDUCATIVOS CON LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;3;3
001204;32301;02;03;SUPERFICIE CONSTRUIDA CENTROS EDUCATIVOS MANTENIMIENTO DTO.;M2;11741;11741
001204;32301;02;04;SUPERFICIE LIBRE DE CENTROS EDUCATIVOS MANTENIMIENTO DTO.;M2;7073;7506
001204;32301;02;05;CENTROS EDUCATIVOS INFANTILES ADAPTADOS NORMATIVA INCENDIOS;PORCENTAJE;100;100
001204;32301;02;06;PLANES AUTOPROTECCIÓN ELABORADOS E IMPLANTADOS;NÚMERO;4;4
001204;32301;02;07;PLANES AUTOPROTECCIÓN IMPLANTADOS CENT. EDUC. MANTENIM. DTO;NÚMERO;4;100
001204;32301;02;08;CENT. EDUC. SIN BARRERAS ARQUITÉCT. SOBRE EL TOTAL COLEGIOS;PORCENTAJE;100;100
001204;32301;02;09;AVERIAS E INCIDENCIAS DE MANTENIMIENTO SURGIDAS;NÚMERO;400;528
001204;32301;02;10;AVERIAS E INCIEDENCIAS RESUELTAS SOBRE EL TOTAL REGISTRADO;PORCENTAJE;100;97
001204;32301;03;01;REUNIONES CON EL SERVICIO DE APOYO A LA ESCOLARIZACIÓN;NÚMERO;9;0
001204;32301;04;01;INFORMACIÓN Y ATENCIÓN  INDIVIDUALIZADA PRESENCIAL Y TELEFÓNICA;NÚMERO;3000;2950
001204;32301;04;02;ASESORAMIENTO Y ORIENTACIÓN A LAS AMPAS;NÚMERO;25;23
001204;32301;04;03;NÚMERO DE REUNIONES CON LOS EQUIPOS DIRECTIVOS, AMPAS Y OTROS RECURSOS EDUCATIVOS DEL DISTRITO;NÚMERO;50;110
001204;32601;01;01;COLEGIOS DONDE SE REALIZAN ACTIVIDADES EXTRAESCOLARES;NÚMERO;3;4
001204;32601;01;02;ACTIVIDADES EXTRAESCOLARES EN CENTROS EDUCATIVOS;NÚMERO;10;9
001204;32601;01;03;ESCOLARES PARTICIPANTES EN ACTIVIDADES EXTRAESCOLARES;NÚMERO;270;465
001204;32601;01;04;PARTICIPANTES EN ESCUELAS DE VERANO DE CENTROS ABIERTOS;NÚMERO;450;697
001204;32601;02;01;NÚMERO DE REUNIONES DE LA COMISIÓN DE ATENCIÓN A LA INFANCIA;NÚMERO;11;8
001204;32601;02;02;CONSEJOS DE SEGURIDAD;NÚMERO;2;0
001204;33401;01;04;CESIÓN ESPACIOS Y MEDIOS DE C. CULTURALES MUNICIPALES;HORAS;700;757
001204;33401;01;03;ACTIVIDADES POR CENTRO CULTURAL;RATIO;60;480
001204;33401;01;02;POBLACIÓN DEL DISTRITO POR CENTRO CULTURAL MUNICIPAL;RATIO;48541;48541
001204;33401;01;01;CENTROS CULTURALES MUNICIPALES;NÚMERO;3;3
001204;33401;01;05;EXPOSICIONES;NÚMERO;12;42
001204;33401;01;06;ASISTENCIA A EXPOSICIONES;NÚMERO;2400;34146
001204;33401;01;07;CONCIERTOS;NÚMERO;20;128
001204;33401;01;08;ASISTENCIA A CONCIERTOS;NÚMERO;2000;12692
001204;33401;01;09;OBRAS DE TEATRO;NÚMERO;100;94
001204;33401;01;10;ASISTENCIA A OBRAS DE TEATRO;NÚMERO;10000;9802
001204;33401;01;11;CONFERENCIAS;NÚMERO;20;129
001204;33401;01;12;ASISTENCIA A CONFERENCIAS;NÚMERO;500;6812
001204;33401;01;13;OTRAS ACTIVIDADES CULTURALES;NÚMERO;30;74
001204;33401;01;14;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;NÚMERO;3000;5781
001204;33401;01;15;ASISTENCIA POBLACIÓN DISTRITO A ACTIV. CULTURALES;RATIO;122;2000
001204;33401;01;16;SUGERENCIAS Y RECLAMACIONES RELACIONADAS ACT. CULTURALES;NÚMERO;20;4
001204;33401;02;01;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;35;360
001204;33401;02;02;CURSOS ACTIV. SOCIOC. Y RECR. POR CENTRO CULTURAL MUNICIPAL;RATIO;12;89
001204;33401;02;03;HORAS DE CURSOS ACTIV. SOCIOCULTURALES Y RECREATIVAS;HORAS;23000;13774
001204;33401;02;04;MEDIA TRIMESTRAL ASISTENTES CURSOS DE ACTV. SOCIOC. Y RECR.;NÚMERO;6000;3705
001204;33401;02;05;MEDIA TRIMESTRAL ASISTENTES CURSO DE ACTIV. SOCIOC. Y RECR.;RATIO;171;75
001204;33401;02;06;ASISTENCIA POBLACIÓN DEL DTO. CURSOS ACTIV. SOCIOC. Y RECR.;RATIO;1;80
001204;33401;02;07;SUFICIENCIA PLAZAS DE CURSOS DE ACTIVIDADES OFERTADAS;PORCENTAJE;90;90
001204;33401;03;01;FIESTAS POPULARES CELEBRADAS;NÚMERO;1;1
001204;33401;03;02;FESTEJOS REALIZADOS COLABORACIÓN CON ASOCIAC. VECINALES;NÚMERO;1;1
001204;33401;04;01;PUBLICACIONES INFORMATIVAS Y DIVULGATIVAS;NÚMERO;12;12
001204;33401;04;02;EJEMPLARES DE PUBLICACIONES DISTRIBUIDOS;NÚMERO;10000;18000
001204;33401;04;03;IMPACTO PUBLICACIONES INFORMAT. Y DIVULGATIVAS POBLACIÓN;RATIO;68;39
001204;33401;04;04;CAMPAÑAS DE DIFUSIÓN;NÚMERO;12;12
001204;34201;01;03;Nº CALLES DE LAS PISCINAS CUBIERTAS;NÚMERO;17;17
001204;34201;01;04;INSTALACIONES DEPORTIVAS BÁSICAS CON CONTROL DE ACCESO;NÚMERO;4;4
001204;34201;01;05;INSTALACIONES DEPORTIVAS BÁSICAS SIN CONTROL DE ACCESO;NÚMERO;1;1
001204;34201;01;06;SUPERFICIE DE CENTROS DEPORTIVOS;M2;6643;6643
001204;34201;01;01;CENTROS DEPORTIVOS MUNICIPALES;NÚMERO;2;2
001204;34201;01;02;PISCINAS CUBIERTAS;NÚMERO;3;3
001204;34201;01;07;SUPERFICIE INSTALACIONES DEPORTIVAS BÁSICAS ACCESO CONTROLADO;M2;27415;27415
001204;34201;01;08;SUPERFICIE INSTALACIONES DEPORTIVAS BÁSICAS DE ACCESO LIBRE;M2;72;72
001204;34201;01;09;TOTAL SUPERFICIE DE INSTALACIONES DEPORTIVAS;M2;34130;24130
001204;34201;01;10;SUPERF. INSTALAC. DEPORTIVAS POR HABITANTE DISTRITO;RATIO;234;234
001204;34201;01;11;UNIDADES DEPORTIVAS DE CENTROS DEPORTIVOS;NÚMERO;12;12
001204;34201;01;12;UNIDADES DEPORT. INSTALAC DEPORT. BÁSICAS CON CONTROL ACCESO;NÚMERO;31;31
001204;34201;01;13;UNIDADES DEPORT. INSTAL. DEPEORT. BÁSICAS SIN CONTROL ACCESO;NÚMERO;1;1
001204;34201;01;14;UNIDADES DEPORTIVAS TOTALES;NÚMERO;41;44
001204;34201;01;15;NIVEL OCUPACIÓN UNID. DEPORTIV. DE LOS CENTROS DEPORTIVOS;PORCENTAJE;85;85
001204;34201;01;16;OCUPACIÓN UNID. DEP. INSTAL. DEP. BÁSICAS CON AC. CONTROLADO;RATIO;65;65
001204;34201;01;17;MEDIA SEMANAL DE HORAS APERTURA EN CENTROS DEPORTIVOS;RATIO;109;109
001204;34201;01;18;MEDIA SEMANAL HORAS APERTURA INST. BÁSICAS ACC. CONTROLADO;RATIO;80;80
001204;34201;01;19;RECLAMACIONES Y QUEJAS REFERIDAS A SERV DEPORT. DEL DTO.;NÚMERO;50;53
001204;34201;02;19;UNIDADES DE SERVICIOS DE MEDICINA DEPORTIVA;NÚMERO;1;1
001204;34201;02;18;ENTIDADES DEPOR. FEDERADAS QUE HAN UTILIZADO UNID, DEPORT;NÚMERO;40;40
001204;34201;02;17;UNIDADES DEPORTIVAS UTILIZADAS ENTIDADES DEPORT, FEDERADAS;NÚMERO;5;5
001204;34201;02;16;HORAS ANUALES DE PROFESORES DE ACTIV. DEPORTIVAS;HORAS;18995;18995
001204;34201;02;15;MEDIA MENSUAL PARTICIPANTES ACTIV. FÍSICO DEP. DISCAPACITADOS;RATIO;2;2
001204;34201;02;14;MEDIA MENSUAL PARTICIPANTES ACTIV. FÍSICO DEPORT. MAYORES;RATIO;101;101
001204;34201;02;13;MEDIA MENSUAL PARTICIPANTES ACTIV. FÍSICO DEPORT. ADULTOS;RATIO;495;495
001204;34201;02;12;MEDIA MENSUAL PARTICIPANTES ACTIV. FÍSICO DEPORT. JÓVENES;RATIO;16;16
001204;34201;02;11;MEDIA MENSUAL PARTICIPANTES ACTIV. FÍSICO DEPORT. INFANTILES;RATIO;306;306
001204;34201;02;10;MEDIA MENSUAL OCUP.. PLAZAS CLASES ACTIV. DEP. DISCAPACITADOS;PORCENTAJE;20;20
001204;34201;02;09;MEDIA MENSUAL OCUPAC. PLAZAS CLASES ACTIV. DEPORT. MAYORES;PORCENTAJE;99;99
001204;34201;02;08;MEDIA MENSUAL OCUPAC. PLAZAS CLASES ACTIV. DEPORT. ADULTOS;PORCENTAJE;99;99
001204;34201;02;07;MEDIA MENSUAL OCUPAC. PLAZAS CLASES ACTIV.. DEPORT. JÓVENES;PORCENTAJE;89;89
001204;34201;02;06;MEDIA MENSUAL OCUPAC. PLAZAS CLASES ACTIV.. DEPORT. INFANTIL;PORCENTAJE;92;92
001204;34201;02;05;MEDIA MENSUAL PLAZAS OFERTADAS PERSONAS CON DISCAPACIDAD;NÚMERO;100;100
001204;34201;02;04;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA MAYORES;NÚMERO;900;900
001204;34201;02;03;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA ADULTOS;NÚMERO;4500;4500
001204;34201;02;02;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA JOVENES;NÚMERO;170;170
001204;34201;02;01;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA INFANTIL;NÚMERO;3000;3000
001204;34201;03;06;AVERIAS E INCIDENCIAS  RESUELTAS SOBRE EL TOTAL REGISTRADO;PORCENTAJE;100;98
001204;34201;03;05;AVERIAS E INCIDENCIAS DE MANTENIMIENTO SURGIDAS;NÚMERO;300;221
001204;34201;03;04;PLANES DE AUTOPROTECCION ELABORADOS E IMPLANTADOS EN LOS EDIFICIOS A MANTENER;NÚMERO;1;1
001204;34201;03;03;INSTALACIONES DEPORTIVAS A MANTENER POR EL DISTRITO;NÚMERO;1;1
001204;34201;03;02;SUPERFICIE DE INSTALACIONES DEPORTIVAS A REFORMAR;M2;600;600
001204;34201;03;01;SUPERFICIE DE INSTALACIONES DEPORTIVAS A MANTENER;M2;5930;6401
001204;49300;01;02;EFICACIA OPERATIVA INSPECCIONES CONSUMO NO ALIMENTARIO;PORCENTAJE;100;122
001204;49300;01;01;INSPECCIONES EN MATERIA DE CONSUMO NO ALIMENTARIO;NÚMERO;600;729
001204;49300;02;01;RECLAMACIONES QUE SON TRAMITADAS EN EL PLAZO MÁXIMO DE DOS MESES;PORCENTAJE;75;87
001204;49300;02;02;INFORMACIÓN AL CONSUMIDOR DE LA DERIVACIÓN DE SUS EXPEDIENTES A OTRO ORGANO COMPETENTE POR RESOLVER;PORCENTAJE;100;100
001204;49300;02;03;MEDIACIÓN EN LOS CONFLICTOS ENTRE CONSUMIDORES EMPRESARIOS Y PROFESIONALES PROPICIANDO LA  RESOLUCIÓN VOLUNTARIA DE LOS;PORCENTAJE;100;100
001204;49300;02;04;MEDIACIONES PREVIAS AL ARBITRAJE;NÚMERO;110;93
001204;49300;02;05;ESTABLECIMIENTOS QUE HAN GESTIONADO HOJAS DE RECLAMACIONES;NÚMERO;350;269
001204;49300;02;06;INFORMES CONSUMO CON MOTIVO DE TRAMITACIÓN DE EXPTES.;NÚMERO;100;97
001204;49300;03;01;PROPUESTAS INICIO EXPTES SANCIONADOR CONSUMO;NÚMERO;100;77
001204;92001;01;01;CONTRATOS TRAMITADOS;NÚMERO;110;142
001204;92001;01;02;CONTRATOS TRAMITADOS POR PROCEDIMIENTO ABIERTO;NÚMERO;8;5
001204;92001;01;03;CONTRATOS MENORES TRAMITADOS;NÚMERO;105;137
001204;92001;01;04;TIEMPO MEDIO TRAMITAC.CONTRATOS PROCEDIM. ABIERTO;DÍAS;160;150
001204;92001;01;05;REDUCCIÓN TIEMPO MEDIO TRAM. CONTRATOS PROCEDIMIENTO ABIERTO;DÍAS;5;5
001204;92001;02;01;LIQUIDACIONES EMITIDAS;NÚMERO;12200;6981
001204;92001;02;02;DOCUMENTOS CONTABLES REALIZADOS;NÚMERO;2150;2506
001204;92001;03;05;PROPUESTAS DE ACUERDO ELEVADAS A LA JUNTA MPAL. DE DISTRITO;NÚMERO;70;27
001204;92001;03;04;ASUNTOS ELEVADOS AL CONSEJO TERRITORIAL;NÚMERO;15;14
001204;92001;03;03;PROPUESTAS DE RESOLUCIÓN ELEVADAS AL GERENTE;NÚMERO;3250;1847
001204;92001;03;02;PROPUESTAS DE DECRETO ELEVADAS AL CONCEJAL;NÚMERO;3200;3242
001204;92001;03;01;PROPUESTAS DE ACUERDO ELEVADAS A JUNTA DE GOBIERNO;NÚMERO;14;6
001204;92001;04;01;DECLARACIÓN RESPONSABLE;NÚMERO;6;6
001204;92001;04;02;COMUNICACIONES PREVIAS;NÚMERO;550;952
001204;92001;04;03;LICENCIAS URBANÍSTICAS SOLICITADAS POR PROCEDIMIENTO ORDINARIO COMÚN;NÚMERO;75;149
001204;92001;04;04;LICENCIAS URBANÍSTICAS SOLICITADAS POR PROCEDIMIENTO ORDINARIO ABREVIADO;NÚMERO;200;59
001204;92001;04;05;TIEMPO MEDIO EN LA RESOLUCIÓN DE EXPEDIENTES;DÍAS;100;100
001204;92001;04;06;COMUNICACIONES PREVIAS RESUELTAS;NÚMERO;475;812
001204;92001;04;07;LICENCIAS URBANÍSTICAS RESUELTAS POR PROCEDIMIENTO ORDINARIO ABREVIADO;NÚMERO;150;35
001204;92001;04;08;LICENCIAS URBANÍSTICAS RESUELTAS POR PROCEDIMIENTO ORDINARIO COMÚN;NÚMERO;60;134
001204;92001;04;09;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO SOLICITADAS;NÚMERO;500;620
001204;92001;04;10;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO RESUELTAS;NÚMERO;400;530
001204;92001;05;01;INSPECCIONES URBANÍSTICAS REALIZADAS;NÚMERO;605;561
001204;92001;05;02;REL. INSPEC. URB. DE OFICIO/INSPEC. A SOLICITUD CIUDADANA;RATIO;80;60
001204;92001;05;03;EXPEDIENTES SANCIONADORES RESUELTOS;NÚMERO;380;379
001204;92001;05;04;EXPEDIENTES DE DISCIPLINA URBANÍSTICA INICIADOS;NÚMERO;1300;1007
001204;92001;06;01;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL DISTRITO;NÚMERO;185;234
001204;92001;06;02;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL  DISTRITO CONTESTADAS;NÚMERO;185;233
001204;92001;06;03;TIEMPO MEDIO RESPUESTA A SUGERENCIAS Y RECLAMA. CONTESTADAS;DÍAS;15;15
001204;92001;06;04;ÍNDICE CONTEST.SUGERENCIAS Y RECLAMAC.RELATIV.DTO EN 15 DÍAS;PORCENTAJE;90;90
001204;92001;06;05;ÍNDICE CONTEST. SUGERENC. Y RECLAMAC. DTO. EN 3 MESES MAX.;PORCENTAJE;100;100
001204;92401;01;12;SOLICITUDES DE INCLUSION DE PROPOSICIONES EN EL ORDEN DEL DIA DE LOS PLENOS DE LA JUNTA MUNICIPAL;NÚMERO;8;3
001204;92401;01;11;PARTICIPACION VECINAL EN LOS PLENOS D ELA JUNTA MUNICIPAL;RATIO;1;5
001204;92401;01;10;ASISTENCIA MEDIA DE VECINOS Y VECINAS A LOS PLENOS DE LA JUNTA MUNICIPAL;NÚMERO;15;15
001204;92401;01;09;NÚMERO DE PROPOSIOCIONES APROBADAS EN EL CONSEJO TERRITORIAL PROPUESTAS POR LAS COMISIONES PERMANENTES;NÚMERO;1;0
001204;92401;01;08;SOLICITUD DE INCLUSION DE PROPOSICIONES POR LAS COMISIONES PERMANENTES EN EL CONSEJO TERRITORIAL;NÚMERO;1;0
001204;92401;01;07;ASITENCIA MEDIA DE LOS VECINOS Y VECINAS A LAS REUNIONES DE LAS COMISIONES PERMENTES;RATIO;1;1
001204;92401;01;06;ASITENCIA MEDIA DE MIEMBROS A LAS REUNIONES DE LAS COMISIONES PERMENTES;RATIO;4;4
001204;92401;01;05;REUNIONES DEL COMIISION PERMENTE DEL CONSEJO TERRITORIAL;NÚMERO;12;1
001204;92401;01;04;ASITENCIA MEDIA DE LOS VECINOS Y VECINAS A LAS REUNIONS DEL CONSEJO TERRITORIAL;RATIO;3;6
001204;92401;01;03;ASISTENCIA MEDIA DE LOS MIEMBROS DEL CONSEJO TERRITORIAL A LAS REUNIONES;RATIO;10;15
001204;92401;01;02;REUNIONES DEL CONSEJO TERRITORIAL DEL DISTRITO;NÚMERO;4;4
001204;92401;01;01;CONVOCATORIAS DEL PLENO DE LA JUNTA MUNICIPAL DIFUNDIDAS A ASOCIACIONES DEL DISTRITO;NÚMERO;11;9
001204;92401;02;01;ASOCIACIONES INSCRITAS EN EL REGISTRO DE ENTIDADES CIUDADANAS CON DOMICILIO SOCIAL Y AMBITO DE ACTUACIONE EN EL DISTRITO;NÚMERO;65;82
001204;92401;02;02;SUBVENCIONES SOLICITADAS POR ASOCIACIONES DECLARADAS DE UTILIDAD PÚBLICA;NÚMERO;30;24
001204;92401;02;03;SUBVENCIONES CONCEDIDAS A ASOCIACIONES DECLARADAS DE UTILIDAD PÚBLICA;NÚMERO;20;14
001204;92401;02;04;SUBVENCIONES CONCEDIDAS / SUBVENCIONES SOLICITADAS;PORCENTAJE;66;58
001204;92401;02;05;ASOCIACIONES Y ENTIDADES SUBVENCIONADAS;NÚMERO;16;11
001204;92401;02;06;POBLACIÓN DEL DISTRITO / ASOCIACIONES;RATIO;6;7
001204;93302;01;01;EDIFICIOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;4;4
001204;93302;01;02;SUPERFICIE CONSTRUÍDA EDIFICIOS MANTENIMIENTO CARGO DISTRITO;M2;9522;9412
001204;93302;01;03;SUPERFICIE LIBRE EDIFICIOS MANTENIMIENTO CARGO DEL DISTRITO;M2;1528;1397
001204;93302;01;04;INSTALAC. ELEVACIÓN Y ELECTROMECÁNICAS MANTEN. CARGO DISTRITO;NÚMERO;9;6
001204;93302;01;05;SEGUIMIENTO DE RESOLUCIÓN DE AVERÍAS E INCIDENCIAS SURGIDAS;NÚMERO;800;867
001204;93302;01;06;AVERÍAS E INCIDENCIAS RESUELTAS SOBRE  EL TOTAL DE INCIDENCIAS REGISTRADAS;PORCENTAJE;100;97
001204;93302;02;01;EDIFICIOS DONDE SE REALIZAN OBRAS DE REFORMA;NÚMERO;6;6
001204;93302;02;02;EDIFICIOS CON PLAN AUTOPROT. IMPLANTADOS SOBRE TOTAL EDIFICIOS;PORCENTAJE;100;100
001204;93302;02;03;SUPERFICIE EDIFIC. A REFORMAR SOBRE TOTAL;PORCENTAJE;12;20
001204;93302;02;04;EDIFICIOS ADAPTADOS PARCIALMENTE A LA NORMATIVA;PORCENTAJE;100;100
001204;93302;02;05;EDIFICIOS ADAPTADOS TOTALMENTE NORMATIVA;PORCENTAJE;83;83
001204;93302;02;06;EDIFICIOS  DONDE REALIZAN OBRAS ADAPTACIÓN A LA NORMATIVA;NÚMERO;1;1
001205;15322;01;01;Obras a realizar en vias publicas con cargo a particulares;NÚMERO;30;13
001205;15322;01;02;Situados y quioscos a trasladar o modificar;NÚMERO;3;3
001205;15322;01;03;Intervenciones a realizar por acontecimientos a celebrar en el Distrito;NÚMERO;2;3
001205;23102;01;06;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;NÚMERO;453;1171
001205;23102;01;05;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;NÚMERO;50;45
001205;23102;01;04;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;20;52
001205;23102;01;01;MENORES ATENDIDOS EN CENTROS DE DIA;NÚMERO;45;56
001205;23102;01;02;USUARIOS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA;NÚMERO;7;14
001205;23102;01;03;HORAS MENSUALES DE AYUDA A DOMICILIO;RATIO;17;26
001205;23102;02;08; MENORES Y ADOLESCENTES ATENDIDOS SERVICIO EDUCACIÓN SOCIAL;NÚMERO;104;127
001205;23102;02;07;ADOLESCENTES ATENDIDOS PROG. APOYO Y SEGUIMIENTO SOCIOEDUC.;NÚMERO;14;16
001205;23102;02;09;MENORES ABSENTISTAS EN SEGUIMIENTO;HORAS;11;28
001205;23102;02;10;REUNIONES COMISIÓN ABSENTISMO ESCOLAR;HORAS;7;5
001205;23102;02;11;BENEFICIARIOS AYUDAS ECONÓMICAS MENORES RIESGO EXCLUSIÓN;NÚMERO;32;1268
001205;23102;02;06;MENORES ATEND EN PROG. APOYO EMPLEO JÓVENES EN RIESGO EXCLUSIÓN;NÚMERO;73;62
001205;23102;02;05; FAMILIAS DERIVADAS SERV. APOYO RESIDENCIAL A MENORES EN DIFICULTAD SOCIAL Y SUS FAMILIAS;NÚMERO;2;2
001205;23102;02;04;FAMILIAS DERIV SERV APOYO A LOS ACOG MENORES EN FAMILIA EXTENSA;NÚMERO;15;15
001205;23102;02;03;REUNIONES EQUIPOS TECNICOS DE MENORES Y FAMILIA;NÚMERO;30;30
001205;23102;02;02;MENORES VALORADOS EN EQUIPOS DE TRABAJO DE MENORES Y FAMILIA;NÚMERO;300;360
001205;23102;02;01;FAMILIAS DERIVADAS A CENTROS DE ATENCION A LA INFANCIA;NÚMERO;50;52
001205;23103;01;01;PERSONAS MAYORES USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;1095;1243
001205;23103;01;02;INDICE DE ATENCION DOMICILIARIA A MAYORES DE 80 AÑOS;PORCENTAJE;82;82
001205;23103;01;03;SOLIC.PREST. SERVICIO AYUDA A DOMILICIO PARA PERSONAS MAYORES;NÚMERO;230;255
001205;23103;01;04;HORAS MENSUALES AYUDA DOMICILIO PARA MAYORES POR DOMICILIO;HORAS;15;16
001205;23103;01;05;PERSONAS MAYORES USUARIAS SERVICIO DE COMIDA A DOMICILIO;NÚMERO;58;49
001205;23103;01;06;PERSONAS MAYORES USUARIAS DEL SERVICIO LAVANDERIA A DOMICILIO;NÚMERO;14;17
001205;23103;01;07;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA;NÚMERO;5204;5602
001205;23103;01;08;BENEFICIARIOS AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;10;17
001205;23103;01;09;AYUDAS TÉCNICAS PARA LA MOVILIDAD;NÚMERO;6;34
001205;23103;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;3;3
001205;23103;02;02;SOCIOS DE LOS CENTROS DE MAYORES;NÚMERO;10200;10167
001205;23103;02;03;GRADO DE UTILIZACIÓN DE LOS CENTROS DE MAYORES;PORCENTAJE;90;90
001205;23103;02;04;TALLERES DE ACTIVIDADES REALIZADOS;HORAS;6000;5536
001205;23103;02;05;PARTICIPANTES EN TALLERES;NÚMERO;2650;1798
001205;23103;02;06;EXCURSIONES Y VISITAS SOCIO-CULTURALES REALIZADAS;NÚMERO;25;36
001205;23103;02;07;PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIO-CULTURALES;NÚMERO;375;860
001205;23103;02;08;VOLUNTARIOS EN LOS CENTROS DE MAYORES;NÚMERO;80;65
001205;23103;02;09;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTROS DE MAYORES;NÚMERO;25;112
001205;23103;02;10;COMIDAS SERVIDAS EN LOS COMEDORES DE LOS CENTROS DE MAYORES;NÚMERO;18000;28186
