CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001202;92001;01;03;CONTRATOS TRAMITADOS POR PROCEDIMIENTO ABIERTO;NÚMERO;30;20
001202;92001;01;04;CONTRATOS MENORES TRAMITADOS;NÚMERO;110;119
001202;92001;01;05;CONTRATOS CON CLÁUSULAS DE PERSP. DE GENERO O PROM. IGUAL.;NÚMERO;35;35
001202;92001;02;01;LIQUIDACIONES EMITIDAS;NÚMERO;1340;1868
001202;92001;02;02;DOCUMENTOS CONTABLES REALIZADOS;NÚMERO;2500;2383
001202;92001;03;01;PROPUESTAS DE ACUERDO ELEVADAS A LA JUNTA DE GOBIERNO;NÚMERO;5;2
001202;92001;03;02;PROPUESTAS DE DECRETO ELEVADAS A LA CONCEJALA;NÚMERO;2300;2495
001202;92001;03;03;PROPUESTAS DE RESOLUCIÓN ELEVADAS A LA COORDINADORA;NÚMERO;2500;2013
001202;92001;03;04;ASUNTOS ELEVADOS A LOS FOROS LOCALES;NÚMERO;25;8
001202;92001;03;05;PROPUESTAS DE ACUERDO ELEVADAS A JUNTA MUNICIPAL DE DISTRITO;NÚMERO;160;51
001202;92001;03;06;PROPUESTAS DE ACUERDO ELEVADAS AL PLENO;NÚMERO;3;0
001202;92001;04;01;LICENCIAS SOLICITADAS POR COMUNICACIÓN PREVIA;NÚMERO;450;609
001202;92001;04;02;LICENCIAS SOLICITADAS POR PROCEDIMIENTO ORDINARIO ABREVIADO;NÚMERO;60;75
001202;92001;04;03;LICENCIAS SOLICITADAS POR PROCEDIMIENTO ORDINARIO COMÚN;NÚMERO;60;82
001202;92001;04;04;LICENCIAS SOLICITADAS;NÚMERO;510;766
001202;92001;04;05;LICENCIAS SOLICITADAS POR COMUNICACIÓN PREVIA RESUELTAS;NÚMERO;200;332
001202;92001;04;06;LICENCIAS POR PROCEDIMIENTO ORDINARIO ABREVIADO RESUELTAS;NÚMERO;80;23
001202;92001;04;07;LICENCIAS POR PROCEDIMIENTO ORDI NARIO COMÚN RESUELTAS;NÚMERO;35;78
001202;92001;04;08;LICENCIAS RESUELTAS;NÚMERO;315;433
001202;92001;04;09;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO SOLICITADAS;NÚMERO;650;457
001202;92001;04;10;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO RESUELTAS;NÚMERO;630;419
001202;92001;04;11;TIEMPO MEDIO EN LA RESOLUCIÓN DE LICENCIAS URBANÍSTICAS;DÍAS;58;58
001202;92001;04;12;AUTORIZACIONES TENENCIA ANIMALES POTENCIALMENTE PELIGROSOS;NÚMERO;70;79
001202;92001;05;01;INSPECCIONES URBANÍSTICAS REALIZADAS;NÚMERO;730;410
001202;92001;05;02;RELACIÓN INSP. URB. DE OFICIO/INSPECCIONES SOLICITUD CIUDADANA;RATIO;1;1
001202;92001;05;03;EXPEDIENTES DISCIPLINA URBANITICA INICIADOS;NÚMERO;250;214
001202;92001;05;04;EXPEDIENTES SANCIONADORES INICIADOS;NÚMERO;230;351
001202;92001;06;01;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL DISTRITO;NÚMERO;600;914
001202;92001;06;02;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL DISTR. CONTESTADAS;NÚMERO;600;822
001202;92001;06;03;TIEMPO MEDIO DE RESPUESTA A SUG. Y RECL. CONTESTADAS POR DIST.;DÍAS;28;27
001202;92001;06;04;ÍNDICE DE CONTEST. A SUG. Y RECLAM. DISTRITO EN PLAZO DE 15 DÍAS;PORCENTAJE;30;29
001202;92001;06;05;ÍNDICE DE CONTEST. A SUG. Y RECLAM. DISTRITO EN PLAZO DE 3 MESES;PORCENTAJE;100;64
001202;92401;01;01;CONVOCATORIAS PLENO JUNTA MUNICIPAL;NÚMERO;14;12
001202;92401;01;02;PARTICIOPACIÓN VECINAL PLENOS JUNTA MUNICIPAL;RATIO;3;3
001202;92401;01;03;PROPORCIÓN ASISTENCIA MUJERES;PORCENTAJE;40;45
001202;92401;01;04;PROPORCION ASISTENCIA HOMBRES;PORCENTAJE;60;55
001202;92401;01;05;SOLICITUDES DE INCLUSIÓN DE PROPOSICIONES EN ORDEN DÍA PLENOS;NÚMERO;12;15
001202;92401;01;06;REUNIONES DE LOS FOROS LOCALES;NÚMERO;3;4
001202;92401;01;07;COMISIÓN PERMANENTE DEL FORO;NÚMERO;11;4
001202;92401;01;08;ASISTENCIA MEDIA MIEMBROS FOROS LOCALES;PORCENTAJE;90;115
001202;92401;01;09;NÚMERO DE HOMBRES;PORCENTAJE;60;55
001202;92401;01;10;NÚMEROS DE MUJERES;PORCENTAJE;40;45
001202;92401;01;11;SOLIC. INCLUSIÓN PROPOSIC. POR LA COM. PERMAN. EN FORO LOCAL;NÚMERO;20;15
001202;92401;02;01;ASOCIACIONES INSCRITAS EN REGISTRO DE ENTIDADES CIUDADANAS;NÚMERO;93;119
001202;92401;02;02;SUBV. SOLICITADAS POR ASOCIAC. DECLARADAS DE UTILIDAD PÚBLICA;NÚMERO;35;35
001202;92401;02;03;SUBVENCIONES CONCEDIDAS A ASOCIACIONES DE UTILIDAD PÚBLICA;NÚMERO;25;20
001202;92401;02;04;SUBVENCIONES CONCEDIDAS / SOLICITADAS;PORCENTAJE;71;80
001202;92401;02;05;POBLACIÓN HOMBRES EN EL DISTRITO;PORCENTAJE;45;45
001202;92401;02;06;POBLACIÓN MUJERES EN EL DISTRITO;PORCENTAJE;55;55
001202;92401;02;07;DINAMIZ. Y DIVULGACIÓN DE LOS ORGANOS DE PARTIC. CIUDADANA;NÚMERO;20;12
001202;92401;02;08;FOMENTO DEL ASOCIACIONISMO Y DE COOPERACIÓN PÚBLICO SOCIAL;NÚMERO;7;19
001202;92401;02;09;ACT. Y TALLERES DISEÑO PARTICIPAT.  PROG. USO Y ARQUIT. ESPACIOS MUN.;NÚMERO;6;15
001202;93302;01;01;EDIFICIOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;12;12
001202;93302;01;02;SUPERFICIE CONSTRUIDA EDIFICIOS MANTENIMINETO A CARGO DISTRITO;M2;31017;31017
001202;93302;01;03;SUPERFICIE LIBRE EDIFICIOS MANTENIMIENTO A CARGO DEL DISTRITO;M2;24306;24306
001202;93302;01;04;SUPERFICIE ZONAS VERDES MANTENIMIENTO A CARGO DEL DISTRITO;M2;70;70
001202;93302;01;05;INFRAESTRUCTURAS CONSTRUIDAS/MODIFICADAS SIN BARRERAS;PORCENTAJE;70;70
001202;93302;01;06;INFR. CONSTR./MODIF. PARA FACILITAR LACTANCIA Y ATENC. DE BEBÉS;PORCENTAJE;40;40
001202;93302;02;01;PLANES DE AUTOPROTECCION IMPLANTADOS;NÚMERO;12;12
001202;93302;02;02;EDIF.PLANES AUTOPROT.IMPLANTADOS S/TOTAL EDIFICIOS;PORCENTAJE;100;100
001202;93302;02;04;EDIF.REFORMADOS S/TOTAL MANTENIMIENTO A CARGO DEL DISTRITO;PORCENTAJE;95;95
001202;93302;02;05;SUPERF. EDIF. A REFORMAR S/TOTAL MANTENIM. A CARGO DISTRITO;PORCENTAJE;5;5
001202;93302;02;06;EDIFICIOS MUNICIPALES ADAPTADOS TOTALMENTE NORM.INCENDIOS;PORCENTAJE;100;100
001202;93302;02;07;EDIFICIOS MNPLES. DONDE SE REALIZAN OBRAS ADAPT. NORMATIVA;NÚMERO;4;8
001202;93302;02;08;INCIDENCIA OBRAS ADAPT.NORMATIVA DE INCENDIOS;PORCENTAJE;10;10
001203;15322;01;01;OBRAS A REALIZAR EN VÍAS PÚBLICAS CON CARGO A PARTICULARES;NÚMERO;5;5
001203;15322;01;02;SITUADOS Y QUIOSCOS A TRASLADAR;NÚMERO;1;1
001203;15322;01;03;ACTUACIONES EN LA VÍA PÚBLICA;NÚMERO;3;3
001203;15322;01;04;OBRAS DE MEJORA DE LA ACCESIBILIDAD;NÚMERO;8;8
001203;23102;01;01;USUARIOS/AS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA;NÚMERO;10;6
001203;23102;01;02;USUARIOS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA NIÑOS;NÚMERO;3;1
001203;23102;01;03;USUARIAS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA NIÑAS;NÚMERO;7;5
001203;23102;01;04;HORAS MENSUALES DE AYUDA A DOMICILIO POR DOMICILIO;RATIO;30;17
001203;23102;01;05;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;35;32
001203;23102;01;06;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS MUJERES;NÚMERO;29;30
001203;23102;01;07;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS HOMBRES;NÚMERO;6;2
001203;23102;01;08;BENEFICIARIOS/AS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;NÚMERO;30;17
001203;23102;01;09;HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;NÚMERO;17;11
001203;23102;01;10;MUJERES BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;NÚMERO;13;6
001203;23102;01;11;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;NÚMERO;41;94
001203;23102;01;12;HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;NÚMERO;21;52
001203;23102;01;13;MUJERES BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;NÚMERO;20;42
001203;23102;01;14;MENORES ATENDIDOS EN EL CENTRO DE DÍA;NÚMERO;50;35
001203;23102;01;15;NIÑOS ATENDIDOS EN EL CENTRO DE DÍA;NÚMERO;27;25
001203;23102;01;16;NIÑAS ATENDIDAS EN EL CENTRO DE DÍA;NÚMERO;23;10
001203;23102;01;17;MENORES ATENDIDOS EN PROYECTO DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA;NÚMERO;129;197
001203;23102;01;18;CHICOS ATENDIDOS EN PROYECTO DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA;NÚMERO;63;116
001203;23102;01;19;CHICAS ATENDIDAS EN PROYECTO DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA;NÚMERO;66;81
001203;23102;01;20;MENORES PARTICIPANTES EN ACTIVIDADES DE VERANO (CAMPAMENTO URBANO);NÚMERO;300;251
001203;23102;01;21;CHICOS PARTICIPANTES EN ACTIVIDADES DE VERANO (CAMPAMENTO URBANO);NÚMERO;160;130
001203;23102;01;22;CHICAS PARTICIPANTES EN ACTIVIDADES DE VERANO (CAMPAMENTO URBANO);NÚMERO;140;121
001203;23102;02;01;FAMILIAS  NUEVAS DERIVADAS A CENTROS DE ATENCIÓN A LA INFANCIA;NÚMERO;29;48
001203;23102;02;02;FAMILIAS TOTALES EN INTERVENCIÓN EN EL CENTRO DE ATENCIÓN A LA INFANCIA;NÚMERO;80;130
001203;23102;02;03;MENORES VALORADOS EN EQUIPOS DE TRABAJO DE MENORES Y FAMILIA;NÚMERO;210;274
001203;23102;02;04;MENORES CHICOS VALORADOS EN EQUIPOS DE TRABAJO Y FAMILIAS;NÚMERO;120;130
001203;23102;02;05;MENORES CHICAS VALORADAS EN EQUIPOS DE TRABAJO Y FAMILIAS;NÚMERO;90;144
001203;23102;02;06;MENORES VALORADOS EN LA COMISIÓN DE APOYO FAMILIAR;NÚMERO;45;24
001203;23102;02;07;MENORES CHICOS VALORADOS EN LA COMISIÓN DE APOYO FAMILIAR;NÚMERO;25;15
001203;23102;02;08;MENORES CHICAS VALORADAS EN LA COMISIÓN DE APOYO FAMILIAR;NÚMERO;20;9
001203;23102;02;09;REUNIONES DE EQUIPOS TÉCNICOS DE MENORES Y FAMILIA;HORAS;160;162
001203;23102;02;10;FAMILIAS DERIVADAS SERVICIO DE APOYO RESIDENCIAL Y SOCIAL A MENORES Y/O PROGRAMA VIVIENDAS SOLIDARIAS;NÚMERO;2;5
001203;23102;02;11;MENORES ATENDIDOS PROGRAMA APOYO EMPLEO RIESGO DE EXCLUSIÓN SOCIAL;NÚMERO;12;16
001203;23102;02;12;CHICOS MENORES ATENDIDOS PROGRAMA APOYO EMPLEO RIESGO EXCLUSIÓN SOCIAL;NÚMERO;5;6
001203;23102;02;13;CHICAS MENORES ATENDIDAS PROGRAMA APOYO EMPLEO RIESGO EXCLUSIÓN SOCIAL;NÚMERO;7;10
001203;23102;02;14;ADOLESCENTES ATENDIDOS PROGRAMA APOYO Y SEGUIMIENTO SOCIOEDUCATIVO;NÚMERO;8;14
001203;23102;02;15;CHICOS ADOLESCENTES ATENDIDOS PROGRAMA APOYO Y SEGUIMIENTO SOCIOEDUCATIVO;NÚMERO;4;8
001203;23102;02;16;CHICAS ADOLESCENTES ATENDIDAS PROGRAMA APOYO Y SEGUIMIENTO SOCIOEDUCATIVO;NÚMERO;4;6
001203;23102;02;17;MENORES Y ADOLESCENTES ATENDIDOS EN EL SERVICIO DE EDUCACIÓN SOCIAL;NÚMERO;1500;1815
001203;23102;02;18;MENORES ABSENTISMO EN SEGUIMIENTO;NÚMERO;15;25
001203;23102;02;19;CHICOS MENORES ABSENTISMO EN SEGUIMIENTO;NÚMERO;6;12
001203;23102;02;20;CHICAS MENORES ABSENTISMO EN SEGUIMIENTO;NÚMERO;9;13
001203;23102;02;21;REUNIONES COMISIÓN ABSENTISMO ESCOLAR;HORAS;18;20
001203;23102;02;22;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA MENORES EN RIESGO DE EXCLUSIÓN;NÚMERO;130;121
001203;23102;02;23;CHICOS MENORES BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA MENORES EN RIESGO EXCLUSIÓN;NÚMERO;45;70
001203;23102;02;24;CHICAS MENORES BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA MENORES EN RIESGO DE EXCLUSIÓN;NÚMERO;55;51
001203;23102;02;25;PARTICIPANTES EN EL PROYECTO DE APOYO PSICOLÓGICO;NÚMERO;70;110
001203;23102;02;26;MUJERES PARTICIPANTES EN EL PROYECTO DE APOYO PSICOLÓGICO;NÚMERO;50;80
001203;23102;02;27;HOMBRES PARTICIPANTES EN EL PROYECTO DE APOYO PSICOLÓGICO;NÚMERO;15;30
001203;23102;03;01;PORCENTAJE DE PADRES QUE ACUDEN A INTERVENCIÓN AL CENTRO DE SERVICIOS SOCIALES;PORCENTAJE;30;32
001203;23102;03;02;PORCENTAJE DE MADRES QUE ACUDEN A INTERVENCIÓN AL CENTRO DE SERVICIOS SOCIALES;PORCENTAJE;70;68
001203;23103;01;01;PERSONAS MAYORES USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;1250;1411
001203;23103;01;02;PERSONAS MAYORES USUARIAS SERVICIO S-A-D HOMBRES;NÚMERO;200;270
001203;23103;01;03;PERSONAS MAYORES USUARIAS SERVICIO S.A.D. MUJERES;NÚMERO;1050;1141
001203;23103;01;04;INDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS;PORCENTAJE;82;79
001203;23103;01;05;ÍNDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS MUJERES;NÚMERO;820;901
001203;23103;01;06;INDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS HOMBRES;NÚMERO;160;212
001203;23103;01;07;SOLICITUDES DE PRESTACIONES DEL SERVICIO DE AYUDA A DOMICILIO PARA PERSONAS MAYORES;NÚMERO;260;327
001203;23103;01;08;HORAS MENSUALES AYUDA A DOMICILIO PARA MAYORES POR DOMICILIO;HORAS;15;12
001203;23103;01;09;PERSONAS MAYORES USUARIAS SERVICIO DE COMIDA A DOMICILIO;NÚMERO;55;40
001203;23103;01;10;PERSONAS MAYORES USUARIAS SERVICIO DE COMIDA HOMBRES;NÚMERO;15;9
001203;23103;01;11;PERSONAS MAYORES USUARIAS SERVICIO DE COMIDA MUJERES;NÚMERO;40;31
001203;23103;01;12;PERSONAS MAYORES USUARIAS SERVICIO LAVANDERIA A DOMICILIO;NÚMERO;2;3
001203;23103;01;13;HOMBRES USUARIOS DEL SERVICIO DE LAVANDERIA A DOMICILIO;NÚMERO;1;1
001203;23103;01;14;MUJERES USUARIAS DEL SERVICIO DE LAVANDERIA A DOMICILIO;NÚMERO;1;2
001203;23103;01;15;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA;NÚMERO;5500;5267
001203;23103;01;16;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA HOMBRES;NÚMERO;1280;1229
001203;23103;01;17;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA MUJERES;NÚMERO;4220;4038
001203;23103;01;18;BENEFICIARIOS AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;3;6
001203;23103;01;19;BENEFICIARIOS  HOMBRES AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;1;5
001203;23103;01;20;BENEFICIARIOS MUJERES AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;2;1
001203;23103;01;21;BENEFICIARIOS DE AYUDAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;2;0
001203;23103;01;22;BENEFICIARIOS MUJERES DE AYUDAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;1;0
001203;23103;01;23;BENEFICIARIOS HOMBRES  DE AYUDAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;1;0
001203;23103;01;24;AYUDAS TÉCNICAS PARA LA MOVILIDAD;NÚMERO;40;36
001203;23103;01;25;INFORMES DE DEPENDENCIA;NÚMERO;520;400
001203;23103;01;26;MAYORES PARTICIPANTES EN EL PROYECTO DE TERAPIA OCUPACIONAL DOMICILIARIA;NÚMERO;50;45
001203;23103;01;27;HOMBRES PARTICIPANTES EN EL PROYECTO DE TERAPIA OCUPACIONAL DOMICILIARIA;NÚMERO;7;15
001203;23103;01;28;MUJERES PARTICIPANTES EN EL PROYECTO DE TERAPIA OCUPACIONAL DOMICILIARIA;NÚMERO;43;30
001203;23103;01;29;BENEFICIARIOS EN EL PROYECTO DE TERAPIA OCUPACIONAL GRUPA;NÚMERO;60;60
001203;23103;01;30;HOMBRES PARTICIPANTES EN EL PROYECTO DE TERAPIA OCUPACIONAL GRUPAL;NÚMERO;15;14
001203;23103;01;31;MUJERES  PARTICIPANTES EN EL PROYECTO DE TERAPIA OCUPACIONAL GRUPAL;NÚMERO;45;46
001203;23103;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;3;3
001203;23103;02;02; SOCIOS DE LOS CENTROS DE MAYORES;NÚMERO;15000;16089
001203;23103;02;03;HOMBRES SOCIOS DE LOS CENTRO DE MAYORES;NÚMERO;6000;5725
001203;23103;02;04;MUJERES SOCIOS DE LOS CENTROS DE MAYORES;NÚMERO;9000;10364
001203;23103;02;05; GRADO DE UTILIZACIÓN DE LOS CENTROS DE MAYORES;PORCENTAJE;50;52
001203;23103;02;06; TALLERES DE ACTIVIDADES REALIZADOS;HORAS;16950;17000
001203;23103;02;07; PARTICIPANTES EN TALLERES;NÚMERO;5400;9922
001203;23103;02;08; HOMBRES PARTICIPANTES EN TALLERES;NÚMERO;1100;1310
001203;23103;02;09; MUJERES PARTICIPANTES EN TALLERES;NÚMERO;9000;8612
001203;23103;02;10; EXCURSIONES Y VISITAS SOCIO-CULTURALES REALIZADAS;NÚMERO;55;87
001203;23103;02;11; PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIO-CULTURALES;NÚMERO;1850;3575
001203;23103;02;12;HOMBRES PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIO-CULTURALES;NÚMERO;590;650
001203;23103;02;13;MUJERES PARTICIPANTES EN EXCURSIONES Y VISITAS SOCIO-CULTURALES;NÚMERO;1260;2925
001203;23103;02;14; VOLUNTARIOS/AS EN LOS CENTROS DE MAYORES;NÚMERO;140;184
001203;23103;02;15;VOLUNTARIOS EN LOS CENTROS DE MAYORES HOMBRES;NÚMERO;70;89
001203;23103;02;16; VOLUNTARIOS EN LOS CENTROS DE MAYORES MUJERES;NÚMERO;70;95
001203;23103;02;17;COMIDAS SERVIDAS EN LOS COMEDORES DE LOS CENTROS DE MAYORES;NÚMERO;35600;30000
001203;23103;02;18;COMIDAS SERVIDAS A HOMBRES  EN LOS COMEDORES DE LOS CENTROS DE MAYORES;NÚMERO;10000;11300
001203;23103;02;19; COMIDAS SERVIDAS A MUJERES EN LOS COMEDORES DE LOS CENTROS DE MAYORES;NÚMERO;25600;18700
001203;23103;02;20; BENEFICIARIOS/AS DEL SERVICIO DE PELUQUERIA DE LOS CENTROS DE MAYORES;NÚMERO;7500;7580
001203;23103;02;21;BENEFICIARIOS DEL SERVICIO DE PODOLOGIA  DE LOS CENTROS DE MAYORES;NÚMERO;4000;4705
001203;23103;03;01; PARTICIPANTES EN LOS GRUPOS CUIDANDO AL CUIDADOR/A;NÚMERO;30;42
001203;23103;03;02;" PARTICIPANTES DE LOS GRUPOS ""CUIDANDO AL CUIDADOR/A"" HOMBRES";NÚMERO;10;7
001203;23103;03;03;"PARTICIPANTES DE LOS GRUPOS ""CUIDANDO AL CUIDADOR/A"" MUJERES";NÚMERO;20;35
001203;23103;03;04;SESIONES GRUPALES DE LOS GRUPOS CUIDANDO AL CUIDADOR/A;HORAS;35;25
001203;23103;03;05;" USUARIOS ACOGIDOS AL PROGRAMA ""RESPIRO FAMILIAR"" LOS FINES DE SEMANA";NÚMERO;8;6
001203;23103;03;06;"HOMBRES  ACOGIDOS AL PROGRAMA ""RESPIRO FAMILIAR"" LOS FINES DE SEMANA";NÚMERO;2;1
001203;23103;03;07;"MUJERES  ACOGIDOS AL PROGRAMA ""RESPIRO FAMILIAR"" LOS FINES DE SEMANA";NÚMERO;6;5
001203;23103;03;08;MAYORES CON APOYO PSICOLÓGICO;NÚMERO;22;15
001203;23103;03;09;MAYORES CON APOYO PSICOLÓGICO HOMBRES;NÚMERO;5;6
001203;23103;03;10;MAYORES CON APOYO PSICOLÓGICO MUJERES;NÚMERO;17;9
001203;23103;04;01;USUARIOS PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;140;110
001203;23103;04;02;HOMBRES USUARIOS PLAZAS CENTROS ALZHEIMER O DETERIORO COGN.;NÚMERO;37;27
001203;23103;04;03;MUJERES USUARIAS  PLAZAS CENTROS ALZHEIMER O DETERIORO COGN.;NÚMERO;103;83
001203;23103;04;04;USUARIOS C. DÍA MAYORES CON DETERIORO FUNCIONAL O FÍSICO;NÚMERO;85;63
001203;23103;04;05;HOMBRES USUARIOS C. DÍA MAYORES DETERIORO FUNCIONAL O FÍSICO;NÚMERO;15;9
001203;23103;04;06;MUJERES USUARIAS C. DÍA MAYORES DETERIORO FUNCIONAL O FÍSICO;NÚMERO;70;54
001203;23103;05;01;PLAZAS SOLICITADAS EN APARTAMENTOS DE MAYORES;NÚMERO;5;11
001203;23103;05;02;PLAZAS SOLICITADAS POR HOMBRES APARTAMENTOS DE MAYORES;NÚMERO;2;3
001203;23103;05;03;PLAZAS SOLICITADAS POR MUJERES APARTAMENTOS DE MAYORES;NÚMERO;3;8
001203;23103;05;04;PLAZAS SOLICITADAS PARA RESIDENCIAS PÚBLICAS COMUNIDAD MADRID;NÚMERO;80;110
001203;23103;05;05;PLAZAS SOLICITADAS POR HOMBRES PARA RESIDENCIAS PÚBLICAS CAM;NÚMERO;25;28
001203;23103;05;06;PLAZAS SOLICITADAS POR  MUJERES PARA RESIDENCIAS PÚBLICAS CAM;NÚMERO;55;82
001203;23103;05;07;MUJERES  BENEFICIARIAS  DE AYUDAS EC. Y  ALOJAM. ALTERNATIVOS;NÚMERO;1;1
001203;23103;06;01;MUJERES REPRESENTANTES EN JUNTAS DIRECTIVAS C. DE MAYORES;PORCENTAJE;50;61
001203;23103;06;02;MUJERES CON CARGO DE PRESIDENTA DE LAS JUNTAS DIRECTIVAS;PORCENTAJE;50;0
001203;23103;07;01;HOMBRES QUE PARTICIPAN EN EL PROGRAMA CUIDAR AL CUIDADORA/A;PORCENTAJE;35;17
001203;23106;01;01;PERSONAS ATENDIDAS EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;1600;1948
001203;23106;01;02;HOMBRES ATENDIDOS EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;600;568
001203;23106;01;03;MUJERES ATENDIDAS EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;1000;1380
001203;23106;01;04;CASOS URGENTES ATENDIDOS EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;90;70
001203;23106;01;05;CASOS URGENTES DE MUJERES ATENDIDAS EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;63;48
001203;23106;01;06;CASOS URGENTES DE HOMBRES ATENDIDOS EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;27;22
001203;23106;01;07;ENTREVISTAS REALIZADAS EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;63;2428
001203;23106;01;08;ENTREVISTAS REALIZADAS A HOMBRES EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;700;699
001203;23106;01;09;ENTREVISTAS REALIZADAS A MUJERES EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;2000;1729
001203;23106;01;10;UNIDADES FAMILIARES EN SEGUIMIENTO POR LAS UNIDADES DE TRABAJO SOCIAL;NÚMERO;4800;3890
001203;23106;01;11;ENTREVISTAS REALIZADAS EN LAS UNIDADES DE TRABAJO SOCIAL DE ZONA;NÚMERO;35;4822
001203;23106;01;12;SITUACIONES DE EMERGENCIA DERIVADAS POR SAMUR SOCIAL;NÚMERO;40;44
001203;23106;02;01;PERSONAS CON DISCAPACIDAD USUARIAS SERVICIO AYUDA A DOMICILIO;NÚMERO;60;61
001203;23106;02;02;HOMBRES CON DISCAPACIDAD USUARIOS SERVICIO AYUDA A DOMICILIO;NÚMERO;24;28
001203;23106;02;03;MUJERES CON DISCAPACIDAD USUARIAS SERVICIO AYUDA A DOMICILIO;NÚMERO;36;33
001203;23106;02;04;MEDIA HORAS MENSUALES DE AYUDA A DOMICILIO A DISCAPACITADOS;HORAS/PERSONA;21;16
001203;23106;02;05;PERSONAS DISCAPACITADAS BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;5;3
001203;23106;02;06;ELABORACIÓN DE INFORMES SOCIALES DE ENTORNO;NÚMERO;26;48
001203;23106;03;01;PERCEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;160;183
001203;23106;03;02;HOMBRES PERCEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;67;103
001203;23106;03;03;MUJERES PRECEPTORAS DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;93;80
001203;23106;03;04;PROYECTOS DE INTEGRACIÓN SOCIO LABORAL DISTRITAL;NÚMERO;1;1
001203;23106;03;05;PARTICIPACIONES EN PROYECTOS DE INTEGRACIÓN SOCIAL;NÚMERO;360;284
001203;23106;03;06;HOMBRES PARTICIPANTES EN PROYECTOS DE INTEGRACIÓN SOCIOLABORAL;NÚMERO;129;67
001203;23106;03;07;MUJERES PARTICIPANTES EN PROYECTOS DE INTEGRACIÓN SOCIOLABORAL;NÚMERO;231;217
001203;23106;03;08;PROYECTO DE HABILIDADES SOCIALES;NÚMERO;1;1
