Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublíne de Inversión;Descripción Sublíne de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc.;C. Definitivo;C Disponible;Re. Pte. Util.;C. Autorizado;C. Dispuesto;Obl. Reconoc.;C. Ordenado;Pagos Real
;;1;57;93301;62200;2018/008040;2018/008040; CAMPO DE RUGBY EN CERRO DEL ÁGUILA. CONSTRUCCIÓN (ID: 233);209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;300000;0;300000;300000;0;0;0;0;0;0
;;1;57;93301;62200;2018/008043;2018/008043; ROCÓDROMOS EN EL DEPORTIVO BÁSICO VALDEBEBAS. CONSTRUCCIÓN (ID: 2769);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1200000;0;1200000;1200000;0;0;0;0;0;0
;;1;57;93301;62200;2018/008044;2018/008044; CAMPO DE RUGBY EN HORTALEZA. CONSTRUCCIÓN (ID: 444);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;300000;0;300000;300000;0;0;0;0;0;0
;;1;57;93301;62200;2018/008294;2018/008294; ESCUELA INFANTIL EN CANILLEJAS. CONSTRUCCIÓN (ID: 539);220;SAN BLAS-CANILLEJAS;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;300000;0;300000;300000;0;0;0;0;0;0
;;1;57;93301;62200;2019/000080;2019/000080; ESTUDIOS Y TRABAJOS TECNICOS. EDIFICIOS DE NUEVA PLANTA;998;VARIOS DISTRITOS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;80000;-14801,99;65198,01;65198,01;0;0;0;0;0;0
;;1;57;93301;62200;2019/000302;2019/000302; CENTRO DE SERVICIOS SOCIALES SAN DIEGO. AMPLIACIÓN;213;PUENTE DE VALLECAS;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;2;CENTROS DE SERVICIOS SOCIALES;;;;;;;1576000;0;1576000;0;498016;1077984;1077984;0;0;0
;;1;57;93301;62200;2019/000358;2019/000358; CENTRO DE DÍA DE MAYORES Y CENTRO DE REHABILITACIÓN C/ TELLEZ, 2. CONSTRUCCIÓN;203;RETIRO;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;0;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;100000;0;100000;100000;0;0;0;0;0;0
;;1;57;93301;62200;2019/000360;2019/000360; PISCINA EN EL CENTRO DEPORTIVO CERRO CABEZUELO. CONSTRUCCIÓN;213;PUENTE DE VALLECAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;125000;0;125000;108271,67;0;16728,33;16728,33;0;0;0
;;1;57;93301;62200;2019/000534;2019/000534; EDIFICIO C/ DOCTOR ESQUERDO, 138. ADQUISICIÓN;203;RETIRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;630000;630000;4236,44;0;625763,56;625763,56;0;0;0
;;1;57;93301;62200;2019/009004;2019/009004; CAMPO RUGBY EN CALLE FUENTE CARRANTONA C/V JOSE BERGAMÍN (CUÑA VERDE). CONSTRUCCIÓN  (ID: 11015);214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;565000;0;565000;565000;0;0;0;0;0;0
;;1;57;93301;62200;2019/009006;2019/009006; PISTAS DE FÚTBOL Y BALONCESTO EN VALDEBEBAS. CONSTRUCCIÓN (ID: 11485);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;200000;0;200000;200000;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;57;93301;62200;2018/000113;2018/000113; EDIFICIO EN C/ PRAT 59, C/V C/ APEADERO 1. (MARES DE MADRID). CONSTRUCCION;219;VICALVARO;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;;;;;;;0;129312,45;129312,45;7226,54;0;122085,91;122085,91;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;57;93301;62200;2017/000188;2017/000188; CENTRO DEPORTIVO EN BARRIO LEGAZPI, C/RICARDO DAMAS. CONSTRUCCIÓN;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;250000;0;250000;250000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;57;93301;62200;2017/000195;2017/000195; EDIFICIO DOTACIONAL C/EDUARDO MORALES, 28. CONSTRUCCIÓN;211;CARABANCHEL;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1024000;0;1024000;95,13;226560,86;797344,01;797344,01;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;57;93301;62200;2017/000198;2017/000198; ESCUELA DE MÚSICA C/CORREGIDOR DIEGO VALDERRÁBANO. CONSTRUCCIÓN;214;MORATALAZ;5;EDUCACIÓN;3;ESCUELAS DE MÚSICA;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1298000;0;1298000;703,45;287999,84;1009296,71;1009296,71;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;1;57;93301;62200;2018/006008;2018/006008; ESCUELA INFANTIL MOSCARDÓ. CONSTRUCCIÓN;212;USERA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;182000;0;182000;0,01;0;181999,99;181999,99;181999,99;0;181999,99
;;1;57;93301;62901;2019/000386;2019/000386; PLACAS IDENTIFICATIVAS EDIFICIOS MUNICIPALES ENERGÉTICAMENTE SOSTENIBLES;998;VARIOS DISTRITOS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;4005;4005;44,43;0;3960,57;3960,57;3960,57;0;3960,57
;;1;57;93301;63200;2015/000189;2015/000189; OBRAS DERIVADAS DE LA INSPECCIÓN TÉCNICA DE EDIFICIOS Y REGLAMENTO BAJA TENSIÓN;998;VARIOS DISTRITOS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;191000;-191000;0;0;0;0;0;0;0;0
;;1;57;93301;63200;2016/000285;2016/000285; OBRAS DE CONSERVACION Y MANTENIMIENTO EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;1588716;-1588716;0;0;0;0;0;0;0;0
;;1;57;93301;63200;2016/000285;2018/001191; EDIFICIO C/ RIBERA DE CURTIDORES, 2. ADECUACIÓN INSTALACIÓN ELÉCTRICA;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;143008,24;143008,24;0;0;143008,24;143008,24;0;0;0
;;1;57;93301;63200;2016/000285;2018/001318; CENTRO CULTURAL EDUARDO ÚRCULO. OBRAS DE REFORMA EN BIBLIOTECA;206;TETUAN;10;CULTURA;3;CENTROS CULTURALES;;;;;;;0;29870,22;29870,22;0;0;29870,22;29870,22;0;0;0
;;1;57;93301;63200;2016/000285;2018/001319; EDIFICIO C/ ALFONSO XI, 3. OBRAS DE REFORMA Y ACONDICIONAMIENTO INTERIOR;203;RETIRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;29990,3;29990,3;0;0;29990,3;29990,3;17293,31;0;17293,31
;;1;57;93301;63200;2016/000285;2018/001335; ESCUELA INFANTIL DOCTOR LAGUNA. OBRAS DE ACONDICIONAMIENTO;203;RETIRO;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;104510,16;104510,16;0;0;104510,16;104510,16;104479,72;0;104479,72
;;1;57;93301;63200;2016/000291;2016/000291; EDIFICIO PLAZA DE LEGAZPI, 7. REHABILITACION EDIFICIO PARA SERVICIOS ADMINISTRATIVOS;202;ARGANZUELA;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;9571008;0;9571008;0;0;9571008;9571008;464622,96;0;464622,96
;;1;57;93301;63200;2016/000292;2016/000292; CENTRO DE ALZHEIMER DE LA C/ALHAMBRA. OBRAS DE SUBSANACIÓN DE DAÑOS;210;LATINA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;0;CENTROS DE DÍA Y RESIDENCIAS DE MAYORES;;;;;;;152458;-152458;0;0;0;0;0;0;0;0
;;1;57;93301;63200;2016/000503;2016/000503; OBRAS SUBSANACIÓN DE PATOLOGÍAS EN EDIFICIOS MUNICIPALES;998;VARIOS DISTRITOS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;2530000;-2514329,73;15670,27;15670,27;0;0;0;0;0;0
;;1;57;93301;63200;2016/000503;2018/001310; BIBLIOTECA LA CHATA. SUBSANACIÓN DE PATOLOGÍAS;211;CARABANCHEL;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;69987,21;69987,21;0;0;69987,21;69987,21;24977,09;0;24977,09
;;1;57;93301;63200;2016/000503;2018/001317; EDIFICIO PLAZA DE LA VILLA, 4. SUBSANACIÓN DE PATOLOGÍAS;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;21401,61;21401,61;0;0;21401,61;21401,61;21400,44;0;21400,44
;;1;57;93301;63200;2017/000208;2017/000208; ESCUELA INFANTIL EN LOCAL SITO PLAZA DOCTOR LAGUNA, 11. OBRAS DE ADAPTACIÓN;203;RETIRO;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;112891;-112891;0;0;0;0;0;0;0;0
;;1;57;93301;63200;2017/001026;2017/001026; CENTRO DEPORTIVO ALUCHE. SUBSANACIÓN PATOLOGÍA CUBIERTA VESTUARIOS PISCINA VERANO;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;94900;-94900;0;0;0;0;0;0;0;0
;;1;57;93301;63200;2017/001141;2017/001141; EDIFICIO PALACIO DE CIBELES. OBRAS DE CONSERVACIÓN Y REPARACIÓN DE FACHADAS;203;RETIRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;279182;-279182;0;0;0;0;0;0;0;0
;;1;57;93301;63200;2017/001143;2017/001143; EDIFICIO C/ FRANCISCO LAGUNA, 38. ADECUACIÓN PARA CENTRO PROMOCIÓN ECONOMÍA SOCIAL;213;PUENTE DE VALLECAS;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;;;;;;;0;72989,84;72989,84;30686,07;0;42303,77;42303,77;3921,67;0;3921,67
;;1;57;93301;63200;2017/001188;2017/001188; EDIFICIO C/ ALBERTO PALACIOS, 13. ADECUACIÓN PARA CENTRO PROMOCIÓN ECONOMÍA SOCIAL;217;VILLAVERDE;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;;;;;;;0;68562,29;68562,29;0;0;68562,29;68562,29;68562,29;0;68562,29
;;1;57;93301;63200;2017/001304;2017/001304; CENTRO DEPORTIVO MOSCARDÓ. REFORMA INSTALACIONES Y CLIMATIZACION;212;USERA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;99973;-99973;0;0;0;0;0;0;0;0
;;1;57;93301;63200;2017/004705;2017/004705; ANTIGUO MERCADO DE LEGAZPI. SUBSANACIÓN DE PATOLOGÍAS PUNTUALES;202;ARGANZUELA;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;195721,22;195721,22;0;0;195721,22;195721,22;195720,94;0;195720,94
;;1;57;93301;63200;2017/004710;2017/004710; CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS EN LA PISCINA CLIMATIZADA;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;840000,01;840000,01;0;0;840000,01;840000,01;169171,64;0;169171,64
;;1;57;93301;63200;2017/004712;2017/004712; UNIDAD LOGÍSTICA POLICÍA MUNICIPAL, AVENIDA DE VALLADOLID, 6. SUBSANACIÓN DE PATOLOGÍAS;209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;0;1940178,04;1940178,04;199834,5;0;1740343,54;1740343,54;8916,21;0;8916,21
;;1;57;93301;63200;2017/004726;2017/004726; EDIFICIO PLAZA DE LA VILLA, 5. REDISTRIBUCIÓN DE ESPACIOS Y ACONDICIONAMIENTO INTERIOR;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;233515,92;233515,92;0;0;233515,92;233515,92;0;0;0
;;1;57;93301;63200;2017/004745;2017/004745;" EDIFICIO ""CUBO"" Y ESPACIOS EXTERIORES PABELLÓN DE LA PIPA. ACONDICIONAMIENTO";209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;0;169851,51;169851,51;0;0;169851,51;169851,51;169851,51;0;169851,51
;;1;57;93301;63200;2017/004746;2017/004746; CENTRO DEPORTIVO JOSÉ MARÍA CAGIGAL. REFORMA PISCINAS DE VERANO Y PISTAS;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;2450717,58;2450717,58;645729,41;0;1804988,17;1804988,17;81797,32;0;81797,32
;;1;57;93301;63200;2017/004748;2017/004748; AUDITORIO CERRO ALMODÓVAR. OBRAS DE REFORMA;210;LATINA;10;CULTURA;4;OTROS CENTROS PARA MANIFESTACIONES CULTURALES;;;;;;;0;121570,18;121570,18;0;0;121570,18;121570,18;48656,73;0;48656,73
;;1;57;93301;63200;2017/004757;2017/004757; CENTRO DEPORTIVO DE MORATALAZ. ELIMINACIÓN DE BARRERAS ARQUITECTÓNICAS;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;24324,85;24324,85;24324,85;0;0;0;0;0;0
;;1;57;93301;63200;2017/004758;2017/004758; CENTRO DEPORTIVO DE MORATALAZ. REFORMA DE VASO Y GALERÍA DE LA PISCINA DE VERANO;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;1844,81;1844,81;0;0;1844,81;1844,81;1844,81;0;1844,81
;;1;57;93301;63200;2017/004766;2017/004766; EDIFICIOS 1 Y 4 DEL ANTIGUO COLEGIO RUBÉN DARÍO. OBRAS DE REFORMA;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;542510,18;542510,18;0;0;542510,18;542510,18;255560,81;0;255560,81
;;1;57;93301;63200;2018/001052;2018/001052; SOLAR C/ FÚCAR, 8. REFORMA Y CONSOLIDACIÓN DEL TERRENO Y MEDIANERIAS;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;149910,76;149910,76;0;0;149910,76;149910,76;149810,81;0;149810,81
;;1;57;93301;63200;2018/001333;2018/001333; CENTRO FORMACIÓN OCUPACIONAL LOS CÁRMENES, C/ ALHAMBRA, 89. OBRAS DE REFORMA;210;LATINA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;100000;100000;100000;0;0;0;0;0;0
;;1;57;93301;63200;2018/005003;2018/005003; CENTRO DEPORTIVO CASA DE CAMPO. SUBSANACIÓN PATOLOGÍAS PLAYAS, GALERÍAS Y VASOS PISCINA VERANO;209;MONCLOA-ARAVACA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;81597,16;81597,16;0;0;81597,16;81597,16;81597,16;0;81597,16
;;1;57;93301;63200;2018/005008;2018/005008; CENTRO DEPORTIVO SAN BLAS. REFORMA Y AMPLIACIÓN DE VESTUARIO Y CAFETERÍA;220;SAN BLAS-CANILLEJAS;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;41159,7;41159,7;0;0;41159,7;41159,7;41159,7;0;41159,7
;;1;57;93301;63200;2018/005042;2018/005042; CANTÓN DE LIMPIEZA C/ARROYO BELINCOSO, 7. OBRAS VARIAS DE REFORMA;214;MORATALAZ;8;MANTENIMIENTO URBANO;2;VÍAS PÚBLICAS;;;;;;;0;4499,23;4499,23;0;0;4499,23;4499,23;4499,23;0;4499,23
;;1;57;93301;63200;2018/005043;2018/005043; CASA DUQUESA DE SUECA. OBRAS RECONSTRUCCIÓN CUERPO ESTE;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;857960;857960;857960;0;0;0;0;0;0
;;1;57;93301;63200;2018/005046;2018/005046; CENTRO DEPORTIVO TRES OLIVOS. ADECUACIÓN CAMPO DE RUGBY (ID 17: 1605);208;FUENCARRAL-EL PARDO;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;80000;80000;80000;0;0;0;0;0;0
;;1;57;93301;63200;2018/005054;2018/005054; CENTRO DEPORTIVO LA ELIPA. REFORMA CAMPO DE BÉISBOL E INSTALACIONES;214;MORATALAZ;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;205378,84;205378,84;205378,84;0;0;0;0;0;0
;;1;57;93301;63200;2018/005055;2018/005055; DEPORTIVO BÁSICO OÑA-SANCHINARRO. REFORMA CAMPO DE FÚTBOL E INSTALACIONES (ID 17: 4903);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;27530;27530;27530;0;0;0;0;0;0
;;1;57;93301;63200;2018/005070;2018/005070; ESCUELA INFANTIL LA REVOLTOSA. REPARACIÓN DE GRIETAS;218;VILLA DE VALLECAS;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;12560,27;12560,27;0;0;12560,27;12560,27;12560,27;0;12560,27
;;1;57;93301;63200;2018/005084;2018/005084; FRONTÓN BETI-JAI. OBRAS DE REFORMA DE NÚCLEOS DE COMUNICACIÓN VERTICAL;207;CHAMBERI;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;39967,76;39967,76;0;0;39967,76;39967,76;39967,76;0;39967,76
;;1;57;93301;63200;2018/005089;2018/005089; CENTRO DEPORTIVO ALUCHE. REFORMA VESTUARIOS Y PISCINA CUBIERTA;210;LATINA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1;POLIDEPORTIVOS;;;;;;;0;239999,99;239999,99;239999,99;0;0;0;0;0;0
;;1;57;93301;63200;2019/000361;2019/000361; CENTRO DE MAYORES LA ESTRELLA. ADECUACIÓN DE COCINA;203;RETIRO;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;1;CENTROS DE MAYORES;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
;;1;57;93301;63200;2019/000452;2019/000452; CASETA JARDINEROS EN PARQUE ANA TUTOR. ADECUACIÓN INSTALACIÓN ELÉCTRICA;208;FUENCARRAL-EL PARDO;9;MEDIO AMBIENTE;0;PARQUES;;;;;;;0;44923,17;44923,17;0;0;44923,17;44923,17;0;0;0
;;1;57;93301;63200;2019/000496;2019/000496; MERCADO DE ORCASUR. OBRAS DE REFORMA;212;USERA;14;SECTORES PRODUCTIVOS;0;COMERCIO;;;;;;;0;317381,16;317381,16;0;0;317381,16;317381,16;34962,74;0;0
;;1;57;93301;63200;2019/000501;2019/000501; EDIFICIO CALLE ALBERTO PALACIOS, 13. OBRAS DE MEJORA;217;VILLAVERDE;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;100000;100000;100000;0;0;0;0;0;0
;;1;57;93301;63200;2019/000504;2019/000504; EDIFICIO CALLE RODRÍGUEZ ESPINOSA, 13. DEMOLICIÓN;213;PUENTE DE VALLECAS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;15808;15808;15808;0;0;0;0;0;0
;;1;57;93301;63200;2019/000505;2019/000505; EDIFICIO C/AHIJONES, S/N. SUBSANACIÓN PATOLOGÍAS;213;PUENTE DE VALLECAS;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;290000;290000;290000;0;0;0;0;0;0
;;1;57;93301;63200;2019/000506;2019/000506; EDIFICIO PLAZA JACINTO BENAVENTE, 2. OBRAS DE MEJORA;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;45000;45000;45000;0;0;0;0;0;0
;;1;57;93301;63200;2019/000507;2019/000507; EDIFICO C/MATAPOZUELOS, 2. MEJORA EFICIENCIA ENERGÉTICA;216;HORTALEZA;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;;;;;;;0;500000;500000;76707,13;0;423292,87;423292,87;0;0;0
;;1;57;93301;63200;2019/000519;2019/000519; ESCUELA INFANTIL SANCHINARRO. INSTALACIÓN PANTALLA ACÚSTICA;216;HORTALEZA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;23949,75;23949,75;0;0;23949,75;23949,75;0;0;0
;;1;57;93301;63200;2019/000546;2019/000546; ESCUELA INFANTIL MONTECARMELO. INSTALACIÓN PANTALLA ACÚSTICA;208;FUENCARRAL-EL PARDO;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;19000;19000;19000;0;0;0;0;0;0
;;1;57;93301;63200;2019/000550;2019/000550; ESCUELA INFANTIL VALDEZARZA. INSTALACIÓN PANTALLAS ACÚSTICAS Y ESCALERA EVACUACIÓN;209;MONCLOA-ARAVACA;5;EDUCACIÓN;1;ESCUELAS INFANTILES;;;;;;;0;55492,09;55492,09;0;0;55492,09;55492,09;0;0;0
;;1;57;93301;63200;2019/000570;2019/000570; PALACIO DE COMUNICACIONES, PLAZA DE CIBELES. OBRAS REFORMA DE DESPACHOS;203;RETIRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;39660,14;39660,14;39660,14;0;0;0;0;0;0
;;1;57;93301;63200;2019/000585;2019/000585; CASA DE CISNEROS. PLAZA DE LA VILLA, 4. SUBSANACIÓN PATOLOGÍAS EN EL ARTESONADO;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;240000;240000;240000;0;0;0;0;0;0
;;1;57;93301;63200;2019/000609;2019/000609; EDIFICIO CALLE BARCO, 20. OBRAS DE REFORMA;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;150000;150000;150000;0;0;0;0;0;0
;;1;57;93301;63200;2019/000612;2019/000612; EDIFICIO C/ ALCALÁ, 45. OBRAS DE REFORMA;201;CENTRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;59192;59192;59192;0;0;0;0;0;0
;;1;57;93301;63200;2019/009007;2019/009007; INSTALACIONES DEPORTIVAS PARQUE JUAN PABLO II. OBRAS DE REFORMA Y MEJORA (ID: 11672);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;2;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;600000;0;600000;580965,83;0;19034,17;19034,17;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;57;93301;63200;2017/001143;2017/001143; EDIFICIO C/ FRANCISCO LAGUNA, 38. ADECUACIÓN PARA CENTRO PROMOCIÓN ECONOMÍA SOCIAL;213;PUENTE DE VALLECAS;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;;;;;;;0;163105,61;163105,61;0;0;163105,61;163105,61;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;57;93301;63200;2018/001332;2018/001332; EDIFICIO AGENCIA PARA EL EMPLEO, Pº PONTONES, 10. OBRAS DE REFORMA;202;ARGANZUELA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;40424,25;40424,25;40424,25;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;57;93301;63200;2018/001333;2018/001333; CENTRO FORMACIÓN OCUPACIONAL LOS CÁRMENES, C/ ALHAMBRA, 89. OBRAS DE REFORMA;210;LATINA;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;7;CENTROS PARA LA PROMOCIÓN DE EMPLEO;;;;;;;0;155288,32;155288,32;155288,32;0;0;0;0;0;0
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;57;93303;62200;2018/006004;2018/006004;IFS-NAVE PARA ALMACEN MUNICIPAL, C/AHUMADOS, 27. CONSTRUCCION;219;VICALVARO;0;INVERSIONES DE CARÁCTER GENERAL;3;EDIFICIOS PARA EL USO GENERAL;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;5654118,47;5654118,47;0;0;5654118,47;5654118,47;415027,51;0;415027,51
2;INCORPORACIONES REMANENTES VOLUNTARIAS;1;57;93303;62200;2018/006750;2018/006750;IFS-CENTRO MAR RECICLAJE (MARES DE MADRID) C/ PRAT, 59. CONSTRUCCIÓN;219;VICALVARO;14;SECTORES PRODUCTIVOS;1;PROMOCIÓN ECONÓMICA;16;INV.FINANCIERAM. SOSTENIBLE;;;;;0;1180899;1180899;0;108056,54;1072842,46;964212,61;0;0;0
