CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001027;32601;04;03;CONVENIOS SUSCRITOS;NÚMERO;2;3
001027;32601;04;02;CENTROS ESCOLARES;NÚMERO;705;684
001027;32601;04;01;GRUPOS ESCOLARES;NÚMERO;8895;8356
001027;32601;05;01;CENTROS ABIERTOS EN INGLÉS PRIMERO Y SEGUNDO PERIODO DE VERANO;NÚMERO;66;90
001027;32601;05;02;CENTROS ABIERTOS EN INGLÉS, NAVIDAD, SEMANA SANTA y  TERCER  PERIODO VERANO;NÚMERO;21;21
001027;32601;05;03;TURNOS CENTRO DE VACACIONES;NÚMERO;3;4
001027;32601;05;04;NIÑOS PARTICIPANTES EN CENTROS ABIERTOS;PORCENTAJE;53;53
001027;32601;05;05;NIÑAS PARTICIPANTES EN CENTROS ABIERTOS;PORCENTAJE;47;47
001027;32601;05;06;NIÑOS PARTICIPANTES EN CENTROS DE VACACIONES;PORCENTAJE;54;51
001027;32601;05;07;NIÑAS PARTICIPANTES EN CENTROS DE VACIONES;PORCENTAJE;46;49
001027;32601;06;06;HOMBRES PARTICIPANTES;PORCENTAJE;60;60
001027;32601;06;05;MUJERES PARTICIPANTES;PORCENTAJE;40;40
001027;32601;06;04;NIÑAS PARTICIPANTES;PORCENTAJE;45;45
001027;32601;06;03;NIÑOS PARTICIPANTES;PORCENTAJE;55;55
001027;32601;06;02;GRUPOS EN HORARIOS LECTIVOS;NÚMERO;735;787
001027;32601;06;01;CENTROS EDUCATIVOS EN ACTIVIDADES EN HORARIO LECTIVO;NÚMERO;83;85
001027;32601;07;01;PLAZAS EN LOS PROGRAMAS FORMATIVOS DE PERSONAS ADULTAS;NÚMERO;850;1072
001027;32601;07;02;ACTIVIDADES COMPLEMENTARIAS A REALIZAR;NÚMERO;25;22
001027;32601;07;03;REUNIONES DE COORDINACIÓN CON LOS RESPONSABLES DEL PROGRAMA;NÚMERO;22;7
001027;32601;07;04;PLAZAS OCUPADAS POR MUJERES EN EL PROGRAMA;PORCENTAJE;75;78
001027;32601;07;05;PLAZAS OCUPADAS POR HOMBRES EN EL PROGRAMA;PORCENTAJE;25;28
001027;32601;08;05;HOMBRES MATRICULADAS;NÚMERO;2932;2919
001027;32601;08;04;MUJERES MATRICULADAS;NÚMERO;3112;3138
001027;32601;08;03;ACTUACIONES AGRUPACIONES MUSICALES;NÚMERO;485;550
001027;32601;08;02;ALUMNOS NUEVOS;NÚMERO;500;0
001027;32601;08;01;PLAZAS DE LA RED;NÚMERO;6120;6120
001027;32601;09;01;PLAZAS;NÚMERO;400;400
001027;32601;09;02;ALUMNOS NUEVOS;NÚMERO;107;120
001027;32601;09;03;REPRESENTACIONES TEATRALES;NÚMERO;45;54
001027;32601;09;04;CONVENIOS CON OTRAS INSTITUCIONES;NÚMERO;1;1
001027;32601;09;05;INTERCAMBIO DE ALUMNOS;NÚMERO;1;0
001027;32601;09;06;MUJERES MATRICULADAS;NÚMERO;265;140
001027;32601;09;07;HOMBRES MATRICULADOS;NÚMERO;135;260
001027;32601;10;04;GUÍA DE RECURSOS EDUCATIVOS DEL AYUNTAMIENTO DE MADRID;NÚMERO;1;1
001027;32601;10;03;PRÉSTAMO DE MATERIAL AUDIOVISUAL Y BIBLIOGRÁFICO;NÚMERO;300;321
001027;32601;10;02;CONSULTA Y ASESORAMIENTO EN EL CENTRO DE RECURSOS;NÚMERO;130;141
001027;32601;10;01;BOLETINES DE REVISTAS;NÚMERO;2;2
001027;32601;11;01;REUNIÓN CON LOS JEFES DE SECCIÓN;NÚMERO;4;6
001027;32601;11;02;REVISIÓN GRUPO DE TRABAJO EDUCACIÓN;NÚMERO;0;0
001027;32601;12;01;SOLICITUDES DE INFORMACIÓN;NÚMERO;12;7
001027;32601;12;02;RECLAMACIONES Y SUGERENCIAS;NÚMERO;290;408
001027;32601;13;01;ALUMNOS;NÚMERO;210;260
001027;32601;13;02;EXPOSICIONES;NÚMERO;16;19
001027;32601;13;03;CURSOS DE VERANO;NÚMERO;4;4
001027;32601;13;04;CONVENIOS DE COLABORACIÓN CON OTRAS INSTITUCIONES;NÚMERO;3;3
001027;32601;13;05;MUJERES MATRICULADAS;NÚMERO;135;100
001027;32601;13;06;HOMBRES MATRICULADOS;NÚMERO;75;160
001027;32601;13;07;NÚMERO DE MATRICULAS;NÚMERO;468;479
001027;43140;01;01;PROYECTOS REMODELACIÓN M. MUNICIPALES SUBVENCIONADOS O FINANCIADOS;NÚMERO/AÑO;7;15
001027;43140;01;02;PROYECTOS REMODELACIÓN DE LOCALES DE  M. MUNICIPALES SUBVENCIONADOS;NÚMERO/AÑO;30;42
001027;43140;01;03;PROYECTOS PPROMOCIÓN Y DINAMIZACIÓN M. MUNICIPALES SUBVENCIONADAS O FINANCIADAS;NÚMERO/AÑO;10;10
001027;43140;01;04;ACCIONES DIFUSIÓN PLATAFORMAS CONJUNTAS ON LINE M. MUNICIPALES;NÚMERO/AÑO;1;1
001027;43140;01;05;ACTUACIONES RELACIONADAS CON LA GESTIÓN DE MERCADOS;NÚMERO/AÑO;2;2
001027;43140;02;06;PROYECT. REMODELACIÓN LOCALES COMERCIALES SUBVENCIONADOS;NÚMERO/AÑO;30;14
001027;43140;02;05;ACCIONES SENSIBILIZACIÓN CONTRA LA VENTA AMBULANTE ILEGAL;NÚMERO/AÑO;1;1
001027;43140;02;04;MEDIDAS DE APOYO A LA FORMACIÓN;NÚMERO/AÑO;2;3
001027;43140;02;03;DIFUSIÓN PLATAFORMAS ON LINE MERCADOS M. Y SECTOR COMERC.;NÚMERO/AÑO;1;1
001027;43140;02;02;DIFUSIÓN DEL PROYECTO MADRID CAPITAL DE MODA;NÚMERO/AÑO;2;4
001027;43140;02;01;ACC. INSTITUCIONALES PROMOCIÓN ZONAS Y SECTORES COMERCIALES.;NÚMERO/AÑO;3;4
001027;43140;03;01;SUBVENC. ACC. DINAMIZACIÓN Y PROMOCIÓN COMERC. ENTIDADES ASOCIATIVAS;NÚMERO/AÑO;25;23
001027;43140;03;02;ACUERDOS PARTICIPACIÓN INSTITUCIONAL CON ENTIDADES ASOCIATIVAS;NÚMERO/AÑO;3;6
001027;43140;03;03;IMPULSO PARTIPAC. ENT. ASOCIATIVAS GESTIÓN ÁREAS COMERCIALES;NÚMERO/AÑO;1;1
001027;43140;03;04;FOROS DE COLABORACIÓN CON EL SECTOR;NÚMERO/AÑO;3;3
001027;43140;04;01;PROYECTOS EMPRESARIALES INCUBADOS EN VIVEROS DE EMPRESAS;NÚMERO/AÑO;120;131
001027;43140;04;02;PROYECTOS EMPRESARIALES PREINCUBADOS Y ACELERADOS;NÚMERO/AÑO;150;455
001027;43140;04;03;PROYECTOS Y EMPRESAS EN ESPACIOS COMPARTIDOS DE NEGOCIO;NÚMERO/AÑO;30;56
001027;43140;04;04;PETICIONES DE ASESORAMIENTO  ATENDIDAS;NÚMERO/AÑO;19000;20869
001027;43140;04;05;FORMACIÓN Y POTENCIACIÓN REDES EMPRENDEDORES 'NETWORKING';NÚMERO/AÑO;220;229
001027;43140;04;06;APOYO AL EMPRENDIMIENTO FEMENINO;NÚMERO/AÑO;1;1
001027;43140;04;07;ACTIVIDADES DIRIGIDAS AL FOMENTO DE LA CULTURA EMPRENDEDORA;NÚMERO/AÑO;20;33
001027;43140;04;08;EMPRESAS CONSTITUIDAS EN PUNTOS PAE;NÚMERO/AÑO;325;563
001027;43140;04;09;AMPLIACIÓN DE LA RED DE VIVEROS;NÚMERO/AÑO;1;1
001027;43140;05;01;OFICINA DE MEDIACIÓN CIVIL-MERCANTIL PARA PYMES;NÚMERO/AÑO;1;0
001027;43140;05;02;PROGRAMA PARA FOMENTAR LA TRANSMISIÓN DE EMPRESAS;NÚMERO/AÑO;1;0
001037;23200;01;01;Número total de Planes de Barrio;NÚMERO;14;14
001037;23200;01;02;Número total de acciones;NÚMERO;117;119
001037;23200;02;03;Acciones complementarias concertadas con el Ayto de Madrid que ejecutan las Asociaciones Vecinales a través del convenio;NÚMERO;49;46
001037;23200;02;02;Acciones que ejecutan las Áreas de Gobierno;NÚMERO;15;15
001037;23200;02;01;Acciones que ejecutan los Distritos;NÚMERO;102;104
001037;23200;03;01;Comisiones de Seguimiento;NÚMERO;13;28
001037;23200;03;02;Estudios de satisfacción de la ciudadanía de acciones de los Planes ejecutadas por el Ayuntamiento;NÚMERO;14;8
001037;23200;03;03;Estudios de satisfacción de la ciudadanía de acciones de los Planes ejecutadas por las asociaciones;NÚMERO;13;13
001037;23201;01;01;Distritos con proyectos en el FRT;NÚMERO;21;21
001037;23201;01;02;Barrios con proyectos en el FRT;NÚMERO;42;68
001037;23201;01;03;Proyectos de continuidad iniciados en 2016;NÚMERO;100;133
001037;23201;01;04;Proyectos iniciados en 2017;NÚMERO;30;136
001037;23201;02;01;Convenios con Entidades del Tercer Sector;NÚMERO;10;9
001037;23201;03;01;Concertación ciudadana de actuaciones del FRT en los Foros Locales;NÚMERO;21;21
001037;23201;04;02;Proyectos que finalizan en 2016;NÚMERO;20;25
001037;23201;04;01;Reuniones de trabajo para seguimiento de proyectos;NÚMERO;30;86
001037;23201;05;01;Proyectos dirigidos a fomentar la igualdad entre hombres y mujeres;PORCENTAJE;5;5
001037;23201;05;02;Convenios y contratos con obligación de proporcionar datos desagregados por sexo;NÚMERO;7;7
001037;92011;01;01;EXPEDIENTES DE CONTRATACIÓN TRAMITADOS;NÚMERO;60;70
001037;92011;01;02;ANUNCIOS EN MATERIA DE CONTRATACIÓN;NÚMERO;10;11
001037;92011;02;01;INFORMES DE EJECUCIÓN PRESUPUESTARIA;NÚMERO;15;44
001037;92011;02;02;DOCUMENTOS CONTABLES EN FIRME;NÚMERO;100;511
001037;92011;02;03;PAGOS EFECTUADOS A TRAVÉS DE CAJA FIJA;NÚMERO;56;42
001037;92011;03;08;EDICIONES CONVOCADAS PARA FORMACIÓN ESPECÍFICA;NÚMERO;73;11
001037;92011;03;07;EXPEDIENTE SITUACIONES ADMINISTRATIVAS, PERMISOS LICENCIAS TRAMITADOS (HOMBRES);NÚMERO;1;1
001037;92011;03;06;EXPEDIENTE SITUACIONES ADMINISTRATIVAS, PERMISOS  LICENCIAS TRAMITADOS (MUJERES);NÚMERO;4;3
001037;92011;03;05;PERSONAS INCLUIDAS EN SISTEMA GESTION TIEMPOS (HOMBRES);NÚMERO;22;19
001037;92011;03;04;PERSONAS INCLUIDAS EN SISTEMA GESTIÓN TIEMPOS (MUJERES);NÚMERO;51;60
001037;92011;03;03;EXPED. PROVISIÓN PUESTOS TRABAJO RESUELTOS (HOMBRES);NÚMERO;3;9
001037;92011;03;02;EXPED. PROVISIÓN PUESTOS TRABAJO RESUELTOS (MUJERES);NÚMERO;14;38
001037;92011;03;01;EXPED. CREACIÓN Y MODIFICACIÓN DE RELACIONES PUESTOS TRABAJO;NÚMERO;3;7
001037;92011;04;01;INFORMES DE CONTENIDO JURÍDICO;NÚMERO;65;17
001037;92011;04;02;TRAMITACIÓN DE CONVENIOS;NÚMERO;20;24
001037;92011;05;01;PUESTOS DE TRABAJO DE ÁREA DE GOBIERNO VINCULADOS A SGT.;NÚMERO;50;90
001037;92208;01;01;proyectos de normas elaboradas;NÚMERO;3;3
001037;92208;01;02;proyectos de normas informadas;NÚMERO;10;3
001037;92208;02;01;Documentos de unificación elaborados;NÚMERO;220;271
001037;92208;02;02;Reuniones de coordinación;NÚMERO;11;11
001037;92208;03;01;Proyectos emprendidos;NÚMERO;5;5
001037;92208;04;01;Grupos mixtos (AG/Distritos) de trabajo en los que se participa;NÚMERO;15;12
001037;92208;04;02;Criterios o Protocolos de actuación;NÚMERO;5;2
001037;92208;05;13;Consultas atendidas por el Servicio de Asesoramiento integral a asociaciones;NÚMERO;300;290
001037;92208;05;12;Divulgación de recursos asociativos y de participación -Guía de recursos-;NÚMERO;1;0
001037;92208;05;11;Alumnos de entidades ciudadanas que participan en los cursos;NÚMERO;250;220
001037;92208;05;10;Cursos destinados a entidades ciudadanas;NÚMERO;20;22
001037;92208;05;09;Realización de Encuentro Asociativo;NÚMERO;1;4
001037;92208;05;08;Eventos y actividades difundidas a solicitud de las entidades ciudadanas;NÚMERO;125;20
001037;92208;05;07;Jornada de información en materia de subvenciones de fomento del asociacionismo para el personal de Distritos;NÚMERO;1;1
001037;92208;05;06;Procedimientos de convocatorias de subvenciones de fomento del asociacionismo de los Distritos. Coord. y seguimiento;NÚMERO;21;21
001037;92208;05;05;Jornadas de formación a entidades ciudadanas en materia fomento del asociacionismo;NÚMERO;2;1
001037;92208;05;04;Número de subvenciones concedidas a federaciones, confederaciones y uniones de asociaciones para fomento asociacionismo;NÚMERO;40;42
001037;92208;05;03;Tasa de asociacionismo (población Madrid/asociaciones);RATIO;6;7
001037;92208;05;02;Porcentaje de entidades declaradas de utilidad pública municipal sobre el total de las inscritas;PORCENTAJE;66;61
001037;92208;05;01;Entidades inscritas en el registro municipal de entidades ciudadanas;NÚMERO;2100;2228
001037;92208;06;01;Foros Locales constituidos;NÚMERO;21;21
001037;92208;06;02;Sesiones plenarias de los Foros Locales;NÚMERO;63;63
001037;92208;06;03;Mesas y Grupos de Trabajo de los Foros Locales;NÚMERO;42;300
001037;92208;07;01;Informes de evaluación y análisis del funcionamiento de los Consejos Sectoriales;NÚMERO;10;10
001037;92208;07;02;Propuesta de modificación del Reglamento del Consejo Sectorial de Asociaciones;NÚMERO;1;1
001037;92208;07;03;Reuniones del Consejo Sectorial de Asociaciones (plenarias y de grupos o comisiones);NÚMERO;10;17
001037;92208;08;01;Experiencias de colaboración municipal con entidades ciudadanas (Área y Distritos);NÚMERO;22;6
001037;92208;09;01;expedientes y propuestas tramitadas;NÚMERO;350;1212
001037;92208;09;02;emisión de tarjetas vocales vecinos;NÚMERO;525;560
001037;92208;10;01;Campañas publicitarias realizadas;NÚMERO;4;7
001037;92209;01;01;Número de estudios, informes e investigaciones realizados;NÚMERO;3;4
001037;92209;02;01;Identificación de brecha de género en estudios realizados;NÚMERO;3;2
001037;92209;03;03;Asistentes;NÚMERO;200;0
001037;92209;03;02;Expertos y expertas internacionales y nacionales;NÚMERO;4;0
001037;92209;03;01;Ponencias presentadas;NÚMERO;20;0
001047;91200;01;01;Asuntos tramitados Comisión Preparatoria;NÚMERO/AÑO;890;1341
001047;91200;01;02;Actas Comisión Preparatoria;NÚMERO/AÑO;49;45
001047;91200;01;03;Asuntos tramitados por la Junta de Gobierno;NÚMERO/AÑO;901;1438
001047;91200;01;04;Actas de las sesiones;NÚMERO/AÑO;52;64
001047;91200;01;05;Comunicaciones a Secretarías Generales Técnicas;NÚMERO/AÑO;437;480
001047;91200;01;06;Comunicaciones a la Presidencia del Pleno;NÚMERO/AÑO;104;190
001047;91200;01;07;Comunicaciones a Distritos;NÚMERO/AÑO;312;328
001047;91200;01;08;Información a Grupos Municipales;NÚMERO/AÑO;1851;0
001047;91200;01;09;Proyectos Normativos tramitados;NÚMERO/AÑO;41;50
001047;91200;01;10;Alegaciones a proyectos normativos;NÚMERO/AÑO;300;118
001047;91200;01;11;Publicaciones en Boletines Oficiales;NÚMERO/AÑO;369;355
001047;91200;01;12;Contenidos publicados en la web municipal;NÚMERO/AÑO;161;154
001047;91200;02;01;Convenios incorporados al Registro;NÚMERO/AÑO;507;618
001047;91200;02;02;Convenios informatizados suscritos con anterioridad a 1999;NÚMERO/AÑO;720;622
001047;91200;02;03;Encomiendas incorporadas al Registro;NÚMERO/AÑO;40;32
001047;91200;03;01;Edictos publicados de los Servicios municipales y sus Organismos públicos;NÚMERO/AÑO;1889;1193
001047;91200;03;02;Edictos de otras Administraciones e Instituciones públicas;NÚMERO/AÑO;2000;1078
001047;91200;03;03;Anuncios de notificaciones publicadas en Tablón Edictal Único del BOE;NÚMERO/AÑO;3500;4113
001047;91200;04;04;Decretos/Resoluc incorporados al Registro de Decretos y Resoluciones.;NÚMERO/AÑO;645;411
001047;91200;04;03;Documentos autorizados a los ciudadados;NÚMERO/AÑO;1800;540
001047;91200;04;02;Documentos autorizados a las ciudadanas;NÚMERO/AÑO;1800;430
001047;91200;04;01;Certificaciones expedidas;NÚMERO/AÑO;35;23
001047;92011;01;01;EXPEDIENTES DE CONTRATACIÓN TRAMITADOS;NÚMERO;101;218
001047;92011;01;02;ANUNCIOS EN MATERIA DE CONTRATACIÓN;NÚMERO;4;160
001047;92011;02;01;INFORMES DE EJECUCIÓN PRESUPUESTARIA;NÚMERO;36;33
001047;92011;02;02;DOCUMENTOS CONTABLES EN FIRME;NÚMERO;550;375
001047;92011;02;03;PAGOS EFECTUADOS A TRAVÉS DE ANTICIPO DE CAJA FIJA;NÚMERO;167;97
001047;92011;03;01;EXPEDIENTE CREACIÓN Y  MODIFICACIÓN  RELACIONES PUESTOS TRABAJO;NÚMERO;3;10
001047;92011;03;02;EXPEDIENTE PROVISIÓN PUESTOS TRABAJO RESUELTOS (MUJERES);NÚMERO;29;36
001047;92011;03;03;EXPEDIENTE PROVISIÓN PUESTOS TRABAJO RESUELTOS (HOMBRES);NÚMERO;7;13
001047;92011;03;04;PERSONAS INCLUIDAS EN SISTEMA GESTIÓN TIEMPOS (MUJERES);NÚMERO;107;106
001047;92011;03;05;PERSONAS INCLUIDAS EN SISTEMA GESTIÓN TIEMPOS (HOMBRES);NÚMERO;40;43
001047;92011;03;06;EXPEDIENTE SITUACIONES ADMINISTRATIVAS, PERMISOS  LICENCIAS TRAMITADOS (MUJERES);NÚMERO;2;11
001047;92011;03;07;EXPEDIENTE SITUACIONES ADMINISTRATIVAS, PERMISOS  LICENCIAS TRAMITADOS (HOMBRES);NÚMERO;1;6
001047;92011;03;08;EDICIONES CONVOCADAS PARA FORMACIÓN ESPECÍFICA;NÚMERO;2;5
001047;92011;04;01;INFORMES DE CONTENIDO JURÍDICO;NÚMERO;15;8
001047;92011;04;02;TRAMITACIÓN DE CONVENIOS;NÚMERO;2;0
001047;92011;05;01;PUESTOS DE TRABAJO DE ÁREA DE GOBIERNO VINCULADOS A SECRETARÍA GENERAL TÉCNICA;NÚMERO;142;161
001047;92201;01;01;PETICIONES DE INFORMACIÓN DE LOS CONCEJALES TRAMITADAS;NÚMERO/AÑO;650;715
001047;92201;01;02;PETICIONES DE INFORMACIÓN DE LAS CONCEJALAS TRAMITADAS;NÚMERO/AÑO;650;1194
001047;92202;01;02;EMISIÓN DE COMUNICADOS Y NOTAS DE PRENSA;NÚMERO/AÑO;2000;2037
001047;92202;01;01;ORGANIZACIÓN DE ACTOS PÚBLICOS Y RUEDAS PRENSA CON MEDIOS DE COMUNICACIÓN.;NÚMERO/AÑO;250;727
001047;92202;02;01;ELABORACIÓN DEL RESUMEN DE PRENSA;DÍAS/AÑO;365;362
001047;92202;02;02;ACTUALIZACIÓN PERMANENTE DE PÁGINA WEB EN RELACIÓN CON LA ACTIVIDAD INSTITUCIONAL;NÚMERO/AÑO;4000;577
001047;92202;03;01;SUPERVISIÓN DIARIA DE CAMPAÑAS INFORMATIVAS RESPECTO A IMAGEN INSTITUCIONAL EN ÁREAS DE GOBIERNO Y DISTRITOS.;DÍAS/AÑO;365;365
001047;92202;03;02;ASESORAMIENTO RESPECTO A UTILIZACIÓN DE LA IMAGEN CORPORATIVA POR ÁREAS DEL AYUNTAMIENTO DE MADRID.;NÚMERO/AÑO;250;1416
001047;92202;03;03;DISEÑO Y MAQUETACIÓN DE PUBLICACIONES PARA DPTOS DEL AYUNTAMIENTO DE MADRID.;NÚMERO/AÑO;25;0
001047;92202;04;01;INFORMACIÓN DEL TRÁFICO DE LA CIUDAD;NÚMERO/AÑO;12000;12000
001047;92202;04;02;EMERGENCIAS MADRID;NÚMERO/AÑO;200;0
001047;92202;04;07;EMERGENCIAS MADRID;NÚMERO/AÑO;250;250
001047;92202;05;01;Campañas publicidad institucional;NÚMERO/AÑO;30;156
001057;43301;01;01;PLAN DE MEJORA Y REGENERACIÓN DE LAS ÁREAS DE ACTIVIDAD ECONÓMICA;NÚMERO;1;4
001057;43301;01;02;OFICINA DE APOYO AL PLAN DE MEJORA DE LAS ÁREAS DE ACTIVIDAD ECONÓMICA;NÚMERO;1;0
001057;43301;01;03;NÚMERO DE MUJERES ATENDIDAS EN LA OFICINA;MUJERES;50;0
001057;43301;01;04;PORCENTAJE DE MUJERES ATENDIDAS EN LA OFICINA SOBRE EL TOTAL;MUJERES;50;0
001057;43301;01;05;PLAN EMPRESARIAL DE SOSTENIBILIDAD MEDIOAMBIENTAL;NÚMERO;1;0
001057;43301;01;06;GESTIÓN DE LA FACTORÍA INDUSTRIAL;NÚMERO;1;1
001057;43301;01;07;LÍNEAS DE AYUDA CONSOLIDACIÓN TEJIDO PRODUCTIVO;NÚMERO;1;1
001057;43301;02;06;PROYECTOS APOYADOS FINANCIERAMENTE;NÚMERO;10;51
001057;43301;02;05;FOROS DE DEBATE EN ECONOMÍA SOCIAL;NÚMERO;2;3
001057;43301;02;04;PORCENTAJE DE MUJERES ATENDIDAS EN LA OFICINA SOBRE EL TOTAL;MUJERES;50;17
001057;43301;02;03;NÚMERO DE MUJERES ATENDIDAS EN LA OFICINA;MUJERES;50;2
001057;43301;02;02;CREACIÓN DE LA OFICINA DE ECONOMÍA SOCIAL;NÚMERO;1;1
001057;43301;02;01;PLAN ESTRATÉGICO DE LA ECONOMÍA SOCIAL;NÚMERO;1;1
001057;43301;03;01;INICIATIVA DE REFUERZO DE LA CAPACIDAD PRODUCTIVA;NÚMERO;1;1
001057;43301;03;02;FOROS INSTITUCIONALES DE SECTORES ESTRATÉGICOS;NÚMERO;2;5
001057;43301;04;01;PLAN DE ATRACCIÓN DE INVERSIÓN EXTRANJERA;NÚMERO;1;1
001057;43301;04;02;OFICINA DE ATRACCIÓN DE INVERSIÓN EXTRANJERA;NÚMERO;1;0
001057;43301;04;03;NÚMERO DE MUJERES ATENDIDAS EN LA OFICINA;MUJERES;40;0
001057;43301;04;04;PORCENTAJE DE MUJERES ATENDIDAS EN LA OFICINA SOBRE EL TOTAL;MUJERES;50;0
001057;43301;04;05;PLAN DE INTERNACIONALIZACIÓN DE LA EMPRESA MADRILEÑA;NÚMERO;1;1
001057;91209;01;06;CONTRATOS LICITADOS;NÚMERO;6;6
001057;91209;01;05;PROPUESTAS DE CAMBIOS NORMATIVOS ELABORADAS;NÚMERO;2;0
001057;91209;01;04;INFORMES PARCIALES REALIZADOS;NÚMERO;10;5
001057;91209;01;03;CAMPAÑAS DE DIVULGACIÓN REALIZADAS;NÚMERO;6;2
001057;91209;01;02;ESTUDIOS DE IMPACTO DE POLÍTICAS PÚBLICAS ELABORADOS;NÚMERO;4;0
001057;91209;01;01;SESIONES DE LA COMISIÓN DE INVESTIGACIÓN;NÚMERO;10;7
001057;92003;01;01;INSTRUCCIONES, COMUNICACIONES Y RECOMENDACIONES EN MATERIA DE CONTRATACIÓN ELECTRÓNICA;NÚMERO;20;46
001057;92003;01;02;TIEMPO MEDIO DE RESOLUCIÓN DE CONSULTAS;DÍAS;3;3
001057;92003;01;03;INFORMES GENERALES DE EXPEDIENTES;NÚMERO;2;37
001057;92003;01;04;JORNADAS DE FORMACIÓN A USUARIOS;NÚMERO;4;11
001057;92003;01;05;TRAMITACIÓN DE INCIDENCIAS A USUARIOS;NÚMERO;1500;2600
001057;92003;01;06;PLANTILLAS DE DOCUMENTOS;NÚMERO;100;62
001057;92003;02;04;PUBLICACIÓN DE DOCUMENTACION PÚBLICA EN MATERIA DE CONTRATACIÓN ADMINISTRATIVA;NÚMERO;16;23
001057;92003;02;03;GESTIÓN Y ACTUALIZACIÓN DE LA INFORMACION GENERAL QUE SE PUBLICA EN EL PERFIL DE CONTRATANTE EN MATERIA DE TRANSPARENCIA;NÚMERO;16;30
001057;92003;02;02;NUEVAS FUNCIONALIDADES DEL PERFIL DE CONTRATANTE: IMPLANTACIÓN Y SEGUIMIENTO.;NÚMERO;6;8
001057;92003;02;01;RECOMENDACIONES, INSTRUCCIONES Y COMUNICACIONES DEL PERFIL DE CONTRATANTE. INFORMES;NÚMERO;6;8
001057;92003;03;01;CONTRATOS CON CLAUSULAS SOCIALES COMO CONDICIONES ESPECIALES DE EJECUCIÓN;NÚMERO;20;453
001057;92003;03;02;CONTRATOS CON CLAUSULAS SOCIALES COMO CRITERIOS DE ADJUDICACIÓN;NÚMERO;30;330
001057;92003;03;03;CONTRATOS CON CLAUSULAS ÉTICAS;NÚMERO;20;70
001057;92003;03;04;CONTRATOS CON CLAUSULAS AMBIENTALES O SOSTENIBLES;NÚMERO;20;109
001057;92003;03;05;REUNIONES DE TRABAJO SOBRE CONTRATACIÓN RESPONSABLE CON GESTORES MUNICIPALES Y AGENTES SOCIALES;NÚMERO;30;33
001057;92003;04;01;PEQUEÑAS Y MEDIANAS EMPRESAS CONTRATADAS;NÚMERO;210;206
001057;92003;04;02;PEQUEÑAS Y MEDIANAS EMPRESAS QUE HAN LICITADO;NÚMERO;190;0
001057;92003;04;03;CENTROS ESPECIALES DE EMPLEO Y EMPRESAS DE INSERCIÓN QUE HAN LICITADO;NÚMERO;18;23
001057;92003;04;04;CONTRATOS CON CLAUSULAS DE SUBCONTRATACIÓN;NÚMERO;190;493
001057;92003;04;05;CONTRATOS SUBCONTRATADOS;NÚMERO;160;0
001057;92003;05;11;ACTUACIONES DE APOYO DE VEHICULOS DE SUSTITUCIÓN AL RESTO DE LAS UNIDADES DEL AYUNTAMIENTO DE MADRID;NÚMERO;120;494
001057;92003;05;10;AUMENTO DEL PORCENTAJE DE VEHICULOS DE USO ADMINISTRATIVO CON CRITERIOS DE FLOTA VERDE;NÚMERO;20;34
001057;92003;05;09;ADQUISICIÓN DE VEHICULOS ELÉCTRICOS;NÚMERO;10;7
001057;92003;05;08;CONTRATOS DERIVADOS DE ACUERDOS MARCO DE IMPRENTA Y ARTES GRÁFICAS;NÚMERO;650;906
001057;92003;05;07;TIEMPO MEDIO TRAMITACIÓN PEDIDOS CATÁLOGO DIRECCIÓN GENERAL DE RACIONALIZACION Y CENTRALIZACION DE LA CONTRATACION Y COM;DÍAS;6;4
001057;92003;05;06;TIEMPO MEDIO TRAMITACIÓN PEDIDOS IMPRENTA Y ARTES GRÁFICAS;DÍAS;7;6
001057;92003;05;01;REUNIONES CELEBRADAS CON LOS AGENTES IMPLICADOS EN LA MEJORA DEL FUNCIONAMIENTO DE LA APLICACION PLYCA CATALOGO.;NÚMERO;6;6
001057;92003;05;02;ESTADÍSTICAS SOBRE GESTIÓN IMPRENTA Y ARTES GRÁFICAS;NÚMERO;6;6
001057;92003;05;03;ESTADÍSTICAS SOBRE PEDIDOS CATÁLOGOS DIRECCION GENERAL DE RACIONALIZACION Y CENTRALIZACION;NÚMERO;12;12
001057;92003;05;05;CONSULTAS RESUELTAS EN RELACIÓN A LAS COMPRAS CENTRALIZADAS;NÚMERO;3000;3500
001057;92003;05;04;JORNADAS DE FORMACIÓN PARA MEGA Y PARA PLYCA CATÁLOGO;NÚMERO;4;2
001057;92003;06;04;CONSULTAS SOBRE EFICIENCIA ENERGÉTICA Y ENERGÍAS RENOVABLES;NÚMERO;100;150
001057;92003;06;05;USUARIOS DE LA APLICACIÓN INFORMATICA PARA LA GESTIÓN DE ENERGÍAS (MEGA);NÚMERO;220;260
001057;92003;06;06;INFORMES REDUCCIÓN COMBUSTIBLE AUTOMOCIÓN DE LA FLOTA MUNICIPAL.;NÚMERO;12;12
001057;92003;06;03;GESTIÓN DE NUEVAS ACOMETIDAS ELÉCTRICAS/GAS;NÚMERO;40;70
001057;92003;06;02;INFORMES EMITIDOS  GESTIÓN ENERGÉTICA EN EDIFICIOS MUNICIPALES.;NÚMERO;12;75
