Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;001;150;15330;60999;2020/000278;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;205;CHAMARTIN;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;900000;178500;1078500;1078500;0;0;0;0;0;0
;;001;150;15330;60999;2020/000278;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;2100000;416500;2516500;2516500;0;0;0;0;0;0
;;001;150;15330;60999;2022/001683;2022/001683;ELECTROLINERA PARA RECARGA DE VEHÍCULOS ELÉCTRICOS C/ PIROTECNIA, 47. CONSTRUCCIÓN;219;VICALVARO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;63449,22;63449,22;0;0;63449,22;63449,22;63449,22;0;63449,22
;;001;150;15330;60999;2025/001002;2025/001002;OBRAS DE INFRAESTRUCTURAS URBANAS DE MOVILIDAD EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;100000;-81449,22;18550,78;18550,78;0;0;0;0;0;0
;;001;150;15330;60999;2025/001105;2025/001105;BÁCULO CON CÁMARA INTELIGENCIA ARTIFICIAL EN CALLE BLAS CABRERA PARA RECOGIDA DE DATOS DE MOVILIDAD;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;18000;18000;18000;0;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;15330;60999;2023/003050;2023/003050;AVENIDA DE LAS TRECE ROSAS. AMPLIACIÓN, MEJORA DE LA MOVILIDAD Y ESPACIOS ESTANCIALES (ID 21: 17665);215;CIUDAD LINEAL;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1500000;0;1500000;1500000;0;0;0;0;0;0
;;001;150;15374;60999;2023/001006;2023/001006;CAMPUS SUR UNIVERSIDAD POLITÉCNICA DE MADRID Y ENTORNOS ESCOLARES VALLECAS. ZONAS DE BAJAS EMISIONES;213;PUENTE DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;6317695;0;6317695;33745,13;0;6283949,87;6283949,87;1124495,41;0;1124495,41
;;001;150;15374;60999;2023/001006;2023/001006;CAMPUS SUR UNIVERSIDAD POLITÉCNICA DE MADRID Y ENTORNOS ESCOLARES VALLECAS. ZONAS DE BAJAS EMISIONES;218;VILLA DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;2707584;0;2707584;14462,63;0;2693121,37;2693121,37;481926,61;0;481926,61
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;150;15374;60999;2023/001006;2023/001006;CAMPUS SUR UNIVERSIDAD POLITÉCNICA DE MADRID Y ENTORNOS ESCOLARES VALLECAS. ZONAS DE BAJAS EMISIONES;213;PUENTE DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0;320802,96;320802,96;320802,96;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;150;15374;60999;2023/001006;2023/001006;CAMPUS SUR UNIVERSIDAD POLITÉCNICA DE MADRID Y ENTORNOS ESCOLARES VALLECAS. ZONAS DE BAJAS EMISIONES;218;VILLA DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;0;137486,98;137486,98;137486,98;0;0;0;0;0;0
;;001;150;17000;62301;2025/001023;2025/001023;SERVICIOS ADMINISTRATIVOS URBANISMO, MEDIO AMBIENTE Y MOVILIDAD. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;5000;5000;5000;0;0;0;0;0;0
;;001;150;17000;62500;2025/001019;2025/001019;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL ÁREA DE URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;60000;60000;56926,6;0;3073,4;3073,4;0;0;0
;;001;150;17000;62599;2025/001019;2025/001019;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL ÁREA DE URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;8000;8000;8000;0;0;0;0;0;0
;;001;150;17000;62600;2025/001019;2025/001019;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL ÁREA DE URBANISMO, MEDIO AMBIENTE Y MOVILIDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;500;500;500;0;0;0;0;0;0
;;001;150;17000;63200;2025/001020;2025/001020;EDIFICIOS SERVICIOS ADMINISTRATIVOS URBANISMO, MEDIO AMBIENTE Y MOVILIDAD. REFORMA Y MEJORA;998;VARIOS DISTRITOS;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;50000;50000;50000;0;0;0;0;0;0
;;001;150;17211;62301;2022/000201;2022/000201;INVERSIONES DE EFICIENCIA ENERGÉTICA EN INSTALACIONES MUNICIPALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;429544,7;429544,7;187125,6;0;242419,1;242419,1;0;0;0
;;001;150;17211;62301;2022/000201;2025/001033;CENTRO DEPORTIVO DAOÍZ Y VELARDE 1. INSTALACIÓN CLIMATIZACIÓN PARA EFICIENCIA ENERGÉTICA;203;RETIRO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;12874,4;12874,4;0;0;12874,4;12874,4;0;0;0
;;001;150;17211;62301;2022/000204;2022/000204;ENERGÍAS RENOVABLES.INSTALACIONES SOLAR TÉRMICA Y SOLAR FOTOVOLTAICA EN DEPENDENCIAS MUNICIPALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;436893;41507;478400;478400;0;0;0;0;0;0
;;001;150;17211;62301;2025/000392;2025/000392;CENTROS DE CARGA ENERGÍA ELÉCTRICA E HIDRÓGENO A VEHÍCULOS SIN EMISIONES. (ELECTROLINERAS);998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;34303,26;34303,26;34303,26;0;0;0;0;0;0
;;001;150;17211;62301;2025/000392;2025/010392;EQUIPOS DE RECARGA VEHÍCULOS ELÉCTRICOS EN CENTRO MUNICIPAL DE ACÚSTICA;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;17106,72;17106,72;0;0;17106,72;17106,72;0;0;0
;;001;150;17211;62301;2025/000392;2025/020392;EQUIPOS RECARGA VEHÍCULOS ELÉCTRICOS EN SEDE DISTRITO DE CIUDAD LINEAL;215;CIUDAD LINEAL;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;8233,25;8233,25;0;0;8233,25;8233,25;0;0;0
;;001;150;17211;62301;2025/000392;2025/030392;EQUIPOS RECARGA VEHÍCULOS ELÉCTRICOS EN CENTRO OPERACIONES DE AGENTES MOVILIDAD, CALLE GUATEMALA, 24;205;CHAMARTIN;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;12830,67;12830,67;0;0;12830,67;12830,67;0;0;0
;;001;150;17211;63301;2022/000204;2022/000204;ENERGÍAS RENOVABLES.INSTALACIONES SOLAR TÉRMICA Y SOLAR FOTOVOLTAICA EN DEPENDENCIAS MUNICIPALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;10000;0;10000;10000;0;0;0;0;0;0
;;001;150;17213;60904;2020/007075;2020/007075;PARCELA AVENIDA DEL TALGO, MONCLOA-ARAVACA. EJECUCIÓN BOSQUE METROPOLITANO;209;MONCLOA-ARAVACA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0;59430,24;59430,24;59430,24;0;0;0;0;0;0
;;001;150;17213;60904;2020/007076;2020/007076;ANILLO VERDE DE VILLAVERDE. EJECUCIÓN BOSQUE METROPOLITANO;217;VILLAVERDE;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1500000;0;1500000;0;1500000;0;0;0;0;0
;;001;150;17213;60904;2021/000382;2021/000382;ÁMBITO CERRO ALMODÓVAR. EJECUCIÓN DEL BOSQUE METROPOLITANO;218;VILLA DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;287771;0;287771;44999,72;0;242771,28;242771,28;133238,17;0;133238,17
;;001;150;17213;60904;2021/000382;2021/000382;ÁMBITO CERRO ALMODÓVAR. EJECUCIÓN DEL BOSQUE METROPOLITANO;219;VICALVARO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;671467;0;671467;105000,69;0;566466,31;566466,31;310889,08;0;310889,08
;;001;150;17213;60904;2021/000430;2021/000430;ZONA VERDE ANEXA AL COLEGIO PÚBLICO EL QUIJOTE. ACTUACIONES DE RENATURALIZACIÓN;218;VILLA DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0;423579,8;423579,8;0;0;423579,8;423579,8;423579,8;0;423579,8
;;001;150;17213;60904;2021/000437;2021/000437;BORDE FORESTAL DE ORCASITAS. EJECUCIÓN DEL BOSQUE METROPOLITANO;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1363417;0;1363417;480053,82;0;883363,18;883363,18;499865,95;0;400139,92
;;001;150;17213;60904;2021/000440;2021/000440;CUÑA NORTE DE O´DONNELL. EJECUCIÓN DEL BOSQUE METROPOLITANO;215;CIUDAD LINEAL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;497725;0;497725;200474,71;0;297250,29;297250,29;161540,55;0;161540,55
;;001;150;17213;60904;2021/001298;2021/001298;ÁMBITO CORREDOR NATURAL Y PARQUE FLUVIAL DEL ARROYO DE BUTARQUE. EJECUCIÓN DEL BOSQUE METROPOLITANO;217;VILLAVERDE;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1500000;0;1500000;280000;1220000;0;0;0;0;0
;;001;150;17213;60904;2023/001016;2023/001016;ÁMBITO DE LA CUÑA VERDE DE O´DONNELL SUR. EJECUCIÓN DEL BOSQUE METROPOLITANO;214;MORATALAZ;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1500000;0;1500000;15000;1485000;0;0;0;0;0
;;001;150;17213;60904;2023/001666;2023/001666;ÁMBITO CAMINO DE LA QUINTA. OBRAS DE RENATURALIZACIÓN;208;FUENCARRAL-EL PARDO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0;22973,7;22973,7;0;0;22973,7;22973,7;22973,7;0;22973,7
;;001;150;17213;60904;2024/001008;2024/001008;BARRIO DE ORCASUR. EJECUCIÓN DEL BOSQUE METROPOLITANO;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1468128;-22973,7;1445154,3;95154,3;1350000;0;0;0;0;0
;;001;150;17213;60904;2024/001254;2024/001254;ÁMBITO ARROYO POZUELO CON LA CALLE FUENTE DEL REY, 1. OBRAS DE RENATURALIZACIÓN;209;MONCLOA-ARAVACA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;551419;-59430,24;491988,76;220791,31;0;271197,45;271197,45;262614,72;0;228934,58
;;001;150;17213;60904;2024/001553;2024/001553;INTERVENCIÓN ARQUEOLÓGICA CASA PEÓN Y CUARTA ESCLUSA CANAL MANZANARES. OBRAS AUXILIARES DEL BOSQUE;218;VILLA DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;140874;0;140874;0,29;0;140873,71;140873,71;99234,19;0;99234,19
;;001;150;17213;60904;2025/001006;2025/001006;ÁMBITO DE LA AVENIDA DE NIZA Y ZONAS ADYACENTES. OBRAS DE RENATURALIZACIÓN;220;SAN BLAS-CANILLEJAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1500000;0;1500000;0;1500000;0;0;0;0;0
;;001;150;17213;60904;2025/001007;2025/001007;CALLE DE LA HULLA E INMEDIACIONES, ÁMBITO ARROYO DE BUTARQUE SUR. OBRAS DE RENATURALIZACIÓN;217;VILLAVERDE;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1500000;-423579,8;1076420,2;0;1076420,2;0;0;0;0;0
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;150;17213;60999;2023/003004;2023/003004;CAMPOS DE FÚTBOL EN VALDEBEBAS (INSTALACIONES SOTENIBLES). CONSTRUCCIÓN (ID 21: 17695);216;HORTALEZA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;02;PISTAS DEPORTIVAS ELEMENTALES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1950000;0;1950000;1940464,27;0;9535,73;9535,73;9535,73;0;9535,73
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;151;16001;60914;2015/000224;2015/000224;AUMENTO DE LA CAPACIDAD DEL DESAGÜE DEL TRAMO INFERIOR ARROYO DE LOS MIGUELES;219;VICALVARO;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;0;4388429,75;4388429,75;4250096,5;0;138333,25;0;0;0;0
;;001;151;16001;60916;2022/000215;2022/000215;GLORIETA PLAYA DE SAN LORENZO. ADECUACIÓN INSTALACIÓN HIDRÁULICA ORNAMENTAL;221;BARAJAS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;20462,21;20462,21;20462,21;0;0;0;0;0;0
;;001;151;16001;60916;2022/001623;2022/001623;FUENTE ORNAMENTAL JUNTO AL INTERCAMBIADOR DE COLONIA JARDÍN. CONSTRUCCIÓN;210;LATINA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;178591;0;178591;1;0;178590;178590;86121,53;0;62165,24
;;001;151;16001;60916;2023/001348;2023/001348;OBRAS EJECUCIÓN DE INSTALACIONES HIDRAULICAS DE FUENTES BEBEDERO EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;15925;-15907,18;17,82;17,82;0;0;0;0;0;0
;;001;151;16001;60916;2023/001348;2023/011348;FUENTES BEBEDERO EN EL DISTRITO ARGANZUELA. INSTALACIÓN;202;ARGANZUELA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;1310,44;1310,44;0;0;1310,44;1310,44;1310,3;0;1310,3
;;001;151;16001;60916;2023/001348;2023/021348;FUENTES BEBEDERO EN EL DISTRITO CHAMARTÍN. INSTALACIÓN;205;CHAMARTIN;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;808,85;808,85;0;0;808,85;808,85;655,7;0;655,7
;;001;151;16001;60916;2023/001348;2023/031348;FUENTES BEBEDERO EN EL DISTRITO TETUÁN. INSTALACIÓN;206;TETUAN;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;473,6;473,6;0;0;473,6;473,6;392,52;0;392,52
;;001;151;16001;60916;2023/001348;2023/051348;FUENTES BEBEDERO EN EL DISTRITO FUENCARRAL-EL PARDO. INSTALACIÓN;208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;2225,15;2225,15;0;0;2225,15;2225,15;2212,17;0;2212,17
;;001;151;16001;60916;2023/001348;2023/061348;FUENTES BEBEDERO EN EL DISTRITO MONCLOA-ARAVACA. INSTALACIÓN;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;635,55;635,55;0;0;635,55;635,55;419,31;0;419,31
;;001;151;16001;60916;2023/001348;2023/071348;FUENTES BEBEDERO EN EL DISTRITO LATINA. INSTALACIÓN;210;LATINA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;1431,93;1431,93;0;0;1431,93;1431,93;885;0;885
;;001;151;16001;60916;2023/001348;2023/081348;FUENTES BEBEDERO EN EL DISTRITO CARABANCHEL. INSTALACIÓN;211;CARABANCHEL;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;1083,83;1083,83;0;0;1083,83;1083,83;904,01;0;904,01
;;001;151;16001;60916;2023/001348;2023/091348;FUENTES BEBEDERO EN EL DISTRITO USERA. INSTALACIÓN;212;USERA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;708,47;708,47;0;0;708,47;708,47;361,03;0;361,03
;;001;151;16001;60916;2023/001348;2023/101348;FUENTES BEBEDERO EN EL DISTRITO PUENTE DE VALLECAS. INSTALACIÓN;213;PUENTE DE VALLECAS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;1831,6;1831,6;0;0;1831,6;1831,6;1789,05;0;1789,05
;;001;151;16001;60916;2023/001348;2023/111348;FUENTES BEBEDERO EN EL DISTRITO CIUDAD LINEAL. INSTALACIÓN;215;CIUDAD LINEAL;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;921,17;921,17;0;0;921,17;921,17;290,24;0;290,24
;;001;151;16001;60916;2023/001348;2023/121348;FUENTES BEBEDERO EN EL DISTRITO HORTALEZA. INSTALACIÓN;216;HORTALEZA;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;211,71;211,71;0;0;211,71;211,71;193,25;0;193,25
;;001;151;16001;60916;2023/001348;2023/131348;FUENTES BEBEDERO EN EL DISTRITO VILLAVERDE. INSTALACIÓN;217;VILLAVERDE;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;909,56;909,56;0;0;909,56;909,56;770,73;0;770,73
;;001;151;16001;60916;2023/001348;2023/141348;FUENTES BEBEDERO EN EL DISTRITO VILLA DE VALLECAS. INSTALACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;1038,7;1038,7;0;0;1038,7;1038,7;871,99;0;871,99
;;001;151;16001;60916;2023/001348;2023/151348;FUENTES BEBEDERO EN EL DISTRITO VICÁLVARO. INSTALACIÓN;219;VICALVARO;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;1702,18;1702,18;0;0;1702,18;1702,18;1457,54;0;1457,54
;;001;151;16001;60916;2023/001348;2023/161348;FUENTES BEBEDERO EN EL DISTRITO SAN BLAS-CANILLEJAS. INSTALACIÓN;220;SAN BLAS-CANILLEJAS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;279,7;279,7;0;0;279,7;279,7;112,68;0;112,68
;;001;151;16001;60916;2023/001348;2023/171348;FUENTES BEBEDERO EN EL DISTRITO BARAJAS. INSTALACIÓN;221;BARAJAS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;334,74;334,74;0;0;334,74;334,74;247,4;0;247,4
;;001;151;16001;60916;2025/000393;2025/000393;FUENTES CONMEMORATIVAS DEL ESCUDO HISTÓRICO DE LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;63230,19;63230,19;63230,19;0;0;0;0;0;0
;;001;151;16001;60916;2025/000393;2025/010393;FUENTE DUBHE, CONMEMORATIVA ESCUDO HISTÓRICO DE MADRID EN DISTRITO SAN BLAS-CANILLEJAS. INSTALACIÓN;220;SAN BLAS-CANILLEJAS;09;MEDIO AMBIENTE;02;FUENTES Y ESTANQUES;;;;;;;0;15637,91;15637,91;0;0;15637,91;15637,91;0;0;0
;;001;151;16001;60916;2025/000393;2025/020393;FUENTE MERAK, CONMEMORATIVA ESCUDO HISTÓRICO DE MADRID EN DISTRITO VICÁLVARO. INSTALACIÓN;219;VICALVARO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0;15637,9;15637,9;0;0;15637,9;15637,9;0;0;0
;;001;151;16001;61999;2019/004321;2019/004321;DEPURADORA DE BUTARQUE CONSOLIDACIÓN DE LOS TERRENOS;217;VILLAVERDE;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;626016;182956;808972;0,59;0;808971,41;808971,41;408247,78;0;252784,02
;;001;151;16001;61999;2023/000442;2023/000442;CANTONES DE LIMPIEZA. ACOMETIDAS DE AGUA REGENERADA;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;63000;0;63000;63000;0;0;0;0;0;0
;;001;151;16001;61999;2024/000228;2024/000228;MARGEN IZQUIERDA DEL RÍO MANZANARES A LA ALTURA DE LA C/ADELINA PATTI. OBRAS DE REGENERACIÓN;208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;132433;0;132433;0,92;37306,12;95125,96;95125,96;0;0;0
;;001;151;16001;61999;2024/001192;2024/001192;ARROYO POZUELO. OBRAS DE MEJORA AMBIENTAL DEL CAUCE;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;81947;116187;198134;145868,82;0;52265,18;52265,18;2238,04;0;2238,04
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;16001;61999;2023/001425;2023/001425;SENDA PEATONAL MARGEN DERECHA RÍO ENTRE PRESA 9 Y PARQUE LINEAL. MEJORA ACCESIBILIDAD;212;USERA;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;206000;0;206000;206000;0;0;0;0;0;0
;;001;151;16001;62700;2019/000544;2019/000544;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE REJAS. OBRAS DE ADECUACIÓN Y MEJORA;221;BARAJAS;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;15221668;0;15221668;1698,29;1598302,48;13621667,23;13621667,23;3200385,33;0;3200385,33
;;001;151;16001;62700;2019/000545;2019/000545;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE VALDEBEBAS. OBRAS DE ADECUACIÓN Y MEJORA;221;BARAJAS;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;21380899;0;21380899;0,68;0;21380898,32;21380898,32;3045597,26;0;2331538,42
;;001;151;16070;61999;2024/000227;2024/000227;ALIVIADEROS DE LOS ESTANQUES DE TORMENTAS DE ABROÑIGALES Y LA GAVIA. ADECUACIÓN Y ACONDICIONAMIENTO;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;2800000;-396149;2403851;1388239,21;0;1015611,79;1015611,79;0;0;0
;;001;151;16230;62701;2024/001177;2024/001177;CENTRO DE TRATAMIENTO LA PALOMA. OBRAS DE MODERNIZACIÓN Y MEJORA;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;9891029;0;9891029;0,86;0;9891028,14;9891028,14;0;0;0
;;001;151;16301;60913;2023/003052;2023/003052;ÁREAS INFANTILES DE INTEGRACIÓN. ACTUACIONES DE TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17328);998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;2119383;-2091504,04;27878,96;27878,96;0;0;0;0;0;0
;;001;151;16301;60913;2023/003052;2024/004016;ÁREAS INFANTILES INTEGRACIÓN DISTRITO SALAMANCA. TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17328);204;SALAMANCA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;87172,26;87172,26;0;0;87172,26;87172,26;87172,26;0;87172,26
;;001;151;16301;60913;2023/003052;2024/004017;ÁREAS INFANTILES INTEGRACIÓN DISTRITO CHAMARTÍN. TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17328);205;CHAMARTIN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;60464,35;60464,35;0;0;60464,35;60464,35;60464,35;0;60464,35
;;001;151;16301;60913;2023/003052;2024/004018;ÁREAS INFANTILES INTEGRACIÓN DISTRITO TETUÁN. TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17328);206;TETUAN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;63304,38;63304,38;0;0;63304,38;63304,38;63304,38;0;63304,38
;;001;151;16301;60913;2023/003052;2024/004020;ÁREAS INFANTILES INTEGRACIÓN DISTRITO FUENCARRAL. TRANSFORMACIÓN E INSTALACIÓN (ID 21: 17328);208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;134179,18;134179,18;0;0;134179,18;134179,18;134179,17;0;134179,17
