Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
;;001;141;46300;63200;2021/001366;2021/001366;INMUEBLE C/ BRAVO MURILLO, 37-39. ADECUACIÓN PARA CENTRO DE INTELIGENCIA ARTIFICIAL;207;CHAMBERI;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;0,00;48400,00;48400,00;1539,01;0,00;46860,99;46860,99;0,00;0,00;0,00;
;;001;141;46300;64099;2018/005014;2018/005014;COMPRA PÚBLICA DE INNOVACIÓN. MEDICIÓN EMISIONES GASEOSAS DE VALDEMINGÓMEZ;218;VILLA DE VALLECAS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;66175,00;-0,10;66174,90;0,00;0,00;66174,90;66174,90;66174,90;0,00;66174,90;
;;001;141;46300;64099;2018/005015;2018/005015;COMPRA PÚBLICA DE INNOVACIÓN. MEDICIÓN DE NANOPARTÍCULAS;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;263119,00;-0,28;263118,72;0,00;0,00;263118,72;263118,72;141570,00;0,00;141570,00;
;;001;141;46300;64099;2018/005016;2018/005016;COMPRA PÚBLICA DE INNOVACIÓN. DETECCIÓN REMOTA VEHÍCULOS ALTAMENTE CONTAMINANTES;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;733610,00;-0,17;733609,83;0,00;0,00;733609,83;733609,83;366431,59;0,00;366431,59;
;;001;141;46300;64099;2018/005018;2018/005018;COMPRA PÚBLICA DE INNOVACIÓN. CARRO DE LIMPIEZA CON ASISTENCIA ELÉCTRICA;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;498080,00;-498080,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;141;46300;64099;2018/005019;2018/005019;COMPRA PÚBLICA DE INNOVACIÓN. SENSORES EN PAPELERAS PARA OPTIMIZAR RECOGIDA DE RESIDUOS;998;VARIOS DISTRITOS;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;349725,00;-349725,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;141;46300;64099;2018/005022;2018/005022;COMPRA PÚBLICA DE INNOVACION.CARGA VEHÍCULOS ELÉCTRICOS EN LA NAVE CON ENERGÍAS RENOVABLES;217;VILLAVERDE;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;03;INVESTIGACIÓN, INNOVACIÓN Y DESARROLLO;;;;;;;664699,00;-206263,18;458435,82;0,00;0,00;458435,82;458435,82;0,00;0,00;0,00;
;;001;150;13301;60912;2018/008211;2018/008211;SEÑALIZACIÓN VIARIO EN CALLES CON POCA VISIBILIDAD DISTRITO DE SAN BLAS-CANILLEJAS (ID 18: 633);220;SAN BLAS-CANILLEJAS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;18;PRESUPUESTOS PARTICIPATIVOS;18150,00;0,00;18150,00;18150,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;62300;2017/000542;2017/000542;AVISADORES ACÚSTICOS SEMAFOROS;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;106128,00;0,00;106128,00;0,30;0,00;106127,70;106127,70;106126,20;0,00;106126,20;
;;001;150;13301;62400;2019/000347;2019/000347;ADQUISICIÓN DE BICICLETAS Y SU EQUIPO PARA LOS SERVICIOS DE MOVILIDAD;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;18150,00;0,00;18150,00;660,13;0,00;17489,87;17489,87;17489,87;0,00;0,00;
;;001;150;13301;62500;2020/000140;2020/000140;SERVICIOS AGENTES DE MOVILIDAD. MOBILIARIO SALÓN DE ACTOS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;70000,00;-12500,00;57500,00;3855,92;0,00;53644,08;53644,08;33774,80;0,00;33774,80;
;;001;150;13301;62601;2021/001597;2021/001597;ALMACENAMIENTO Y BACKUP SISTEMA FOTOROJO. ADQUISICIÓN;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;0,00;186340,00;186340,00;186340,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;62799;2019/009186;2019/009186;SEMÁFOROS CON PRIORIDAD DE AUTOBÚS. INSTALACIÓN (ID 19: 12122);998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;18;PRESUPUESTOS PARTICIPATIVOS;100000,00;-100000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000353;2021/000353;LECTORES DE MATRÍCULA SERVICIOS DE TRÁFICO. INSTALACIÓN;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;250000,00;0,00;250000,00;250000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000354;2021/000354;PANELES MENSAJES VARIABLES INTEGRADOS SERVICIOS DE TRÁFICO;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;348000,00;-348000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000355;2021/000355;NUEVOS DISPOSITIVOS FOTOROJO SERVICIOS DE TRÁFICO;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;125000,00;-86340,00;38660,00;38660,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000373;2021/000373;CRUCE SEMAFORIZADO PASEO DE LA ESPERANZA CON C/DEL LABRADOR. INSTALACIÓN;202;ARGANZUELA;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;104753,00;-5112,69;99640,31;618,91;0,00;99021,40;98712,43;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000374;2021/000374;CRUCE SEMAFORIZADO C/SERRANO CON C/MALDONADO. INSTALACIÓN;204;SALAMANCA;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;56642,00;-3845,96;52796,04;0,53;0,00;52795,51;52795,51;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000375;2021/000375;CRUCES SEMAFORIZADOS C/ISLA DE AROSA CON C/ISLAS CÍES Y C/FERMÍN CABALLERO. INSTALACIÓN;208;FUENCARRAL-EL PARDO;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;203863,00;-11864,79;191998,21;0,70;0,00;191997,51;191997,51;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000376;2021/000376;PASO DE PEATONES SEMAFORIZADO C/HACIENDA DE PAVONES, 174 Y 204. INSTALACIÓN;214;MORATALAZ;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;91776,00;0,00;91776,00;13784,19;0,00;77991,81;77991,81;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000377;2021/000377;PASO DE PEATONES SEMAFORIZADO C/DEL MAR CASPIO ESQUINA CON C/ARZUA. INSTALACIÓN;216;HORTALEZA;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;53959,00;0,00;53959,00;8104,36;0,00;45854,64;45854,64;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000378;2021/000378;CRUCE SEMAFORIZADO AV.SANTA EUGENIA CON C/FUENTESPINA. INSTALACIÓN;218;VILLA DE VALLECAS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;70984,00;0,00;70984,00;10661,56;0,00;60322,44;60322,44;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000379;2021/000379;CRUCES Y PASOS DE PEATONES SEMAFORIZADOS EN CALLES DE LA CIUDAD. INSTALACIÓN;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;633998,00;-633998,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;62799;2021/000419;2021/000419;SISTEMA DE CONTROL DE ACCESO AL INTERIOR DE MADRID CALLE 30. INSTALACIÓN;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;3850000,00;0,00;3850000,00;3850000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;63200;2020/000160;2020/000160;EDIFICIO SILO AGENTES DE MOVILIDAD. OBRAS ADECUACIÓN DE SEGURIDAD;209;MONCLOA-ARAVACA;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;90000,00;0,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;63200;2021/000144;2021/000144;EDIFICIO C/ALBARRACÍN, 33. MEJORA PLAN AUTOPROTECCIÓN Y PREVENCIÓN RIESGOS LABORALES;220;SAN BLAS-CANILLEJAS;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;100000,00;0,00;100000,00;95323,35;0,00;4676,65;4676,65;0,00;0,00;0,00;
;;001;150;13301;63300;2018/005178;2018/005178;RÁDARES FOTORROJOS EN SEMÁFOROS. RENOVACIÓN;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;0,00;5000,00;5000,00;5000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;63400;2019/000351;2019/000351;ADQUISICIÓN DE MOTOS PARA LOS AGENTES DE MOVILIDAD;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;270000,00;0,00;270000,00;270000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;63500;2020/000178;2020/000178;SERVICIOS DE TRÁFICO, AGENTES DE MOVILIDAD. MOBILIARIO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;63500;2021/000156;2021/000156;TAQUILLAS PARA LOS AGENTES DE MOVILIDAD;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;160000,00;0,00;160000,00;160000,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13301;63600;2019/004364;2019/004364;EQUIPOS DE COMUNICACIÓN PARA LOS AGENTES DE MOVILIDAD;998;VARIOS DISTRITOS;02;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;00;TRÁFICO Y SEÑALIZACIÓN;;;;;;;0,00;239660,00;239660,00;239660,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13302;60999;2018/000648;2018/010648;APARCAMIENTO DISUASORIO EN SUPERFICIE PITIS. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;718517,00;617974,87;1336491,87;25,21;0,00;1336466,66;1332807,35;1325897,74;0,00;1325897,74;
;;001;150;13302;60999;2018/000648;2018/030648;APARCAMIENTO DISUASORIO EN SUPERFICIE FUENTE DE LA MORA. CONSTRUCCIÓN;216;HORTALEZA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;553638,00;211375,29;765013,29;10190,09;0,00;754823,20;751163,89;751163,89;0,00;751163,89;
;;001;150;13302;60999;2019/000730;2019/000730;APARCAMIENTO DISUASORIO EN SUPERFICIE AVIACIÓN ESPAÑOLA. CONSTRUCCIÓN;210;LATINA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;1755289,00;128973,00;1884262,00;602400,37;0,00;1281861,63;1281861,63;1281861,61;0,00;1281861,61;
;;001;150;13302;60999;2020/000342;2020/000342;APARCAMIENTO DISUASORIO EN SUPERFICIE MAR DE CRISTAL. CONSTRUCCIÓN;216;HORTALEZA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;2200000,00;-2200000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13302;60999;2020/000484;2020/000484;APARCAMIENTO DISUASORIO EN VALDEBEBAS. CONSTRUCCIÓN;216;HORTALEZA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;1056892,00;-1056892,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13302;60999;2021/000498;2021/000498;APARCAMIENTO DISUASORIO PUERTA DE ARGANDA. CONSTRUCCIÓN;216;HORTALEZA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;16582,77;16582,77;0,00;0,00;16582,77;16582,77;0,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;150;13302;60999;2020/000342;2020/000342;APARCAMIENTO DISUASORIO EN SUPERFICIE MAR DE CRISTAL. CONSTRUCCIÓN;216;HORTALEZA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;10191,49;10191,49;0,00;0,00;10191,49;10191,49;10191,49;0,00;10191,49;
4;SC Y CE FINANC. CON RTG;001;150;13302;60999;2019/000730;2019/000730;APARCAMIENTO DISUASORIO EN SUPERFICIE AVIACIÓN ESPAÑOLA. CONSTRUCCIÓN;210;LATINA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;8752,01;8752,01;0,00;0,00;8752,01;8752,01;8752,01;0,00;8752,01;
;;001;150;13302;62200;2017/001449;2017/001449;APARCAMIENTO SUBTERRÁNEO CAMINO DE VALDERRIBAS, PUENTE DE VALLECAS. CONSTRUCCIÓN;213;PUENTE DE VALLECAS;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;15700,00;15700,00;0,25;0,00;15699,75;15699,75;0,00;0,00;0,00;
;;001;150;13302;62200;2018/000648;2018/020648;APARCAMIENTO DISUASORIO CANILLEJAS, AV.AMÉRICA-AV.LOGROÑO, BARRIO DE PALOMAS. CONSTRUCCIÓN;216;HORTALEZA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;4010540,00;-3029690,00;980850,00;980850,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;13302;62200;2019/000729;2019/000729;APARCAMIENTO DISUASORIO EN VILLAVERDE BAJO CRUCE. CONSTRUCCIÓN (ID 17:5336);217;VILLAVERDE;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;5411743,00;-5300000,00;111743,00;82557,29;0,00;29185,71;17793,05;0,00;0,00;0,00;
;;001;150;13302;62200;2019/003889;2019/003889;APARCAMIENTO EN LA PLAZA DE SANTO DOMINGO. CONSTRUCCIÓN;201;CENTRO;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;2548995,00;1256118,34;3805113,34;388923,49;0,00;3416189,85;3416189,85;3364029,02;0,00;3357952,79;
;;001;150;13302;62200;2020/000447;2020/000447;APARCAMIENTO DISUASORIO EN ESTACIÓN DE ARAVACA. CONSTRUCCIÓN;209;MONCLOA-ARAVACA;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;4400000,00;-4150746,89;249253,11;119871,44;0,00;129381,67;129381,67;51752,67;0,00;51752,67;
;;001;150;13302;62200;2020/000604;2020/000604;APARCAMIENTO DISUASORIO BAJO CALZADA C/PLAYA DE RIAZOR,ENTRE C/ALCAÑIZ Y PLAYA AMÉRICA. CONSTRUCCIÓN;221;BARAJAS;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;71895,00;0,00;71895,00;0,57;0,00;71894,43;71894,43;71894,42;0,00;71894,42;
;;001;150;13302;62200;2020/000606;2020/000606;APARCAMIENTO DISUASORIO EN TRES OLIVOS, BAJO ZONA VERDE EN C/AFUERAS DE VALVERDE. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;63507,00;5779,19;69286,19;5779,45;0,00;63506,74;63506,74;63506,74;0,00;63506,74;
;;001;150;13302;62200;2021/000515;2021/000515;APARCAMIENTO DISUASORIO PACO DE LUCÍA, COLONIA MIRASIERRA. CONSTRUCCIÓN;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;147451,00;147451,00;12427,05;0,00;135023,95;135023,95;81014,36;0,00;81014,36;
;;001;150;13302;62200;2021/001129;2021/001129;APARCAMIENTO EN PASEO ARTILLEROS, VICÁLVARO. CONSTRUCCIÓN;219;VICALVARO;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;500000,00;500000,00;500000,00;0,00;0,00;0,00;0,00;0,00;0,00;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;150;13302;62200;2017/001449;2017/001449;APARCAMIENTO SUBTERRÁNEO CAMINO DE VALDERRIBAS, PUENTE DE VALLECAS. CONSTRUCCIÓN;213;PUENTE DE VALLECAS;07;INFRAESTRUCTURAS;02;CONSTRUCCIÓN Y/O ADQUISICIÓN DE APARCAMIENTOS;;;;;;;0,00;66112,46;66112,46;0,00;0,00;66112,46;66112,46;66112,46;0,00;66112,46;
;;001;150;15323;61901;2011/000318;2011/000318;MADRID CALLE 30 S.A. INVERSIONES DE REPOSICIÓN;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;13355708,00;-2709465,69;10646242,31;9076628,32;0,00;1569613,99;1569613,99;0,00;0,00;0,00;
;;001;150;15323;61901;2011/000318;2013/000395;CALLE 30. PUENTE DE LA CEA, PASARELA PEATONAL Y MUROS LATERALES A2, REPARACIÓN;215;CIUDAD LINEAL;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;42956,61;42956,61;0,00;0,00;42956,61;42956,61;42956,61;0,00;0,00;
;;001;150;15323;61901;2011/000318;2018/001326;CALLE 30. REHABILITACIÓN APOYOS DEL PUENTE DE LA AVDA. DEL MEDITERRANEO;203;RETIRO;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;918285,01;918285,01;0,00;0,00;918285,01;918285,01;918285,01;0,00;0,00;
;;001;150;15323;61901;2011/000318;2019/000832;CALLE 30. REHABILITACIÓN SISTEMA VENTILACIÓN TÚNELES;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;1700085,96;1700085,96;0,00;0,00;1700085,96;1700085,96;1700085,96;0,00;1609580,20;
;;001;150;15323;61901;2011/000318;2021/001602;CALLE 30. RENOVACIÓN GESTIÓN CENTRALIZADA DE LOS TÚNELES;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;48138,11;48138,11;0,00;0,00;48138,11;48138,11;48138,11;0,00;0,00;
;;001;150;15330;60999;2019/000791;2019/000791;SOTERRAMIENTO AUTOPISTA A5 Y PASEO VERDE DEL SUROESTE. CONSTRUCCIÓN;210;LATINA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;3143306,00;-65000,00;3078306,00;369512,34;0,00;2708793,66;2708793,66;2031074,87;0,00;2031074,87;
;;001;150;15330;60999;2020/000278;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;205;CHAMARTIN;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;9061105,00;-31521,53;9029583,47;2845813,53;0,00;6183769,94;6183769,94;5011430,91;0,00;4993326,24;
;;001;150;15330;60999;2020/000278;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;21142579,00;-73550,91;21069028,09;6640231,56;0,00;14428796,53;14428796,53;11693338,80;0,00;11651094,57;
;;001;150;15330;61904;2021/000496;2021/000496;CARRIL BICI EJE PRADO-RECOLETOS-CASTELLANA TRAMO PLAZA CASTILLA-RAIMUNDO FERNANDEZ VILLAVERDE;205;CHAMARTIN;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;400000,00;-382116,20;17883,80;0,00;0,00;17883,80;17883,80;17883,80;0,00;17883,80;
;;001;150;16001;60904;2015/000223;2015/000223;TRAMO SUPERIOR ARROYO DE LOS MIGUELES. ACONDICIONAMIENTO;219;VICALVARO;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;489567,00;707,00;490274,00;28971,42;0,00;461302,58;461302,58;461288,68;0,00;461288,68;
;;001;150;16001;60904;2021/000358;2021/000358;ENTORNOS HÍDRICOS EN LA CIUDAD DE MADRID. POLÍTICAS AMBIENTALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;767500,00;-449107,00;318393,00;318393,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;16001;60904;2021/001459;2021/001459;ARROYO DE POZUELO. OBRAS DE REHABILITACIÓN;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;48400,00;48400,00;4070,03;0,00;44329,97;44329,97;0,00;0,00;0,00;
;;001;150;16001;60914;2015/000215;2015/000215;COLECTOR DOBLADO DE VICÁLVARO. CONSTRUCCIÓN;219;VICALVARO;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;10387373,00;0,00;10387373,00;0,00;0,00;10387373,00;10387373,00;7987328,73;0,00;7987328,73;
;;001;150;16001;60914;2015/000216;2015/000216;DRENAJE VÍA DE SERVICIO DE LA N-III A LA ALTURA DEL ENSANCHE DE VALLECAS;219;VICALVARO;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;2647788,00;96725,44;2744513,44;1214800,01;0,00;1529713,43;1529713,43;1015396,60;0,00;1015396,60;
;;001;150;16001;60914;2015/000224;2015/000224;AUMENTO DE LA CAPACIDAD DEL DESAGÜE DEL TRAMO INFERIOR ARROYO DE LOS MIGUELES;219;VICALVARO;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;1840000,00;-1840000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;16001;60914;2019/000666;2019/000666;COLECTOR VICÁLVARO A, SECTOR LOS AHIJONES. CONSTRUCCIÓN;219;VICALVARO;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;8727458,00;-3875407,14;4852050,86;4577610,86;0,00;274440,00;274440,00;4582,57;0,00;4582,57;
;;001;150;16001;60914;2020/000163;2020/000163;PARQUE LINEAL DEL MANZANARES CONCEPCION OLIVA. OBRAS DEL JARDÍN DE LLUVIA;217;VILLAVERDE;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;0,00;32900,00;32900,00;32900,00;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;16001;60914;2020/000164;2020/000164;COLECTOR LOPEZ DE HOYOS EN PASO INFERIOR ALFONSO XIII. OBRAS DOBLADO;205;CHAMARTIN;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;812928,00;-812902,78;25,22;25,22;0,00;0,00;0,00;0,00;0,00;0,00;
;;001;150;16001;60914;2020/000323;2020/000323;COLECTOR EN C/ EDUARDO BARREIROS. CONSTRUCCIÓN;217;VILLAVERDE;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;1026230,00;-144426,00;881804,00;1,43;0,00;881802,57;881802,57;407598,66;0,00;407598,66;
;;001;150;16001;60914;2021/000235;2021/000235;INTERVENCIONES EN COLECTORES, ACTUACIONES DE DRENAJE Y DESAGÜE;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;1060000,00;0,00;1060000,00;1060000,00;0,00;0,00;0,00;0,00;0,00;0,00;
