CeGe;Prog. Finan.;Objetivo;Actividad por Objetivo;Descripción Actividades
001170;93101;02;D;ADECUACIÓN DE LOS ESTADOS DE INGRESOS Y DE GASTOS DEL PRESUPUESTO CONLOS OBJETIVOS A CONSEGUIR EN TODOS LOS PROGRAMAS.
001170;93101;02;E;ELABORACIÓN DEL PROYECTO DE PRESUPUESTO GENERAL DEL AYUNTAMIENTO QUE,UNA VEZ APROBADO POR LA JUNTA DE GOBIERNO, SE REMIT
001170;93101;02;F;ESTUDIO Y ANÁLISIS DE LAS ALEGACIONES, RECLAMACIONES Y ENMIENDASPRESENTADAS. PREPARACIÓN DE LOS CORRESPONDIENTES INFORME
001170;93101;03;A;INCLUIR INSTRUCCIONES EN LA NORMATIVA PARA LA ELABORACIÓNPRESUPUESTARIA, PARA QUE LOS CENTROS GESTORES PUEDAN DEFINIR
001170;93101;03;B;PROPORCIONAR A LA DIRECCIÓN GENERAL RESPONSABLE EN MATERIA DE IGUALDADLA DOCUMENTACIÓN NECESARIA PARA LA ELABORACIÓN DEL
001170;93101;03;C;INCORPORAR AL PRESUPUESTO GENERAL DEL AYUNTAMIENTO DE MADRID EL INFORMEDE IMPACTO DE GÉNERO.
001170;93101;03;D;INFORMAR A LAS UNIDADES GESTORAS PARA QUE PUEDAN INCLUIR LAPERSPECTIVA DE GÉNERO EN SUS PROGRAMAS.
001170;93101;03;E;INCLUIR LAS DIRECTRICES PARA LA REDACCIÓN DE LA MEMORIA DE EVALUACIÓN DELOS OBJETIVOS DE IGUALDAD EN LAS NORMAS DE CUMPL
001170;93101;04;A;CONTROLAR Y VERIFICAR LA PUBLICACIÓN DEL PRESUPUESTO EN LOS BOLETINESOFICIALES CORRESPONDIENTES.
001170;93101;04;B;ELABORAR, COMPONER Y EDITAR LA INFORMACIÓN PRESUPUESTARIA PARA SUPUBLICACIÓN.
001170;93101;04;C;PUBLICAR EN LAS PÁGINAS WEB MUNICIPALES LOS DISTINTOS DOCUMENTOS CONRELEVANCIA PRESUPUESTARIA, EN ESPECIAL LOS EXIGIDOS
001170;93101;04;D;PROPORCIONAR LOS CONJUNTOS DE DATOS NECESARIOS PARA LA DIFUSIÓN DE LAINFORMACIÓN PRESUPUESTARIA EN EL PORTAL DE DATOS AB
001170;93101;04;E;COORDINAR LA INFORMACIÓN ECONÓMICO-PRESUPUESTARIA PRECISA PARA SUREMISIÓN A LA ADMINISTRACIÓN DEL ESTADO Y A LAS DEMÁS A
001170;93101;05;A;REVISIÓN PERMANENTE DE LOS CÓDIGOS DE LA CLASIFICACIÓN ECONÓMICA DEGASTOS E INGRESOS.
001170;93101;05;B;ELABORACIÓN Y MANTENIMIENTO PERMANENTE DE LOS MANUALES DESCRIPTIVOSCORRESPONDIENTES.
001170;93101;05;C;MANTENIMIENTO DE LAS CLASIFICACIONES ORGÁNICA, POR PROGRAMAS YECONÓMICA.
001170;93101;06;A;ELABORAR INFORME Y PROPUESTA DE RESOLUCIÓN DE LAS SOLICITUDES DE ABONODE INTERESES DE DEMORA FORMULADAS POR LOS CONTRATI
001170;93101;06;B;REMITIR A LOS TITULARES DE LAS ÁREAS RESPONSABLES DE LA TRAMITACIÓN DELOS EXPEDIENTES DE CONTRATACIÓN, LAS RESOLUCIONES
001170;93101;06;C;ELABORAR LA PROPUESTA DE RESOLUCIÓN CONTRA LAS RECLAMCIONES PRESENTADASPOR TERCEROS, EN RELACIÓN CON LAS RESOLUCIONES DE
001170;93101;06;D;EMITIR INFORMES, CALCULAR LOS INTERESES DE DEMORA Y TRAMITAR LOSEXPEDIENTES AFECTADOS POR RECURSOS CONTENCIOSO-ADMINISTR
001170;93101;07;A;REVISIÓN Y ACTUALIZACIÓN DE LA NORMATIVA EN MATERIA PRESUPUESTARIA.
001170;93102;01;A;Desarrollo con medios propios de los procedimientos vinculados a lafunción interventora y el control financiero.
001170;93102;01;B;Desarrollo con medios externos de determinadas actuaciones de controlfinanciero a través del contrato de colaboración en
001170;93105;01;A;ELABORACIÓN DE INFORMES PRECEPTIVOS EN MATERIA, ENTRE OTRAS, DECONVENIOS COLECTIVOS, MODIFICACIÓN DE PLANTILLAS, CONVENI
001170;93105;01;B;ASISTENCIA A LOS CONSEJOS RECTORES DE LOS ORGANISMOS AUTÓNOMOS Y A LOSCONSEJOS DE ADMINISTRACIÓN DE LAS EMPRESAS.
001170;93105;01;C;COORDINACIÓN Y HOMOGENEIZACIÓN DE LA ACTIVIDAD DE LOS ORGANISMOS YEMPRESAS EN LO RELATIVO A SU POLÍTICA DE RECURSOS HUMA
001170;93105;01;D;COLABORAR E IMPULSAR LA TRAMITACIÓN DE EXPEDIENTES QUE AFECTEN TANTO ALOS ORGANISMOS AUTÓNOMOS COMO A LAS SOCIEDADES MER
001170;93105;02;A;COORDINAR LA POLÍTICA PRESUPUESTARIA DE LOS ORGANISMOS Y DE LASSOCIEDADES MERCANTILES.
001170;93105;02;B;REALIZACIÓN DE UN SEGUIMIENTO DE SU EJECUCIÓN PRESUPUESTARIA.
001170;93105;02;C;INFORMAR LAS MODIFICACIONES PRESUPUESTARIAS Y AQUELLOS ACUERDOS YCONVENIOS QUE IMPLIQUEN UN INCREMENTO DE GASTOS O UNA R
001170;93105;03;A;RECEPCIÓN, REVISIÓN Y VALIDACIÓN DE LA INFORMACIÓN ECONÓMICO-FINANCIERADE LOS ORGANISMOS, EMPRESAS Y RESTO DE ENTIDADES
001170;93105;03;B;COORDINAR LA INFORMACIÓN QUE DEBEN ENVIAR LAS DISTINTAS ENTIDADES QUECOMPONEN EL SECTOR PÚBLICO DEL AYUNTAMIENTO DE MADR
001170;93105;04;A;ANÁLISIS Y VALORACIÓN DE ALTERNATIVAS MÁS EFICIENTES A LA GESTIÓNACTUAL DE SERVICIOS PÚBLICOS DE FORMA INDIRECTA A TRAVÉ
001170;93105;04;B;ANÁLISIS Y VALORACIÓN DE ALTERNATIVAS A LA GESTIÓN ACTUAL DEDETERMINADOS SERVICIOS A TRAVÉS DE LAS DIFERENTES FORMAS ADM
001170;93105;05;A;ANÁLISIS FUNCIONAL DE LOS REQUISITOS DE LAS MEJORAS DEL PORTALTELEMÁTICO DE RENDICIÓN DE INFORMACIÓN CONJUNTAMENTE CON L
001170;93105;05;B;COLABORACIÓN CON LA UNIDAD DE SEGUIMIENTO Y CONTROL DE SISTEMASCORPORATIVOS EN LA IMPLANTACIÓN DE DICHAS MEJORAS EN LAS
001170;93105;06;A;COORDINACIÓN, IMPULSO Y CONTROL DEL CORRECTO FUNCIONAMIENTO DE LOSPORTALES DE TRANSPARENCIA EN LAS WEBS DE LAS ENTIDADES
001170;93105;06;B;COORDINACIÓN, IMPULSO Y CONTROL DE LA INTEGRACIÓN DE LAS ENTIDADESDEPENDIENTES DEL AYUNTAMIENTO DE MADRID EN EL PROCEDIM
001170;93105;07;A;SEGUIMIENTO DE LA CORRECTA IMPLANTACIÓN DE DICHOS MODELOS EN CADASOCIEDAD Y VERIFICACIÓN DE SU FUNCIONAMIENTO.
001170;93105;07;B;COORDINACIÓN CON LAS SOCIEDADES MERCANTILES MUNICIPALES DE LAIMPLANTACIÓN DE NUEVAS MEDIDAS QUE MEJOREN LOS SISTEMAS DE
001170;93106;01;A;IMPULSO A LA GESTIÓN DEL CAMBIO EN LOS USUARIOS, EN LA PARAMETRIZACIÓNDE HERRAMIENTAS INFORMÁTICAS IMPLANTADAS POR IAM Y
001170;93106;02;A;DAR CUMPLIMENTO A LO ESTABLECIDO EN LA ORDEN 1029/2018, DE 18 DEOCTUBRE, DE LA VICEPRESIDENCIA, CONSEJERÍA DE PRESIDENCI
001170;93401;01;A;Establecimiento de las relaciones necesarias con las entidadesfinancieras con el fin de poder desarrollar una adecuada g
001170;93401;01;B;Establecimiento de criterios que permitan optimizar la gestiónfinanciera
001170;93401;01;C;Determinar los instrumentos financieros en los que materializar elendeudamiento.
001170;93401;01;D;Supervisión, análisis, gestión y formalización con las entidadesfinancieras de las operaciones de endeudamiento que el A
001170;93401;02;A;Estudio de los mecanismos de cobertura de riesgos financieros y adopciónde los más adecuados.
001170;93401;02;B;Definición, en su caso, de la distribución temporal de la concertacióndel nuevo endeudamiento y la posterior fijación de
001170;93401;02;C;Coordinación de la financiación del Ayuntamiento de Madrid, susOrganismos Públicos, Sociedades Mercantiles Dependientes
001170;93401;02;D;Seguimiento de las operaciones de endeudamiento de los más relevantesprestatarios públicos (municipios, comunidades o re
001170;93401;02;E;Revisión, estimación y liquidación de los gastos financieros (comisionesy otros gastos) generados por el endeudamiento d
001170;93401;03;A;Colaboración en la elaboración y actualización de Planes presupuestariosa medio plazo y de Planes económico-financieros,
001170;93401;03;B;Llevar a cabo la planificación financiera de acuerdo con lasestimaciones pertinentes, teniendo en cuenta los planes en v
001170;93401;04;A;Elaboración de los datos necesarios para la actualización permanente dela información financiera en la página web del Ay
001170;93401;04;B;Suministro al Banco de España y al Ministerio de Hacienda y FunciónPública de los datos de endeudamiento del Ayuntamient
001170;93401;05;A;Elaboración, recepción y coordinación de la documentación e informaciónnecesaria para la obtención de las calificaciones
001170;93401;05;B;Preparación y celebración de las reuniones necesarias con las agenciasde calificación especializadas.
001170;93405;01;A;ELABORAR LOS ESTADOS DE TESORERÍA PARA LA SEMANA O SEMANAS POSTERIORES,ANTICIPANDO LA POSICIÓN SEMANAL DE TESORERÍA.
001170;93405;01;B;DESARROLLO ELABORACIÓN Y ANÁLISIS DE LOS ESTADOS TRIMESTRALES DETESORERÍA
001170;93405;01;C;ELABORACIÓN DE LOS ESTADOS DE PREVISIÓN ANUALES PARA LA ADOPCIÓN DEDECISIONES A NIVEL DE FORMALIZACIÓN DEL ENDEUDAMIENTO
001170;93405;01;D;ELABORACIÓN DEL PRESUPUESTO MONETARIO DEL AYUNTAMIENTO DE MADRID.
001170;93405;01;E;ELABORAR EL INFORME SEMANAL SOBRE LAS FACTURAS PENDIENTES DE PAGO ENTESORERÍA.
001170;93405;02;A;CONCILIACIÓN DE TODAS LAS CUENTAS BANCARIAS DEL AYUNTAMIENTO DE MADRID.
001170;93405;02;B;ELABORAR EL ARQUEO DE FONDOS LÍQUIDOS MENSUALES A FECHA DE CIERRE DECADA MES.
001170;93405;03;A;MEJORAR LA CALIDAD EN LA ATENCIÓN PERSONAL Y LA INFORMACIÓN AL PROVEEDORMUNICIPAL.
001170;93405;03;B;INCREMENTAR LA ATENCIÓN PERSONALIZADA A LOS PROVEEDORES QUE LASOLICITAN, CREANDO MÁS CANALES DE COMUNICACIÓN Y ENRIQUECI
001170;93405;04;A;SOLICITUD DE OFERTAS DE LÍNEA DE CRÉDITO A LAS ENTIDADES FINANCIERASCOLABORADORAS.
001170;93405;04;B;ELABORACIÓN Y TRAMITACIÓN DEL EXPEDIENTE DE FORMALIZACIÓN DE LAS NUEVASCUENTAS DE CRÉDITO PARA SU APROBACIÓN POR EL ÓRGA
001170;93405;04;C;ELABORACIÓN Y FIRMA DE LOS CONTRATOS DE CUENTA DE CRÉDITO QUE SE HAYANAPROBADO.
001170;93405;04;D;ELABORACIÓN Y TRAMITACIÓN DE EXPEDIENTE DE AMORTIZACIÓN ANTICIPADA TOTALO PARCIAL DE LAS CUENTAS DE CRÉDITO SI ASÍ SE ES
001170;93405;04;E;CONCERTACIÓN, EN SU CASO, DE OPERACIONES DE TESORERÍA DISTINTAS DE LASLÍNEAS DE CRÉDITO.
001170;93405;05;A;SEGUIMIENTO Y RESOLUCIÓN DE INCIDENCIAS EN LOS PAGOS REALIZADOS POR LOSCONTRIBUYENTES CON TARJETA DE CRÉDITO/DÉBITO.
001170;93405;05;B;MEJORA DE LOS PROCEDIMIENTOS EN LA PASARELA DE PAGOS CON TARJETA.
001170;93405;06;A;ANÁLISIS Y EVALUACIÓN DEL CONTRATO DE SERVICIOS FINANCIEROS Y BANCARIOSVIGENTE EN EL EJERCICIO 2022
001170;93405;06;B;ESTUDIO DE LAS POSIBLES MODIFICACIONES DEL CONTRATO Y SU COSTE.
001170;93405;06;C;REALIZACIÓN DE LAS ADAPTACIONES NECESARIAS A LAS NUEVAS EXIGENCIASDERIVADAS DE LA EJECUCIÓN DEL CONTRATO DE SERVICIOS FI
001180;23100;01;A;TRAMITACIÓN DE CONVENIOS DE COLABORACIÓN, SUBVENCIONES NOMINATIVAS Y DE PÚBLICA CONCURRENCIA
001180;23100;01;B;EMISIÓN DE INFORMES DE  CONTENIDO JURÍDICO
001180;23100;01;C;PREPARACIÓN DE ASUNTOS QUE HAN DE SOMETERSE A JUNTA DE GOBIERNO Y PLENO
001180;23100;01;D;PUBLICACIÓN DE RESOLUCIONES Y DISPOSICIONES EMITIDAS POR LAS DISTINTASUNIDADES ADMINISTRATIVAS DEL ÁREA DE GOBIERNO
001180;23100;02;A;PROMOVER EXPEDIENTES DE CONTRATACIÓN DE BIENES Y SERVICIOS EN MATERIA DERÉGIMEN INTERIOR (ARRENDAMIENTO, LIMPIEZA, MANTE
001180;23100;02;B;CENTRALIZACIÓN DE LAS SOLICITUDES DE MATERIAL DE OFICINA Y OTRASNECESIDADES DEL ÁREA.
001180;23100;02;C;ORGANIZACIÓN Y GESTIÓN DE LA UNIDAD DE CONDUCTORES Y ORDENANZAS.
001180;23100;03;A;TRAMITACIÓN DE EXPEDIENTES DE CONTRATACIÓN DE LAS DIRECCIONES GENERALESDEL ÁREA DE GOBIERNO TANTO EN  PLYCA, EN PLATAFOR
001180;23100;03;B;CONVOCATORIA PREPARACIÓN Y ASISTENCIA A LAS MESAS DE CONTRATACIÓN.
001180;23100;03;C;ASESORAR Y COORDINAR A LAS DIFERENTES DIRECCIONES GENERALES DEL ÁREA DEGOBIERNO EN MATERIA DE CONTRATACIÓN, EN LA ADECUA
001180;23100;03;D;TRAMITACIÓN DE LA PUBLICACIÓN EN PLATAFORMA DE LOS DIVERSOS ANUNCIOS ENMATERIA DE CONTRATACIÓN.
001180;23100;04;A;ELABORAR LA PROPUESTA ANUAL DEL PRESUPUESTO DE LA SECRETARIA GENERAL YCOORDINAR LAS PROPUESTAS DE LOS RESTANTES ÓGANOS D
001180;23100;04;B;TRAMITAR EXPEDIENTES DE GASTOS MEDIANTE LA ELABORACIÓN DE LOSCORRESPONDIENTES DOCUMENTOS CONTABLES.
001180;23100;04;C;GESTIONAR LOS ANTICIPOS DE CAJA FIJA Y PAGOS A JUSTIFICAR.
001180;23100;05;A;TRAMITACIÓN DE EXPEDIENTES DE CREACIÓN Y MODIFICACIÓN DE ESTUCTURAORGÁNICA, PUESTOS DE TRABAJO Y PLANTILLA PRESUPUESTARI
001180;23100;05;B;GESTIÓN DEL SISTEMA DE CONTROL DE LA ASISTENCIA Y PERMANENCIA EN ELPUESTO DE TRABAJO.
001180;23100;05;C;TRAMITACIÓN DE PARTES DE BAJA, CONFIRMACIÓN Y ALTA.
001180;23100;05;D;PARTICIPACIÓN EN LOS PLANES DE FORMACIÓN.
001180;23100;06;A;GESTIONAR EL REGISTRO GENERAL DEL ÁREA, RACIONALIZANDO Y MEJORANDO ELSISTEMA DE RECEPCIÓN DE INSTANCIAS, SOLICITUDES Y D
001180;23100;07;A;ADOPCIÓN DE LAS MEDIDAS NECESARIAS PARA GARANTIZAR LA SEGURIDAD Y SALUDDE LOS TRABAJADORES DEL ÁREA DE GOBIERNO EN DIVER
001180;23100;08;A;GARANTIZAR EL EJERCICIO DEL DERECHO A LA INFORMACIÓN DE LOS CONCEJALESDEL AYUNTAMIENTO DE MADRID CON LA FINALIDAD DE GAR
001180;23100;08;B;TRASLADAR A LOS DISTRITOS LA INFORMACIÓN RELATIVA A LAS ACTIVIDADESDESARROLLADAS POR EL ÁREA DE GOBIERNO EN SU ÁMBITO TE
001180;23100;08;C;GARANTIZAR EL EJERCICIO DEL DERECHO DE ACCESO A LA INFORMACIÓN PÚBLICAMEDIANTE LA TRAMITACIÓN DE LAS SOLICITUDES DE ACCE
001180;23101;01;A;Desarrollo de actuaciones de información, concienciación ysensibilización social para fomentar la implicación activa de
001180;23101;01;B;Fomentar y promocionar la difusión de la existencia de las redesmunicipales especializadas de atención inetgral especial
001180;23101;01;C;Realización de investigaciones y estudios sobre la realidad social de laviolencia de género, en sus diversas manifestaci
001180;23101;01;D;Instalación de puntos Violeta, como puntos informativos para laprevención del acoso y las agresiones sexuales que sufren
001180;23101;02;A;Formación especializada a profesionales de servicios de atencióngeneralista para la mejora de la detección precoz de las
001180;23101;02;B;Desarrollo de actuaciones de prevención secundaria desarrolladas por losrecursos de las Redes Municipales de Atención In
001180;23101;02;C;Formación especializada en violencia de género en el ámbito de lapareja/expareja a profesionales de servicios de atenció
001180;23101;02;D;Prestación de un servicio de acogida y atención integral suficiente,accesible y de calidad las 24 horas todos los días d
001180;23101;02;E;Prestación de un servicio de atención in situ a mujeres victimas deviolencia de género y realización de traslados necesa
001180;23101;02;F;Prestación de alojamiento protegido, tanto de emergencia como decarácter semiautónomo, suficiente, accesible y de calida
001180;23101;02;G;Prestación de atención social, psicológica, jurídica y socioeducativa decarácter ambulatorio, suficiente, accesible y de
001180;23101;02;H;Gestión de solicitudes y seguimiento de incidencias de usuarias delServicio Telefónico de Atención y Protección (ATENPRO
001180;23101;02;I;Atención suficiente, accesible y de calidad a mujeres nohispanohablantes en su lengua de origen u otro instrumental medi
001180;23101;02;J;Elaboración e implementación de un programa de formación continua paraprofesionales que trabajan en el ámbito de la viol
001180;23101;03;A;Formación especializada a profesionales de servicios de atencióngeneralista para la mejora de la detección precoz de tod
001180;23101;03;B;Establecimiento de protocolos para la mejora de la detección, derivacióny coordinación de casos de trata, prostitución y
001180;23101;03;C;Facilitación de herramientas para incrementar la detección temprana decasos de trata, prostitución y violencia sexual en
001180;23101;03;D;Puesta a disposición de las mujeres víctimas de trata y prostitución másvulnerables acompañadas o no por sus hijos/as me
001180;23101;03;E;Prestación de atención accesible y de calidad que incluya atenciónpsicosocial, apoyo jurídico, alojamiento protegido y s
001180;23101;03;F;Oferta de recursos específicos frente a la trata de seres humanos confines de explotación sexual y otros abusos de derec
001180;23101;03;G;Prestación de un servicio de atención en crisis, integral, accesible yde calidad las 24 horas del día los 365 días del a
001180;23101;03;H;Servicio de mediación intercultural para facilitar la atención eintervención con mujeres víctimas de trata, mujeres en c
001180;23101;03;I;Colaboración con entidades y redes especializadas en la prevención yatención frente a la MGF y los matrimonios forzados
001180;23101;04;A;Seguimiento del protocolo de intervención conjunta con la Agencia parael Empleo para el desarrollo de un plan de empleo
001180;23101;04;B;Realización de acciones para la mejora de la empleabilidad, la inserciónlaboral y el acompañamiento personalizado, así c
001180;23101;04;C;Impulso de la prospección y colaboración con empresas y entidades deinserción laboral para la gestión óptima de la Bolsa
001180;23101;04;D;Desarrollo de talleres formativos de apoyo a la inserción sociolaboralpara víctimas de violencia de género en el ámbito
001180;23101;05;A;Desarrollo de actuaciones de reparación y reconocimiento social de lasmujeres víctimas de violencia machista, en todas s
001180;23101;05;B;Mantenimiento de la atención integral suficiente, accesible y de calidada los familiares de mujeres y de hijos/as asesin
001180;23101;05;C;Elaboración e implementación de un protocolo con el Instituto AnatómicoForense, Judicatura, Cuerpos y Fuerzas de Segurid
001180;23101;05;D;Mantenimiento de las estructuras de los Comités de Crisis para revisiónde los casos de asesinatos por violencia de géner
001180;23101;05;E;Elaboración e implementación de una guía de apoyo a familiares ypersonas del entorno cercano de las víctimas y supervivi
001180;23101;06;A;Revisión y/o elaboración de protocolos de colaboración y coordinacióncon entidades públicas y privadas en el ámbito de p
001180;23101;06;B;Revisión y/o elaboración de protocolos de colaboración y coordinacióncon entidades públicas y privadas en el ámbito de l
001180;23101;06;C;Impulso y colaboración en la implementación del protocolo autonómico deatención sanitaria urgente y coordinada a víctima
001180;23101;07;A;Atención telefónica en la prestación de los servicios externalizados
001180;23101;07;B;Asistencia jurídica presencial en la prestación de los serviciosexternalizados
001180;23101;07;C;Asistencia psicológica presencial en la prestación de los serviciosexternalizados
001180;23101;07;D;Atención en materia de alojamiento y manutención en la prestación de losservicios externalizados.
001180;23101;07;E;Desplazamientos realizados en la prestación de los serviciosexternalizados
001180;23102;01;A;Seguimiento y supervisión  del contrato para la gestión de siete Centrosde Apoyo a las Familias (CAF)
001180;23102;01;B;Información a las familias madrileñas sobre los servicios de los CAF yotros recursos de apoyo con que cuentan para la at
001180;23102;01;C;Orientación social y jurídica en los CAF en materia de familia
001180;23102;01;D;Prevención e intervención psicológica en los CAF en situaciones deviolencia intrafamiliar y otras situaciones de malesta
001180;23102;01;E;Apoyo en el CAF a familias con niños de 0 a 3 años para la crianza yeducación de éstos.
001180;23102;01;F;Mediación familiar en los CAF para la resolución pacífica y consensuadade conflictos
001180;23102;01;G;Realización de acciones formativas en los CAF en función de lasnecesidades detectadas y las demandas.
001180;23102;01;H;Seguimiento y supervisión del contrato para la gestión de Puntos deEncuentro Familiar (PEF).
001180;23102;01;I;Atención en los PEF a las situaciones de ruptura de la convivenciafamiliar con grave conflictividad que impide el desarr
001180;23102;01;J;Supervisión del contrato para la gestión del Centro de IntervenciónParental para familias con alto nivel de conflictivid
001180;23102;01;K;Seguimiento y supervisión del contrato Casa Grande con 4 centros parafavorecer el desarrollo del apego y el vínculo emoc
001180;23102;01;L;Atención a las familias madrileñas para mejorar sus habilidades en lacrianza y educación de sus hijos a través del Servi
001180;23102;01;M;Realización de Estudio piloto para la implementación de un programa deparentalidad positiva basado en evidencia en los C
001180;23102;01;N;"Seguimiento del Convenio de subvención entre la Fundación Manantial y elAyuntamiento de Madrid para el proyecto ""Casa Ve"
001180;23102;01;O;Seguimiento del Convenio de Subvención con la Fundación German SánchezRuipérez
001180;23102;02;A;"Seguimiento y supervisión del contrato ""Quedamos al salir de clase"" parala atención a menores mediante la organización d"
001180;23102;02;B;"Seguimiento y supervisión del contrato ""Atención a menores en dificultadsocial del distrito Centro"". (En mayo 2020 se in"
001180;23102;02;C;"Seguimiento del Convenio con Cruz Roja para el desarrollo del proyecto""Centro de día infantil""."
001180;23102;02;D;Coordinación con los servicios sociales de los distritos para laatención a menores mediante la organización de actividad
001180;23102;02;E;Seguimiento y supervisión del contrato del Servicio de Apoyo a Familiascon Menores (SAF Menores) para la prestación de a
001180;23102;02;F;Coordinación con los servicios sociales de los distritos para laatención a familias monoparentales
001180;23102;03;A;Seguimiento del Convenio de Colaboración con Cáritas para alojamientostemporales destinados a familias con menores
001180;23102;03;B;Seguimiento del Convenio de subvención con la Fundación Infantil RonaldMc Donald para mantenimiento de la casa de famili
001180;23102;03;C;Seguimiento del Convenio de Colaboración con la Fundación José MaríaLlanos para alojamientos temporales destinados a muj
001180;23102;03;D;Seguimiento del Convenio de Colaboración con la Asociación Solidaridadcon Madres Solteras
001180;23102;03;E;Seguimiento del Convenio de Colaboración con Cáritas
001180;23102;03;F;Coordinación con las distintas entidades prestadoras de servicios, conotras administraciones y la iniciativa social impl
001180;23102;04;A;Seguimiento y supervisión del contrato para la Dinamización de laparticipación infantil
001180;23102;04;B;Orientación y seguimiento de las Comisiones de Participación de laInfancia y Adolescencia en los distritos
001180;23102;04;C;Coordinación con los servicios de educación de los distritos para ladinamización de la participación de los niños, niñas
001180;23102;04;D;Organización de Plenos infantil y de adolescentes.
001180;23102;04;E;Participación de los Puntos de Participación y COPIAS en la elaboracióndel Plan de Infancia Municipal
001180;23102;04;F;Sensibilización sobre los derechos de los niños, niñas y adolescentes aparticipar en las decisiones que les afectan
001180;23102;04;G;Seguimiento y supervisión del Convenio con INJUCAM para el desarrollo deuna red de centros de ocio para adolescentes en
001180;23102;05;A;Realización de actividades de inserción sociolaboral de los jóvenes quese encuentran en situación de riesgo o de exclusi
001180;23102;05;B;Realización de actividades socioeducativas con jóvenes en situación deriesgo o de exclusión social.
001180;23102;05;C;"Seguimiento y supervisión del contrato ""Educación social""."
001180;23102;05;D;"Seguimiento y supervisión del contrato ""Programa de apoyo socioeducativoy prelaboral para adolescentes ASPA""."
001180;23102;05;E;"Seguimiento y supervisión del contrato ""Proyecto de formación einserción laboral ""La Quinta Cocina""."
001180;23102;05;F;Seguimiento del Convenio con la Fundación ISOS para Programa de apoyoresidencial  para la vida autónoma de jóvenes en si
001180;23102;05;G;Coordinación con los servicios sociales distritales y con el conjunto dela red de atención a adolescentes, para el estab
001180;23102;05;H;Coordinación con la Agencia de Empleo para la realización de actividadesformativas y prelaborales
001180;23102;05;I;Seguimiento del Convenio de Colaboración con Cruz Roja para la mediaciónintercultural con menores extranjeros no acompañ
001180;23102;06;A;Seguimiento y supervisión del contrato para la gestión de 9 Centros deAtención a la Infancia.
001180;23102;06;B;Supervisión técnica de los profesionales de los CAI de gestión directa.
001180;23102;06;C;Dirección, evaluación y supervisión de la gestión de los diferentesservicios prestados por los Centros de Atención a la
001180;23102;06;D;Seguimiento y supervisión de contrato para el Programa de Atención a laInfancia en el Entorno Familiar.
001180;23102;06;E;Coordinación con los Servicios de Atención Social Primaria para laintervención integral en materia de protección de meno
001180;23102;06;F;Coordinación con la Dirección General de la Familia y el Menor de laConsejería de Políticas Sociales y Familia de la Com
001180;23102;06;G;Prevención del maltrato infantil mediante acciones formativas dirigidasa profesionales de la educación y de la salud y a
001180;23102;06;H;Apoyo al acogimiento en familia extensa a través de un encuentro anualde acogedores.
001180;23102;06;I;Seguimiento de Convenio de colaboración con Cruz Roja para la mediaciónintercultural con menores extranjeros no acompaña
001180;23102;07;A;Elaboración del Plan Local de Familias y del Plan Local de Infancia yAdolescencia de la ciudad de Madrid.
001180;23102;07;B;Elaboración de la Estrategia de lucha contra la pobreza infantil.
001180;23102;07;C;Realización de un estudio piloto en un distrito para la integración delos servicios en un solo equipamiento.
001180;23102;07;D;Realización de estudiosde seguimiento para evaluar la eficacia de lasintervenciones.
001180;23102;07;E;Desarrollo de protocolos para la detección de necesidades y laintervención.
001180;23102;07;F;Realización de estudios de evaluación de programas y servicios.
001180;23102;07;G;Evaluación del Plan de Atención a la Infancia y Adolescencia 2016-2019:Seguimiento 2019 y evaluación final.
001180;23102;07;H;Realización de Informe de Situación de la Infancia y Adolescencia.
001180;23102;07;I;"Elaboración de la Carta de Servicios del Programa ""Servicio deacompañamiento a familias con menores""."
001180;23102;07;J;Coordinación de los cursos de formación en materia de familia e infanciaincorporados al Plan Municipal de Formación.
001180;23102;07;K;Realización de Jornadas Técnicas: Jornadas sobre parentalidad positiva.
001180;23102;07;L;Dotación y renovación de los recursos materiales en los equipamientos yservicios.
001180;23102;07;M;SEGUIMIENTO DE LA CARTA DE SERVICIOS DE LOS CENTROS DE APOYO A LASFAMILIAS (CAF).
001180;23102;07;N;Elaboración de la Carta de Servicios de los Puntos de Encuentro Familiar(PEF).
001180;23102;08;A;Convocatoria pública de subvenciones para proyectos de acción socialdestinados a facilitar la convivencia familiar, la r
001180;23102;08;B;Tramitación de Convenios de subvención y colaboración con organizacionesde la sociedad civil.
001180;23102;08;C;Control y seguimiento técnico y económico de los proyectossubvencionados tanto a través de subvenciones nominativas como
001180;23102;08;D;Colaboración con la Fundación La Caixa para el proyecto Caixa ProInfancia.
001180;23102;09;A;Realización de la Semana de los Derechos de la Infancia en el mes denoviembre para conmemorar la Convención de derechos
001180;23102;09;B;Realización de la Semana de las Familias en el mes de mayo paraconmemorar el Día Internacional de las familias.
001180;23102;10;A;Realización de sesiones del Consejo de Área de Atención a la Infancia yAdolescencia.
001180;23102;10;B;Apoyo y seguimiento de los Consejos Locales de Atención a la Infancia yAdolescencia de los 21 distritos municipales.
001180;23102;10;C;Orientación y seguimiento de las Comisiones de Apoyo Familiar de los 21Consejos Locales.
001180;23102;10;D;Coordinación con el Sistema Judicial.
001180;23102;10;E;Seguimiento del Convenio de colaboración entre la Comunidad de Madrid yel Ayuntamiento de Madrid para la atención a pers
