CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001098;34102;01;04;CENTRO DPTVOS. CON SERVICIO DE ASESORAMIENTO TÉCNICO PERSONALIZADO;NÚMERO;20;35
001098;34102;01;05;CENTROS DEPORTIVOS  DESTINATARIOS DEL PROGRAMA VALLECAS ACTIVA;NÚMERO;6;3
001098;34102;01;06;PARTICIPANTES PROGRAMA ACT. DEPORTIVAS EN LA NIEVE (hombres);NÚMERO;1780;1530
001098;34102;02;10;PARTICIPANTES EN AULAS DEPORTIVAS MUNICIPALES (hombres);NÚMERO;3400;3462
001098;34102;02;09;ALUMNOS EN LAS ESCUELAS EN COLABORACIÓN (hombres);NÚMERO;6050;6265
001098;34102;02;08;ALUMNOS EN LAS ESCUELAS DE PROMOCIÓN (hombres);NÚMERO;5400;5377
001098;34102;02;07;PARTICIPANTES EN AULAS DEPORTIVAS MUNICIPALES (mujeres);NÚMERO;3400;3463
001098;34102;02;06;MODALIDADES DEPORTIVAS EN LAS ESCUELAS EN COLABORACIÓN;NÚMERO;32;32
001098;34102;02;01;GRUPOS EN LAS ESCUELAS DE PROMOCIÓN;NÚMERO;560;558
001098;34102;02;02;ALUMNOS EN LAS ESCUELAS DE PROMOCIÓN (mujeres);NÚMERO;3200;3198
001098;34102;02;03;MODALIDADES DEPORTIVAS EN LAS ESCUELAS DE PROMOCIÓN;NÚMERO;18;18
001098;34102;02;05;ALUMNOS EN LAS ESCUELAS EN COLABORACIÓN (mujeres);NÚMERO;2500;2960
001098;34102;02;04;GRUPOS (MÓDULOS) EN LAS ESCUELAS EN COLABORACION;NÚMERO;605;603
001098;34102;03;07;MODALIDADES DEPORTIVAS  DOTADAS CON MATERIAL INVENTARIABLE;NÚMERO;7;9
001098;34102;03;06;ENCUENTRO INTERCIUDADES;NÚMERO;1;0
001098;34102;03;08;DEPORTISTAS EN LOS JUEGOS DEPORTIVOS MUNICIPALES (hombres);NÚMERO;90000;89553
001098;34102;03;09;DEPORTISTAS EN TORNEOS MUNICIPALES (hombres);NÚMERO;22500;26334
001098;34102;03;05; CONVENIOS PARA ARBITRAJES Y ACTUACIONES EN COMPETICIONES;NÚMERO;25;26
001098;34102;03;04;DEPORTISTAS EN TORNEOS MUNICIPALES (mujeres);NÚMERO;2500;3325
001098;34102;03;03;EQUIPOS PARTICIPANTES EN LOS TORNEOS MUNICIPALES;NÚMERO;2000;2389
001098;34102;03;02;EQUIPOS PARTICIPANTES EN LOS JUEGOS DEPORTIVOS MUNICIPALES;NÚMERO;5750;5350
001098;34102;03;01;DEPORTISTAS EN LOS JUEGOS DEPORTIVOS MUNICIPALES (mujeres);NÚMERO;35000;36411
001098;34102;04;01;MÓDULOS DE ESCUELAS DEPORTIVAS ADAPTADAS;NÚMERO;59;60
001098;34102;04;02;PARTICIPANTES EN LAS ESCUELAS DEPORTIVAS ADAPTADAS (mujeres);NÚMERO;175;112
001098;34102;04;03;MODALIDADES DEPORTIVAS CON ESCUELAS ADAPTADAS;NÚMERO;15;17
001098;34102;04;04;PARTICIPANTES EN LAS ESCUELAS DEPORTIVAS ADAPTADAS (hombres);NÚMERO;205;192
001098;34102;05;01;COLUMNAS DE RESCATE CARDIACO;NÚMERO;56;56
001098;34102;05;02;CENTROS DE MEDICINA DEPORTIVA;NÚMERO;10;10
001098;34102;06;01;ORGANIZACIÓN DE EVENTOS INSTITUCIONALES;NÚMERO;25;38
001098;34102;06;02;MEDIOS, SOPORTES Y SISTEMAS DE INFORMACION (CANALES);NÚMERO;16;16
001098;34102;06;03;PUBLICACIÓN DE CONTENIDOS EN EL GESTOR WEB;NÚMERO;500;500
001098;34102;06;04;IMPLANTACIÓN Y SEGUIMIENTO DE LA IDENTIDAD CORPORATIVA MUNICIPAL;NÚMERO;138;284
001098;34102;06;05;CAMPAÑAS  INFORMATIVAS;NÚMERO;9;9
001098;34102;06;06;REVISTAS ELECTRÓNICAS INFORMATIVAS;NÚMERO;10;10
001098;34102;07;01;RECIBOS DOMICILIADOS;NÚMERO/MES;35000;33401
001098;34102;07;02;PAGOS  MEDIANTE TARJETA BANCARIA;NÚMERO/MES;33000;51776
001098;34102;07;03;RECOGIDAS ANUALES DE METÁLICO;NÚMERO;1800;1868
001098;34102;07;04;EXPEDIENTES TRAMITADOS DE SOLICITUD DE INGRESOS INDEBIDOS;NÚMERO;750;1120
001098;34102;07;05;OPERACIONES REALIZADAS POR INTERNET;NÚMERO;50000;72274
001098;34102;08;01;EVENTOS DEPORTIVOS DE GRAN RELEVANCIA PATROCINADOS;NÚMERO;17;27
001098;34102;08;02;PATROCINIOS A EQUIPOS DE CLUBES MADRILEÑOS NO PROFESIONALES;NÚMERO;48;49
001098;34102;09;01;CENTRO DEPORTIVOS CON ACTUACIONES DE MEJORA;NÚMERO;13;8
001098;34102;10;01;SEGURIDAD  DE LAS INSTALACIONES  EN PISCINAS;NÚMERO;6;0
001098;34102;11;01;SUBVENCIONES A ENTIDADES DEPORTIVAS;NÚMERO;110;100
001098;34102;11;02;SUBVENCIONES A ACTOS DEPORTIVOS;NÚMERO;189;52
001098;34102;12;01;CENTROS E INSTALACIONES DEPORTIVAS BÁSICAS CON ACTUACIONES;NÚMERO;6;0
001098;34102;13;01;CENTROS PÚBLICOS DE EDUCACIÓN  INFANTIL Y PRIMARIA  DE MEJORA;NÚMERO;25;12
001098;34102;14;01;CENTROS DEPORTIVOS CON ACTUACIONES DE MEJORA;NÚMERO;2;1
001098;34102;15;01;PARTICIPACIÓN DE LAS MUJERES EN LAS LIGAS MUNICIPALES;PORCENTAJE;4;25
001098;34102;15;02;PARTICIPACIÓN DE LAS MUJERES EN LOS PROGRAMS DEPORTIVOS  MUNICIPALES;PORCENTAJE;4;57
001098;34102;16;01;PARTICIPACIÓN DE COLECTIVOS INFRAREPRESENTADOS EN LOS PROGRAMAS Y ACTIVIDADES DEPORTIVAS MUNCIPALES;PORCENTAJE;3;2
001100;01111;01;;;;0;0
001100;01111;02;;;;0;0
001100;01111;03;;;;0;0
001100;01111;04;;;;0;0
001100;01111;05;;;;0;0
001120;93201;01;03;Expedientes remitidos a los órganos jurisdiccionales;NÚMERO/AÑO;350;780
001120;93201;01;02;Otros expedientes económico-administrativos terminados;NÚMERO/AÑO;500;592
001120;93201;01;01;Expedientes de reclamación económico-administrativa terminados;NÚMERO/AÑO;6000;6169
001120;93201;02;04;Formación profesional (estudiantes universitarios en prácticas);NÚMERO;30;35
001120;93201;02;03;Práctica de notificaciones y comunicaciones en plazo inferior al mes;PORCENTAJE;100;95
001120;93201;02;02;Atención telemática de consultas dentro de los dos días hábiles siguientes a su formulación;PORCENTAJE;100;100
001120;93201;02;01;Atención sin cita previa con espera inferior a 15 min;PORCENTAJE;100;100
001120;93201;03;01;Digitalización de documentos (de hasta 10 páginas) recibidos por Registro.;PORCENTAJE;100;100
001120;93201;03;02;Traslado de documentos para otros órganos municipales dentro de los dos días hábiles siguientes a su recepción.;PORCENTAJE;95;100
001120;93201;03;03;Conexiones activas a consultas bases datos de otros órganos.;NÚMERO;400;492
001120;93201;03;04;Plazas de formación TEAMM abiertas a personal otros órganos.;NÚMERO/AÑO;30;21
001120;93201;04;01;Plazas formación operativa y procedimientos TEAMM personal propio.;NÚMERO/AÑO;30;108
001120;93201;04;02;Comunicaciones remitidas sobre protocolos protección de datos.;NÚMERO/AÑO;1;1
001120;93201;04;03;Jornadas formativas Plan de Autoprotección realizadas.;NÚMERO/AÑO;2;0
001120;93201;04;04;Simulacros de emergencia realizados.;NÚMERO/AÑO;1;0
001120;93201;04;05;Cursos de primeros auxilios y prevención de riesgos.;NÚMERO/AÑO;1;1
001201;15322;01;01;OBRAS A REALIZAR EN VÍAS PÚBLICAS CON CARGO A PARTICULARES;NÚMERO;5;1
001201;15322;01;02;SITUADOS Y QUIOSCOS A TRASLADAR;NÚMERO;2;2
001201;15322;01;03;OTRAS ACTUACIONES EN LA VÍA PÚBLICA;NÚMERO;2;0
001201;23102;01;21;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA VACACIONAL. HOMBRES;NÚMERO;100;123
001201;23102;01;20;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA VACACIONAL;NÚMERO;240;211
001201;23102;01;01;MENORES ATENDIDOS EN PROGRAMAS DE ATENCIÓN DIFICULTAD SOCIAL;NÚMERO;130;158
001201;23102;01;02;MENORES ATENDIDOS EN PROGRAMAS DE ATENCIÓN DIFICULTAD SOCIAL. HOMBRES;NÚMERO;52;81
001201;23102;01;03;MENORES ATENDIDOS EN PROGRAMAS DE ATENCIÓN DIFICULTAD SOCIAL. MUJERES;NÚMERO;78;77
001201;23102;01;04;MENORES ATENDIDOS A TRAVÉS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;30;33
001201;23102;01;05;MENORES ATENDIDOS A TRAVÉS DEL SERVICIO DE AYUDA A DOMICILIO. HOMBRES;NÚMERO;15;17
001201;23102;01;06;MENORES ATENDIDOS A TRAVÉS DEL SERVICIO DE AYUDA A DOMICILIO. MUJERES;NÚMERO;15;16
001201;23102;01;07;HORAS MENSUALES /DOMICILIO DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;20;27
001201;23102;01;08;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA  NEC. BÁSICAS;NÚMERO;225;107
001201;23102;01;09;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA  NEC. BÁSICAS. HOMBRES;NÚMERO;90;20
001201;23102;01;10;FAMILIAS BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA  NEC. BÁSICAS. MUJERES;NÚMERO;135;87
001201;23102;01;11;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;NÚMERO;75;87
001201;23102;01;12;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES. HOMBRES;NÚMERO;15;41
001201;23102;01;13;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES. MUJERES;NÚMERO;60;46
001201;23102;01;14;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;NÚMERO;370;156
001201;23102;01;15;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR. HOMBRES;NÚMERO;74;76
001201;23102;01;16;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR. MUJERES;NÚMERO;296;80
001201;23102;01;22;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA VACACIONAL. MUJERES;NÚMERO;140;88
001201;23102;01;17;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA ESCOLAR;NÚMERO;22;36
001201;23102;01;18;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA ESCOLAR. HOMBRES;NÚMERO;10;24
001201;23102;01;19;MENORES ATENDIDOS EN EL PROYECTO DE LUDOTECA ESCOLAR. MUJERES;NÚMERO;12;12
001201;23102;02;02;MENORES CON PROCESOS DE INTERVENCIÓN, A TRAVÉS DE LOS EQUIPOS DE TRABAJO DE MENORES Y FAMILIA ((ETMF). HOMBRES;NÚMERO;90;292
001201;23102;02;03;MENORES CON PROCESOS DE INTERVENCIÓN, A TRAVÉS DE LOS EQUIPOS DE TRABAJO DE MENORES Y FAMILIA ((ETMF). MUJERES;NÚMERO;60;199
001201;23102;02;04;MENORES CON INTERVENCIÓN EN EL CENTRO DE ATENCIÓN A LA INFANCIA;NÚMERO;290;351
001201;23102;02;05;MENORES CON INTERVENCIÓN EN EL CENTRO DE ATENCIÓN A LA INFANCIA. HOMBRES;NÚMERO;200;250
001201;23102;02;06;MENORES CON INTERVENCIÓN EN EL CENTRO DE ATENCIÓN A LA INFANCIA. MUJERES;NÚMERO;90;101
001201;23102;02;07;MENORES CON PROPUESTA DE MEDIDA PROTECCIÓN SOCIAL A TRAVÉS DE LA COMISIÓN DE APOYO A LA FAMILIA;NÚMERO;100;135
001201;23102;02;08;MENORES CON PROPUESTA DE MEDIDA PROTECCIÓN SOCIAL A TRAVÉS DE LA COMISIÓN DE APOYO A LA FAMILIA. HOMBRES;NÚMERO;55;78
001201;23102;02;09;MENORES CON PROPUESTA DE MEDIDA PROTECCIÓN SOCIAL A TRAVÉS DE LA COMISIÓN DE APOYO A LA FAMILIA. MUJERES;NÚMERO;45;57
001201;23102;02;10;REUNIONES EQUIPOS TÉCNICOS DE MENORES Y FAMILIA (CAF Y ETMF);NÚMERO/HORA;300;300
001201;23102;02;11;MENORES DERIVADOS A PROGRAMAS DIFICULTAD SOCIAL DE LA COMUNIDAD DE MADRID;NÚMERO;140;170
001201;23102;02;12;MENORES DERIVADOS A PROGRAMAS DIFICULTAD SOCIAL DE LA COMUNIDAD DE MADRID. HOMBRES;NÚMERO;84;91
001201;23102;02;13;MENORES DERIVADOS A PROGRAMAS DIFICULTAD SOCIAL DE LA COMUNIDAD DE MADRID. MUJERES;NÚMERO;56;79
001201;23102;02;14;FAMILIAS DERIVADAS SERVICIO APOYO RESID. Y SOCIAL MENORES;NÚMERO;5;6
001201;23102;02;15;MENORES Y ADOLESCENTES PROGRAMA SOCIOEDUCATIVO DE APOYO AL EMPLEO DE JÓVENES EN RIESGO DE EXCL.;NÚMERO;48;46
001201;23102;02;16;MENORES Y ADOLESCENTES PROGRAMA SOCIOEDUCATIVO DE APOYO AL EMPLEO DE JÓVENES EN RIESGO DE EXCL. HOMBRES;NÚMERO;14;28
001201;23102;02;17;MENORES Y ADOLESCENTES PROGRAMA SOCIOEDUCATIVO DE APOYO AL EMPLEO DE JÓVENES EN RIESGO DE EXCL. MUJERES;NÚMERO;34;18
001201;23102;02;18;MENORES Y ADOLESCENTES ATENDIDOS SERVICIO EDUCACIÓN SOCIAL.HOMBRES;NÚMERO;215;112
001201;23102;02;19;MENORES Y ADOLESCENTES ATENDIDOS SERVICIO EDUCACIÓN SOCIAL. MUJERES;NÚMERO;115;96
001201;23102;02;21;FAMILIAS ATENDIDAS POR SERVICIO EDUCACIÓN SOCIAL;NÚMERO;260;193
001201;23102;02;22;FAMILIAS ATENDIDAS POR SERVICIO EDUCACIÓN SOCIAL. HOMBRES;NÚMERO;169;115
001201;23102;02;23;FAMILIAS ATENDIDAS POR SERVICIO EDUCACIÓN SOCIAL. MUJERES;NÚMERO;91;78
001201;23102;02;24;MENORES ABSENTISTAS EN SEGUIMIENTO;NÚMERO;20;33
001201;23102;02;25;MENORES ABSENTISTAS EN SEGUIMIENTO. HOMBRES;NÚMERO;12;23
001201;23102;02;26;MENORES ABSENTISTAS EN SEGUIMIENTO. MUJERES;NÚMERO;8;10
001201;23102;02;27;REUNIONES COMISIÓN ABSENTISMO ESCOLAR;NÚMERO;4;4
001201;23102;02;28;UNIDADES FAMILIARES EN EL PROYECTO DE VIVIENDAS SOLIDARIAS;NÚMERO;30;0
001201;23102;02;01;MENORES CON PROCESOS DE INTERVENCIÓN, A TRAVÉS DE LOS EQUIPOS DE TRABAJO DE MENORES Y FAMILIA ((ETMF);NÚMERO;150;491
001201;23103;01;44;SOLICITUDES DEL SERVICIO DE TELEASISTENCIA. MUJERES;NÚMERO;165;550
001201;23103;01;43;SOLICITUDES DEL SERVICIO DE TELEASISTENCIA. HOMBRES;NÚMERO;52;162
001201;23103;01;42;SOLICITUDES DEL SERVICIO DE TELEASISTENCIA;NÚMERO;217;712
001201;23103;01;41;MAYORES EN RIESGO SOCIAL, SOCIOSANITARIO Y/O AISLAM. SOC. MUJERES;NÚMERO;25;19
001201;23103;01;40;MAYORES EN RIESGO SOCIAL, SOCIOSANITARIO Y/O AISLAM. SOC. HOMBRES;NÚMERO;5;9
001201;23103;01;01;MAYORES USUARIOS DE S.A.D. MUNICIPAL;NÚMERO;1800;1584
001201;23103;01;02;MAYORES USUARIOS DE S.A.D. MUNICIPAL. HOMBRES;NÚMERO;683;350
001201;23103;01;03;MAYORES USUARIOS DE S.A.D. MUNICIPAL. MUJERES;NÚMERO;1117;1234
001201;23103;01;04;HORAS MENSUALES/ DOMICILIO DE S.A.D. MUNICIPAL;HORAS;15;27
001201;23103;01;05;ÍNDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS;PORCENTAJE;21;21
001201;23103;01;06;SOLICITUDES DEL S.A.D.;NÚMERO;350;491
001201;23103;01;07;SOLICITUDES DEL S.A.D. HOMBRES;NÚMERO;74;71
001201;23103;01;08;SOLICITUDES DEL S.A.D. MUJERES;NÚMERO;276;420
001201;23103;01;09;MAYORES USUARIOS DEL SERVICIO DE COMIDA A DOMICILIO;NÚMERO;141;138
001201;23103;01;10;MAYORES USUARIOS DEL SERVICIO DE COMIDA A DOMICILIO. HOMBRES;NÚMERO;60;56
001201;23103;01;11;MAYORES USUARIOS DEL SERVICIO DE COMIDA A DOMICILIO. MUJERES;NÚMERO;81;82
001201;23103;01;12;MAYORES USUARIOS DEL SERVICIO DE LAVANDERÍA A DOMICILIO;NÚMERO;70;68
001201;23103;01;13;MAYORES USUARIOS DEL SERVICIO DE LAVANDERÍA A DOMICILIO. HOMBRES;NÚMERO;50;45
001201;23103;01;14;MAYORES USUARIOS DEL SERVICIO DE LAVANDERÍA A DOMICILIO. MUJERES;NÚMERO;20;23
001201;23103;01;15;MAYORES USUARIOS DEL SERVICIO DE TELEASISTENCIA MUNICIPAL;NÚMERO;5000;3673
001201;23103;01;16;MAYORES USUARIOS DEL SERVICIO DE TELEASISTENCIA MUNICIPAL. HOMBRES;NÚMERO;1160;907
001201;23103;01;17;MAYORES USUARIOS DEL SERVICIO DE TELEASISTENCIA MUNICIPAL. MUJERES;NÚMERO;3840;2766
001201;23103;01;18;MAYORES ATENDIDOS EN FISIOTERAPIA PREVENTIVA;NÚMERO;120;90
001201;23103;01;19;MAYORES ATENDIDOS EN FISIOTERAPIA PREVENTIVA. HOMBRES;NÚMERO;10;7
001201;23103;01;20;MAYORES ATENDIDOS EN FISIOTERAPIA PREVENTIVA. MUJERES;NÚMERO;110;83
001201;23103;01;21;MAYORES BENEF.  AYUDAS ECONÓMICAS NEC. BÁSICAS;NÚMERO;40;72
001201;23103;01;22;MAYORES BENEF.  AYUDAS ECONÓMICAS NEC. BÁSICAS. HOMBRES;NÚMERO;15;37
001201;23103;01;23;MAYORES BENEF.  AYUDAS ECONÓMICAS NEC. BÁSICAS. MUJERES;NÚMERO;25;35
001201;23103;01;24;MAYORES BENEF.  AYUDAS ADAPTACIONES GERIÁTRICAS;NÚMERO;15;9
001201;23103;01;25;MAYORES BENEF.  AYUDAS ADAPTACIONES GERIÁTRICAS. HOMBRES;NÚMERO;6;2
001201;23103;01;26;MAYORES BENEF.  AYUDAS ADAPTACIONES GERIÁTRICAS. MUJERES;NÚMERO;9;7
001201;23103;01;27;AYUDAS TÉCNICAS PARA MOVILIDAD;NÚMERO;80;62
001201;23103;01;28;AYUDAS TÉCNICAS PARA MOVILIDAD. HOMBRES;NÚMERO;26;17
001201;23103;01;29;AYUDAS TÉCNICAS PARA MOVILIDAD. MUJERES;NÚMERO;54;45
001201;23103;01;30;MAYORES USUARIOS DE ATENCIÓN PSICOLÓGICA EN DOMICILIO;NÚMERO;100;102
001201;23103;01;31;MAYORES USUARIOS DE ATENCIÓN PSICOLÓGICA EN DOMICILIO. HOMBRES;NÚMERO;12;7
001201;23103;01;32;MAYORES USUARIOS DE ATENCIÓN PSICOLÓGICA EN DOMICILIO. MUJERES;NÚMERO;88;95
001201;23103;01;33;MAYORES USUARIOS ATENCIÓN TERAP. OCUP. EN DOMICILIO;NÚMERO;100;124
001201;23103;01;34;MAYORES USUARIOS ATENCIÓN TERAP. OCUP. EN DOMICILIO. HOMBRES;NÚMERO;19;30
001201;23103;01;35;MAYORES USUARIOS ATENCIÓN TERAP. OCUP. EN DOMICILIO. MUJERES;NÚMERO;81;94
001201;23103;01;36;SOLICITUDES PLAZA COMEDOR C. MADRID;NÚMERO;60;26
001201;23103;01;37;SOLICITUDES PLAZA COMEDOR C. MADRID. HOMBRES;NÚMERO;30;22
001201;23103;01;38;SOLICITUDES PLAZA COMEDOR C. MADRID. MUJERES;NÚMERO;30;4
001201;23103;01;39;MAYORES EN RIESGO SOCIAL, SOCIOSANITARIO Y/O AISLAM. SOC.;NÚMERO;30;28
001201;23103;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;4;4
001201;23103;02;02;SOCIOS DE LOS CENTROS DE MAYORES;NÚMERO;7119;7388
001201;23103;02;03;SOCIOS DE LOS CENTROS DE MAYORES. HOMBRES;NÚMERO;2421;2537
001201;23103;02;04;SOCIOS DE LOS CENTROS DE MAYORES. MUJERES;NÚMERO;4698;4851
001201;23103;02;05;GRADO DE UTILIZACIÓN DE LOS CENTROS DE MAYORES;PORCENTAJE;30;35
001201;23103;02;06;ATENCIÓN PRESTADA PUNTO INFORMACIÓN Y ORIENTAC. CENTROS DE MAYORES;NÚMERO;8720;13291
001201;23103;02;07;ATENCIÓN PRESTADA PUNTO INFORMACIÓN Y ORIENTAC. CENTROS DE MAYORES. HOMBRES;NÚMERO;2878;4296
001201;23103;02;08;ATENCIÓN PRESTADA PUNTO INFORMACIÓN Y ORIENTAC. CENTROS DE MAYORES. MUJERES;NÚMERO;5842;8995
001201;23103;02;09;ATENCIÓN PRESTADA SERVICIO ACTIVIDAD Y ESTIMULACIÓN MENTAL;NÚMERO;560;571
001201;23103;02;10;ATENCIÓN PRESTADA SERVICIO ACTIVIDAD Y ESTIMULACIÓN MENTAL. HOMBRES;NÚMERO;56;52
001201;23103;02;11;ATENCIÓN PRESTADA SERVICIO ACTIVIDAD Y ESTIMULACIÓN MENTAL. MUJERES;NÚMERO;504;519
001201;23103;02;12;HORAS DE TALLERES;HORAS;6748;6856
001201;23103;02;13;PARTICIPANTES EN TALLERES;NÚMERO;4800;6560
001201;23103;02;14;PARTICIPANTES EN TALLERES. HOMBRES;NÚMERO;1440;1303
001201;23103;02;15;PARTICIPANTES EN TALLERES. MUJERES;NÚMERO;3360;5257
001201;23103;02;16;PARTICIPANTES ACTIVIDADES SOCIALES E INTERGENERACIONALES;NÚMERO;1000;906
001201;23103;02;17;PARTICIPANTES ACTIVIDADES SOCIALES E INTERGENERACIONALES. HOMBRES;NÚMERO;300;184
001201;23103;02;18;PARTICIPANTES ACTIVIDADES SOCIALES E INTERGENERACIONALES. MUJERES;NÚMERO;700;722
001201;23103;02;19;PARTICIPANTES EN ACTIVIDADES SOCIO-CULTURALES;NÚMERO;6756;6694
001201;23103;02;20;PARTICIPANTES EN ACTIVIDADES SOCIO-CULTURALES. HOMBRES;NÚMERO;479;1539
001201;23103;02;21;PARTICIPANTES EN ACTIVIDADES SOCIO-CULTURALES. MUJERES;NÚMERO;6277;5155
001201;23103;02;22;VOLUNTARIOS EN CENTROS DE MAYORES;NÚMERO;93;104
001201;23103;02;23;VOLUNTARIOS EN CENTROS DE MAYORES. HOMBRES;NÚMERO;28;39
001201;23103;02;24;VOLUNTARIOS EN CENTROS DE MAYORES. MUJERES;NÚMERO;65;65
001201;23103;02;25;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTROS DE MAYORES;NÚMERO;35;62
001201;23103;02;26;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTROS DE MAYORES. HOMBRES;NÚMERO;19;48
001201;23103;02;27;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTROS DE MAYORES. MUJERES;NÚMERO;16;14
001201;23103;02;28;COMIDAS SERVIDAS EN COMEDORES CENTROS DE MAYORES;NÚMERO;22000;10800
001201;23103;02;29;COMIDAS SERVIDAS EN COMEDORES CENTROS DE MAYORES. HOMBRES;NÚMERO;5100;2700
001201;23103;02;30;COMIDAS SERVIDAS EN COMEDORES CENTROS DE MAYORES. MUJERES;NÚMERO;16900;8100
001201;23103;03;01;PARTICIPANTES DE LOS GRUPOS CUIDANDO AL CUIDADOR;NÚMERO;18;20
001201;23103;03;02;PARTICIPANTES DE LOS GRUPOS CUIDANDO AL CUIDADOR. HOMBRES;NÚMERO;4;3
001201;23103;03;03;PARTICIPANTES DE LOS GRUPOS CUIDANDO AL CUIDADOR. MUJERES;NÚMERO;14;17
001201;23103;03;04;SESIONES GRUPALES DE LOS GRUPOS CUIDANDO AL CUIDADOR;HORAS;20;20
001201;23103;03;05;USUARIOS DEL PROGRAMA 'RESPIRO FAMILIAR' FINES DE SEMANA;NÚMERO;4;5
001201;23103;03;07;USUARIOS DEL PROGRAMA 'RESPIRO FAMILIAR' FINES DE SEMANA. MUJERES;NÚMERO;3;3
001201;23103;03;06;USUARIOS DEL PROGRAMA 'RESPIRO FAMILIAR' FINES DE SEMANA. HOMBRES;NÚMERO;1;2
001201;23103;04;06;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO FÍSICO. MUJERES;NÚMERO;93;97
001201;23103;04;05;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO FÍSICO. HOMBRES;NÚMERO;27;19
001201;23103;04;04;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO FÍSICO;NÚMERO;120;116
001201;23103;04;03;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO COGNITIVO. MUJERES;NÚMERO;114;80
001201;23103;04;02;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO COGNITIVO. HOMBRES;NÚMERO;36;25
001201;23103;04;01;BENEFICIARIOS PLAZAS MUNICIPALES EN C. DÍA DE DETERIORO COGNITIVO;NÚMERO;150;105
001201;23103;05;10;PLAZAS SOLICITADAS EN RESIDENCIAS TEMPORALES;NÚMERO;85;85
001201;23103;05;09;PLAZAS SOLICITADAS EN RESIDENCIAS DE EMERGENCIA. MUJERES;NÚMERO;40;31
001201;23103;05;08;PLAZAS SOLICITADAS EN RESIDENCIAS DE EMERGENCIA. HOMBRES;NÚMERO;35;21
001201;23103;05;07;PLAZAS SOLICITADAS EN RESIDENCIAS DE EMERGENCIA;NÚMERO;75;52
001201;23103;05;06;PLAZAS SOLICITADAS EN RESIDENCIAS AUTÓNOMOS. MUJERES;NÚMERO;14;12
001201;23103;05;05;PLAZAS SOLICITADAS EN RESIDENCIAS AUTÓNOMOS. HOMBRES;NÚMERO;14;25
001201;23103;05;04;PLAZAS SOLICITADAS EN RESIDENCIAS AUTÓNOMOS;NÚMERO;28;37
001201;23103;05;03;PLAZAS SOLICITADAS EN PISOS TUTELADOS. MUJERES;NÚMERO;15;10
001201;23103;05;02;PLAZAS SOLICITADAS EN PISOS TUTELADOS. HOMBRES;NÚMERO;13;19
001201;23103;05;01;PLAZAS SOLICITADAS EN PISOS TUTELADOS;NÚMERO;28;29
001201;23103;05;11;PLAZAS SOLICITADAS EN RESIDENCIAS TEMPORALES. HOMBRES;NÚMERO;35;31
001201;23103;05;12;PLAZAS SOLICITADAS EN RESIDENCIAS TEMPORALES. MUJERES;NÚMERO;50;54
001201;23103;05;13;MAYORES BENEFICIARIOS AYUDAS EC. ALOJAMIENTOS ALTERNATIVOS;NÚMERO;20;12
001201;23103;05;14;MAYORES BENEFICIARIOS AYUDAS EC. ALOJAMIENTOS ALTERNATIVOS. HOMBRES;NÚMERO;7;4
001201;23103;05;15;MAYORES BENEFICIARIOS AYUDAS EC. ALOJAMIENTOS ALTERNATIVOS. MUJERES;NÚMERO;13;8
001201;23103;06;01;ELABORACIÓN INFORMES SOCIALES DE ENTORNO;NÚMERO;500;717
001201;23103;06;02;ELABORACIÓN INFORMES SOCIALES DE ENTORNO. HOMBRES;NÚMERO;150;197
001201;23103;06;03;ELABORACIÓN INFORMES SOCIALES DE ENTORNO. MUJERES;NÚMERO;350;520
