Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;120;13510;62300;2023/000008;2023/000008;SAMUR-PROTECCIÓN CIVIL. APARATOS ELECTROMEDICINA,DISPOSITIVOS MÉDICOS Y OTRA MAQUINARIA;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;486026,64;486026,64;0;0;486026,64;486026,64;0;0;0
;;1;120;13510;62302;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;2179,45;2179,45;0;0;2179,45;2179,45;2179,45;0;2179,45
;;1;120;13510;62302;2024/000348;2024/000348;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;50000;92500;142500;217,06;0;142282,94;42823,36;42823,36;0;25371,84
;;1;120;13510;62302;2024/000351;2024/000351;SERVICIOS SAMUR-PROTECCIÓN CIVIL. MATERIAL PARA COOPERACIÓN INTERNACIONAL;999;NO DISTRITALIZABLE;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;305820,55;305820,55;719,05;21758,22;283343,28;283343,28;0;0;0
;;1;120;13510;62302;2024/000353;2024/000353;MATERIAL INMOVILIZACIÓN PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;150000;0;150000;7,19;0;149992,81;0;0;0;0
;;1;120;13510;62400;2023/000343;2023/000343;VEHÍCULOS SAMUR - PROTECCIÓN CIVIL. ACTUALIZACIÓN DE FLOTA;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;599882;-10132,3;589749,7;0;0;589749,7;589749,7;589749,7;0;589749,7
;;1;120;13510;62500;2024/000354;2024/000354;DEPENDENCIAS SERVICIOS SAMUR - PROTECCIÓN CIVIL. MOBILIARIO;209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;200000;-155110;44890;44890;0;0;0;0;0;0
;;1;120;13510;62599;2023/000010;2023/060010;BASE 0 CENTRAL SAMUR-PROTECCIÓN CIVIL, RONDA DE LAS PROVINCIAS, 7. OTRO MOBILIARIO Y ENSERES;209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;9673,95;9673,95;0;0;9673,95;9673,95;9673,95;0;9673,95
;;1;120;92013;64100;2023/000076;2023/000076;DESARROLLO NUEVAS FUNCIONALIDADES SISTEMA INFORMÁTICO PARA GESTIÓN DE PROTECCIÓN DE DATOS;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;122885;0;122885;21890,62;0;100994,38;100994,38;13434,91;0;13434,91
;;1;120;92202;62301;2024/000156;2024/000156;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA,PORTAVOZ,SEGURIDAD. PANTALLAS EMISIÓN STREAMING;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;-500;0;0;0;0;0;0;0;0
;;1;120;92202;62301;2024/001115;2024/001115;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA, PORTAVOZ, SEGURIDAD. INSTALACIONES DE ILUMINACIÓN;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;3440;3440;3,07;0;3436,93;3436,93;3436,93;0;3436,93
;;1;120;92202;62302;2024/000157;2024/000157;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA,PORTAVOZ,SEGURIDAD Y EMERGENCIAS. ÚTILES Y HERRAMIENTAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;14500;15000;0;1469,65;13530,35;13530,35;0;0;0
;;1;120;92202;62500;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5000;410;5410;1,65;0;5408,35;5408,35;5408,35;0;5408,35
;;1;120;92202;62599;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000;940;1940;13,68;0;1926,32;1926,32;1926,32;0;1926,32
;;1;120;92202;62600;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;0;500;500;0;0;0;0;0;0
;;1;120;92202;62601;2024/000159;2024/000159;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA,PORTAVOZ,SEGURIDAD Y EMERGENCIAS. EQUIPOS PROCESO DE DATOS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;0;500;500;0;0;0;0;0;0
;;1;120;92202;63500;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;23850;23850;3963,65;1781,12;18105,23;18105,23;0;0;0
;;1;120;92202;63599;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;3170;3170;3170;0;0;0;0;0;0
;;1;120;92202;63600;2024/001388;2024/001388;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA, PORTAVOZ, SEGURIDAD. MATERIAL AUDIOVISUAL;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;58000;58000;1919,32;0;56080,68;0;0;0;0
;;1;120;92401;62599;2024/000147;2024/000147;EQUIPAMIENTO CRAS! CENTRO RECURSOS PARA EL ASOCIACIONISMO Y LA CIUDADANÍA ACTIVA;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;15000;0;15000;1985,6;0;13014,4;13014,4;13014,4;0;13014,4
;;1;120;92401;62600;2024/000147;2024/000147;EQUIPAMIENTO CRAS! CENTRO RECURSOS PARA EL ASOCIACIONISMO Y LA CIUDADANÍA ACTIVA;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;1000;0;1000;310,01;0;689,99;689,99;689,99;0;689,99
;;1;120;92401;64100;2024/000149;2024/000149;SERVICIOS PARTICIPACIÓN CIUDADANA. APLICACIÓN DE BUSCADOR EN LA NUBE;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;18000;0;18000;18000;0;0;0;0;0;0
;;1;120;92401;64100;2024/000150;2024/000150;SERVICIOS PARTICIPACIÓN CIUDADANA. APLICACIÓN EVOLUTIVOS DE DECIDE MADRID Y CUADROS DE MANDO;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;38000;0;38000;38000;0;0;0;0;0;0
;;1;120;92501;62500;2024/000205;2024/000205;NUEVA AULA DE FORMACIÓN DE LÍNEA MADRID. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;18150;-14550;3600;3600;0;0;0;0;0;0
;;1;120;92501;62500;2024/000206;2024/000206;EQUIPAMIENTO OFICINAS DE ATENCIÓN AL CIUDADANO LÍNEA MADRID;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;120000;-118988,01;1011,99;1011,99;0;0;0;0;0;0
;;1;120;92501;62500;2024/000206;2024/010206;EQUIPAMIENTO OFICINA DE ATENCIÓN AL CIUDADANO LÍNEA MADRID DE PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;0;28866,9;28866,9;0;0;28866,9;28866,9;0;0;0
;;1;120;92501;62500;2024/000206;2024/020206;EQUIPAMIENTO OFICINA DE ATENCIÓN AL CIUDADANO LÍNEA MADRID DE SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;0;2417,71;2417,71;0;0;2417,71;2417,71;0;0;0
;;1;120;92501;62500;2024/000206;2024/030206;EQUIPAMIENTO OFICINA DE ATENCIÓN AL CIUDADANO LÍNEA MADRID DE MONCLOA-ARAVACA;209;MONCLOA-ARAVACA;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;0;3569,5;3569,5;0;0;3569,5;3569,5;0;0;0
;;1;130;33000;61900;2024/001019;2024/001019;PLACAS CERÁMICAS CON NOMBRES DE CALLES DEL BARRIO DE JUSTICIA;201;CENTRO;10;CULTURA;5;PROMOCIÓN DE LA CULTURA;;;;;;;100000;0;100000;100000;0;0;0;0;0;0
;;1;130;33000;62301;2024/000012;2024/000012;SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;8000;3100;11100;901,3;0;10198,7;10198,7;0;0;0
;;1;130;33000;62500;2024/000019;2024/000019;EQUIPAMIENTO SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;10000;0;10000;3790,29;0;6209,71;6209,71;3390,41;0;3390,41
;;1;130;33000;62599;2024/000019;2024/000019;EQUIPAMIENTO SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000;2541,88;8541,88;2897,95;0;5643,93;5643,93;5643,93;0;5643,93
;;1;130;33000;62901;2024/000021;2024/000021;SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE. SEÑALIZACIÓN;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000;0;6000;5707,25;0;292,75;292,75;292,75;0;292,75
;;1;130;33000;63900;2024/001210;2024/001210;PALACIO DE CIBELES. SUSTITUCIÓN PUERTA GARAJE Y SUBSANACIÓN DE DEFICIENCIAS ELÉCTRICAS;203;RETIRO;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;26093,65;26093,65;0;0;26093,65;26093,65;0;0;0
;;1;130;33210;62301;2024/001480;2024/001480;BIBLIOTECAS PÚBLICAS MUNICIPALES. INSTALACIONES DE SEGURIDAD;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;18000;18000;18000;0;0;0;0;0;0
;;1;130;33210;62302;2024/001219;2024/001219;BIBLIOTECA DIGITAL MEMORIADEMADRID. CÁMARA FOTOGRÁFICA Y TRÍPODE;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2500;2500;242,14;0;2257,86;2257,86;2257,86;0;2257,86
;;1;130;33210;62500;2024/001375;2024/001375;BIBLIOTECAS PÚBLICAS. MOBILIARIO ERGONÓMICO PARA LOS SERVICIOS ADMINISTRATIVOS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;12700;12700;230;0;12470;0;0;0;0
;;1;130;33210;62500;2024/001478;2024/001478;SERVICIOS ADMINISTRATIVOS DE BIBLIOTECAS, ARCHIVOS Y MUSEOS. MOBILIARIO Y EQUIPOS DE OFICINA;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;2300;2300;492,65;0;1807,35;1807,35;0;0;0
;;1;130;33210;62599;2024/000399;2024/000399;EQUIPAMIENTO BIBLIOTECAS PUBLICAS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;5500;5500;5500;0;0;0;0;0;0
;;1;130;33210;62599;2024/001226;2024/001226;EQUIPAMIENTO BIBLIOTECA MUNICIPAL DE VILLAVERDE, C/ CALCIO, 1;217;VILLAVERDE;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;192500;192500;28150,15;1289,04;163060,81;139035,05;0;0;0
;;1;130;33210;62901;2024/000402;2024/000402;BIBLIOTECAS PÚBLICAS. SEÑALÉTICA;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;40000;-27917,1;12082,9;12082,9;0;0;0;0;0;0
;;1;130;33210;62901;2024/000402;2024/010402;BIBLIOTECA PÚBLICA GERARDO DIEGO. SEÑALÉTICA;218;VILLA DE VALLECAS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;5912,54;5912,54;0;0;5912,54;0;0;0;0
;;1;130;33210;62901;2024/000402;2024/020402;BIBLIOTECA PÚBLICA ALUCHE. SEÑALÉTICA;210;LATINA;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;4173,53;4173,53;0;0;4173,53;0;0;0;0
;;1;130;33210;62901;2024/000402;2024/030402;BIBLIOTECA PÚBLICA ANA MARÍA MATUTE. SEÑALÉTICA;211;CARABANCHEL;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;3813,56;3813,56;0;0;3813,56;0;0;0;0
;;1;130;33210;62901;2024/000402;2024/040402;BIBLIOTECA PÚBLICA BENITO PÉREZ GALDÓS. SEÑALÉTICA;201;CENTRO;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;8024,6;8024,6;0;0;8024,6;0;0;0;0
;;1;130;33210;62901;2024/000402;2024/050402;BIBLIOTECA PÚBLICA CIUDAD LINEAL. SEÑALÉTICA;215;CIUDAD LINEAL;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2442,99;2442,99;0;0;2442,99;0;0;0;0
;;1;130;33210;62901;2024/000402;2024/060402;BIBLIOTECA PÚBLICA LA ELIPA. SEÑALÉTICA;215;CIUDAD LINEAL;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;3164,88;3164,88;0;0;3164,88;0;0;0;0
;;1;130;33210;62999;2024/000081;2024/000081;UNIDAD TÉCNICA DE BIBLIOTECAS PÚBLICAS. ADQUISICIÓN DE LIBROS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;1045363;20000;1065363;360949,8;0;704413,2;704413,2;236781,21;0;236781,21
;;1;130;33210;62999;2024/001129;2024/001129;UNIDAD TÉCNICA DE BIBLIOTECAS PÚBLICAS. ADQUISICIÓN DE MATERIAL AUDIOVISUAL Y MULTIMEDIA;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;80000;80000;33099,53;0;46900,47;46900,47;0;0;0
;;1;130;33210;62999;2024/001138;2024/001138;BIBLIOTECA PÚBLICA ÁNGEL GONZÁLEZ. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;210;LATINA;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2450;2450;2450;0;0;0;0;0;0
;;1;130;33210;62999;2024/001139;2024/001139;BIBLIOTECA PÚBLICA EUGENIO TRÍAS. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;203;RETIRO;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;5420;5420;5420;0;0;0;0;0;0
;;1;130;33210;62999;2024/001140;2024/001140;BIBLIOTECA PÚBLICA HUERTA DE LA SALUD. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;216;HORTALEZA;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2450;2450;2450;0;0;0;0;0;0
;;1;130;33210;62999;2024/001141;2024/001141;BIBLIOTECA PÚBLICA IVÁN DE VARGAS. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;201;CENTRO;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2450;2450;1297,17;0;1152,83;1152,83;1152,83;0;1152,83
;;1;130;33210;62999;2024/001142;2024/001142;BIBLIOTECA PÚBLICA LA ELIPA. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;215;CIUDAD LINEAL;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2450;2450;2450;0;0;0;0;0;0
;;1;130;33210;62999;2024/001143;2024/001143;BIBLIOTECA PÚBLICA MIGUEL DELIBES. MATERIAL PARA ORGANIZACIÓN DE EVENTOS FOMENTO LECTURA;214;MORATALAZ;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2500;2500;2500;0;0;0;0;0;0
;;1;130;33210;62999;2024/001145;2024/001145;SERVICIOS DE BIBLIOTECAS Y ARCHIVOS. MATERIAL PARA ORGANIZACIÓN DE EVENTOS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;5000;5000;5000;0;0;0;0;0;0
;;1;130;33210;62999;2024/001476;2024/001476;INSTITUCIONES BIBLIOGRÁFICAS CONDE DUQUE. DISPOSITIVOS DE HUMEDAD Y TEMPERATURA;201;CENTRO;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;8000;8000;8000;0;0;0;0;0;0
;;1;130;33210;62999;2024/001477;2024/001477;BIBLIOTECA MUSICAL VÍCTOR ESPINOS. ADQUISICIÓN DE INSTRUMENTOS Y PARTITURAS;201;CENTRO;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;18000;18000;18000;0;0;0;0;0;0
;;1;130;33210;63599;2024/000399;2024/000399;EQUIPAMIENTO BIBLIOTECAS PUBLICAS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;160000;-159529;471;471;0;0;0;0;0;0
;;1;130;33210;63599;2024/000399;2024/010399;EQUIPAMIENTO BIBLIOTECA PÚBLICA SAN BLAS;220;SAN BLAS-CANILLEJAS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;15646,72;15646,72;0;112,74;15533,98;15533,98;0;0;0
;;1;130;33210;63599;2024/000399;2024/020399;EQUIPAMIENTO BIBLIOTECA PÚBLICA FRANCISCO IBÁÑEZ;205;CHAMARTIN;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;18353,28;18353,28;0;0;18353,28;18353,28;0;0;0
;;1;130;33210;63599;2024/000399;2024/030399;EQUIPAMIENTO BIBLIOTECA PÚBLICA LA CHATA;211;CARABANCHEL;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;4838,78;4838,78;0;366,62;4472,16;4472,16;0;0;0
;;1;130;33210;63599;2024/000399;2024/040399;EQUIPAMIENTO BIBLIOTECA PÚBLICA MIGUEL DELIBES;214;MORATALAZ;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2935,46;2935,46;0;0;2935,46;2935,46;0;0;0
;;1;130;33210;63599;2024/000399;2024/050399;EQUIPAMIENTO BIBLIOTECA PÚBLICA MANUEL VÁZQUEZ MONTALBÁN;206;TETUAN;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;5754,76;5754,76;0;0;5754,76;5754,76;0;0;0
;;1;130;33210;63599;2024/001245;2024/001245;HEMEROTECA MUNICIPAL. BALDAS PARA ESTANTERÍAS MÓVILES COMPACTAS;201;CENTRO;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;10500;10500;0;1488,65;9011,35;9011,35;0;0;0
;;1;130;33210;63599;2024/001246;2024/001246;BIBLIOTECA TÉCNICA CONDE DUQUE. CARROS PARA TRASLADO DE COLECCIÓN BIBLIOGRÁFICA;201;CENTRO;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;2000;2000;489,92;0;1510,08;1510,08;0;0;0
;;1;130;33210;63601;2024/001083;2024/001083;BIBLIOTECA DIGITAL MEMORIADEMADRID. EQUIPOS PARA PROCESO DE DATOS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;20000;20000;14,09;0;19985,91;0;0;0;0
;;1;130;33220;62500;2024/001197;2024/001197;ARCHIVO DE VILLA. MOBILIARIO Y EQUIPOS DE OFICINA;201;CENTRO;10;CULTURA;1;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0;2800;2800;679,96;0;2120,04;2120,04;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33220;62599;2023/001353;2023/001353;ARCHIVO DE VILLA. MOBILIARIO Y OTROS ENSERES ADAPTADOS PARA MEJORA ACCESIBILIDAD;201;CENTRO;10;CULTURA;1;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0;1650;1650;1289,8;0;360,2;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33220;62600;2023/001354;2023/001354;ARCHIVO DE VILLA. BUCLES MAGNÉTICOS PARA MEJORA ACCESIBILIDAD;201;CENTRO;10;CULTURA;1;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0;850;850;125;326,03;398,97;398,97;0;0;0
;;1;130;33220;63601;2024/001374;2024/001374;ARCHIVO DE VILLA. EQUIPOS PROCESO DE DATOS;201;CENTRO;10;CULTURA;1;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0;6475;6475;6475;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33301;62599;2023/001352;2023/001352;MUSEOS Y EXPOSICIONES MUNICIPALES. MOBILIARIO Y OTROS ENSERES ADAPTADOS PARA MEJORA ACCESIBILIDAD;998;VARIOS DISTRITOS;10;CULTURA;2;MUSEOS Y COLECCIONES;;;;;;;0;9000;9000;6258,8;0;2741,2;2741,2;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33301;62600;2023/001360;2023/001360;MUSEOS Y EXPOSICIONES MUNICIPALES. BUCLES MAGNÉTICOS PARA MEJORA ACCESIBILIDAD;998;VARIOS DISTRITOS;10;CULTURA;2;MUSEOS Y COLECCIONES;;;;;;;0;24850;24850;1675;10421,79;12753,21;12753,21;0;0;0
;;1;130;33301;62900;2024/000401;2024/000401;ADQUISICIÓN DE BIENES DE PATRIMONIO CULTURAL;998;VARIOS DISTRITOS;10;CULTURA;2;MUSEOS Y COLECCIONES;;;;;;;40000;-39665;335;335;0;0;0;0;0;0
;;1;130;33301;62900;2024/000401;2024/010401;MUSEO EL CAPRICHO. RETRATO DE ROSA CHACEL DE ANDRÉS CASTELLANO;221;BARAJAS;10;CULTURA;2;MUSEOS Y COLECCIONES;;;;;;;0;4950;4950;0;0;4950;4950;4950;0;4950
;;1;130;33301;62900;2024/000401;2024/020401;MUSEO ARTE CONTEMPORÁNEO. ADQUISICIÓN OBRAS “PAISAJE PIRENAICO” Y OTRAS DE CARLOS FORNS BADA;201;CENTRO;10;CULTURA;2;MUSEOS Y COLECCIONES;;;;;;;0;12088;12088;0;0;12088;12088;12088;0;12088
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33210;62599;2023/000446;2023/000446;BIBLIOTECAS PÚBLICAS MUNICIPALES. MOBILIARIO Y OTROS ENSERES ADAPTADOS PARA MEJORA ACCESIBILIDAD;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;57150;57150;32195,5;0;24954,5;13068;0;0;0
