CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado;Realizado
001204;32101;08;07;CENTROS EDUCATIVOS INFANTILES ADAPTADOS NORMATIVA INCENDIOS;PORCENTAJE;100;100
001204;32101;08;08;CENTROS EDUCATIVOS OBRAS DE ADAPTACIÓN NORMATIVA INCENCIOS;NÚMERO;100;0
001204;32101;08;09;INCIDENCIA EN OBRAS ADAOPTACIÓN A LA NORMATIVA DE INCENDIOS;PORCENTAJE;100;0
001204;32101;08;10;PLANES AUTOPROTECCIÓN IMPLANTADOS CENT.EDUC.MANTENIM.DTO.;NÚMERO;4;4
001204;32101;08;11;CENT.EDUC. SIN BARRERAS ARQUITECT. SOBRE EL TOTAL COLEGIOS;PORCENTAJE;75;75
001204;32101;08;12;SEGUIMIENTO DE RESOLUCIÓN DE AVERIAS E INCIDENCIAS SURGIDAS;NÚMERO;650;380
001204;32101;08;13;AVERIAS E INCIDENCIAS RESUELTAS SOBRE EL TOTAL REGISTRADO;PORCENTAJE;100;100
001204;33401;01;20;SUGERENCIAS Y RECLAMACIONES RECIBIDAS RELACIONADAS CON LAS ACTIVIDADES CULTURALES;NÚMERO;160;6
001204;33401;01;19;ASISTENCIA DE LA POBLACIÓN DEL DISTRITO A LAS ACTIVIDADES CULTURALES;RATIO;145;130
001204;33401;01;18;PARTICIPANTES EN OTRAS ACTIVIDADES CULTURALES;NÚMERO;3100;1000
001204;33401;01;17;OTRAS ACTIVIDADES CULTURALES;NÚMERO;200;8
001204;33401;01;16;PARTICIPANTES EN LAS VISITAS CULTURALES;NÚMERO;600;600
001204;33401;01;15;VISITAS CULTURALES;NÚMERO;12;12
001204;33401;01;14;PARTICIPANTES EN VIAJES CULTURALES;NÚMERO;600;0
001204;33401;01;13;VIAJES CULTURALES;NÚMERO;12;0
001204;33401;01;12;ASISTENTES A CONFERENCIAS;NÚMERO;3900;660
001204;33401;01;11;CONFERENCIAS;NÚMERO;265;22
001204;33401;01;10;ASISTENCIA A OBRAS DE TEATRO;NÚMERO;4600;12500
001204;33401;01;09;OBRAS DE TEATRO;NÚMERO;200;125
001204;33401;01;08;ASISTENCIA A CONCIERTOS;NÚMERO;7700;1620
001204;33401;01;07;CONCIERTOS;NÚMERO;125;54
001204;33401;01;06;ASISTENCIA A EXPOSICIONES;NÚMERO;1350;3500
001204;33401;01;05;EXPOSICIONES;NÚMERO;50;50
001204;33401;01;04;CESIÓN DE ESPACIOS Y MEDIOS DE LOS CENTROS CULTURALES MUNICIPALES.;HORAS;400;730
001204;33401;01;03;ACTIVIDADES POR CENTRO CULTURAL;RATIO;275;86
001204;33401;01;02;POBLACIÓN DEL DISTRITO POR CENTRO CULTURAL MUNICIPAL;RATIO;49236;51000
001204;33401;01;01;CENTROS CULTURALES MUNICIPALES;NÚMERO;3;3
001204;33401;02;07;SUFICIENCIA DE LAS PLAZAS DE CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS OFERTADAS;PORCENTAJE;82;94
001204;33401;02;06;ASISTENCIA DE LA POBLACIÓN DEL DISTRITO A LOS CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;RATIO;3650;1
001204;33401;02;05;MEDIA TRIMESTRAL DE ASISTENTES POR CURSO DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;RATIO;185;189
001204;33401;02;04;MEDIA TRIMESTRAL DE ASISTENTES A CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;6000;6633
001204;33401;02;03;HORAS DE CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;HORAS;23000;23776
001204;33401;02;02;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS POR CENTRO CULTURAL MUNICIPAL;RATIO;35;12
001204;33401;02;01;CURSOS DE ACTIVIDADES SOCIOCULTURALES Y RECREATIVAS;NÚMERO;100;35
001204;33401;03;01;FIESTAS POPULARES CELEBRADAS;NÚMERO;1;1
001204;33401;04;02;CAMPAÑAS DE DIFUSIÓN;NÚMERO;1;1
001204;33401;04;01;IMPACTO DE LAS PUBLICACIONES INFORMATIVAS Y DIVULGATIVAS EN LA POBLACIÓN DEL DISTRITO;RATIO;600;65
001204;34101;01;20;RECLAMACIONES Y QUEJAS RECIBIDAS REFERIDAS A LOS SERVICIOS DEPORTIVOS DEL DISTRITO;NÚMERO;250;100
001204;34101;01;19;MEDIA SEMANAL DE HORAS DE APERTURA EN INSTALACIONES DEPORTIVAS BASICAS CON ACCESO CONTROLADO;RATIO;98;98
001204;34101;01;18;MEDIA SEMANAL DE HORAS APERTURA CENTROS DEPORTIVOS;RATIO;118;109
001204;34101;01;17;NIVEL DE OCUPACIÓN DE LAS UNIDADES DEPORTIVAS DE LAS INSTALACIONES DEPORTIVAS BASICAS CON ACCESO CONTROLADO;PORCENTAJE;78;65
001204;34101;01;16;NIVEL DE OCUPACIÓN DE LAS UNIDADES DEPORTIVAS DE LOS CENTROS DEPORTIVOS;PORCENTAJE;90;83
001204;34101;01;15;UNIDADES DEPORTIVAS POR HABITANTE DEL DISTRITO;RATIO;27;0
001204;34101;01;14;UNIDADES DEPORTIVAS TOTALES;NÚMERO;41;41
001204;34101;01;13;UNIDADES DEPORTIVAS DE INSTALACIONES DEPORTIVAS BASICAS SIN CONTROL DE ACCESO;NÚMERO;1;1
001204;34101;01;12;UNIDADES DEPORTIVAS DE INSTALACIONES DEPORTIVAS BASICAS CON CONTROL DE ACCESO;NÚMERO;28;28
001204;34101;01;11;UNIDADES DEPORTIVAS DE CENTROS DEPORTIVOS;NÚMERO;12;12
001204;34101;01;10;METROS CUADRADOS DE INSTALACIONES DEPORTIVAS POR HABITANTE DEL DISTRITO;RATIO;100;221
001204;34101;01;09;TOTAL SUPERFICIE DE INSTALACIONES DEPORTIVAS;M2;33758;33830
001204;34101;01;08;SUPERFICIE DE INSTALACIONES DEPORTIVAS BASICAS DE ACCESO LIBRE;M2;72;72
001204;34101;01;07;SUPERFICIES DE INSTALACIONES DEPORTIVAS BASICAS CON ACCESO CONTROLADO;M2;27115;27115
001204;34101;01;06;SUPERFICIE DE CENTROS DEPORTIVOS;M2;6643;6643
001204;34101;01;05;INSTALACIONES DEPORTIVAS BASICAS SIN CONTROL DE ACCESO;NÚMERO;1;1
001204;34101;01;04;INSTALACIONES DEPORTIVAS BASICAS CON CONTROL DE ACCESO;NÚMERO;4;4
001204;34101;01;03;Nº DE CALLES DE LAS PISCINAS CUBIERTAS;NÚMERO;17;17
001204;34101;01;02;PISCINAS CUBIERTAS;NÚMERO;3;3
001204;34101;01;01;CENTROS DEPORTIVOS MUNICIPALES;NÚMERO;6;2
001204;34101;02;21;UNIDADES DEPORTIVAS UTILIZADAS POR ENTIDADES DEPORTIVAS FEDERADAS;NÚMERO;4;5
001204;34101;02;22;ENTIDADES DEPORTIVAS FEDERADAS QUE HAN UTILIZADO LAS UNIDADES DEPORTIVAS;NÚMERO;40;40
001204;34101;02;23;UNIDADES DE SERVICIOS DE MEDICINA DEPORTIVA;NÚMERO;1;1
001204;34101;02;08;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA MAYORES;NÚMERO;600;900
001204;34101;02;09;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA PERSONAS CON DISCAPACIDAD;NÚMERO;92;110
001204;34101;02;10;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS CLASES DE ACTIVIDADES DEPORTIVAS INFANTILES;PORCENTAJE;94;92
001204;34101;02;11;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS CLASES DE ACTIVIDADES DEPORTIVAS PARA JÓVENES;PORCENTAJE;95;89
001204;34101;02;12;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS CLASES DE ACTIVIDADES DEPORTIVAS PARA ADULTOS;PORCENTAJE;100;99
001204;34101;02;13;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS CLASES DE ACTIVIDADES DEPORTIVAS PARA MAYORES;PORCENTAJE;100;99
001204;34101;02;14;MEDIA MENSUAL DE OCUPACIÓN DE LAS PLAZAS CLASES DE ACTIVIDADES DEPORTIVAS PARA PERSONAS CON DISCAPACIDAD;PORCENTAJE;20;20
001204;34101;02;20;HORAS ANUALES DE PROFESORES DE ACTIVIDADES DEPORTIVAS;HORAS;14995;15800
001204;34101;02;19;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FISICO DEPORTIVAS PARA PERSONAS CON DISCAPACIDAD;RATIO;3;20
001204;34101;02;18;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FISICO DEPORTIVAS PARA PERSONAS MAYORES;RATIO;65;99
001204;34101;02;17;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FISICO DEPORTIVAS PARA ADULTOS;RATIO;300;99
001204;34101;02;16;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FISICO DEPORTIVAS PARA JÓVENES;RATIO;30;89
001204;34101;02;15;MEDIA MENSUAL DE PARTICIPANTES EN LAS ACTIVIDADES FISICO DEPORTIVAS INFANTILES;RATIO;200;92
001204;34101;02;01;NUEVAS ACTIVIDADES DEPORTIVAS OFERTADAS;NÚMERO;15;15
001204;34101;02;02;NUEVAS ACTIVIDADES DEPORTIVAS OFERTADAS / TOTAL ACTIVIDADES OFERTADAS;PORCENTAJE;30;30
001204;34101;02;03;AMPLIACIÓN HORARIO DE ACTIVIDAD;NÚMERO;410;5450
001204;34101;02;04;AMPLIACIÓN DE HORARIO DE ACTIVIDAD / HORAS TOTAL DE ACTIVIDAD;PORCENTAJE;118;52
001204;34101;02;05;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA EDAD INFANTIL;NÚMERO;2100;2800
001204;34101;02;06;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA JÓVENES;NÚMERO;110;170
001204;34101;02;07;MEDIA MENSUAL DE PLAZAS OFERTADAS PARA EDAD ADULTOS;NÚMERO;3500;4100
001204;34101;03;05;ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;12;12
001204;34101;03;06;PARTICIPANTES EN ACTIVIDADES NO COMPETITIVAS PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;550;550
001204;34101;03;01;COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES PARA LA PROMOCIÓN DEL DEPORTE;NÚMERO;10;10
001204;34101;03;02;EQUIPOS PARTICIPANTES EN COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES;NÚMERO;500;500
001204;34101;03;03;PARTICIPANTES EN COMPETICIONES Y TORNEOS DEPORTIVOS MUNICIPALES;NÚMERO;5000;5000
001204;34101;03;04;PARTICIPANTES EN COMPETICIONES Y TORNEOS / POBLACIÓN DISTRITO;RATIO;350;350
001204;34101;04;01;SUPERFICIE POLIDEPORTIVOS A MANTENER;M2;36174;36174
001204;34101;04;02;SUPERFICIE DE INSTALACIONES DEPORTIVAS A REFORMAR;M2;950;2000
001204;34101;04;03;INCIDENCIA DE OBRAS DE REFORMA EN LAS INSTALACIONES DEPORTIVAS;PORCENTAJE;60;6
001204;34101;04;04;INCREMENTO DE SUPERFICIE NUEVA DE INSTALACIONES DEPORTIVAS;M2;530;0
001204;92001;01;01;CONTRATOS TRAMITADOS;NÚMERO;234;156
001204;92001;01;02;CONTRATOS TRAMITADOS POR PROCEDIMIENTO ABIERTO;NÚMERO;4;5
001204;92001;01;03;CONTRATOS MENORES TRAMITADOS;NÚMERO;230;149
001204;92001;01;04;TIEMPO MEDIO TRAMITAC.CONTRATOS PROCEDIM. ABIERTO;DÍAS;130;150
001204;92001;01;05;REDUCCIÓN TIEMPO MEDIO TRAM. CONTRATOS PROCEDIMIENTO ABIERTO;DÍAS;5;0
001204;92001;02;01;LIQUIDACIONES EMITIDAS;NÚMERO;15000;10600
001204;92001;02;02;DOCUMENTOS CONTABLES REALIZADOS;NÚMERO;1900;2194
001204;92001;03;01;PROPUESTAS DE ACUERDO ELEVADAS A JUNTA DE GOBIERNO;NÚMERO;15;8
001204;92001;03;02;PROPUESTAS DE DECRETO ELEVADAS AL CONCEJAL;NÚMERO;3900;3100
001204;92001;03;03;PROPUESTAS DE RESOLUCIÓN ELEVADAS AL GERENTE;NÚMERO;4400;2200
001204;92001;03;04;ASUNTOS ELEVADOS AL CONSEJO TERRITORIAL;NÚMERO;20;0
001204;92001;03;05;PROPUESTAS DE ACUERDO ELEVADAS A LA JUNTA MPAL. DE DISTRITO;NÚMERO;100;66
001204;92001;04;13;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO RESUELTAS;NÚMERO;500;862
001204;92001;04;12;AUTORIZACIONES DE OCUPACIÓN DEL DOMINIO PÚBLICO SOLICITADAS;NÚMERO;520;841
001204;92001;04;11;ACTIVIDAD DE LA UNIDAD DE ASISTENCIA PERSONALIZADA;PORCENTAJE;95;95
001204;92001;04;10;TIEMPO MEDIO EN LA RESOLUCIÓN DE LICENCIAS URBANÍSTICAS;DÍAS;100;80
001204;92001;04;09;LICENCIAS URBANÍSTICAS RESUELTAS;NÚMERO;1360;579
001204;92001;04;08;LICENCIAS URBANÍST. POR PROCED. ORDIN. COMÚN RESUELTAS;NÚMERO;480;182
001204;92001;04;07;LICENCIAS URBANÍST. POR PROCED. ORDIN. ABREV. RESUELTAS;NÚMERO;600;30
001204;92001;04;06;LICENCIAS URBANÍSTICAS POR PROCEDIM. SIMPLIFICADO RESUELTAS;NÚMERO;5;0
001204;92001;04;05;LICENCIAS URBANÍSTICAS POR ACTUACIÓN COMUNICADA RESUELTAS;NÚMERO;275;367
001204;92001;04;04;LICENCIAS URBANÍSTICAS SOLICITADAS;NÚMERO;1150;370
001204;92001;04;03;LCIAS. URBANÍSTICAS POR PROCED. ORDINARIO COMÚN SOLICITADAS;NÚMERO;450;236
001204;92001;04;02;LCIAS. URBANÍST. POR PROCED. ORDINARIO ABREVIADO SOLICITADAS;NÚMERO;250;48
001204;92001;04;01;LICENCIAS URBANÍSTICAS SOLICITADAS POR ACTUACIÓN COMUNICADA;NÚMERO;450;426
001204;92001;05;07;RECLAMACIONES PRESENTADAS SOBRE EL PADRÓN;NÚMERO;10;2
001204;92001;05;06;MODIFICACIONES EN EL PADRÓN;NÚMERO;3600;9041
001204;92001;05;05;BAJAS EN EL PADRÓN TRAMITADAS;NÚMERO;180;229
001204;92001;05;04;ALTAS EN EL PADRÓN TRAMITADAS;NÚMERO;7000;7722
001204;92001;05;03;CERTIFICADOS DE EMPADRONAMIENTO EMITIDOS;NÚMERO;3000;3227
001204;92001;05;02;VOLANTES DE EMPADRONAMIENTO EMITIDOS;NÚMERO;45000;52777
001204;92001;05;01;CIUDADANOS ATENDIDOS;NÚMERO;60000;47963
001204;92001;06;04;EXPEDIENTES DE DISCIPLINA URBANÍSTICA INICIADOS;NÚMERO;1000;1000
001204;92001;06;03;EXPEDIENTES SANCIONADORES RESUELTOS;NÚMERO;305;370
001204;92001;06;02;REL. INSPEC. URB. DE OFICIO/INSPEC. A SOLICITUD CIUDADANA;RATIO;100;100
001204;92001;06;01;INSPECCIONES URBANÍSTICAS REALIZADAS;NÚMERO;400;436
001204;92001;07;09;ÍNDICE CONTEST. SUGERENC. Y RECLAMAC. DTO. EN 3 MESES MAX.;PORCENTAJE;10;10
001204;92001;07;08;ÍNDICE CONTEST.SUGERENCIAS Y RECLAMAC.RELATIV.DTO EN 15 DÍAS;PORCENTAJE;90;90
001204;92001;07;07;TIEMPO MEDIO RESPUESTA A SUGERENCIAS Y RECLAMA. CONTESTADAS;DÍAS;15;14
001204;92001;07;06;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL  DISTRITO CONTESTADAS;NÚMERO;200;260
001204;92001;07;05;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL DISTRITO;NÚMERO;200;260
001204;92001;07;04;ANOTACIONES EN EL REGISTRO;NÚMERO;19500;25614
001204;92001;07;03;TIEMPO MEDIO DE ESPERA;MINUTOS;5;4
001204;92001;07;02;TIEMPO MEDIO DE ATENCIÓN;MINUTOS;5;4
001204;92001;07;01;PERSONAS ATENDIDAS;NÚMERO;97000;99983
001204;92401;01;11;PARTICIPACIÓN VECINAL EN LOS PLENOS DE LA JUNTA MUNICIPAL;RATIO;30;15
001204;92401;01;10;ASISTENCIA MEDIA DE VECINOS Y VECINAS A LOS PLENOS DE LA JUNTA MUNICIPAL;NÚMERO;135;115
001204;92401;01;09;NÚMERO DE PROPOSICIONES APROBADAS EN EL CONSEJO TERRITORIAL PROPUESTAS POR LAS COMISIONES PERMANENTES;NÚMERO;15;0
001204;92401;01;08;SOLICITUD DE INCLUSIÓN DE PROPOSICIONES POR LAS COMISIONES PERMANENTES EN EL CONSEJO TERRITORIAL;NÚMERO;15;0
001204;92401;01;07;ASISTENCIA MEDIA DE VECINOS Y VECINAS A LAS REUNIONES DE LAS COMISIONES PERMANENTES;RATIO;3;1
001204;92401;01;06;ASISTENCIA MEDIA DE MIEMBROS A LAS REUNIONES DE LAS COMISIONES PERMANENTES;RATIO;3;3
001204;92401;01;05;REUNIONES DE COMISIONES PERMANENTES DEL CONSEJO TERRITORIAL;NÚMERO;44;21
001204;92401;01;04;ASISTENCIA MEDIA DE VECINOS Y VECINAS A LAS REUNIONES DEL CONSEJO TERRITORIAL;RATIO;5;5
001204;92401;01;03;ASISTENCIA MEDIA DE LOS MIEMBROS DEL CONSEJO TERRITORIAL A LAS REUNIONES;RATIO;10;12
001204;92401;01;02;REUNIONES DEL CONSEJO TERRITORIAL DEL DISTRITO;NÚMERO;4;3
001204;92401;01;01;CONVOCATORIAS DEL PLENO DE LA JUNTA MUNICIPAL DIFUNDIDAS A ASOCIACIONES DEL DISTRITO;NÚMERO;15;11
001204;92401;01;12;SOLICITUDES DE INCLUSIÓN DE PROPOSICIONES EN EL ORDEN DEL DÍA DE LOS PLENOS DE LA JUNTA MUNICIPAL;NÚMERO;8;11
001204;92401;02;01;ASOCIACIONES INSCRITAS EN EL REGISTRO DE ENTIDADES CIUDADANAS CON DOMICILIO SOCIAL Y ÁMBITO DE ACTUACIÓN EN EL DISTRITO.;NÚMERO;15;60
001204;92401;02;02;SUBVENCIONES SOLICITADAS POR ASOCIACIONES DECLARADAS DE UTILIDAD PÚBLICA;NÚMERO;16;29
001204;92401;02;03;SUBVENCIONES CONCEDIDAS A ASOCIACIONES DECLARADAS DE UTILIDAD PÚBLICA;NÚMERO;16;20
001204;92401;02;04;SUBVENCIONES CONCEDIDAS / SUBVENCIONES SOLICITADAS;PORCENTAJE;100;60
001204;92401;02;05;ASOCIACIONES Y ENTIDADES SUBVENCIONADAS;NÚMERO;16;19
001204;92401;02;06;POBLACIÓN DEL DISTRITO / ASOCIACIONES;RATIO;10;4
001204;93302;01;03;SUPERFICIE LIBRE EDIFICIOS MANTENIMIENTO CARGO DEL DISTRITO;M2;503;503
001204;93302;01;02;SUPERFICIE CONSTRUIDA EDIFICIOS MANTENIMIENTO CARGO DISTRITO;M2;11499;11499
001204;93302;01;01;EDIFICIOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;6;6
001204;93302;01;04;INSTALACIONES ELEVACIÓN Y ELECTROMECÁNICAS MTO.  CARGO DTO.;NÚMERO;9;9
001204;93302;01;05;SEGUIMIENTO DE RESOLUCIÓN DE AVERÍAS E INCIDENCIAS SURGIDAS;NÚMERO;790;701
001204;93302;01;06;AVERÍAS E INCIDENCIAS  RESUELTAS SOBRE  EL TOTAL REGISTRADO;PORCENTAJE;100;100
001204;93302;02;04;EDIFICIOS REFORMADOS SOBRE TOTAL EDIFIC.  MANTENIM. CARGO DISTR;PORCENTAJE;30;30
001204;93302;02;05;SUPERFICIE EDIFIC. REFORMAR SOBRE TOTAL MANTENIM. CARGO DISTR;PORCENTAJE;12;15
001204;93302;02;06;EDIFICIOS ADAPTADOS PARCIALMENTE A LA NORMATIVA;PORCENTAJE;100;100
001204;93302;02;07;EDIFICIOS  ADAPTADOS TOTALMENTE NORMATIVA;PORCENTAJE;100;100
001204;93302;02;08;EDIFICIOS  DONDE REALIZAN OBRAS ADAPTACIÓN A LA NORMATIVA;NÚMERO;1;1
001204;93302;02;01;PLANES DE AUTOPROTECCIÓN ELABORADOS;NÚMERO;2;5
001204;93302;02;02;PLANES DE AUTOPROTECCIÓN IMPLANTADOS;NÚMERO;2;5
001204;93302;02;03;EDIFICIOS CON PLAN AUTOPROT. IMPLANTADOS SOBRE TOTAL EDIFICIOS;PORCENTAJE;100;83
001205;15502;01;03;Intervenciones a realizar por acontecimientos a celebrar en el Distrito;NÚMERO;4;3
001205;15502;01;02;Situados y quioscos  a trasladar;NÚMERO;2;1
001205;15502;01;01;Obras a realizar con cargo a particulares;NÚMERO;50;19
001205;23102;01;04;ESCUELA DE PADRES;NÚMERO;2;2
001205;23102;01;03;HORAS MENSUALES DE AYUDA A DOMICILIO;HORAS;22;18
001205;23102;01;02;USUARIOS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA;NÚMERO;15;5
001205;23102;01;01;MENORES ATENDIDOS EN CENTROS DE DÍA;NÚMERO;40;45
001205;23102;01;05;HORAS DE ESCUELA DE PADRES;HORAS;60;48
001205;23102;01;06;PARTICIPANTES DE LA ESCUELA DE PADRES;NÚMERO;30;37
001205;23102;01;07;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;40;19
001205;23102;01;08;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ESCUELAS INFANTILES;NÚMERO;20;16
001205;23102;01;09;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA COMEDOR ESCOLAR;NÚMERO;10;28
001205;23102;02;11;BENEFICIARIOS AYUDAS ECONÓMICAS MENORES RIESGO EXCLUSIÓN;NÚMERO;45;51
001205;23102;02;10;REUNIONES COMISIÓN ABSENTISMO ESCOLAR;HORAS;26;20
001205;23102;02;09;MENORES ABSENTISTAS EN SEGUIMIENTO;HORAS;6;21
001205;23102;02;08;MENORES Y ADOLESCENTES ATENDIDOS SERVICIO EDUCACIÓN SOCIAL;NÚMERO;53;120
001205;23102;02;07;ADOLESCENTES ATENDIDOS PROG. APOYO Y SEGUIMIENTO SOCIOEDUC.;NÚMERO;29;32
001205;23102;02;06;MENORES ATENDIDOS PROG. APOYO EMPLEO RIESGO EXCLUSIÓN SOCIAL;NÚMERO;29;63
001205;23102;02;05;FAMILIAS DERIVADAS SERV. APOYO RESIDENCIAL Y SOCIAL A MENORES;NÚMERO;16;8
001205;23102;02;04;FAMILIAS DERIVADAS AL SERVICIO DE APOYO A LOS ACOGIMIENTOS;NÚMERO;12;24
001205;23102;02;03;REUNIONES EQUIPOS TÉCNICOS DE MENORES Y FAMILIA;NÚMERO;25;18
001205;23102;02;02;MENORES VALORADOS EN EQUIPOS DE TRABAJO DE MENORES Y FAMILIA;NÚMERO;256;207
001205;23102;02;01;FAMILIAS DERIVADAS A CENTROS DE ATENCIÓN A LA INFANCIA;NÚMERO;35;37
001205;23106;01;05;ENTREVISTAS REALIZADAS EN UNIDADES DE TRABAJO SOCIAL DE ZONA;NÚMERO;5394;4200
001205;23106;01;04;UNIDADES FAMILIARES EN SEGUIMIENTO POR U.T.S. ZONA;NÚMERO;3220;3653
001205;23106;01;03;ENTREVISTAS REALIZADAS EN U.T.S. PRIMERA ATENCIÓN;NÚMERO;3294;4706
001205;23106;01;02;CASOS URGENTES ATENDIDOS UNIDADES TRABAJO SOCIAL P.ATENCIÓN;NÚMERO;12;17
001205;23106;01;01;PERSONAS ATENDIDAS UNIDADES TRABAJO SOCIAL PRIMERA ATENCIÓN;NÚMERO;3377;7741
001205;23106;02;01;PERSONAS CON DISCAPACIDAD USUARIAS SERVICIO AYUDA DOMICILIO;NÚMERO;56;45
001205;23106;02;02;MEDIA DE HORAS MENSUALES AYUDA A DOMICILIO A DISCAPACITADOS;HORAS/PERSONA;23;22
001205;23106;02;03;TRAMITACIÓN SOLICITUDES PLAZAS CENTROS DE DISCAPACITADOS;NÚMERO;5;8
001205;23106;03;01;PERCEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;99;118
001205;23106;03;02;PROYECTOS INTEGRACIÓN SOCIOLABORAL DE R.M.I.;NÚMERO;1;1
001205;23106;03;03;PARTICIPANTES PROYECTOS INTEGRACIÓN R.M.I.;NÚMERO;25;25
001205;23106;04;01;PERSONAS SIN HOGAR ATENDIDAS;NÚMERO;135;125
001205;23106;04;02;PERSONAS SIN HOGAR DERIVADAS A SERV.ATENCIÓN SOCIAL ESPECIAL;NÚMERO;85;76
001205;23106;04;03;PERSONAS SIN HOGAR BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;19;14
001205;23106;04;04;PERSONAS ALOJADAS EN PENSIÓN;NÚMERO;10;1
001205;23301;01;10;AYUDAS TÉCNICAS PARA LA MOVILIDAD;NÚMERO;35;23
001205;23301;01;09;BENEFICIARIOS DE AYUDAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;10;1
001205;23301;01;08;BENEFICIARIOS AYUDAS ECONÓMICAS PARA NECESIDADES BÁSICAS;NÚMERO;50;87
001205;23301;01;07;PERSONAS MAYORES USUARIAS DEL SERVICIO DE TELEASISTENCIA;NÚMERO;4600;6198
001205;23301;01;06;PERSONAS MAYORES USUARIAS DEL SERVICIO LAVANDERÍA A DOMICILIO;NÚMERO;10;11
001205;23301;01;05;PERSONAS MAYORES USUARIAS SERVICIO DE COMIDA A DOMICILIO;NÚMERO;65;47
001205;23301;01;04;HORAS MENSUALES AYUDA DOMICILIO PARA MAYORES POR DOMICILIO;HORAS;17;16
001205;23301;01;03;SOLIC.PREST.SERVICIO AYUDA A DOMICILIO PARA PERSONAS MAYORES;NÚMERO;200;232
001205;23301;01;02;ÍNDICE DE ATENCIÓN DOMICILIARIA A MAYORES DE 80 AÑOS;PORCENTAJE;65;76
001205;23301;01;01;PERSONAS MAYORES USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;NÚMERO;900;941
001205;23301;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;5;3
001205;23301;02;02;SOCIOS DE LOS CENTROS DE MAYORES;NÚMERO;8600;9432
001205;23301;02;03;GRADO DE UTILIZACIÓN DE LOS CENTROS  DE MAYORES;PORCENTAJE;65;75
001205;23301;02;04;TALLERES DE ACTIVIDADES REALIZADOS;HORAS;3000;4040
001205;23301;02;05;PARTICIPANTES EN TALLERES;NÚMERO;1800;2000
001205;23301;02;06;VOLUNTARIOS EN LOS CENTROS DE MAYORES;NÚMERO;80;75
001205;23301;02;07;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTROS MAYORES;NÚMERO;70;70
001205;23301;02;08;COMIDAS SERVIDAS EN LOS COMEDORES DE LOS CENTROS DE MAYORES;NÚMERO;10000;14247
001205;23301;03;03;MAYORES CON APOYO PSICOLÓGICO;NÚMERO;155;160
001205;23301;03;02;SESIONES GRUPALES DE LOS GRUPOS 'CUIDANDO AL CUIDADOR';HORAS;15;20
001205;23301;03;01;PARTICIPANTES DE LOS GRUPOS'CUIDANDO AL CUIDADOR';NÚMERO;25;27
001205;23301;04;02;USUARIOS CENTRO DÍA MAYORES CON DETERIORO FUNCIONAL O FÍSICO;NÚMERO;60;63
001205;23301;04;01;USUARIOS PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;80;125
001205;23301;05;03;BENEFICIARIOS DE AYUDAS ECONÓMICAS ALOJAMIENTOS ALTERNATIVOS;NÚMERO;9;6
