CeGe;Prog. Finan.;Objetivo;Actividad por Objetivo;Descripción Actividades
001027;32301;01;B;PROGRAMAR Y REALIZAR ACTIVIDADES COMPLEMENTARIAS ACORDES CON LOSINTERESES DE LOS MENORES.
001027;32301;01;C;MANTENER LOS CONTACTOS Y REUNIONES NECESARIOS CON LOS CENTROS DOCENTESDONDE SE ENCUENTRAN ESCOLARIZADOS LOS RESIDENTES P
001027;32301;01;D;FACILITAR LOS MEDIOS PARA LA CONSECUCIÓN DE LOS OBJETIVOS DE LARESIDENCIA
001027;32301;01;E;TRAMITAR LA CONCESIÓN DIRECTA DE LAS BECAS DE COMEDOR, Y BECAS Y AYUDASAL ESTUDIO PARA EXRESIDENTES.
001027;32301;01;F;COORDINAR ACTUACIONES CON OTROS SERVICIOS IMPLICADOS EN LA ATENCIÓN YCUIDADO DE LOS MENORES RESIDENTES.
001027;32301;01;G;MANTENER LA COORDINACIÓN CON LA SOCIEDAD ESTATAL DE LOTERIAS Y APUESTASDEL ESTADO PARA LA CONSECUCIÓN DE LOS OBJETIVOS E
001027;32301;02;A;MANTENIMIENTO Y MEJORA DEL EQUIPAMIENTO DE LAS ESCUELAS INFANTILES DE LARED PÚBLICA.
001027;32301;02;B;PROMOCIÓN DEL INTERCAMBIO DE EXPERIENCIAS ENTRE LOS EQUIPOS EDUCATIVOSDE LAS ESCUELAS INFANTILES MUNICIPALES.
001027;32301;02;C;SUPERVISIÓN DE LA GESTIÓN Y FUNCIONAMIENTO DE LAS ESCUELAS INFANTILESPÚBLICAS.
001027;32301;02;D;ADAPTACIÓN Y ACTUALIZACIÓN DE LAS APLICACIONES INFORMATIVAS PARA LAFACTURACIÓN DE LAS ESCUELAS INFANTILES PÚBLICAS Y DE
001027;32301;02;E;COORDINACIÓN DE LAS ACTUACIONES CON LOS DISTRITOS PARA EL INICIO DENUEVAS LICITACIONES.
001027;32301;02;F;SEGUIMIENTO DE LOS CONVENIOS DE COLABORACIÓN CON LAS ESCUELAS INFANTILESDE TITULARIDAD PRIVADA Y GESTIÓN DE LAS PLAZAS S
001027;32301;02;G;REUNIONES DE COORDINACIÓN CON LOS JEFES DE SECCIÓN DE EDUCACIÓN DE LOSDISTRITOS PARA MEJORAR LA CALIDAD DE LAS ESCUELAS
001027;32301;02;H;COORDINACIÓN CON LOS SERVICIOS COMPETENTES EN MATERIA DE EDUCACIÓNINFANTIL DE LA CONSEJERÍA DE EDUCACIÓN, JUVENTUD Y DEP
001027;32501;01;A;MANTENER LOS PROYECTOS DE PREVENCIÓN DEL ABSENTISMO ESCOLAR.
001027;32501;01;B;EVALUAR Y MEJORAR LOS PROYECTOS DE PREVENCIÓN EXISTENTES.
001027;32501;01;C;MANTENER UNA REUNIÓN SEMANAL CON LA EMPRESA ADJUDICATARIA DEL SERVICIOPARA EL SEGUIMIENTO DEL PROGRAMA.
001027;32501;01;D;ESTABLECER ENCUENTROS PERIÓDICOS CON LOS JEFES DE SECCIÓN DE EDUCACIÓNDE LOS DISTRITOS CON EL FIN DE EVALUAR LAS INCIDEN
001027;32501;01;E;IMPULSAR LA COORDINACIÓN CON DIFERENTES SERVICIOS Y AGENTES SOCIALESIMPLICADOS EN LA PREVENCIÓN Y CONTROL DEL ABSENTISMO
001027;32501;01;F;INCREMENTO DE LOS EDUCADORES SOCIALES QUE TRABAJAN EN EL PROGRAMA DEABSENTISMO ESCOLAR.
001027;32601;01;A;DISEÑO Y PLANIFICACIÓN DE LAS ACTIVIDADES COMPLEMENTARIAS: CONOCIMIENTODE LA CIUDAD, MEDIO AMBIENTALES, TEATROS, MUSEOS,
001027;32601;01;B;"OFERTA DEL PROGRAMA ""MADRID, UN LIBRO ABIERTO"" A LOS CENTROS EDUCATIVOS:INFANTIL, PRIMARIA, SECUNDARIA, BACHILLERATO, ED"
001027;32601;01;C;CONCESIÓN DE ACTIVIDADES A CENTROS, CONTROL Y SUPERVISIÓN DEL DESARROLLODE ACTIVIDADES.
001027;32601;01;D;COLABORACIÓN CON INSTITUCIONES PÚBLICAS Y PRIVADAS PARA LA ORGANIZACIÓNDE ACTIVIDADES, OPTIMIZANDO LAS POSIBILIDADES EDU
001027;32601;01;E;SELECCION DE LAS CIEN FAMILIAS QUE FORMARAN PARTE DEL PROYECTO YCONTACTO DIRECTO CON CADA UNA DE ELLAS MEDIANTE ENTREVIS
001027;32601;02;A;Fomentar la participación juvenil a través del Consejo Sectorial deJuventud de la ciudad de Madrid y mas concretamente d
001027;32601;02;B;Colaborar en proyectos europeos que fomenten la participación de losjóvenes, incorporando herramientas telemáticas.
001027;32601;03;A;SEGUMIENTO Y SUPERVISIÓN DE LOS PROGRAMAS EN LOS DIFERENTES DISTRITOS
001027;32601;03;B;PROGRAMACIÓN DE ACTIVIDADES COMPLEMENTARIAS DESTINADAS A LOS ADULTOSMAYORES DE 18 AÑOS
001027;32601;03;C;REUNIONES DE COORDINACIÓN CON LOS RESPONSABLES DE LAS AULAS
001027;32601;03;D;COORDINACIÓN CON LOS SERVICIOS IMPLICADOS EN EL DESARROLLO DE LASDIFERENTES ACTIVIDADES FORMATIVAS
001027;32601;03;E;EVALUACIÓN DE LOS PROGRAMAS Y PROPUESTAS DE MEJORA
001027;32601;04;A;AMPLIAR LA RED DE ESCUELAS MUNICIPALES DE MÚSICA Y DANZA CON LA APERTURADE UNA NUEVA ESCUELA EN EL DISTRITO CENTRO
001027;32601;04;B;MEJORAR LA CALIDAD DE LA OFERTA EDUCATIVA Y VELAR POR EL CUMPLIMIENTO DELA ESTRUCTURA DE LAS ENSEÑANZAS
001027;32601;04;C;COORDINAR EL FUNCIONAMIENTO DE LOS CENTROS A TRAVÉS DE REUNIONESMENSUALES DE SEGUIMIENTO CON LA EMPRESA GESTORA, DEL TRA
001027;32601;04;D;PROMOCIONAR LAS AGRUPACIONES MUSICALES DE LAS ESCUELAS MUNICIPALES DEMÚSICA Y DANZA, COMO ESPACIOS DE ENCUENTRO INTERGEN
001027;32601;04;E;PARTICIPAR EN EL MARATÓN DE ESTUDIANTES DENTRO DE LOS ACTOS DEL DÍAEUROPEO DE LA MÚSICA, CON LA INTERVENCIÓN DE LAS AGRU
001027;32601;05;A;ABRIR LA ESCUELA AL ENTORNO CON LA REPRESENTACIÓN DE OBRAS TEATRALES
001027;32601;05;B;"COLABORAR CON LA UNIVERSIDAD COMPLUTENSE PARA LA REALIZACIÓN DEPRÁCTICAS DE ALUMNOS DEL MASTER EN ""TEATRO Y ARTES ESCÉNI"
001027;32601;05;C;REPRESENTACIONES TEATRALES EN LA PROPIA ESCUELA Y EN OTROS CENTROSSOCIOEDUCATIVOS
001027;32601;05;D;REUNIONES DE COORDINACIÓN MENSUALES ENTRE EL DEPARTAMENTO Y LA DIRECCIÓNDE LA ESCUELA
001027;32601;06;A;ELABORACIÓN DE BOLETINES DE REVISTAS, DVDS Y CDS
001027;32601;06;B;ELABORACIÓN DE LA GUÍA DE RECURSOS EDUCATIVOS DEL MUNICIPIO DE MADRID
001027;32601;06;C;REMISIÓN DE DOCUMENTACIÓN EDUCATIVA A TODOS LOS CENTROS DOCENTES DELMUNICIPIO
001027;32601;06;D;APOYO DOCUMENTAL A TODOS LOS TÉCNICOS DE LA DIRECCIÓN GENERAL DEEDUCACIÓN
001027;32601;06;E;REGISTRO Y CATALOGACIÓN DE NUEVOS MATERIALES BIBLIOGRÁFICOS YAUDIOVISUALES
001027;32601;06;F;ELABORACIÓN DE UN DOSSIER DE PRENSA DE TEMAS VINCULADOS A LA DIRECCIÓNGENERAL DE    EDUCACIÓN Y JUVENTUD
001027;32601;06;G;ACTUALIZACIÓN DE LA INFORMACIÓN REFERIDA AL DEPARTAMENTO EN LA WEBMUNICIPAL
001027;32601;07;A;RECOGIDA DE INFORMACIÓN DE TODOS LOS DEPARTAMENTOS DE LA DIRECCIÓNGENERAL DE EDUCACIÓN QUE AFECTAN A LOS JEFES DE SECCIÓ
001027;32601;07;B;INFORMACIÓN PERMANENTE DE LAS ACTIVIDADES DE LA DIRECCIÓN GENERAL DEEDUCACIÓN
001027;32601;07;C;MONOGRÁFICOS SOBRE ACTIVIDADES DE LA DIRECCIÓN GENERAL DE EDUCACIÓN(ABSENTISMO, ESCUELAS INFANTILES, ETC).
001027;32601;07;D;RECOGIDA DE INFORMACIÓN Y PROPUESTAS DE TRABAJO DEL GRUPO DE EDUCACIÓN.
001027;32601;07;E;COORDINACIÓN Y ASISTENCIA A LAS REUNIONES DE LA COMISIÓN DE SEGUIMIENTODEL CONVENIO
001027;32601;08;A;INFORMAR Y RESPONDER A LAS SUGERENCIAS Y RECLAMACIONES DE LOS CIUDADANOSEN EL PLAZO ESTABLECIDO
001027;32601;09;A;EXPOSICIONES DE LOS TRABAJOS REALIZADOS EN LA ESCUELA Y CON OTRASINSTITUCIONES O ARTISTAS.
001027;32601;09;B;APERTURA DE LA ESCUELA AL ENTORNO A TRAVÉS DE LAS OBRAS DE LOSPROFESORES Y ALUMNOS
001027;32601;09;C;DIFUSIÓN DE LA OFERTA EDUCATIVA Y LOS TALLERES DE LIBRE CREACIÓN
001027;32601;09;D;ELABORACIÓN DE LA PROGRAMACIÓN DIDÁCTICA DE LAS ACTIVIDADES ARTÍSTICOS-EDUCATIVAS QUE SE DESARROLLAN EN LA ESCUELA.
001027;32601;09;E;POTENCIAR LA RELACIONES DEL ALUMNADO DE LA ESCUELA CON OTROS CENTROS DEENSEÑANZA Y MANTENER CONTACTO CON PERSONA DE INTE
001027;32601;10;A;ORGANIZAR Y COORDINAR LOS CENTROS ABIERTOS EN INGLÉS, OFRECIENDO A LOSPADRES UNA MEDIDA DE CONCILIACIÓN DE LA VIDA LABOR
001027;32601;10;B;MEJORAR EL SISTEMA TELEMATICO DE FORMALIZACION DE PLAZAS EN CENTROSABIERTOS EN INGLÉS, FACILITANDO SU USO Y ACCESIBILIDA
001027;32601;10;C;DISEÑO DEL RÉGIMEN JURÍDICO DEL SISTEMA DE FORMALIZACIÓN DE PLAZAS, Y DELAS OBLIGACIONES RECÍPROCAS DERIVADAS DE LA SOLI
001027;32601;10;D;MEJORAR EL CONOCIMIENTO DEL INGLÉS, PERMITIENDO QUE LOS NIÑOS VAYANFAMILIARIZÁNDOSE CON EL IDIOMA DE UNA MANERA SENCILLA
001027;32601;10;E;COORDINACIÓN Y ASESORAMIENTO TÉCNICO CON LOS DISTRITOS PARA ELDESARROLLO DE LAS ACTIVIDADES DE CONCILIACIÓN DE LA VIDA F
001027;32601;10;F;ORGANIZACIÓN Y REALIZACIÓN DE ACTIVIDADES DE ANIMACIÓN SOCIOEDUCATIVADIRIGIDAS A MENORES DE 6 A 16 AÑOS.
001027;32601;10;G;MEJORAR LA CALIDAD DEL SERVICIO,MEDIANTE UNA MAYOR CUALIFICACION DE LOSPROFESIONALES QUE PRESTAN EL SERVICIO Y REDUCIEND
001027;32601;10;H;AMPLIAR EN 3 EL NUMERO DE CENTROS ABIERTOS EN INGLES EN EL MES DE JULIO
001027;32601;10;I;INCLUIR LA PRIMERA QUINCENA DEL MES DE AGOSTO EN 21 DISTRITOS ABRIENDO21 CENTROS
001027;32601;11;A;ORGANIZACIÓN Y CONTROL DE ACTIVIDADES COMPLEMENTARIAS PARA CENTROSESPECÍFICOS DE EDUCACIÓN ESPECIAL, CENTROS OCUPACIONAL
001027;32601;11;B;COORDINACIÓN CON TODOS LOS RECURSOS DEL PROGRAMA SERVICIOS DE EDUCACIÓNPARA MEJORAR LA PARTICIPACIÓN DE LAS PERSONAS CON
001027;32601;12;A;Colaboración con la Fundación Residencia de Estudiantes a través desubvención nominativa, para el alojamiento y la manut
001027;32601;12;B;Atender a las demandas culturales de los jóvenes.
001027;32601;12;C;Programación de eventos culturales
001027;32601;12;D;Programación del Certámen de Jóvenes Creadores de Madrid
001027;32601;13;A;Programación de actividades formativas para los jóvenes.
001027;32601;13;B;Programación de acciones formativas de capacitación curricular para losjóvenes
001027;32601;13;C;Mejorar el programa con nuevas iniciativas que respondan a lasnecesidades actuales de los jóvenes
001027;32601;14;A;Promoción del turismo juvenil en Madrid, ofertando plazas de alojamientoasequibles a través del albergue juvenil.
001027;43140;01;A;Incentivación de la inversión privada en la remodelación y mejora de lasdotaciones públicas de mercados a través de la c
001027;43140;01;B;Estimulo de la renovación de la oferta comercial y de servicios de losmercados a través del apoyo económico a las invers
001027;43140;01;C;Desarrollo, en colaboración con los comerciantes y concesionarios de losmercados, de  acciones de comunicación, promoció
001027;43140;01;D;Organización, incentivación y/o apoyo al desarrollo de actividades deinterés socio cultural en los mercados municipales.
001027;43140;01;E;Colaboración en la implantación de plataformas conjuntas de comercioelectrónico y promoción comercial on line para merca
001027;43140;02;A;Programación y ejecución de actividades, eventos y/o campañas  depromoción y dinamización de zonas comerciales en difere
001027;43140;02;B;Incentivación y colaboración en el desarrollo de programas formativos deinterés para el sector comercial y hostelero.
001027;43140;02;C;Desarrollo de campañas de sensibilización contra la venta ambulanteilegal.
001027;43140;03;A;Incentivación del desarrollo de acciones de dinamización y promoción dezonas y sectores comerciales, a través de la cola
001027;43140;03;B;Estimulo y fortalecimiento del tejido asociativo en el sector comerciala través de la concesión de subvenciones a nuevas
001027;43140;03;C;Establecimiento de mecanismos eficientes de de con asociaciones deempresariales  para el desarrollo de acciones de dinam
001027;43140;04;A;Gestión del funcionamiento y actividades de los viveros de empresa
001027;43140;04;B;Alojamiento de emprendedores en viveros de empresa para lapreincubación, incubación o aceleración de sus proyectos empre
001027;43140;04;C;Información y asesoramiento a emprendedores para el desarrollo de susproyectos a través de los viveros de empresa y de l
001027;43140;04;D;Apoyo de las habilidades emprendedoras con la celebración de cursos,seminarios, jornadas y encuentros orientados a facil
001027;43140;04;E;Fomentar y difundir la cultura emprendedora entre los alumnos de centrosde formación empresarial, institutos de enseñanz
001027;43140;04;F;Impulsar la constitución de nuevas empresas a través de los Puntos deAtención al Emprendedor
001037;23200;01;A;PRIORIZACIÓN DE ACCIONES QUE INCLUYE EL PLAN DE BARRIO QUE CONTRIBUYE ASU REEQUILIBRIO.
001037;23200;01;B;SEGUIMIENTO DE LAS ACCIONES QUE INCLUYE EL PLAN DE BARRIO.
001037;23200;01;C;MODIFICACIÓN, SUSTITUCIÓN DE ACCIONES POR SEGUIMIENTO REALIZADO DE LAACCIÓN POR PARTE DE LA COMISIÓN DE SEGUIMIENTO
001037;23200;02;A;EVALUACIÓN DE LAS ACCIONES INCLUIDAS EN EL PLAN DE BARRIO POR CADARESPONSABLE
001037;23200;02;B;ACTUALIZACIÓN DE LA INFORMACIÓN QUE INTEGRA EL PLAN DE BARRIO.
001037;23200;02;C;PROMOCIÓN DE LAS ACTIVIDADES QUE INTEGRAN EL PLAN DE BARRIO.
001037;23200;03;A;CONVOCATORIA Y REALIZACIÓN DE LAS SUBCOMISIONES DE SEGUIMIENTO.
001037;23200;03;B;ASISTENCIA EN LA COMISIÓN DE SEGUIMIENTO CONVOCADA POR LA DIRECCIÓNGENERAL DE RELACIONES CON LOS DISTRITOS Y ASOCIACIONE
001037;23200;03;C;SEGUIMIENTO DE LAS ACCIONES INCLUIDAS EN EL CONVENIO.
001037;23200;03;D;CONTRATACIÓN PÚBLICA DE ACCIONES INCLUIDAS EN EL PLAN DE BARRIO.
001037;23200;04;A;SEGUIMIENTO PRESUPUESTARIO Y DEL NIVEL DE EJECUCIÓN DE LAS ACCIONESINCLUIDAS EN LOS PLANES DE BARRIO
001037;23200;04;B;INFORMES DE SEGUIMIENTO TÉCNICO Y PRESENTACIONES EN ÓRGANOS MUNICIPALES
001037;23200;04;C;EVALUACIÓN DE SATISFACCIÓN DE LAS ACCIONES INCLUIDAS EN LOS PLANESEJECUTADAS POR EL AYUNTAMIENTO DE MADRID
001037;23200;04;D;EVALUACIÓN DE SATISFACCIÓN DE LAS ACCIONES INCLUIDAS EN EL PLANEJECUTADAS POR LAS ASOCIACIONES VECINALES
001037;92011;01;A;Tramitación expedientes de contratación de las Direcciones Generales delÁrea de Gobierno  Coordinación Territorial, tant
001037;92011;01;B;Convocatoria, preparación y asistencia a las Mesas de Contratación.
001037;92011;01;C;ASESORAR Y COORDINAR A LOS DISTINTOS ÓRGANOS Y UNIDADES EN LA ADECUADAELABORACIÓN DE
001037;92011;01;D;Gestión de la base de datos del Registro de Contratos del Ayuntamiento.
001037;92011;01;E;IMPULSAR LOS TRÁMITES DE COMPETENCIA DE OTROS ÓRGANOS, UNIDADES Ó ÁREAS,CON EL FIN DE AGILIZAR Y
001037;92011;01;F;GESTIONAR LA BASE DE DATOS DEL REGISTRO DE CONTRATOS DEL AYUNTAMIENTO DEMADRID.
001037;92011;01;G;GESTIÓN DEL REGISTRO DE DECRETOS Y RESOLUCIONES DEL ÁREA DE GOBIERNO
001037;92011;01;H;TRAMITACIÓN DE LA PUBLICACIÓN, EN LOS BOLETINES OFICIALES DEL ESTADO YDE LA COMUNIDAD DE MADRID, DE
001037;92011;02;A;Seguimiento y evaluación de la ejecución del presupuesto asignado alÁrea de Gobierno.
001037;92011;02;B;Tramitación modificaciones de crédito, revisiones de precios yremanentes.
001037;92011;02;C;Elaboración de documentos contables
001037;92011;02;D;Tramitación anticipos de caja fija y pagos a justificar.
001037;92011;02;E;Asesoramiento técnico y coordinación propuestas de gastos.
001037;92011;02;F;ELABORACIÓN DE DOCUMENTOS CONTABLES DEL ÁREA DE GOBIERNO
001037;92011;02;G;COORDINACIÓN CON LAS DISTINTAS DIRECCIONES GENERALES EN LA PLANIFICACIÓNDE LOS RECURSOS
001037;92011;03;A;Elaboración de convocatorias de puestos de trabajo por concurso y libredesignación.
001037;92011;03;B;Propuestas de comisiones de servicios, adscripciones provisionales,atribuciones temporales y solicitudes de nombramiento
001037;92011;03;C;Elaboración y seguimiento de expedientes relativos a las Relaciones dePuestos de Trabajo.
001037;92011;03;D;Propuestas de asignación de complementos de productividad ygratificaciones.
001037;92011;03;E;Tramitación de partes de baja, confirmación y alta, ordenación y controlde la jornada, participación en los planes de fo
001037;92011;03;F;GESTIÓN, SEGUIMIENTO Y RESOLUCIÓN DE INCIDENCIAS DE LA JORNADA LABORALDE LOS TRABAJADORES
001037;92011;04;A;Emisión de informes de contenido jurídico.
001037;92011;04;B;Tramitación de convenios de colaboración, subvenciones nominativas y depública concurrencia.
001037;92011;04;C;Preparación de asuntos que han de someterse a la aprobación de Junta deGobierno, Pleno y Comisiones.
001037;92011;04;D;Tramitación recursos y reclamaciones.
001037;92011;04;E;Seguimiento iniciativas y peticiones de información de los Concejales yde los Grupos Municipales que afectan al Área de
001037;92011;04;F;ASESORAMIENTO TÉCNICO EN CUANTO A LA EJECUCIÓN DE LOS RECURSOSECONÓMICOS DISPONIBLES, ASÍ COMO
001037;92208;01;A;Estudio de los ámbitos competenciales de los Distritos
001037;92208;01;B;Identificación de sectores con ausencia de regulación o necesidad demodificación de la existentes
001037;92208;01;C;Formación de grupos de trabajo ad hoc
001037;92208;01;D;Elaboración textos normativos y tramitación
001037;92208;01;E;Atención a los requerimientos de las distintas Áreas de Gobiernorespecto a sus proyectos normativos y la posible inciden
001037;92208;01;F;Emisión de los informes correspondientes
001037;92208;02;A;Elaboración de Instrucciones y/o protocolos de actuación en losdistintos ámbitos de competencias de los Distritos
001037;92208;02;B;Emisión de informes jurídicos sobre el funcionamiento de las JuntasMunicipales de Distrito o cualquier otra cuestión rel
001037;92208;02;C;Interlocución con los Distritos y las Áreas de Gobierno en los aspectostangenciales de los dos ámbitos. Canalización de
001037;92208;02;D;Estudio de asuntos de interés común en el ámbito distrital
001037;92208;02;E;Preparación de propuestas de actuación
001037;92208;03;A;Formalización de Decretos de Alcaldía y Delegado en los ámbitoscompetencias atribuidos al Área (matrimonios civiles, sup
001037;92208;03;B;Revisión de los expedientes que, tramitados desde los Distritos, debenelevarse a la Junta de Gobierno o al Pleno del Ayu
001037;92208;03;C;Emisión de tarjetas de identidad para los vocales vecinos
001037;92208;03;D;Tramitación del expediente para la aprobación de la asignación económicade los vocales vecinos.
001037;92208;04;A;Tramitación de Expedientes de procedimientos relacionados con el RMEC
001037;92208;04;B;Tareas de diseño de plataforma on line para la renovación de lainscripción y volcado automático de datos en la Web munic
001037;92208;04;C;Gestiones para la colaboración administrativa con el Registro deAsociaciones de la Comunidad de Madrid en procedimientos
001037;92208;04;D;Convocatoria pública de subvenciones dirigida a Federaciones,Confederaciones y Uniones de Asociaciones –elaboración de l
001037;92208;04;E;Desarrollo de jornada informativas para entidades ciudadanas en materiade subvenciones de Fomento del Asociacionismo -Co
001037;92208;04;F;Seguimiento de proyectos subvencionados a Federaciones, Confederacionesy Uniones de Asociaciones en materia de Fomento d
001037;92208;04;G;Coordinación de las convocatorias de Fomento del Asociacionismo de los21 Distritos –elaboración de modelo común de convo
001037;92208;04;H;Formación al personal de los Distritos en materia de subvenciones deFomento del asociacionismo
001037;92208;04;I;Gestión de contenidos de Espacio Distritos en materia de subvenciones deFomento del Asociacionismo.
001037;92208;04;J;Tramitación de Convenios y revisión de justificaciones
001037;92208;04;K;Difusión a través de listas de distribución del RMEC de mensajes masivosa entidades ciudadanas sobre eventos y actividad
001037;92208;04;L;"Realización de ""Encuentro Asociativo”"
001037;92208;04;M;Planificación y desarrollo del Plan de Formación para entidades 2016 -Escuela de Asociacionismo- / Proyecto Escuela Veci
001037;92208;04;N;Coordinación y seguimiento del servicio de asesoramiento integral aentidades.
001037;92208;04;O;Gestión de otros recursos: locales en alquiler EMVS para entidades sinánimo de lucro.
001037;92208;04;P;"Gestión del diseño de la publicación de la ""Guía de Asociaciones""."
001037;92208;05;A;Realización de Informes sobre la actividad de los ConsejosTerritoriales.
001037;92208;05;B;Diseño de nueva herramienta o tareas de mejora de aplicación informáticade Gestión de Plenos de Consejos Territoriales
001037;92208;05;C;Gestión de la Base de Datos relativa a actividades desarrolladas porConsejos Territoriales.
001037;92208;05;D;Coordinación y apoyo al funcionamiento de los Consejos Territoriales delos Distritos.
001037;92208;05;E;Coordinación de los asuntos a tratar en los Consejos Territoriales asugerencia de las Áreas de Gobierno.
001037;92208;05;F;Acciones de coordinación efectiva entre Consejos Territoriales ySectoriales para el intercambio de información y propues
001037;92208;05;G;Publicación de las convocatorias, ódenes del día y resúmenes de lasactas de los Consejos Territoriales en la Web.
001037;92208;05;H;Realización de informes de evaluación anúales sobre la actividad de losConsejos Sectoriales y publicación Web.
001037;92208;05;I;Gestión de reuniones del Consejo Sectorial de Asociaciones -reuniones dePleno, comisión y Grupos de Trabajo-.
001037;92209;01;A;Elaboración estudio e Informe institucional sobre modelo organizativo,competencias y necesidades para el  funcionamiento
001037;92209;01;B;Elaboración de estudio e Informe sociodemográfico de diagnóstico deestructura social  y necesidades de los ciudadanos en
001037;92209;01;C;Elaboración de análisis de experiencias internacionales en materia dedescentralización
001037;92209;01;D;Elaboración de Informe del impacto económico de ladescentralización/desconcentración
001037;92209;02;A;3 mesas redondas con expertos y expertas nacionales e internacionales
001037;92209;02;B;1 mesa redonda con grupos políticos corporación
001037;92209;02;C;8 ponencias con expertos y expertas nacionales e internacionales
001037;92209;03;A;Creación y explotación base de datos plan descentralización
001047;91200;01;A;Gestión de la aplicación de los asuntos elevados a la Junta de Gobierno.
001047;91200;01;B;Gestión y mantenimiento de la información publicada en la web sobre losacuerdos adoptados por la Junta de Gobierno.
001047;91200;01;C;Información a través de la web del periodo de información pública de losasuntos aprobados  por la Junta de Gobierno.
001047;91200;01;D;Seguimiento de la publicación y difusión de los acuerdos.
001047;91200;01;E;Envío a los Servicios de la documentación relativa a los asuntosaprobados por la Junta de Gobierno.
001047;91200;02;A;Informatización de los convenios suscritos con anterioridad al 31 dediciembre de 2005.
001047;91200;02;B;Publicaciones de las relaciones de convenios en la página web yen el Boletín del Ayuntamiento.
001047;91200;02;C;Elaboración de la memoria anual del Registro de convenios.
001047;91200;03;A;Gestión informatizada de los documentos enviados por otrasAdministraciones e Instituciones públicas para la exposición d
001047;91200;03;B;Publicación de los anuncios en el Tablón de edictos.
001047;91200;03;C;Gestión de la publicación de los anuncios de notificaciones delAyuntamiento y sus organismos públicos en el Tablón Edict
001047;91200;04;A;Expedición de certificaciones y copias auténticas.
001047;91200;04;B;Autorización a los ciudadanos de los documentos que deban serlegalizados para surtir efectos en el extranjero.
001047;91200;04;C;Información presencial a los ciudadanos de los trámites necesarios parala legalización de los documentos.
001047;91200;04;D;Incorporación en los correspondientes Registros de los decretos de laAlcaldesa.
001047;92011;01;A;Tramitación expedientes de contratación de las Direcciones Generales del Área de Gobierno de Portavoz, Coordinación de l
001047;92011;01;B;Convocatoria, preparación y asistencia a las Mesas de Contratación.
001047;92011;01;C;Gestión de la base de datos del Registro de Contratos del Ayuntamiento.
001047;92011;01;D;ASESORAR Y COORDINAR A LOS DISTINTOS ÓRGANOS Y UNIDADES EN LA ADECUADAELABORACIÓN DE
001047;92011;01;E;IMPULSAR LOS TRÁMITES DE COMPETENCIA DE OTROS ÓRGANOS, UNIDADES Ó ÁREAS,CON EL FIN DE AGILIZAR Y
001047;92011;01;F;GESTIONAR LA BASE DE DATOS DEL REGISTRO DE CONTRATOS DEL AYUNTAMIENTO DEMADRID.
001047;92011;01;G;TRAMITACIÓN DE LA PUBLICACIÓN, EN LOS BOLETINES OFICIALES DEL ESTADO YDE LA COMUNIDAD DE MADRID, DE
001047;92011;01;H;GESTIÓN DEL REGISTRO DE DECRETOS Y RESOLUCIONES DEL ÁREA DE GOBIERNO
001047;92011;02;A;SEGUIMIENTO Y EVALUACIÓN DE LA EJECUCIÓN DEL PRESUPUESTO ASIGNADO ALÁREA DE GOBIERNO.
001047;92011;02;B;Tramitación modificaciones de crédito, revisiones de precios yremanentes.
001047;92011;02;D;Tramitación anticipos de caja fija y pagos a justificar.
001047;92011;02;E;Asesoramiento técnico y coordinación propuestas de gastos.
001047;92011;02;F;COORDINAR LA ELABORACIÓN DE LAS PROPUESTAS DE GASTOS E INGRESOSCORRESPONDIENTES AL
001047;92011;02;G;ELABORACIÓN DE DOCUMENTOS CONTABLES DEL ÁREA DE GOBIERNO
001047;92011;03;A;Elaboración de convocatorias de puestos de trabajo por concurso y libredesignación.
001047;92011;03;B;Propuestas de comisiones de servicios, adscripciones provisionales,atribuciones temporales y solicitudes de nombramiento
001047;92011;03;C;Elaboración y seguimiento de expedientes relativos a las Relaciones dePuestos de Trabajo.
001047;92011;03;D;Propuestas de asignación de complementos de productividad ygratificaciones.
001047;92011;03;E;Tramitación de partes de baja, confirmación y alta, ordenación y controlde la jornada, participación en los planes de fo
001047;92011;03;F;GESTIÓN, SEGUIMIENTO Y RESOLUCIÓN DE INCIDENCIAS DE LA JORNADA LABORALDE LOS TRABAJADORES
001047;92011;03;G;TRAMITACIÓN Y SEGUIMIENTO DE LAS INCAPACIDADES TEMPORALES: PARTES DEBAJA, CONFIRMACIÓN Y ALTA.
001047;92011;04;A;Emisión de informes de contenido jurídico.
001047;92011;04;B;Tramitación de convenios de colaboración, subvenciones nominativas y depública concurrencia.
001047;92011;04;C;Preparación de asuntos que han de someterse a la aprobación de Junta deGobierno, Pleno y Comisiones.
001047;92011;04;D;Tramitación recursos y reclamaciones.
001047;92011;04;E;Seguimiento iniciativas y peticiones de información de los Concejales yde los Grupos Municipales que afectan a las Áreas
001047;92011;04;F;ASESORAMIENTO TÉCNICO EN CUANTO A LA EJECUCIÓN DE LOS RECURSOSECONÓMICOS DISPONIBLES, ASÍ COMO
001047;92202;01;A;Organización de actos públicos y ruedas de prensa con los medios decomunicación.
001047;92202;01;B;Emisión de comunicados y notas de prensa.
001047;92202;01;C;Cobertura audiovisual y gráfica de eventos locales.
001047;92202;01;D; Elaboración de notas de prensa.
001047;92202;01;E;Difusión de la agenda de actividades municipales.
001047;92202;01;F;Información del tráfico de la ciudad.
